0.1117359158596272,negligible,Name
0.1583880037488285,small,List
0.40570655003644696,medium,Image
0.010934083099031553,negligible,Animation
0.04165364990107258,negligible,Video
0.0,negligible,Table
0.45215036967614286,medium,Github
0.594293449963553,large,Links
0.11402686660418619,negligible,Project
-0.03217744454857857,negligible,Inline
-0.012079558471311048,negligible,Code
-0.4814120587316464,large,repository_ID
0.1117359158596272,negligible,fullname
0.1117359158596272,negligible,URL
-0.4814120587316464,large,created_date
0.0,negligible,language
-1.0,large,description
0.9966677080079142,large,number_of_stars
0.9670936165781526,large,num_of_forks
0.9966677080079142,large,num_of_watchers
0.6580235343121941,large,open_issue_count
-0.9966677080079142,large,repo_id
0.1117359158596272,negligible,repository
0.9260647714255962,large,community
0.220660210350932,small,downloads
0.6501093408309904,large,releases
0.2200354056024159,small,assets
0.8935749245027595,large,commits
0.5699260647714256,large,open_issues
0.7583046964490263,large,closed_issues
0.734562116005415,large,total_issues
0.6529209621993127,large,open_prs
0.963032385712798,large,closed_prs
0.9641778610850775,large,total_prs
0.39560553993543685,medium,readme_issues
0.7181089242944914,large,readme_commits
1.0,large,Apop_rank
1.0,large,Rank
0.9986462563782151,large,Cpop_rank
1.0,large,Rank_real
0.9986462563782151,large,Cpop_rank_real
1.0,large,Apop_rank_real
1.0,large,label
