-0.03155263980006248,negligible,Name
0.47880870561282934,large,List
0.699885452462772,large,Image
0.06393835259814641,negligible,Animation
0.15713839425179632,small,Video
0.0,negligible,Table
0.7399770904925544,large,Github
0.84504842236801,large,Links
0.3314589190877851,medium,Project
0.2952202436738519,small,Inline
0.1527647610121837,small,Code
-0.3570759137769447,medium,repository_ID
-0.03155263980006248,negligible,fullname
-0.03155263980006248,negligible,URL
-0.3570759137769447,medium,created_date
0.0,negligible,language
-1.0,large,description
0.9987503905029679,large,number_of_stars
0.9968759762574195,large,num_of_forks
0.9987503905029679,large,num_of_watchers
0.9462667916276164,large,open_issue_count
-0.9987503905029679,large,repo_id
-0.03155263980006248,negligible,repository
0.9611579714672498,large,community
0.1610954909923982,small,downloads
0.697282099343955,large,releases
0.15880454024783922,small,assets
0.9394980735186921,large,commits
0.8857648651463085,large,open_issues
0.9415807560137457,large,closed_issues
0.9387691346454233,large,total_issues
0.8408830573779027,large,open_prs
0.9583463500989274,large,closed_prs
0.9589711548474436,large,total_prs
0.5290013537436218,large,readme_issues
0.9188795168176611,large,readme_commits
0.9939602207643444,large,Apop_rank
1.0,large,Rank
0.9989586587524731,large,Cpop_rank
1.0,large,Rank_real
0.9989586587524731,large,Cpop_rank_real
0.9939602207643444,large,Apop_rank_real
1.0,large,label
