0.0641771247831854,negligible,Name
0.4614835220895827,medium,List
0.5685134169982655,large,Image
0.06060606060606061,negligible,Animation
0.04060810121416182,negligible,Video
0.0,negligible,Table
0.6258545046423835,large,Github
0.7255382103866952,large,Links
0.0882563003775125,negligible,Project
0.2862973166003469,small,Inline
0.14100601979389857,negligible,Code
-0.5741250892766044,large,repository_ID
0.0641771247831854,negligible,fullname
0.0641771247831854,negligible,URL
-0.5741250892766044,large,created_date
0.0,negligible,language
-1.0,large,description
0.9936741148862361,large,number_of_stars
0.9977553310886644,large,num_of_forks
0.9936741148862361,large,num_of_watchers
0.9076624834200592,large,open_issue_count
-0.9936741148862361,large,repo_id
0.0641771247831854,negligible,repository
0.9774512804815835,large,community
0.052545658606264666,negligible,downloads
0.07152331394755637,negligible,releases
0.051525354555657585,negligible,assets
0.9543924089378635,large,commits
0.7983879196000409,large,open_issues
0.8871543720028569,large,closed_issues
0.880828486889093,large,total_issues
0.8035914702581369,large,open_prs
0.9743903683297622,large,closed_prs
0.978675645342312,large,total_prs
0.6173859810223447,large,readme_issues
0.9503111927354352,large,readme_commits
0.9883685338230793,large,Apop_rank
1.0,large,Rank
0.9953066013672074,large,Cpop_rank
1.0,large,Rank_real
0.9953066013672074,large,Cpop_rank_real
0.9883685338230793,large,Apop_rank_real
1.0,large,label
