0.43533279657203516,Name
2.0289185871648813e-08,List
4.829196733969538e-12,Image
0.46131030664104133,Animation
0.6215832289695686,Video
1.0,Table
2.7942182283551727e-14,Github
1.1527239359073274e-18,Links
0.2833650321376904,Project
0.0005013040575967019,Inline
0.08653153820077757,Code
2.9788025742406895e-12,repository_ID
0.43533279657203516,fullname
0.43533279657203516,URL
2.9788025742406895e-12,created_date
1.0,language
7.8048485678540845e-31,description
1.3718784688598042e-33,number_of_stars
7.495406787665239e-34,num_of_forks
1.3718784688598042e-33,num_of_watchers
2.6487526336944716e-28,open_issue_count
1.3718784688598042e-33,repo_id
0.43533279657203516,repository
1.4802541906507199e-32,community
0.5230093019913893,downloads
0.38463136397173603,releases
0.5311107520369708,assets
4.071850093264301e-31,commits
2.878510192010279e-22,open_issues
4.1093758754745174e-27,closed_issues
9.455074453659369e-27,total_issues
1.5450719677087884e-22,open_prs
2.3086857376368782e-32,closed_prs
1.2386759308462925e-32,total_prs
6.162866350160911e-14,readme_issues
7.261625325239899e-31,readme_commits
2.9991960816542984e-33,Apop_rank
5.369778468076218e-34,Rank
1.0775436773581227e-33,Cpop_rank
5.369778468076218e-34,Rank_real
1.0775436773581227e-33,Cpop_rank_real
2.9991960816542984e-33,Apop_rank_real
5.369778468076218e-34,label
