-0.06747474747474748,negligible,Name
0.4726262626262626,medium,List
0.6065656565656565,large,Image
0.029393939393939392,negligible,Animation
0.1003030303030303,negligible,Video
-0.00020202020202020202,negligible,Table
0.47919191919191917,large,Github
0.6086868686868687,large,Links
0.1291919191919192,negligible,Project
0.21707070707070708,small,Inline
0.12515151515151515,negligible,Code
-0.25313131313131315,small,repository_ID
-0.06747474747474748,negligible,fullname_x
-0.06747474747474748,negligible,URL
-0.25313131313131315,small,created_date
0.0,negligible,language
-1.0,large,description
0.9945454545454545,large,number_of_stars
0.9955555555555555,large,num_of_forks
0.9945454545454545,large,num_of_watchers
0.9085858585858586,large,open_issue_count
-0.996969696969697,large,repo_id
-0.06747474747474748,negligible,repository
-0.06747474747474748,negligible,fullname_y
0.8835353535353535,large,open_prs
0.693939393939394,large,closed_prs
0.9546464646464646,large,total_prs
0.8904040404040404,large,community
0.4027272727272727,medium,downloads
0.5329292929292929,large,releases
0.4115151515151515,medium,assets
0.8897979797979798,large,commits
0.7878787878787878,large,open_issues
0.8388888888888889,large,closed_issues
0.8213131313131313,large,total_issues
0.4212121212121212,medium,readme_issues
0.8019191919191919,large,readme_commits
0.9995959595959596,large,Apop_rank
1.0,large,Rank
0.9968686868686869,large,Cpop_rank
1.0,large,Rank_real
0.9968686868686869,large,Cpop_rank_real
0.9995959595959596,large,Apop_rank_real
1.0,large,label
