0.5401199207959724,Name
4.7747046820687203e-11,List
8.321806032461791e-09,Image
0.03791380835032986,Animation
0.06257552408771902,Video
0.7040514141191188,Table
1.3527883831452968e-14,Github
9.007970574773947e-16,Links
0.04135292623011897,Project
7.748463158594224e-05,Inline
0.0006974558373065512,Code
0.10734624800500077,repository_ID
0.5401199207959724,fullname
0.5401199207959724,URL
0.10734624800500077,created_date
1.0,language
3.420903527864388e-30,description
7.971047213707347e-32,number_of_stars
3.8664317596609886e-33,num_of_forks
7.971047213707347e-32,num_of_watchers
1.3627184634972255e-28,open_issue_count
1.1464742599244499e-30,repo_id
0.5401199207959724,repository
9.66375279286794e-29,community
0.0027181984673506393,downloads
0.01045159623230771,releases
0.0023347564285732423,assets
2.2718718670633803e-27,commits
7.511347696341654e-22,open_issues
1.5991141051907445e-23,closed_issues
2.781661752684125e-23,total_issues
3.830677824926949e-25,open_prs
4.228318473371621e-31,closed_prs
2.3229154574537082e-31,total_prs
0.0002726608151065522,readme_issues
6.452187102841729e-24,readme_commits
7.279430072745192e-32,Apop_rank
2.507440337499112e-33,Rank
2.093337292941511e-32,Cpop_rank
2.507440337499112e-33,Rank_real
2.093337292941511e-32,Cpop_rank_real
7.279430072745192e-32,Apop_rank_real
2.507440337499112e-33,label
