-0.06691919191919192,negligible,Name
0.6056397306397306,large,List
0.658354377104377,large,Image
0.06376262626262626,negligible,Animation
0.1362584175084175,negligible,Video
0.0,negligible,Table
0.7115951178451179,large,Github
0.813973063973064,large,Links
0.19318181818181818,small,Project
0.22758838383838384,small,Inline
0.07133838383838384,negligible,Code
-0.12373737373737374,negligible,repository_ID
-0.06691919191919192,negligible,fullname
-0.06691919191919192,negligible,URL
-0.12373737373737374,negligible,created_date
0.0,negligible,language
-1.0,large,description
0.9936868686868687,large,number_of_stars
0.9785353535353535,large,num_of_forks
0.9936868686868687,large,num_of_watchers
0.9514941077441077,large,open_issue_count
-0.9936868686868687,large,repo_id
-0.06691919191919192,negligible,repository
0.9766414141414141,large,community
0.4698021885521885,medium,downloads
0.8199705387205387,large,releases
0.4849537037037037,large,assets
0.9544402356902357,large,commits
0.9554924242424242,large,open_issues
0.9835858585858586,large,closed_issues
0.983270202020202,large,total_issues
0.9344486531986532,large,open_prs
0.9906355218855218,large,closed_prs
0.9917929292929293,large,total_prs
0.6629840067340067,large,readme_issues
0.9584385521885522,large,readme_commits
0.9917929292929293,large,Apop_rank
1.0,large,Rank
0.9892676767676768,large,Cpop_rank
1.0,large,Rank_real
0.9892676767676768,large,Cpop_rank_real
0.9917929292929293,large,Apop_rank_real
1.0,large,label
