0.4195990800768631,Name
2.7796326751925196e-13,List
2.0143665203133094e-15,Image
0.44186633504677164,Animation
0.10029561240055097,Video
1.0,Table
9.27541447262208e-18,Github
9.476964189454206e-23,Links
0.01980724745735619,Project
0.006051841685302863,Inline
0.38955912072438736,Code
0.1355930012663022,repository_ID
0.4195990800768631,fullname
0.4195990800768631,URL
0.1355930012663022,created_date
1.0,language
2.3681670674045732e-30,description
4.262248707689967e-33,number_of_stars
3.8031757460954795e-32,num_of_forks
4.262248707689967e-33,num_of_watchers
1.7407971888052512e-30,open_issue_count
4.262248707689967e-33,repo_id
0.4195990800768631,repository
4.988236577306428e-32,community
1.4589978614226224e-08,downloads
4.6131026513873e-23,releases
4.9435837174921e-09,assets
1.153593959646385e-30,commits
9.956376884624549e-31,open_issues
1.8403950411849305e-32,closed_issues
1.9260171569696647e-32,total_issues
1.8362945582477198e-29,open_prs
6.640776492542136e-33,closed_prs
5.613581437673063e-33,total_prs
1.2821801737398204e-15,readme_issues
6.586691210524115e-31,readme_commits
5.613581437673063e-33,Apop_rank
1.6956735277810152e-33,Rank
8.097635093450724e-33,Cpop_rank
1.6956735277810152e-33,Rank_real
8.097635093450724e-33,Cpop_rank_real
5.613581437673063e-33,Apop_rank_real
1.6956735277810152e-33,label
