fullname,C0,C1,C2,C3,C4,C5,C6,C7,C8,number_of_stars,num_of_watchers,num_of_forks,repo_id,repository,community,downloads,releases,assets,commits,open_issues,closed_issues,total_issues,open_prs,closed_prs,total_prs,readme_issues,readme_commits,Rank,Rank_real,star_rank,fork_rank,watchers_rank,pullrequest_rank,label
springernature/webpagetest-mapper,1,1,0,1,1,1,1,0,0,97,97,13,196,springernature/webpagetest-mapper,5.0,0.0,0.0,0.0,340.0,3.0,10.0,13.0,1.0,11.0,12.0,1.0,46.0,309.0,85.0,88.0,58.0,88.0,75.0,0
jedireza/generator-hapi-style,0,1,0,1,0,1,0,1,0,96,96,17,195,jedireza/generator-hapi-style,3.0,0.0,0.0,0.0,74.0,1.0,14.0,15.0,0.0,20.0,20.0,1.0,12.0,320.0,87.0,87.0,65.0,87.0,81.0,0
uupaa/UserAgent.js,1,0,0,1,0,0,1,0,0,95,95,12,194,uupaa/UserAgent.js,1.0,0.0,0.0,0.0,36.0,1.0,3.0,4.0,0.0,1.0,1.0,1.0,8.0,272.0,77.0,86.0,55.0,86.0,45.0,0
RealOrangeOne/react-native-busy-indicator,1,1,0,1,0,0,1,0,0,94,94,39,193,RealOrangeOne/react-native-busy-indicator,7.0,0.0,3.0,0.0,78.0,0.0,5.0,5.0,0.0,18.0,18.0,0.0,18.0,332.0,88.0,85.0,84.0,85.0,78.0,0
Yaska/redux-mediaquery,1,1,0,1,1,0,0,0,0,93,93,6,192,Yaska/redux-mediaquery,5.0,0.0,1.0,0.0,22.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,16.0,195.0,51.0,84.0,26.0,84.0,1.0,0
thejsway/thejsway_fr-code,0,0,1,0,0,0,0,0,0,92,92,146,191,thejsway/thejsway_fr-code,4.0,0.0,0.0,0.0,94.0,8.0,3.0,11.0,9.0,9.0,18.0,0.0,8.0,334.0,89.0,83.0,90.0,83.0,78.0,0
humangeo/leaflet-tilefilter,1,1,0,1,1,0,1,0,0,91,91,19,190,humangeo/leaflet-tilefilter,7.0,0.0,0.0,0.0,25.0,5.0,3.0,8.0,0.0,0.0,0.0,0.0,5.0,231.0,72.0,82.0,66.0,82.0,1.0,0
bentolor/java9-in-action,0,0,0,1,0,0,0,0,0,90,90,42,189,bentolor/java9-in-action,5.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,303.0,83.0,81.0,85.0,81.0,56.0,0
css-modules/css-modules-loader-core,1,1,0,1,0,0,0,0,0,89,89,33,188,css-modules/css-modules-loader-core,8.0,0.0,0.0,0.0,145.0,19.0,7.0,26.0,13.0,198.0,211.0,0.0,7.0,339.0,90.0,80.0,80.0,80.0,99.0,0
stevenhauser/i-have-to-return-some-videotapes,0,1,0,1,1,0,1,0,0,88,88,20,187,stevenhauser/i-have-to-return-some-videotapes,3.0,0.0,0.0,0.0,168.0,4.0,4.0,8.0,0.0,9.0,9.0,0.0,6.0,295.0,82.0,79.0,68.0,79.0,69.0,0
omarish/tweetable,0,1,0,1,0,0,1,0,0,86,86,8,185,omarish/tweetable,2.0,0.0,0.0,0.0,11.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,195.0,51.0,78.0,38.0,78.0,1.0,0
vanng822/pagination,1,1,0,1,0,1,1,0,0,85,85,23,184,vanng822/pagination,5.0,0.0,5.0,0.0,97.0,1.0,5.0,6.0,0.0,3.0,3.0,0.0,26.0,281.0,79.0,77.0,74.0,77.0,53.0,0
josegonzalez/real-aws-status,0,1,0,1,1,0,0,0,0,84,84,3,183,josegonzalez/real-aws-status,5.0,2675.0,4.0,3.0,20.0,6.0,10.0,16.0,0.0,1.0,1.0,0.0,6.0,209.0,57.0,76.0,12.0,76.0,45.0,0
node-hocus-pocus/legerdemain,0,0,0,1,0,1,0,0,0,83,83,4,182,node-hocus-pocus/legerdemain,2.0,0.0,0.0,0.0,24.0,3.0,1.0,4.0,2.0,1.0,3.0,0.0,4.0,220.0,63.0,75.0,17.0,75.0,53.0,0
shama/base-element,1,1,0,1,0,1,1,0,0,82,82,7,181,shama/base-element,4.0,0.0,0.0,0.0,130.0,4.0,7.0,11.0,0.0,12.0,12.0,2.0,44.0,255.0,76.0,74.0,32.0,74.0,75.0,0
piliyu/react-getting-started,0,0,0,1,0,0,1,0,0,81,81,33,180,piliyu/react-getting-started,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,227.0,71.0,73.0,80.0,73.0,1.0,0
dermike/conversational-ui,1,1,0,1,0,0,0,0,0,80,80,20,179,dermike/conversational-ui,2.0,0.0,0.0,0.0,25.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,213.0,61.0,72.0,68.0,72.0,1.0,0
dmatteo/jsdomify,0,0,0,1,0,1,1,0,0,78,78,11,177,dmatteo/jsdomify,4.0,0.0,0.0,0.0,185.0,1.0,14.0,15.0,1.0,382.0,383.0,0.0,15.0,309.0,85.0,71.0,52.0,71.0,115.0,0
rollup/three-jsnext,1,1,0,1,1,1,1,0,0,77,77,118,176,rollup/three-jsnext,2.0,0.0,0.0,0.0,54.0,5.0,3.0,8.0,0.0,3.0,3.0,0.0,6.0,281.0,79.0,70.0,88.0,70.0,53.0,0
city41/node-sql-fixtures,0,1,0,1,1,0,1,1,0,76,76,13,175,city41/node-sql-fixtures,6.0,0.0,0.0,0.0,135.0,5.0,30.0,35.0,1.0,12.0,13.0,5.0,42.0,273.0,78.0,69.0,58.0,69.0,77.0,0
aurelia/bootstrapper,0,1,0,1,0,0,1,0,0,75,75,36,174,aurelia/bootstrapper,22.0,0.0,30.0,0.0,252.0,1.0,39.0,40.0,13.0,33.0,46.0,0.0,15.0,304.0,84.0,68.0,83.0,68.0,85.0,0
yinfxs/ibird,1,1,0,1,1,1,1,1,0,74,74,8,173,yinfxs/ibird,1.0,0.0,0.0,0.0,340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,173.0,41.0,67.0,38.0,67.0,1.0,0
codepan/ionic,1,0,0,1,0,0,0,0,0,73,73,80,172,codepan/ionic,2.0,0.0,0.0,0.0,2.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,220.0,63.0,66.0,87.0,66.0,1.0,0
feeblejs/feeble,1,1,0,1,0,1,1,0,0,72,72,7,171,feeblejs/feeble,3.0,0.0,6.0,0.0,173.0,0.0,4.0,4.0,0.0,5.0,5.0,0.0,33.0,222.0,67.0,65.0,32.0,65.0,60.0,0
alexbeletsky/brick,0,0,0,1,0,1,0,0,0,71,71,6,170,alexbeletsky/brick,1.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,155.0,36.0,64.0,26.0,64.0,1.0,0
thenables/composition,0,0,0,1,0,0,1,0,0,70,70,6,169,thenables/composition,6.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,3.0,212.0,60.0,63.0,26.0,63.0,60.0,0
krakenjs/generator-swaggerize,1,0,0,1,0,0,0,0,0,69,69,34,168,krakenjs/generator-swaggerize,22.0,0.0,3.0,0.0,199.0,11.0,37.0,48.0,1.0,60.0,61.0,2.0,17.0,292.0,81.0,62.0,82.0,62.0,86.0,0
madshargreave/gitchecker,0,0,0,1,1,1,1,1,0,68,68,9,167,madshargreave/gitchecker,1.0,0.0,0.0,0.0,22.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,5.0,168.0,40.0,61.0,45.0,61.0,1.0,0
ljunb/react-native-iCityAction,1,1,0,0,0,0,0,0,0,67,67,21,166,ljunb/react-native-iCityAction,2.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,192.0,49.0,60.0,71.0,60.0,1.0,0
prettydiff/biddle,1,1,0,1,1,1,1,0,1,66,66,4,165,prettydiff/biddle,6.0,0.0,0.0,0.0,785.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,79.0,136.0,29.0,59.0,17.0,59.0,1.0,0
nathanmarks/jss-theme-reactor,1,0,0,1,0,1,0,0,0,65,65,8,164,nathanmarks/jss-theme-reactor,6.0,0.0,0.0,0.0,100.0,7.0,16.0,23.0,2.0,21.0,23.0,4.0,14.0,236.0,73.0,58.0,38.0,58.0,82.0,0
voronianski/xml2obj-stream,1,0,0,1,0,1,1,0,1,64,64,7,163,voronianski/xml2obj-stream,1.0,0.0,0.0,0.0,44.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,34.0,147.0,32.0,57.0,32.0,57.0,1.0,0
sogko/todomvc-relay-go,1,1,0,1,1,0,0,0,0,63,63,8,162,sogko/todomvc-relay-go,1.0,0.0,0.0,0.0,6.0,2.0,1.0,3.0,1.0,0.0,1.0,0.0,2.0,195.0,51.0,56.0,38.0,56.0,45.0,0
uy-xela/atom-tomatimer,0,1,0,1,1,0,1,0,1,62,62,7,161,uy-xela/atom-tomatimer,3.0,0.0,0.0,0.0,77.0,5.0,2.0,7.0,0.0,18.0,18.0,0.0,18.0,220.0,63.0,55.0,32.0,55.0,78.0,0
depop/archived-graphql-helpers,0,1,0,1,0,0,0,0,0,61,61,5,160,depop/archived-graphql-helpers,1.0,0.0,0.0,0.0,29.0,4.0,2.0,6.0,0.0,0.0,0.0,0.0,9.0,132.0,27.0,54.0,23.0,54.0,1.0,0
bakery/parse-graphql-server,0,1,0,1,0,1,1,0,0,60,60,13,159,bakery/parse-graphql-server,1.0,0.0,0.0,0.0,15.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,3.0,209.0,57.0,53.0,58.0,53.0,45.0,0
axross/tap-notify,0,1,0,1,0,1,0,0,0,59,59,10,158,axross/tap-notify,2.0,0.0,2.0,0.0,16.0,2.0,2.0,4.0,1.0,3.0,4.0,0.0,6.0,210.0,59.0,52.0,50.0,52.0,56.0,0
raquelxmoss/cycle-color-picker,1,1,0,1,0,0,1,0,0,58,58,9,157,raquelxmoss/cycle-color-picker,5.0,0.0,1.0,0.0,95.0,2.0,0.0,2.0,0.0,10.0,10.0,0.0,8.0,218.0,62.0,51.0,45.0,51.0,71.0,0
yoshuawuyts/server-router,1,0,0,1,0,1,1,0,0,57,57,8,156,yoshuawuyts/server-router,12.0,0.0,1.0,0.0,78.0,2.0,5.0,7.0,0.0,27.0,27.0,0.0,21.0,221.0,66.0,50.0,38.0,50.0,83.0,0
BoLaMN/loopback-component-admin,1,0,0,1,0,0,0,0,0,56,56,27,155,BoLaMN/loopback-component-admin,7.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,175.0,43.0,49.0,76.0,49.0,1.0,0
davideast/firebase-ionic-login-sample,1,1,0,1,0,0,1,0,0,55,55,19,154,davideast/firebase-ionic-login-sample,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,163.0,38.0,48.0,66.0,48.0,1.0,0
react-component/m-drawer,1,1,0,1,0,1,1,0,1,54,54,12,153,react-component/m-drawer,5.0,0.0,0.0,0.0,30.0,6.0,4.0,10.0,9.0,63.0,72.0,0.0,8.0,238.0,74.0,47.0,55.0,47.0,89.0,0
kimeshan/mf-proto,1,1,0,1,0,0,1,0,0,53,53,20,152,kimeshan/mf-proto,1.0,0.0,0.0,0.0,5.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,161.0,37.0,46.0,68.0,46.0,1.0,0
simon-engledew/dockerweb,0,1,0,1,0,0,1,0,0,52,52,6,151,simon-engledew/dockerweb,3.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,117.0,24.0,45.0,26.0,45.0,1.0,0
graphistry/cljs,0,1,0,1,1,0,1,0,0,51,51,6,150,graphistry/cljs,5.0,0.0,0.0,0.0,41.0,2.0,4.0,6.0,0.0,6.0,6.0,0.0,2.0,176.0,44.0,44.0,26.0,44.0,62.0,0
mixmaxhq/electron-editor-context-menu,0,0,0,1,1,1,1,0,0,50,50,9,149,mixmaxhq/electron-editor-context-menu,10.0,0.0,0.0,0.0,24.0,3.0,4.0,7.0,0.0,10.0,10.0,0.0,7.0,202.0,55.0,43.0,45.0,43.0,71.0,0
wacai/pt-goodjob,1,0,0,1,0,0,1,0,0,49,49,31,148,wacai/pt-goodjob,1.0,0.0,0.0,0.0,14.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,164.0,39.0,42.0,79.0,42.0,1.0,0
eliquious/electronify-server,0,1,0,1,0,0,1,0,0,48,48,7,147,eliquious/electronify-server,4.0,0.0,3.0,0.0,39.0,1.0,6.0,7.0,0.0,9.0,9.0,0.0,10.0,183.0,47.0,41.0,32.0,41.0,69.0,0
thelastpickle/cassandra-zipkin-tracing,0,1,0,1,0,0,1,0,0,46,46,10,145,thelastpickle/cassandra-zipkin-tracing,3.0,0.0,0.0,0.0,15.0,3.0,7.0,10.0,2.0,2.0,4.0,0.0,5.0,186.0,48.0,40.0,50.0,40.0,56.0,0
batdevis/swagger_engine,0,1,0,1,1,1,1,0,0,45,45,49,144,batdevis/swagger_engine,3.0,0.0,0.0,0.0,41.0,8.0,4.0,12.0,3.0,3.0,6.0,0.0,15.0,226.0,69.0,39.0,86.0,39.0,62.0,0
Vicfeel/OTMaps,1,0,0,1,1,1,1,0,0,43,43,22,142,Vicfeel/OTMaps,2.0,0.0,0.0,0.0,42.0,7.0,2.0,9.0,0.0,0.0,0.0,0.0,21.0,150.0,35.0,38.0,73.0,38.0,1.0,0
taggon/tidev,0,0,0,1,0,0,0,0,0,42,42,12,141,taggon/tidev,2.0,0.0,0.0,0.0,4.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,3.0,174.0,42.0,37.0,55.0,37.0,45.0,0
kunalgolani/eslint-config,1,1,0,1,0,0,1,0,0,41,41,16,140,kunalgolani/eslint-config,10.0,0.0,0.0,0.0,111.0,2.0,10.0,12.0,27.0,41.0,68.0,0.0,8.0,223.0,68.0,36.0,63.0,36.0,88.0,0
webdriverio-boneyard/wdio-mocha-framework,0,1,0,1,0,0,1,0,0,40,40,30,139,webdriverio-boneyard/wdio-mocha-framework,13.0,0.0,0.0,0.0,353.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,149.0,33.0,35.0,78.0,35.0,1.0,0
botwiki/botmakers.org,0,1,0,1,0,1,1,0,0,39,39,11,138,botwiki/botmakers.org,3.0,0.0,0.0,0.0,59.0,1.0,0.0,1.0,6.0,0.0,6.0,0.0,8.0,182.0,46.0,34.0,52.0,34.0,62.0,0
jhades/ng2-minimal,0,1,0,1,0,1,1,0,0,38,38,4,137,jhades/ng2-minimal,5.0,0.0,0.0,0.0,119.0,0.0,3.0,3.0,0.0,4.0,4.0,0.0,67.0,139.0,30.0,33.0,17.0,33.0,56.0,0
JSJitsu/hero-starter,0,1,0,1,0,0,1,1,0,37,37,129,136,JSJitsu/hero-starter,19.0,0.0,0.0,0.0,140.0,1.0,24.0,25.0,2.0,9.0,11.0,0.0,31.0,226.0,69.0,32.0,89.0,32.0,73.0,0
girliemac/dash-rickroll,0,1,0,1,0,0,0,0,0,36,36,21,135,girliemac/dash-rickroll,1.0,0.0,0.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,134.0,28.0,31.0,71.0,31.0,1.0,0
newghost/redblade,1,0,0,1,0,1,1,0,0,35,35,0,134,newghost/redblade,2.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,62.0,16.0,30.0,1.0,30.0,1.0,0
buckhx/diglet,1,1,0,1,0,1,1,0,0,34,34,2,133,buckhx/diglet,3.0,71.0,13.0,18.0,308.0,29.0,18.0,47.0,0.0,6.0,6.0,0.0,29.0,126.0,26.0,29.0,6.0,29.0,62.0,0
freeqaz/redux-simple-router-example,0,0,0,1,0,0,0,0,0,33,33,4,132,freeqaz/redux-simple-router-example,2.0,0.0,0.0,0.0,12.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,9.0,118.0,25.0,28.0,17.0,28.0,45.0,0
lovetheory/nkc2,1,1,0,1,1,1,1,0,0,32,32,13,131,lovetheory/nkc2,13.0,0.0,0.0,0.0,1812.0,0.0,3.0,3.0,0.0,66.0,66.0,0.0,40.0,199.0,54.0,27.0,58.0,27.0,87.0,0
mcollina/we-are-not-object-oriented-anymore-demo,1,0,0,1,0,0,0,0,0,31,31,8,130,mcollina/we-are-not-object-oriented-anymore-demo,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,91.0,20.0,26.0,38.0,26.0,1.0,0
yoshuawuyts/npm-install-package,1,0,0,1,0,1,1,0,0,30,30,2,129,yoshuawuyts/npm-install-package,3.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,57.0,13.0,25.0,6.0,25.0,1.0,0
cohitre/redux-json-api,1,1,0,1,0,0,1,0,0,29,29,3,128,cohitre/redux-json-api,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,61.0,15.0,24.0,12.0,24.0,1.0,0
cmxiaocai/Hi-Timed,1,0,0,0,0,0,0,0,0,27,27,8,126,cmxiaocai/Hi-Timed,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,85.0,19.0,23.0,38.0,23.0,1.0,0
kidnes/webpack_vue_easyui,0,0,0,1,0,0,0,0,0,26,26,6,125,kidnes/webpack_vue_easyui,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,71.0,18.0,22.0,26.0,22.0,1.0,0
mafintosh/stream-set,1,1,0,1,0,1,1,0,0,25,25,3,124,mafintosh/stream-set,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,55.0,12.0,21.0,12.0,21.0,1.0,0
maeltm/node-google-id-token-verifier,1,1,0,1,1,0,1,1,0,24,24,3,123,maeltm/node-google-id-token-verifier,2.0,0.0,0.0,0.0,27.0,3.0,1.0,4.0,1.0,5.0,6.0,0.0,8.0,114.0,22.0,20.0,12.0,20.0,62.0,0
react-d3/react-d3-tooltip,1,1,0,1,0,1,0,0,0,23,23,23,122,react-d3/react-d3-tooltip,9.0,0.0,0.0,0.0,88.0,13.0,10.0,23.0,2.0,6.0,8.0,0.0,10.0,179.0,45.0,19.0,74.0,19.0,67.0,0
AdamBrodzinski/phoenix-rethinkdb-example,1,0,0,1,0,0,1,0,0,22,22,3,121,AdamBrodzinski/phoenix-rethinkdb-example,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,49.0,8.0,18.0,12.0,18.0,1.0,0
AnalyzeOrFeed/aof-replay-client,0,0,0,1,0,0,0,0,0,21,21,4,120,AnalyzeOrFeed/aof-replay-client,2.0,4050.0,11.0,15.0,88.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,52.0,10.0,17.0,17.0,17.0,1.0,0
predixdesignsystem/px-app-nav,0,1,0,1,0,0,1,0,0,20,20,27,119,predixdesignsystem/px-app-nav,31.0,0.0,11.0,0.0,394.0,0.0,72.0,72.0,0.0,41.0,41.0,0.0,18.0,192.0,49.0,16.0,76.0,16.0,84.0,0
CrossLead/angular-zendesk-widget,0,0,0,1,0,0,0,0,0,19,19,11,118,CrossLead/angular-zendesk-widget,8.0,0.0,4.0,0.0,40.0,3.0,4.0,7.0,1.0,7.0,8.0,0.0,4.0,149.0,33.0,15.0,52.0,15.0,67.0,0
tobilg/docker-mongodb-marathon,1,1,0,1,1,0,1,0,0,18,18,16,117,tobilg/docker-mongodb-marathon,5.0,0.0,0.0,0.0,14.0,0.0,3.0,3.0,0.0,2.0,2.0,0.0,6.0,142.0,31.0,14.0,63.0,14.0,51.0,0
linagora/awesome-angular-swipe,0,1,0,1,0,1,0,0,0,17,17,4,116,linagora/awesome-angular-swipe,6.0,0.0,0.0,0.0,48.0,4.0,6.0,10.0,0.0,11.0,11.0,5.0,8.0,116.0,23.0,13.0,17.0,13.0,73.0,0
kylewelsby/airplay-chromecast,0,1,0,1,1,0,0,0,1,16,16,2,115,kylewelsby/airplay-chromecast,1.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,31.0,6.0,12.0,6.0,12.0,1.0,0
ahomu/rx.observable.combinetemplate,0,1,0,1,0,1,0,1,0,14,14,2,113,ahomu/rx.observable.combinetemplate,1.0,0.0,0.0,0.0,29.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,29.0,5.0,11.0,6.0,11.0,1.0,0
alejo8591/unipiloto-am-3,1,0,0,0,0,1,0,0,0,13,13,7,112,alejo8591/unipiloto-am-3,3.0,0.0,0.0,0.0,21.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,5.0,53.0,11.0,10.0,32.0,10.0,1.0,0
implicit-explicit/meetup_hacking,0,1,0,1,0,0,0,0,0,11,11,2,110,implicit-explicit/meetup_hacking,7.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,25.0,4.0,9.0,6.0,9.0,1.0,0
lizhanhui/rocketmq-cockpit,0,1,0,0,0,1,0,0,0,10,10,9,109,lizhanhui/rocketmq-cockpit,4.0,0.0,0.0,0.0,367.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,62.0,16.0,8.0,45.0,8.0,1.0,0
lukaslaobeyer/simplereflowserver,0,1,0,1,0,0,0,0,0,9,9,1,108,lukaslaobeyer/simplereflowserver,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,20.0,3.0,7.0,5.0,7.0,1.0,0
opencartbrasil/url-amigavel-automatica,1,0,0,0,0,0,0,0,0,8,8,5,107,opencartbrasil/url-amigavel-automatica,1.0,0.0,0.0,0.0,20.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,7.0,36.0,7.0,6.0,23.0,6.0,1.0,0
JakeCooper/Globo-Gym-Reboot,0,0,0,1,0,0,1,0,0,7,7,2,106,JakeCooper/Globo-Gym-Reboot,9.0,0.0,0.0,0.0,430.0,11.0,6.0,17.0,0.0,138.0,138.0,0.0,8.0,110.0,21.0,5.0,6.0,5.0,94.0,0
jacopotarantino/Lovelace,1,1,0,1,0,1,1,0,0,6,6,0,105,jacopotarantino/Lovelace,3.0,0.0,0.0,0.0,77.0,12.0,6.0,18.0,0.0,2.0,2.0,4.0,19.0,60.0,14.0,4.0,1.0,4.0,51.0,0
cgmartin/angular-spa-browserify-example,0,1,0,1,1,1,0,0,0,5,5,0,104,cgmartin/angular-spa-browserify-example,2.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,2.0,3.0,1.0,3.0,1.0,0
spark3dp/webapp-samples,0,1,0,1,0,0,1,0,0,4,4,9,103,spark3dp/webapp-samples,7.0,0.0,0.0,0.0,740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,50.0,9.0,2.0,45.0,2.0,1.0,0
yourhead/ImageFunStack,0,1,0,1,0,0,1,0,0,3,3,0,102,yourhead/ImageFunStack,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,1.0,1.0,1.0,1.0,1.0,0
