fullname,C0,C1,C2,C3,C4,C5,C6,C7,C8,number_of_stars,num_of_watchers,num_of_forks,repo_id,repository,community,downloads,releases,assets,commits,open_issues,closed_issues,total_issues,open_prs,closed_prs,total_prs,readme_issues,readme_commits,Rank,Rank_real,star_rank,fork_rank,watchers_rank,pullrequest_rank,label
EnlighterJS/Plugin.WordPress,1,1,0,1,1,0,1,0,0,96,96,14,195,EnlighterJS/Plugin.WordPress,6.0,101.0,18.0,1.0,257.0,15.0,296.0,311.0,0.0,7.0,7.0,2.0,57.0,261.0,71.0,85.0,36.0,85.0,55.0,0
UndefinedOffset/SortableGridField,1,0,0,1,1,0,1,1,0,95,95,64,194,UndefinedOffset/SortableGridField,36.0,0.0,0.0,0.0,301.0,6.0,77.0,83.0,1.0,51.0,52.0,6.0,51.0,354.0,91.0,84.0,92.0,84.0,94.0,0
jameschz/hush,1,1,0,1,1,0,1,0,0,94,94,71,193,jameschz/hush,8.0,0.0,0.0,0.0,98.0,2.0,0.0,2.0,1.0,1.0,2.0,0.0,13.0,287.0,74.0,83.0,95.0,83.0,26.0,0
yasirsiddiqui/php-google-cloud-print,0,0,0,1,0,0,0,0,0,93,93,48,192,yasirsiddiqui/php-google-cloud-print,6.0,0.0,0.0,0.0,29.0,9.0,26.0,35.0,0.0,6.0,6.0,0.0,9.0,300.0,79.0,82.0,85.0,82.0,51.0,0
oscarotero/social-links,0,1,0,1,0,1,1,0,0,92,92,19,191,oscarotero/social-links,17.0,0.0,30.0,0.0,138.0,2.0,11.0,13.0,0.0,19.0,19.0,2.0,30.0,288.0,75.0,81.0,48.0,81.0,78.0,0
jonathan-dejong/simple-jwt-authentication,1,1,0,1,1,0,1,0,0,91,91,26,190,jonathan-dejong/simple-jwt-authentication,11.0,0.0,5.0,0.0,41.0,13.0,44.0,57.0,1.0,10.0,11.0,0.0,3.0,293.0,77.0,80.0,66.0,80.0,67.0,0
stephpy/timeline,0,1,0,1,0,1,1,0,0,89,89,18,188,stephpy/timeline,13.0,0.0,8.0,0.0,137.0,1.0,19.0,20.0,0.0,29.0,29.0,0.0,9.0,291.0,76.0,79.0,46.0,79.0,87.0,0
veritrans/veritrans-php,1,1,0,1,1,0,1,1,0,87,87,82,186,veritrans/veritrans-php,24.0,0.0,1.0,0.0,176.0,1.0,52.0,53.0,0.0,54.0,54.0,0.0,33.0,350.0,89.0,78.0,99.0,78.0,95.0,0
webdevops/clitools,0,1,0,1,0,1,1,0,0,86,86,15,185,webdevops/clitools,8.0,1420.0,20.0,20.0,600.0,28.0,62.0,90.0,4.0,27.0,31.0,2.0,68.0,281.0,72.0,77.0,38.0,77.0,89.0,0
madewithlove/illuminate-psr-cache-bridge,0,0,0,1,0,1,1,0,0,85,85,10,183,madewithlove/illuminate-psr-cache-bridge,5.0,0.0,4.0,0.0,69.0,1.0,6.0,7.0,0.0,13.0,13.0,0.0,6.0,246.0,66.0,75.0,27.0,75.0,69.0,0
zendframework/ZendPdf,1,0,0,1,0,0,1,0,0,85,85,81,184,zendframework/ZendPdf,30.0,0.0,0.0,0.0,177.0,9.0,12.0,21.0,5.0,9.0,14.0,0.0,6.0,318.0,84.0,75.0,98.0,75.0,70.0,0
laravelbook/laravel4-powerpack,1,0,0,1,0,0,1,1,1,83,83,15,182,laravelbook/laravel4-powerpack,6.0,0.0,0.0,0.0,26.0,3.0,7.0,10.0,2.0,5.0,7.0,0.0,8.0,241.0,65.0,74.0,38.0,74.0,55.0,0
onassar/PHP-Premailer,1,1,0,1,0,0,1,0,0,82,82,6,181,onassar/PHP-Premailer,1.0,0.0,0.0,0.0,22.0,1.0,2.0,3.0,1.0,1.0,2.0,0.0,9.0,189.0,46.0,73.0,17.0,73.0,26.0,0
cgmartin/ZF2FileUploadExamples,0,0,0,1,0,0,0,0,0,81,81,47,180,cgmartin/ZF2FileUploadExamples,3.0,0.0,0.0,0.0,57.0,6.0,13.0,19.0,0.0,2.0,2.0,0.0,30.0,254.0,68.0,72.0,84.0,72.0,26.0,0
markjaquith/cache-buddy,0,1,0,1,1,0,1,1,1,80,80,6,179,markjaquith/cache-buddy,3.0,0.0,0.0,0.0,41.0,5.0,5.0,10.0,0.0,3.0,3.0,0.0,3.0,197.0,51.0,71.0,17.0,71.0,38.0,0
kohana/cache,0,1,0,1,0,0,1,0,0,79,79,86,178,kohana/cache,23.0,0.0,1.0,0.0,188.0,3.0,5.0,8.0,5.0,77.0,82.0,0.0,8.0,348.0,88.0,70.0,101.0,70.0,107.0,0
botman/driver-telegram,0,1,0,0,0,1,1,1,0,78,78,59,177,botman/driver-telegram,20.0,0.0,17.0,0.0,88.0,22.0,13.0,35.0,11.0,57.0,68.0,0.0,3.0,332.0,87.0,69.0,91.0,69.0,103.0,0
chonthu/Codeigniter-Google-Analytics-Class,1,1,0,1,0,0,1,0,0,76,76,39,175,chonthu/Codeigniter-Google-Analytics-Class,3.0,0.0,0.0,0.0,20.0,1.0,3.0,4.0,0.0,2.0,2.0,0.0,5.0,238.0,64.0,68.0,76.0,68.0,26.0,0
TimOliver/PHP-Framework-Classes,0,1,0,0,0,1,0,0,0,75,75,50,174,TimOliver/PHP-Framework-Classes,3.0,0.0,0.0,0.0,8.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,236.0,63.0,67.0,87.0,67.0,15.0,0
pattern-lab/patternengine-php-twig,0,1,0,1,0,0,1,0,0,74,74,34,173,pattern-lab/patternengine-php-twig,7.0,0.0,14.0,0.0,127.0,14.0,19.0,33.0,6.0,17.0,23.0,1.0,21.0,286.0,73.0,66.0,72.0,66.0,82.0,0
matriphe/laravel-imageupload,1,1,0,1,1,1,0,0,0,73,73,30,172,matriphe/laravel-imageupload,7.0,0.0,1.0,0.0,89.0,1.0,19.0,20.0,1.0,6.0,7.0,1.0,32.0,256.0,69.0,65.0,71.0,65.0,55.0,0
gstjohn/GifBot,0,1,0,1,0,0,0,0,0,72,72,8,171,gstjohn/GifBot,3.0,0.0,0.0,0.0,22.0,0.0,2.0,2.0,0.0,5.0,5.0,0.0,12.0,195.0,49.0,64.0,22.0,64.0,45.0,0
dotsunited/BundleFu,0,1,0,1,0,1,0,0,0,71,71,11,170,dotsunited/BundleFu,9.0,0.0,0.0,0.0,216.0,0.0,3.0,3.0,0.0,6.0,6.0,0.0,2.0,208.0,56.0,63.0,31.0,63.0,51.0,0
kartik-v/yii2-dynagrid,0,1,0,1,0,1,0,1,0,70,70,64,169,kartik-v/yii2-dynagrid,39.0,0.0,17.0,0.0,229.0,0.0,184.0,184.0,0.0,55.0,55.0,8.0,51.0,312.0,82.0,62.0,92.0,62.0,96.0,0
liip/LiipMagentoBundle,0,0,0,1,0,1,1,0,0,69,69,16,168,liip/LiipMagentoBundle,10.0,0.0,0.0,0.0,76.0,3.0,8.0,11.0,0.0,6.0,6.0,0.0,22.0,213.0,60.0,61.0,40.0,61.0,51.0,0
efficiently/larasset,1,1,0,1,1,1,1,0,0,67,67,6,166,efficiently/larasset,2.0,0.0,0.0,0.0,76.0,3.0,17.0,20.0,0.0,2.0,2.0,4.0,34.0,163.0,34.0,60.0,17.0,60.0,26.0,0
symphonycms/members,1,1,0,1,0,0,1,0,0,66,66,40,165,symphonycms/members,34.0,0.0,13.0,0.0,552.0,19.0,228.0,247.0,4.0,63.0,67.0,14.0,53.0,298.0,78.0,59.0,79.0,59.0,101.0,0
biberlabs/ddd-embeddables,0,1,0,1,0,0,1,1,0,65,65,10,164,biberlabs/ddd-embeddables,4.0,0.0,1.0,0.0,21.0,3.0,1.0,4.0,0.0,10.0,10.0,0.0,10.0,207.0,55.0,58.0,27.0,58.0,64.0,0
BedrockStreaming/ApiExceptionBundle,1,1,0,0,0,1,1,1,0,64,64,9,163,BedrockStreaming/ApiExceptionBundle,18.0,0.0,6.0,0.0,43.0,1.0,1.0,2.0,1.0,14.0,15.0,0.0,8.0,211.0,58.0,57.0,25.0,57.0,72.0,0
Azure-Samples/active-directory-php-graphapi-web,0,1,0,0,0,0,1,0,0,62,62,20,161,Azure-Samples/active-directory-php-graphapi-web,6.0,0.0,0.0,0.0,33.0,0.0,11.0,11.0,0.0,6.0,6.0,0.0,20.0,216.0,61.0,56.0,53.0,56.0,51.0,0
cc-archive/garmonbozia,0,1,0,1,0,0,1,0,0,61,61,14,160,cc-archive/garmonbozia,4.0,0.0,0.0,0.0,35.0,0.0,43.0,43.0,0.0,10.0,10.0,0.0,7.0,210.0,57.0,55.0,36.0,55.0,64.0,0
h0wardch3ng/drrr-like-chat,1,0,0,0,1,0,0,0,0,60,60,29,159,h0wardch3ng/drrr-like-chat,1.0,0.0,0.0,0.0,14.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,176.0,39.0,54.0,67.0,54.0,1.0,0
TimeToogo/RapidRoute,0,1,0,1,1,0,0,0,0,59,59,4,158,TimeToogo/RapidRoute,4.0,0.0,0.0,0.0,49.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,18.0,145.0,30.0,53.0,13.0,53.0,26.0,0
youzan/zanhttpdemo,1,0,0,1,0,0,0,0,0,58,58,22,157,youzan/zanhttpdemo,15.0,0.0,1.0,0.0,218.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,6.0,178.0,40.0,52.0,59.0,52.0,15.0,0
58bits/laravel-4-bootstrap-3-starter,0,1,0,1,0,1,1,0,0,56,56,23,155,58bits/laravel-4-bootstrap-3-starter,5.0,0.0,0.0,0.0,38.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,166.0,36.0,51.0,63.0,51.0,1.0,0
dfrt82/phplib-football-data,0,0,0,1,0,0,0,0,0,55,55,21,154,dfrt82/phplib-football-data,3.0,0.0,0.0,0.0,22.0,0.0,8.0,8.0,0.0,3.0,3.0,0.0,6.0,195.0,49.0,50.0,57.0,50.0,38.0,0
bryglen/yii2-apns-gcm,0,1,0,1,0,0,1,0,0,54,54,40,153,bryglen/yii2-apns-gcm,9.0,0.0,0.0,0.0,37.0,8.0,11.0,19.0,3.0,12.0,15.0,0.0,11.0,249.0,67.0,49.0,79.0,49.0,72.0,0
mcnemesis/proxy.php,0,1,0,1,0,0,0,0,0,53,53,22,152,mcnemesis/proxy.php,2.0,0.0,0.0,0.0,8.0,2.0,1.0,3.0,0.0,3.0,3.0,0.0,4.0,193.0,47.0,48.0,59.0,48.0,38.0,0
BrightGamePanel/bgpanelv2,0,1,0,0,1,0,1,0,0,52,52,19,151,BrightGamePanel/bgpanelv2,3.0,0.0,1.0,0.0,295.0,5.0,20.0,25.0,2.0,3.0,5.0,0.0,10.0,187.0,44.0,47.0,48.0,47.0,45.0,0
zendframework/zend-barcode,0,0,0,0,0,0,1,0,0,51,51,36,150,zendframework/zend-barcode,175.0,0.0,4.0,0.0,8706.0,1.0,13.0,14.0,0.0,35.0,35.0,0.0,8.0,257.0,70.0,46.0,74.0,46.0,91.0,0
mabasic/wakatime-php-api,0,1,0,1,0,1,1,1,0,50,50,22,149,mabasic/wakatime-php-api,7.0,0.0,6.0,0.0,39.0,0.0,2.0,2.0,0.0,7.0,7.0,0.0,14.0,204.0,53.0,45.0,59.0,45.0,55.0,0
paper-leaf/commandervee,0,1,0,1,0,1,0,0,0,49,49,6,148,paper-leaf/commandervee,2.0,0.0,0.0,0.0,20.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,106.0,22.0,44.0,17.0,44.0,1.0,0
Bottelet/ticket-conductor,1,0,0,0,0,0,1,1,0,48,48,16,147,Bottelet/ticket-conductor,2.0,0.0,0.0,0.0,23.0,2.0,12.0,14.0,0.0,0.0,0.0,0.0,7.0,127.0,28.0,43.0,40.0,43.0,1.0,0
AndersSchmidtHansen/Sidequest,0,1,0,1,1,1,1,1,0,47,47,8,146,AndersSchmidtHansen/Sidequest,1.0,0.0,4.0,0.0,172.0,4.0,2.0,6.0,0.0,1.0,1.0,0.0,53.0,121.0,26.0,42.0,22.0,42.0,15.0,0
pusher-community/real-time-laravel,1,1,0,1,0,0,0,0,0,46,46,20,145,pusher-community/real-time-laravel,6.0,0.0,0.0,0.0,75.0,3.0,0.0,3.0,4.0,10.0,14.0,0.0,8.0,205.0,54.0,41.0,53.0,41.0,70.0,0
uxweb/laravel-multi-db,0,1,0,1,0,1,1,1,0,45,45,18,144,uxweb/laravel-multi-db,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,127.0,28.0,40.0,46.0,40.0,1.0,0
pixelmord/generator-drupaltheme,1,0,0,1,1,1,0,0,0,44,44,4,143,pixelmord/generator-drupaltheme,4.0,0.0,0.0,0.0,52.0,4.0,2.0,6.0,0.0,2.0,2.0,0.0,7.0,117.0,25.0,39.0,13.0,39.0,26.0,0
nonfu/laravel-store,0,0,0,1,0,0,0,0,0,43,43,22,142,nonfu/laravel-store,2.0,0.0,0.0,0.0,11.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,5.0,150.0,31.0,38.0,59.0,38.0,15.0,0
Trexology/laravel-pointable,0,1,0,1,0,1,0,0,0,42,42,29,141,Trexology/laravel-pointable,2.0,0.0,2.0,0.0,12.0,5.0,3.0,8.0,1.0,3.0,4.0,0.0,6.0,184.0,42.0,37.0,67.0,37.0,43.0,0
dpolac/twig-lambda,0,0,0,1,0,0,0,0,0,41,41,16,140,dpolac/twig-lambda,2.0,0.0,7.0,0.0,30.0,2.0,7.0,9.0,3.0,2.0,5.0,1.0,9.0,157.0,33.0,36.0,40.0,36.0,45.0,0
kernelzeroday/opparis,0,0,0,1,0,0,1,0,0,40,40,48,139,kernelzeroday/opparis,12.0,0.0,0.0,0.0,222.0,0.0,1.0,1.0,0.0,18.0,18.0,0.0,9.0,232.0,62.0,35.0,85.0,35.0,77.0,0
albovieira/google-speech-tts,0,0,0,1,0,0,0,0,0,39,39,11,138,albovieira/google-speech-tts,1.0,0.0,0.0,0.0,27.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,11.0,114.0,24.0,34.0,31.0,34.0,15.0,0
mul14/zenziva.php,1,1,0,1,0,0,1,0,0,38,38,17,137,mul14/zenziva.php,6.0,0.0,0.0,0.0,45.0,0.0,2.0,2.0,0.0,5.0,5.0,0.0,14.0,155.0,32.0,33.0,44.0,33.0,45.0,0
ktbartholomew/saml-20-single-sign-on,0,1,0,1,1,1,0,0,0,37,37,23,136,ktbartholomew/saml-20-single-sign-on,6.0,0.0,0.0,0.0,45.0,19.0,2.0,21.0,1.0,6.0,7.0,1.0,8.0,182.0,41.0,32.0,63.0,32.0,55.0,0
Icinga/icingaweb2-module-nagvis,0,1,0,1,0,1,1,1,0,35,35,21,134,Icinga/icingaweb2-module-nagvis,14.0,0.0,3.0,0.0,64.0,15.0,16.0,31.0,3.0,13.0,16.0,3.0,23.0,193.0,47.0,31.0,57.0,31.0,74.0,0
Flowpack/Flowpack.Listable,1,1,0,1,0,0,1,0,0,34,34,13,133,Flowpack/Flowpack.Listable,16.0,0.0,20.0,0.0,178.0,3.0,8.0,11.0,3.0,28.0,31.0,0.0,31.0,184.0,42.0,30.0,35.0,30.0,89.0,0
thephpleague/flysystem-azure,0,0,0,1,0,0,0,0,0,33,33,40,132,thephpleague/flysystem-azure,9.0,0.0,0.0,0.0,32.0,9.0,12.0,21.0,5.0,11.0,16.0,1.0,6.0,211.0,58.0,29.0,79.0,29.0,74.0,0
Kunstmaan/libphp-multichain,0,1,0,1,1,0,0,0,0,32,32,29,131,Kunstmaan/libphp-multichain,3.0,0.0,2.0,0.0,41.0,9.0,0.0,9.0,3.0,2.0,5.0,0.0,5.0,168.0,38.0,28.0,67.0,28.0,45.0,0
ytake/Laravel-Couchbase,1,1,0,1,1,0,1,0,0,31,31,20,130,ytake/Laravel-Couchbase,4.0,0.0,30.0,0.0,92.0,5.0,10.0,15.0,0.0,37.0,37.0,0.0,23.0,199.0,52.0,27.0,53.0,27.0,92.0,0
sop/x509,1,1,0,1,0,1,1,0,0,30,30,12,129,sop/x509,3.0,0.0,1.0,0.0,216.0,2.0,3.0,5.0,1.0,1.0,2.0,0.0,9.0,111.0,23.0,26.0,33.0,26.0,26.0,0
contributte/cookbook,1,1,0,1,1,0,1,0,0,29,29,3,128,contributte/cookbook,4.0,0.0,0.0,0.0,29.0,0.0,4.0,4.0,0.0,3.0,3.0,1.0,15.0,98.0,21.0,25.0,10.0,25.0,38.0,0
lucidarch/console-laravel,1,1,0,1,0,0,0,0,0,28,28,20,127,lucidarch/console-laravel,17.0,0.0,26.0,0.0,166.0,0.0,9.0,9.0,0.0,29.0,29.0,0.0,12.0,188.0,45.0,24.0,53.0,24.0,87.0,0
PremiumPresta/export-products-for-csv-import-prestashop-1.6,0,0,0,1,0,0,0,0,0,27,27,25,126,PremiumPresta/export-products-for-csv-import-prestashop-1.6,3.0,0.0,0.0,0.0,9.0,2.0,2.0,4.0,0.0,1.0,1.0,0.0,2.0,126.0,27.0,23.0,65.0,23.0,15.0,0
fastly/fastly-magento,1,1,0,1,1,0,1,0,0,26,26,10,125,fastly/fastly-magento,17.0,0.0,0.0,0.0,202.0,1.0,7.0,8.0,0.0,43.0,43.0,0.0,22.0,164.0,35.0,22.0,27.0,22.0,93.0,0
laravel-notification-channels/ionic-push-notifications,1,1,0,1,1,1,1,1,0,25,25,17,124,laravel-notification-channels/ionic-push-notifications,8.0,0.0,7.0,0.0,94.0,0.0,10.0,10.0,0.0,22.0,22.0,0.0,26.0,166.0,36.0,21.0,44.0,21.0,80.0,0
matriphe/laraciproid,1,0,0,1,0,1,1,0,0,24,24,16,123,matriphe/laraciproid,3.0,0.0,2.0,0.0,32.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0,95.0,20.0,20.0,40.0,20.0,15.0,0
icicleio/websocket,1,1,0,1,0,1,1,0,0,23,23,3,122,icicleio/websocket,3.0,0.0,1.0,0.0,47.0,1.0,2.0,3.0,0.0,2.0,2.0,0.0,5.0,74.0,15.0,19.0,10.0,19.0,26.0,0
arogachev/yii2-tree,0,1,0,1,0,0,1,0,0,22,22,10,121,arogachev/yii2-tree,1.0,0.0,1.0,0.0,17.0,9.0,1.0,10.0,2.0,0.0,2.0,0.0,3.0,89.0,19.0,18.0,27.0,18.0,26.0,0
themarcusbattle/press-sync,1,1,0,1,1,0,1,0,0,21,21,5,120,themarcusbattle/press-sync,12.0,0.0,2.0,0.0,335.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,50.0,11.0,17.0,15.0,17.0,1.0,0
ziishaned/yell,0,0,0,1,0,1,1,0,0,20,20,1,119,ziishaned/yell,4.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,37.0,8.0,16.0,4.0,16.0,1.0,0
RobertGrubb/codeigniter-slack-library,1,1,0,1,0,0,0,0,0,19,19,1,118,RobertGrubb/codeigniter-slack-library,3.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,35.0,7.0,15.0,4.0,15.0,1.0,0
kelunik/demo-chat,0,0,0,1,0,0,0,0,0,18,18,0,117,kelunik/demo-chat,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,44.0,10.0,14.0,1.0,14.0,15.0,0
dmitry-kulikov/yii2-json-editor,1,1,0,1,0,0,1,0,0,17,17,2,116,dmitry-kulikov/yii2-json-editor,1.0,0.0,0.0,0.0,64.0,0.0,8.0,8.0,0.0,2.0,2.0,0.0,16.0,60.0,13.0,13.0,8.0,13.0,26.0,0
lzakrzewski/DoctrineDatabaseBackup,0,1,0,1,0,0,0,0,0,16,16,1,115,lzakrzewski/DoctrineDatabaseBackup,1.0,0.0,9.0,0.0,80.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,10.0,66.0,14.0,12.0,4.0,12.0,38.0,0
PrimusLV/UltraFactions,0,0,0,0,0,1,0,0,0,15,15,12,114,PrimusLV/UltraFactions,4.0,0.0,0.0,0.0,50.0,1.0,8.0,9.0,0.0,2.0,2.0,0.0,6.0,81.0,16.0,11.0,33.0,11.0,26.0,0
tommcfarlin/wp-simple-ajax,0,1,0,1,1,1,1,0,0,14,14,8,113,tommcfarlin/wp-simple-ajax,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,43.0,9.0,10.0,22.0,10.0,1.0,0
NYHTC/FMLaravel,0,0,0,1,0,0,1,0,0,13,13,19,112,NYHTC/FMLaravel,2.0,0.0,0.0,0.0,26.0,6.0,5.0,11.0,0.0,1.0,1.0,0.0,6.0,81.0,16.0,9.0,48.0,9.0,15.0,0
oomphinc/d8-google-login,0,1,0,1,0,0,1,0,0,12,12,7,111,oomphinc/d8-google-login,9.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0,82.0,18.0,8.0,21.0,8.0,45.0,0
sizuhiko/cakephp3-bdd-example,0,1,0,1,1,0,0,0,0,11,11,0,110,sizuhiko/cakephp3-bdd-example,1.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,3.0,7.0,1.0,7.0,1.0,0
DMAGmbH/dma_simple_grid,1,0,0,1,0,0,1,0,0,9,9,9,108,DMAGmbH/dma_simple_grid,10.0,0.0,0.0,0.0,47.0,9.0,0.0,9.0,1.0,0.0,1.0,0.0,4.0,52.0,12.0,6.0,25.0,6.0,15.0,0
joaoalves89/RealFaviconGeneratorBundle,1,1,0,1,1,0,1,0,0,8,8,2,107,joaoalves89/RealFaviconGeneratorBundle,2.0,0.0,0.0,0.0,17.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,33.0,6.0,5.0,8.0,5.0,15.0,0
JBZoo/Composer-Cleanup,1,0,0,0,0,0,0,0,0,7,7,1,106,JBZoo/Composer-Cleanup,2.0,0.0,7.0,0.0,45.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,13.0,2.0,4.0,4.0,4.0,1.0,0
LT21/GravatarServer,0,0,0,0,0,0,1,0,0,6,6,3,105,LT21/GravatarServer,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,4.0,3.0,10.0,3.0,1.0,0
3BRS/Magento-ProductVideos,0,0,0,1,0,1,1,0,0,5,5,5,104,3BRS/Magento-ProductVideos,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,5.0,2.0,15.0,2.0,1.0,0
neurobin/GCMPushNotificationServer,1,0,0,1,0,0,0,0,0,4,4,0,103,neurobin/GCMPushNotificationServer,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,0
