fullname,C0,C1,C2,C3,C4,C5,C6,C7,C8,number_of_stars,num_of_watchers,num_of_forks,repo_id,repository,community,downloads,releases,assets,commits,open_issues,closed_issues,total_issues,open_prs,closed_prs,total_prs,readme_issues,readme_commits,Rank,Rank_real,star_rank,fork_rank,watchers_rank,pullrequest_rank,label
ppamorim/RecyclerRenderers,0,0,0,1,0,1,1,0,0,99,99,15,198,ppamorim/RecyclerRenderers,1.0,0.0,13.0,0.0,65.0,0.0,3.0,3.0,0.0,6.0,6.0,0.0,25.0,302.0,86.0,89.0,45.0,89.0,79.0,0
ShaishavGandhi/LoginButtons,1,1,0,1,0,1,1,0,0,98,98,33,197,ShaishavGandhi/LoginButtons,4.0,0.0,4.0,0.0,43.0,4.0,5.0,9.0,0.0,8.0,8.0,0.0,10.0,338.0,89.0,88.0,80.0,88.0,82.0,0
TakeoffAndroid/IconColorChanger,0,1,0,0,0,0,0,0,0,97,97,19,196,TakeoffAndroid/IconColorChanger,1.0,0.0,0.0,0.0,15.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0,234.0,75.0,87.0,59.0,87.0,1.0,0
yongjhih/mocker,0,0,0,1,0,1,1,0,0,96,96,5,195,yongjhih/mocker,1.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,190.0,60.0,86.0,17.0,86.0,1.0,0
xuningjack/RequestPermission,1,0,0,0,0,0,0,0,0,95,95,54,194,xuningjack/RequestPermission,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,257.0,81.0,85.0,86.0,85.0,1.0,0
Vanish136/FamilyChat,1,0,0,0,1,0,0,0,0,94,94,29,193,Vanish136/FamilyChat,3.0,0.0,5.0,0.0,197.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,26.0,244.0,77.0,84.0,75.0,84.0,1.0,0
intel/graphbuilder,0,1,0,0,0,1,1,0,0,93,93,34,192,intel/graphbuilder,3.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,248.0,79.0,83.0,81.0,83.0,1.0,0
kyze8439690/AndroidVoiceAnimation,0,1,0,1,0,0,0,0,0,92,92,24,191,kyze8439690/AndroidVoiceAnimation,1.0,927.0,1.0,1.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,234.0,75.0,82.0,69.0,82.0,1.0,0
xuehuayous/WrapRecyclerView,0,1,0,1,0,1,0,0,0,91,91,46,190,xuehuayous/WrapRecyclerView,3.0,0.0,0.0,0.0,26.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,8.0,247.0,78.0,81.0,84.0,81.0,1.0,0
JayFang1993/DragImageView,1,1,0,1,0,1,0,0,0,89,89,18,188,JayFang1993/DragImageView,2.0,0.0,1.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,213.0,68.0,80.0,52.0,80.0,1.0,0
kelinZhou/Banner,1,0,0,1,0,1,0,0,0,88,88,18,187,kelinZhou/Banner,4.0,0.0,27.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,42.0,211.0,67.0,79.0,52.0,79.0,1.0,0
derosa/MultiImageChooser,0,1,0,1,0,1,1,0,0,87,87,30,186,derosa/MultiImageChooser,1.0,0.0,0.0,0.0,21.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,233.0,74.0,78.0,76.0,78.0,1.0,0
xautlx/nutch-ajax,1,0,0,1,0,0,1,0,0,86,86,87,185,xautlx/nutch-ajax,1.0,0.0,0.0,0.0,50.0,1.0,3.0,4.0,0.0,1.0,1.0,0.0,7.0,306.0,88.0,77.0,89.0,77.0,63.0,0
lukaspili/Auto-Mortar,0,1,0,1,1,1,0,0,0,85,85,2,184,lukaspili/Auto-Mortar,1.0,0.0,0.0,0.0,36.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,19.0,160.0,50.0,76.0,7.0,76.0,1.0,0
xeodou/react-native-player,0,0,0,1,0,1,1,0,0,84,84,20,183,xeodou/react-native-player,2.0,0.0,0.0,0.0,32.0,4.0,2.0,6.0,0.0,5.0,5.0,0.0,6.0,290.0,84.0,75.0,62.0,75.0,78.0,0
pudongqi/DesignPatternProject,1,0,0,0,1,0,0,0,0,83,83,27,182,pudongqi/DesignPatternProject,3.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,221.0,70.0,74.0,72.0,74.0,1.0,0
Harlber/Moose,0,0,0,1,0,1,0,0,1,82,82,25,181,Harlber/Moose,9.0,137.0,5.0,5.0,420.0,0.0,36.0,36.0,0.0,23.0,23.0,0.0,26.0,304.0,87.0,73.0,70.0,73.0,88.0,0
scottyab/ssl-pin-generator,0,1,0,1,0,1,1,0,0,81,81,31,180,scottyab/ssl-pin-generator,2.0,1097.0,2.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,222.0,71.0,72.0,77.0,72.0,1.0,0
Hotel-Reservation-Service/FillTheForm,1,1,0,1,0,1,0,0,0,80,80,22,179,Hotel-Reservation-Service/FillTheForm,4.0,0.0,3.0,0.0,28.0,4.0,11.0,15.0,0.0,11.0,11.0,0.0,9.0,291.0,85.0,71.0,64.0,71.0,85.0,0
zhongbaitu/WaveLoadingView,1,0,0,0,0,1,0,0,0,79,79,32,178,zhongbaitu/WaveLoadingView,1.0,0.0,1.0,0.0,6.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,4.0,219.0,69.0,70.0,78.0,70.0,1.0,0
Jefferson-Henrique/GetOldTweets-java,0,0,0,1,0,0,1,0,0,77,77,47,176,Jefferson-Henrique/GetOldTweets-java,2.0,0.0,3.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,224.0,72.0,69.0,85.0,69.0,1.0,0
gamesbyangelina/spritely,0,1,0,1,0,1,0,0,0,76,76,6,175,gamesbyangelina/spritely,3.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,157.0,47.0,68.0,20.0,68.0,1.0,0
songnick/CircleBar,1,0,0,0,1,1,0,0,0,75,75,27,174,songnick/CircleBar,3.0,0.0,0.0,0.0,42.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,207.0,65.0,67.0,72.0,67.0,1.0,0
klinker24/wedding-app,0,1,0,1,0,1,0,0,0,74,74,9,173,klinker24/wedding-app,1.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,160.0,50.0,66.0,27.0,66.0,1.0,0
chalup/microorm,0,1,0,1,1,1,0,0,0,73,73,17,172,chalup/microorm,7.0,0.0,0.0,0.0,123.0,4.0,5.0,9.0,1.0,8.0,9.0,0.0,16.0,263.0,83.0,65.0,50.0,65.0,83.0,0
wlj32011/AndroidArchitecture,1,0,0,0,0,0,0,0,0,72,72,16,171,wlj32011/AndroidArchitecture,2.0,0.0,0.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,176.0,58.0,64.0,47.0,64.0,1.0,0
murki/chaining-rxjava,0,0,0,1,0,0,1,0,0,71,71,11,170,murki/chaining-rxjava,2.0,0.0,0.0,0.0,26.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,162.0,53.0,63.0,35.0,63.0,1.0,0
PrashamTrivedi/AndroidExternalFileWriter,0,0,0,1,0,1,0,0,0,70,70,13,169,PrashamTrivedi/AndroidExternalFileWriter,3.0,0.0,3.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,164.0,54.0,62.0,39.0,62.0,1.0,0
achenglike/Gallery,1,0,0,0,0,0,0,0,0,69,69,14,168,achenglike/Gallery,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,229.0,73.0,61.0,44.0,61.0,63.0,0
igeek-YZ/HFRecycleView,1,0,0,0,0,0,0,0,0,68,68,19,167,igeek-YZ/HFRecycleView,2.0,0.0,0.0,0.0,31.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,11.0,180.0,59.0,60.0,59.0,60.0,1.0,0
jjhappyforever/TouTiaoTabBar,1,0,0,1,0,0,0,0,0,67,67,42,166,jjhappyforever/TouTiaoTabBar,1.0,0.0,0.0,0.0,11.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,202.0,64.0,59.0,83.0,59.0,1.0,0
FUB-HCC/neonion,1,1,0,1,0,1,0,0,0,66,66,10,165,FUB-HCC/neonion,26.0,0.0,0.0,0.0,842.0,3.0,3.0,6.0,0.0,97.0,97.0,0.0,33.0,259.0,82.0,58.0,29.0,58.0,114.0,0
googlearchive/android-codelab-watchface,0,1,0,0,0,0,0,0,0,65,65,32,164,googlearchive/android-codelab-watchface,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,193.0,61.0,57.0,78.0,57.0,1.0,0
SysdataSpA/FancyAccordionView,1,1,0,1,0,1,0,0,0,64,64,16,163,SysdataSpA/FancyAccordionView,6.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,160.0,50.0,56.0,47.0,56.0,1.0,0
yanzi1225627/FragmentProject_QQ,0,0,0,0,0,0,1,0,0,62,62,73,161,yanzi1225627/FragmentProject_QQ,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,199.0,63.0,55.0,88.0,55.0,1.0,0
bonnyfone/vectalign-samples,0,0,0,1,0,1,0,0,0,60,60,12,159,bonnyfone/vectalign-samples,2.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,209.0,66.0,54.0,38.0,54.0,63.0,0
ZapBlasterson/crushpaper,0,1,0,1,0,1,1,0,0,59,59,5,158,ZapBlasterson/crushpaper,1.0,83.0,4.0,5.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,124.0,30.0,53.0,17.0,53.0,1.0,0
xiprox/Hummingbird-for-Android,0,1,0,1,1,1,0,0,0,58,58,18,157,xiprox/Hummingbird-for-Android,2.0,442.0,1.0,1.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,157.0,47.0,52.0,52.0,52.0,1.0,0
goodbranch/ContentResolverDemo,1,0,0,0,1,0,0,0,0,56,56,18,155,goodbranch/ContentResolverDemo,2.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,155.0,45.0,51.0,52.0,51.0,1.0,0
kamikat/toast-compat,0,1,0,1,0,1,0,0,0,55,55,3,154,kamikat/toast-compat,1.0,0.0,0.0,0.0,17.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,7.0,111.0,23.0,50.0,10.0,50.0,1.0,0
humblerookie/centerlockrecyclerview,1,0,0,1,0,1,1,0,0,54,54,13,153,humblerookie/centerlockrecyclerview,1.0,0.0,0.0,0.0,14.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0,138.0,37.0,49.0,39.0,49.0,1.0,0
anastr/SimpleTargetView,1,0,0,1,0,0,0,0,0,53,53,13,152,anastr/SimpleTargetView,1.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,136.0,35.0,48.0,39.0,48.0,1.0,0
dpreussler/mockitoid,1,0,0,1,0,0,0,0,0,52,52,1,151,dpreussler/mockitoid,2.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,9.0,174.0,57.0,47.0,3.0,47.0,77.0,0
captain-miao/Android_M_requestPermissions,1,1,0,1,0,1,0,0,0,51,51,18,150,captain-miao/Android_M_requestPermissions,1.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,145.0,42.0,46.0,52.0,46.0,1.0,0
yhsj0919/YHUtils,1,0,0,0,0,0,0,0,0,50,50,28,149,yhsj0919/YHUtils,2.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,165.0,55.0,45.0,74.0,45.0,1.0,0
satya164/react-native-in-app-purchase,1,0,0,1,0,0,1,0,0,49,49,10,148,satya164/react-native-in-app-purchase,5.0,0.0,0.0,0.0,37.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,118.0,26.0,44.0,29.0,44.0,1.0,0
spincast/spincast-framework,1,1,0,1,0,1,1,1,0,47,47,0,146,spincast/spincast-framework,2.0,0.0,0.0,0.0,271.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,88.0,14.0,43.0,1.0,43.0,1.0,0
substratum/interfacer,0,0,0,1,0,0,0,0,0,46,46,60,145,substratum/interfacer,11.0,0.0,0.0,0.0,85.0,0.0,2.0,2.0,0.0,10.0,10.0,0.0,5.0,255.0,80.0,42.0,87.0,42.0,84.0,0
nlpie/biomedicus,1,1,0,1,1,1,1,0,0,45,45,10,144,nlpie/biomedicus,5.0,177.0,7.0,14.0,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,112.0,24.0,41.0,29.0,41.0,1.0,0
ChintanRathod/HintSpinnerAdapter,0,0,0,1,0,1,0,0,0,44,44,8,143,ChintanRathod/HintSpinnerAdapter,3.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,106.0,19.0,40.0,25.0,40.0,1.0,0
codeclou/kitchen-duty-plugin-for-atlassian-jira,0,1,0,0,0,1,1,0,0,43,43,16,142,codeclou/kitchen-duty-plugin-for-atlassian-jira,2.0,0.0,5.0,0.0,57.0,0.0,7.0,7.0,0.0,2.0,2.0,0.0,14.0,197.0,62.0,39.0,47.0,39.0,72.0,0
lucasferreira/react-native-simpledialog-android,0,1,0,1,0,1,0,0,0,42,42,21,141,lucasferreira/react-native-simpledialog-android,4.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,140.0,40.0,38.0,63.0,38.0,1.0,0
JackFish/jfinal-weixin,1,0,0,0,0,0,0,0,0,41,41,17,140,JackFish/jfinal-weixin,4.0,0.0,0.0,0.0,267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,125.0,32.0,37.0,50.0,37.0,1.0,0
inovex/tango-ar-navigation-example,0,1,0,1,0,0,1,0,0,40,40,22,139,inovex/tango-ar-navigation-example,2.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,137.0,36.0,36.0,64.0,36.0,1.0,0
DanielMichalski/spring-web-rss-channels,1,1,0,1,0,0,1,0,0,39,39,23,138,DanielMichalski/spring-web-rss-channels,7.0,0.0,0.0,0.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,139.0,38.0,35.0,68.0,35.0,1.0,0
youaremoon/easy-trace,1,1,0,0,0,0,0,0,1,38,38,36,137,youaremoon/easy-trace,1.0,0.0,0.0,0.0,15.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,151.0,44.0,34.0,82.0,34.0,1.0,0
McoyJiang/McoySnap,1,0,0,1,1,0,0,0,0,37,37,6,136,McoyJiang/McoySnap,1.0,0.0,2.0,0.0,17.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,12.0,87.0,13.0,33.0,20.0,33.0,1.0,0
jzj1993/ObservableScrollView,0,0,0,1,0,0,0,0,0,36,36,19,135,jzj1993/ObservableScrollView,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,124.0,30.0,32.0,59.0,32.0,1.0,0
amapapi/LocationService,1,0,0,0,0,0,0,0,0,35,35,15,134,amapapi/LocationService,2.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,108.0,22.0,31.0,45.0,31.0,1.0,0
popeen/Booksonic-LegacyServer,0,1,0,1,0,1,1,1,0,34,34,18,133,popeen/Booksonic-LegacyServer,6.0,4788.0,6.0,13.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,113.0,25.0,30.0,52.0,30.0,1.0,0
mandmLeee/GetApk,1,1,0,0,0,0,0,0,0,33,33,22,132,mandmLeee/GetApk,2.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,123.0,29.0,29.0,64.0,29.0,1.0,0
petablox/petablox,0,0,0,1,0,0,1,0,0,32,32,6,131,petablox/petablox,29.0,234.0,1.0,1.0,303.0,16.0,8.0,24.0,0.0,6.0,6.0,0.0,13.0,155.0,45.0,28.0,20.0,28.0,79.0,0
remobile/react-native-camera,1,1,0,1,0,1,1,0,0,31,31,3,130,remobile/react-native-camera,1.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,65.0,10.0,27.0,10.0,27.0,1.0,0
schordas/SchematicPlanets,0,1,0,0,0,0,0,0,0,29,29,13,128,schordas/SchematicPlanets,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,92.0,15.0,26.0,39.0,26.0,1.0,0
JuneLeGency/TinderCardDemo,1,0,0,0,0,0,0,0,0,28,28,11,127,JuneLeGency/TinderCardDemo,2.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,148.0,43.0,25.0,35.0,25.0,63.0,0
lzwjava/WeShare,1,0,0,0,0,0,1,0,1,27,27,9,126,lzwjava/WeShare,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,76.0,12.0,24.0,27.0,24.0,1.0,0
anhtuan98/uitanpr2,0,1,0,0,0,0,0,0,0,26,26,26,125,anhtuan98/uitanpr2,2.0,0.0,0.0,0.0,3.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,118.0,26.0,23.0,71.0,23.0,1.0,0
RockySteveJobs/TaskManager,1,0,0,1,0,1,0,0,0,25,25,7,124,RockySteveJobs/TaskManager,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,69.0,11.0,22.0,24.0,22.0,1.0,0
induwarabas/simple-event-loop,0,1,0,1,0,1,0,0,0,24,24,11,123,induwarabas/simple-event-loop,1.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,140.0,40.0,21.0,35.0,21.0,63.0,0
burakdede/hoodie,1,1,0,1,0,1,1,0,1,23,23,1,122,burakdede/hoodie,1.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,44.0,8.0,20.0,3.0,20.0,1.0,0
amatkivskiy/MaterialDrawer-Xamarin,0,0,0,1,0,0,1,0,0,22,22,10,121,amatkivskiy/MaterialDrawer-Xamarin,2.0,37.0,4.0,8.0,43.0,0.0,8.0,8.0,0.0,2.0,2.0,0.0,8.0,139.0,38.0,19.0,29.0,19.0,72.0,0
david-oswald/jc_curve25519,0,0,0,1,1,1,1,0,0,21,21,4,120,david-oswald/jc_curve25519,4.0,0.0,0.0,0.0,15.0,1.0,3.0,4.0,0.0,3.0,3.0,0.0,6.0,125.0,32.0,18.0,15.0,18.0,74.0,0
roxrook/rectangle-grid-layout,0,1,0,1,0,0,1,0,1,20,20,10,119,roxrook/rectangle-grid-layout,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,126.0,34.0,17.0,29.0,17.0,63.0,0
myfear/WildFlySwarmDockerSample,0,0,0,1,0,0,0,0,0,19,19,18,118,myfear/WildFlySwarmDockerSample,4.0,0.0,0.0,0.0,11.0,1.0,0.0,1.0,0.0,3.0,3.0,0.0,1.0,158.0,49.0,16.0,52.0,16.0,74.0,0
D2KLab/sentinel,0,1,0,1,0,1,1,0,0,17,17,8,116,D2KLab/sentinel,5.0,0.0,0.0,0.0,98.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,18.0,118.0,26.0,15.0,25.0,15.0,63.0,0
topobyte/osm4j-core,0,1,0,1,0,1,1,0,0,16,16,2,115,topobyte/osm4j-core,2.0,0.0,0.0,0.0,66.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,4.0,98.0,17.0,14.0,7.0,14.0,63.0,0
Testudinate/Java-SE,0,0,0,0,0,0,1,0,0,15,15,3,114,Testudinate/Java-SE,1.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,37.0,7.0,13.0,10.0,13.0,1.0,0
loopeer/CoordinateLayoutDemo,1,0,0,1,0,0,0,0,0,14,14,3,113,loopeer/CoordinateLayoutDemo,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,35.0,6.0,12.0,10.0,12.0,1.0,0
mapleqin/Android-ParallaxRefresh,1,0,0,1,0,1,1,0,1,13,13,4,112,mapleqin/Android-ParallaxRefresh,2.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7.0,100.0,18.0,11.0,15.0,11.0,63.0,0
sreejesh79/android-socket.io-demo,0,0,0,1,0,0,0,0,0,12,12,13,111,sreejesh79/android-socket.io-demo,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,60.0,9.0,10.0,39.0,10.0,1.0,0
dhatim/dropwizard-metrics-elasticsearch,0,1,0,1,0,0,0,0,0,11,11,2,110,dhatim/dropwizard-metrics-elasticsearch,4.0,0.0,3.0,0.0,65.0,1.0,1.0,2.0,0.0,7.0,7.0,0.0,11.0,106.0,19.0,9.0,7.0,9.0,81.0,0
paulrademacher/lenny,1,0,0,1,0,0,0,0,0,10,10,1,109,paulrademacher/lenny,1.0,0.0,0.0,0.0,26.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,15.0,20.0,2.0,8.0,3.0,8.0,1.0,0
alexanderlz/jenkins-pagerduty-plugin,0,1,0,1,1,0,1,0,0,9,9,22,108,alexanderlz/jenkins-pagerduty-plugin,17.0,35.0,5.0,5.0,171.0,6.0,22.0,28.0,1.0,29.0,30.0,0.0,9.0,171.0,56.0,7.0,64.0,7.0,93.0,0
abujabal/Freebase-to-Neo4j,0,1,0,1,0,0,1,0,0,7,7,6,106,abujabal/Freebase-to-Neo4j,2.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,33.0,5.0,6.0,20.0,6.0,1.0,0
macalinao/IEEE754Converter,0,0,0,1,0,1,0,0,1,6,6,3,105,macalinao/IEEE754Converter,1.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,21.0,3.0,5.0,10.0,5.0,1.0,0
NarenPamza/Merchant-Guide-to-Galaxy,0,0,1,0,0,0,0,0,0,5,5,5,104,NarenPamza/Merchant-Guide-to-Galaxy,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,26.0,4.0,4.0,17.0,4.0,1.0,0
thomasdarimont/spring-boot-jee-web-example,0,1,0,0,0,0,0,0,0,4,4,0,103,thomasdarimont/spring-boot-jee-web-example,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,1.0,3.0,1.0,3.0,1.0,0
maany/openmrs-module-oauth2,0,1,0,0,0,0,0,0,0,3,3,10,102,maany/openmrs-module-oauth2,1.0,0.0,0.0,0.0,68.0,1.0,0.0,1.0,1.0,2.0,3.0,0.0,1.0,107.0,21.0,2.0,29.0,2.0,74.0,0
andreypetrov/CopdApp,0,1,0,0,1,0,0,0,0,2,2,1,101,andreypetrov/CopdApp,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,24.0,24.0,0.0,1.0,95.0,16.0,1.0,3.0,1.0,90.0,0
