fullname,C0,C1,C2,C3,C4,C5,C6,C7,C8,number_of_stars,num_of_watchers,num_of_forks,repo_id,repository,community,downloads,releases,assets,commits,open_issues,closed_issues,total_issues,open_prs,closed_prs,total_prs,readme_issues,readme_commits,Rank,Rank_real,star_rank,fork_rank,watchers_rank,pullrequest_rank,label
ruby-concurrency/concurrent-ruby,0,1,0,1,1,1,1,1,0,5228,5228,374,95,ruby-concurrency/concurrent-ruby,156.0,385.0,30.0,173.0,2965.0,80.0,290.0,370.0,0.0,562.0,562.0,1.0,212.0,414.0,96.0,94.0,95.0,94.0,131.0,0
rails-api/rails-api,0,1,0,1,1,1,1,1,0,5207,5207,292,96,rails-api/rails-api,64.0,0.0,2.0,0.0,253.0,11.0,126.0,137.0,2.0,89.0,91.0,3.0,37.0,372.0,91.0,93.0,92.0,93.0,94.0,0
JuanitoFatas/fast-ruby,1,1,0,1,0,1,1,0,1,5176,5176,374,97,JuanitoFatas/fast-ruby,52.0,0.0,2.0,0.0,208.0,34.0,25.0,59.0,39.0,101.0,140.0,2.0,131.0,376.0,92.0,92.0,95.0,92.0,97.0,0
lostisland/faraday,1,1,0,1,1,0,1,1,0,5157,5157,870,98,lostisland/faraday,240.0,0.0,2.0,0.0,1809.0,31.0,566.0,597.0,8.0,761.0,769.0,2.0,132.0,444.0,108.0,91.0,122.0,91.0,140.0,1
rails-api/active_model_serializers,1,1,0,0,1,1,1,1,0,5153,5153,1374,99,rails-api/active_model_serializers,208.0,0.0,2.0,0.0,1481.0,154.0,965.0,1119.0,32.0,1265.0,1297.0,2.0,105.0,480.0,117.0,90.0,143.0,90.0,157.0,1
keithpitt/vendor,0,1,0,1,0,1,1,1,0,99,99,7,198,keithpitt/vendor,5.0,0.0,2.0,0.0,249.0,3.0,11.0,14.0,2.0,5.0,7.0,0.0,51.0,275.0,79.0,89.0,45.0,89.0,52.0,0
oswaldlabs/chef-rundeck,0,1,0,1,0,1,0,1,0,98,98,86,197,oswaldlabs/chef-rundeck,21.0,0.0,2.0,0.0,144.0,15.0,28.0,43.0,3.0,25.0,28.0,1.0,4.0,347.0,90.0,88.0,88.0,88.0,83.0,0
yyuu/capistrano-rbenv,1,1,0,1,1,1,1,1,0,97,97,14,196,yyuu/capistrano-rbenv,4.0,0.0,2.0,0.0,138.0,5.0,2.0,7.0,0.0,8.0,8.0,0.0,12.0,290.0,83.0,87.0,59.0,87.0,57.0,0
iGEL/it,0,1,0,1,0,0,0,1,0,96,96,17,195,iGEL/it,6.0,0.0,2.0,0.0,119.0,5.0,16.0,21.0,1.0,11.0,12.0,0.0,18.0,308.0,85.0,86.0,66.0,86.0,70.0,0
hicknhack-software/rails-disco,0,1,0,1,0,0,1,0,0,95,95,5,194,hicknhack-software/rails-disco,5.0,0.0,2.0,0.0,147.0,9.0,14.0,23.0,0.0,0.0,0.0,3.0,18.0,206.0,56.0,85.0,35.0,85.0,1.0,0
zenkay/simple-spreadsheet,1,1,0,1,0,1,1,0,0,94,94,32,193,zenkay/simple-spreadsheet,9.0,0.0,2.0,0.0,79.0,1.0,11.0,12.0,3.0,14.0,17.0,0.0,19.0,326.0,87.0,84.0,81.0,84.0,77.0,0
fespinoza/checklist_and_guides,1,0,0,0,0,0,0,0,0,93,93,18,192,fespinoza/checklist_and_guides,1.0,0.0,2.0,0.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,236.0,67.0,83.0,69.0,83.0,1.0,0
fluffgfx/dit,0,1,0,1,0,0,0,1,0,92,92,1,191,fluffgfx/dit,2.0,0.0,2.0,0.0,51.0,1.0,8.0,9.0,0.0,0.0,0.0,1.0,10.0,170.0,44.0,82.0,5.0,82.0,1.0,0
lucasas/will_paginate_mongoid,0,1,0,1,0,0,0,0,1,91,91,34,190,lucasas/will_paginate_mongoid,9.0,0.0,2.0,0.0,38.0,3.0,10.0,13.0,1.0,8.0,9.0,0.0,3.0,305.0,84.0,81.0,82.0,81.0,61.0,0
oscar-stack/oscar,0,1,0,1,1,0,0,0,0,90,90,38,189,oscar-stack/oscar,14.0,30.0,3.0,3.0,268.0,19.0,27.0,46.0,0.0,16.0,16.0,0.0,13.0,320.0,86.0,80.0,84.0,80.0,76.0,0
arrigonialberto86/ruby-band,0,1,0,1,0,1,1,0,0,88,88,10,187,arrigonialberto86/ruby-band,2.0,0.0,2.0,0.0,25.0,8.0,3.0,11.0,1.0,4.0,5.0,0.0,5.0,253.0,71.0,79.0,52.0,79.0,43.0,0
amatsuda/interactive_rspec,0,1,0,1,0,0,1,0,0,87,87,8,186,amatsuda/interactive_rspec,3.0,0.0,2.0,0.0,31.0,4.0,0.0,4.0,1.0,3.0,4.0,0.0,5.0,241.0,68.0,78.0,47.0,78.0,38.0,0
procore/handcuffs,0,1,0,1,0,1,0,1,0,86,86,2,185,procore/handcuffs,12.0,0.0,2.0,0.0,54.0,3.0,3.0,6.0,5.0,33.0,38.0,0.0,8.0,254.0,73.0,77.0,13.0,77.0,87.0,0
georgi/shinmun,0,1,0,1,0,0,1,0,0,85,85,11,184,georgi/shinmun,3.0,0.0,2.0,0.0,149.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,23.0,207.0,57.0,76.0,54.0,76.0,1.0,0
dennisreimann/masq,0,1,0,1,0,1,1,0,0,84,84,21,183,dennisreimann/masq,7.0,0.0,2.0,0.0,74.0,5.0,5.0,10.0,1.0,7.0,8.0,0.0,11.0,281.0,81.0,75.0,74.0,75.0,57.0,0
choonkeat/active_params,0,0,0,1,0,1,1,0,0,82,82,3,181,choonkeat/active_params,1.0,0.0,2.0,0.0,8.0,0.0,3.0,3.0,0.0,1.0,1.0,0.0,4.0,188.0,52.0,74.0,19.0,74.0,21.0,0
ccallebs/pokey,0,1,0,1,0,0,0,1,0,81,81,2,180,ccallebs/pokey,2.0,0.0,2.0,0.0,25.0,4.0,6.0,10.0,0.0,1.0,1.0,0.0,11.0,180.0,48.0,73.0,13.0,73.0,21.0,0
17Q4MX2hmktmpuUKHFuoRmS5MfB5XPbhod/dropzone_ruby,0,1,0,1,1,0,0,0,0,80,80,18,179,17Q4MX2hmktmpuUKHFuoRmS5MfB5XPbhod/dropzone_ruby,12.0,0.0,2.0,0.0,53.0,1.0,18.0,19.0,0.0,11.0,11.0,1.0,8.0,280.0,80.0,72.0,69.0,72.0,67.0,0
sethherr/grape-doorkeeper,1,1,0,1,0,0,1,0,0,78,78,26,177,sethherr/grape-doorkeeper,1.0,0.0,2.0,0.0,27.0,0.0,4.0,4.0,1.0,3.0,4.0,0.0,6.0,257.0,75.0,71.0,77.0,71.0,38.0,0
hanami/helpers,1,1,0,1,1,1,1,1,1,77,77,50,176,hanami/helpers,42.0,0.0,2.0,0.0,410.0,0.0,43.0,43.0,1.0,155.0,156.0,0.0,23.0,327.0,88.0,70.0,87.0,70.0,100.0,0
jalcine/cmake.vim,1,1,0,1,0,1,1,0,1,76,76,11,175,jalcine/cmake.vim,11.0,0.0,2.0,0.0,530.0,0.0,36.0,36.0,0.0,22.0,22.0,2.0,19.0,273.0,78.0,69.0,54.0,69.0,81.0,0
r7kamura/json_world,1,0,0,1,0,0,0,0,0,75,75,6,174,r7kamura/json_world,5.0,0.0,2.0,0.0,69.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,9.0,214.0,59.0,68.0,40.0,68.0,38.0,0
carsonmcdonald/ios-ruby-embedded,1,1,0,1,0,1,1,0,0,74,74,17,173,carsonmcdonald/ios-ruby-embedded,5.0,0.0,2.0,0.0,151.0,5.0,3.0,8.0,0.0,5.0,5.0,0.0,9.0,243.0,69.0,67.0,66.0,67.0,43.0,0
zeisler/active_enumerable,0,1,0,1,0,1,0,1,0,73,73,0,172,zeisler/active_enumerable,1.0,0.0,2.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,134.0,26.0,66.0,1.0,66.0,1.0,0
rstacruz/sinatra-backbone,0,0,0,1,0,1,1,0,0,72,72,10,171,rstacruz/sinatra-backbone,7.0,0.0,2.0,0.0,36.0,4.0,2.0,6.0,1.0,5.0,6.0,0.0,6.0,230.0,65.0,65.0,52.0,65.0,48.0,0
noahgibbs/madscience,0,1,0,1,0,0,1,0,0,71,71,2,170,noahgibbs/madscience,4.0,0.0,2.0,0.0,181.0,1.0,20.0,21.0,0.0,1.0,1.0,0.0,16.0,162.0,42.0,64.0,13.0,64.0,21.0,0
pandurang90/feature_flags,0,1,0,1,1,0,0,1,0,70,70,4,169,pandurang90/feature_flags,2.0,0.0,2.0,0.0,95.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,21.0,175.0,46.0,63.0,28.0,63.0,21.0,0
openfootball/quick-starter,0,1,0,1,0,1,0,0,0,69,69,36,168,openfootball/quick-starter,2.0,0.0,2.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,208.0,58.0,62.0,83.0,62.0,1.0,0
dergachev/redmine_git_remote,0,0,0,1,0,0,0,0,0,68,68,41,167,dergachev/redmine_git_remote,6.0,0.0,2.0,0.0,33.0,20.0,22.0,42.0,5.0,3.0,8.0,2.0,14.0,265.0,76.0,61.0,86.0,61.0,57.0,0
FeipingHunag/ember-todo,0,0,0,1,1,0,0,0,0,66,66,8,165,FeipingHunag/ember-todo,4.0,0.0,2.0,0.0,21.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,4.0,200.0,55.0,60.0,47.0,60.0,33.0,0
gshaw/concise_logging,0,1,0,1,0,0,0,1,0,65,65,16,164,gshaw/concise_logging,4.0,0.0,2.0,0.0,18.0,0.0,4.0,4.0,1.0,4.0,5.0,0.0,5.0,225.0,63.0,59.0,64.0,59.0,43.0,0
dominiek/kakuteru,0,1,0,0,0,0,1,0,0,64,64,4,163,dominiek/kakuteru,1.0,0.0,2.0,0.0,44.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,145.0,34.0,58.0,28.0,58.0,1.0,0
solarkennedy/sensu-training,0,1,0,0,1,0,0,0,0,63,63,30,162,solarkennedy/sensu-training,2.0,0.0,2.0,0.0,121.0,2.0,1.0,3.0,0.0,1.0,1.0,1.0,3.0,215.0,60.0,57.0,80.0,57.0,21.0,0
ruby-rbot/rbot,0,1,0,0,0,0,1,0,0,62,62,17,161,ruby-rbot/rbot,48.0,0.0,2.0,0.0,2772.0,31.0,25.0,56.0,1.0,14.0,15.0,0.0,5.0,253.0,71.0,56.0,66.0,56.0,75.0,0
solyarisoftware/dialogs,0,1,0,1,1,1,1,0,0,61,61,1,160,solyarisoftware/dialogs,1.0,0.0,2.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,116.0,21.0,55.0,5.0,55.0,1.0,0
belighted/bennett,0,1,0,1,0,1,1,0,1,60,60,15,159,belighted/bennett,14.0,0.0,2.0,0.0,170.0,18.0,22.0,40.0,1.0,16.0,17.0,0.0,12.0,246.0,70.0,54.0,61.0,54.0,77.0,0
jedld/brains-jruby,0,1,0,1,0,1,1,1,0,59,59,2,158,jedld/brains-jruby,1.0,0.0,2.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,120.0,22.0,53.0,13.0,53.0,1.0,0
xijo/letsencrypt_heroku,0,1,0,1,1,0,1,1,0,58,58,3,157,xijo/letsencrypt_heroku,6.0,0.0,2.0,0.0,53.0,1.0,0.0,1.0,0.0,9.0,9.0,0.0,11.0,184.0,49.0,52.0,19.0,52.0,61.0,0
evilmartians/liquor,1,1,0,1,1,1,1,1,0,57,57,6,156,evilmartians/liquor,4.0,0.0,2.0,0.0,251.0,3.0,0.0,3.0,0.0,5.0,5.0,0.0,4.0,185.0,50.0,51.0,40.0,51.0,43.0,0
zestia/hubrelease,1,0,0,1,1,1,0,1,1,56,56,0,155,zestia/hubrelease,2.0,0.0,2.0,0.0,89.0,0.0,11.0,11.0,0.0,14.0,14.0,1.0,16.0,174.0,45.0,50.0,1.0,50.0,73.0,0
chleggett/homebrew-gqrx,0,1,0,1,0,0,0,0,0,55,55,5,154,chleggett/homebrew-gqrx,1.0,0.0,2.0,0.0,20.0,4.0,9.0,13.0,0.0,0.0,0.0,1.0,11.0,134.0,26.0,49.0,35.0,49.0,1.0,0
cloudfoundry-attic/bosh-notes,0,0,0,1,0,0,1,0,0,54,54,23,153,cloudfoundry-attic/bosh-notes,31.0,0.0,2.0,0.0,408.0,5.0,15.0,20.0,4.0,26.0,30.0,0.0,22.0,256.0,74.0,48.0,76.0,48.0,84.0,0
artofhuman/activeadmin_settings_cached,0,1,0,1,0,0,1,1,1,53,53,40,152,artofhuman/activeadmin_settings_cached,13.0,0.0,2.0,0.0,138.0,0.0,20.0,20.0,0.0,37.0,37.0,0.0,31.0,265.0,76.0,47.0,85.0,47.0,86.0,0
codeship/dns_deploy,0,0,0,1,0,0,0,1,0,52,52,7,151,codeship/dns_deploy,2.0,0.0,2.0,0.0,16.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,158.0,38.0,46.0,45.0,46.0,21.0,0
voxpupuli/puppet-selinux,0,1,0,1,0,1,1,0,0,51,51,145,150,voxpupuli/puppet-selinux,96.0,0.0,2.0,0.0,635.0,10.0,90.0,100.0,3.0,249.0,252.0,4.0,30.0,286.0,82.0,45.0,89.0,45.0,107.0,0
contently/action_mailer_matchers,0,0,0,1,0,0,0,1,0,50,50,4,149,contently/action_mailer_matchers,3.0,0.0,2.0,0.0,12.0,1.0,2.0,3.0,0.0,5.0,5.0,0.0,4.0,159.0,40.0,44.0,28.0,44.0,43.0,0
cesarferreira/react-native-logcat,0,1,0,1,0,0,0,1,0,48,48,3,147,cesarferreira/react-native-logcat,2.0,0.0,2.0,0.0,16.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,4.0,138.0,31.0,43.0,19.0,43.0,33.0,0
railsware/skypekit,0,0,0,1,0,1,1,0,0,47,47,3,146,railsware/skypekit,1.0,0.0,2.0,0.0,3.0,0.0,3.0,3.0,1.0,0.0,1.0,0.0,1.0,124.0,23.0,42.0,19.0,42.0,21.0,0
kevinwuhoo/ui-styleguides,0,1,0,0,0,0,1,0,0,46,46,9,145,kevinwuhoo/ui-styleguides,4.0,0.0,2.0,0.0,27.0,1.0,1.0,2.0,5.0,6.0,11.0,0.0,7.0,199.0,54.0,41.0,50.0,41.0,67.0,0
tomdalling/rschema,0,1,0,1,0,0,1,0,0,45,45,1,144,tomdalling/rschema,5.0,0.0,2.0,0.0,218.0,1.0,7.0,8.0,0.0,9.0,9.0,0.0,11.0,146.0,35.0,40.0,5.0,40.0,61.0,0
himynameisjonas/heroku-deployer,0,0,0,1,0,1,1,0,0,44,44,13,143,himynameisjonas/heroku-deployer,7.0,0.0,2.0,0.0,46.0,0.0,4.0,4.0,1.0,6.0,7.0,0.0,16.0,188.0,52.0,39.0,58.0,39.0,52.0,0
amcoder/curse_client,1,1,0,1,1,1,1,1,0,42,42,4,141,amcoder/curse_client,2.0,0.0,2.0,0.0,10.0,7.0,6.0,13.0,0.0,1.0,1.0,0.0,2.0,125.0,24.0,38.0,28.0,38.0,21.0,0
danott/webpack_rails,0,0,1,0,0,0,0,0,0,41,41,5,140,danott/webpack_rails,4.0,0.0,2.0,0.0,32.0,0.0,9.0,9.0,0.0,4.0,4.0,5.0,13.0,147.0,36.0,37.0,35.0,37.0,38.0,0
mariopeixoto/react-bootstrap-rails,0,1,0,1,0,1,0,1,0,40,40,28,139,mariopeixoto/react-bootstrap-rails,7.0,0.0,2.0,0.0,23.0,1.0,4.0,5.0,2.0,9.0,11.0,0.0,12.0,217.0,62.0,36.0,78.0,36.0,67.0,0
ahelal/kitchen-ansiblepush,0,1,0,1,1,0,1,0,0,39,39,21,138,ahelal/kitchen-ansiblepush,16.0,0.0,2.0,0.0,208.0,2.0,20.0,22.0,2.0,41.0,43.0,0.0,36.0,234.0,66.0,35.0,74.0,35.0,90.0,0
mwpastore/dalli-rate_limiter,0,1,0,1,0,1,1,1,0,38,38,4,137,mwpastore/dalli-rate_limiter,2.0,0.0,2.0,0.0,26.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,15.0,134.0,26.0,34.0,28.0,34.0,38.0,0
dtorres/cocoapods-prune-localizations,0,0,0,1,0,0,1,0,0,37,37,4,136,dtorres/cocoapods-prune-localizations,2.0,10.0,3.0,2.0,28.0,3.0,7.0,10.0,0.0,1.0,1.0,1.0,7.0,115.0,19.0,33.0,28.0,33.0,21.0,0
Kalvar/MLDeltaLearning,0,1,0,1,1,1,0,0,0,36,36,3,135,Kalvar/MLDeltaLearning,2.0,0.0,2.0,0.0,28.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,9.0,104.0,17.0,32.0,19.0,32.0,21.0,0
tokyorails/tokyorails,0,1,0,1,0,0,1,1,0,35,35,20,134,tokyorails/tokyorails,14.0,0.0,2.0,0.0,289.0,0.0,9.0,9.0,14.0,39.0,53.0,0.0,14.0,226.0,64.0,31.0,72.0,31.0,92.0,0
r7kamura/activerecord-belongs_to_if,0,1,0,1,0,0,0,0,0,34,34,6,133,r7kamura/activerecord-belongs_to_if,4.0,0.0,2.0,0.0,19.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,5.0,135.0,30.0,30.0,40.0,30.0,35.0,0
hitode909/bgm,1,0,0,1,0,0,0,0,0,33,33,6,132,hitode909/bgm,3.0,0.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,4.0,133.0,25.0,29.0,40.0,29.0,35.0,0
SudhagarS/pry-state,0,0,0,1,1,0,0,1,0,32,32,11,131,SudhagarS/pry-state,8.0,0.0,2.0,0.0,41.0,3.0,7.0,10.0,2.0,4.0,6.0,0.0,9.0,158.0,38.0,28.0,54.0,28.0,48.0,0
SophieDeBenedetto/catbook-api,0,1,0,1,0,0,0,0,0,31,31,20,130,SophieDeBenedetto/catbook-api,1.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,147.0,36.0,27.0,72.0,27.0,21.0,0
sawyerh/jekyll-boilerplate,0,0,0,1,0,0,0,0,0,30,30,1,129,sawyerh/jekyll-boilerplate,2.0,0.0,2.0,0.0,35.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,14.0,58.0,7.0,26.0,5.0,26.0,1.0,0
18F/about_yml,0,1,0,1,0,1,0,0,0,29,29,9,128,18F/about_yml,15.0,0.0,2.0,0.0,94.0,27.0,28.0,55.0,2.0,31.0,33.0,0.0,16.0,185.0,50.0,25.0,50.0,25.0,85.0,0
ljkbennett/stub_env,0,0,0,1,0,0,0,0,0,28,28,5,127,ljkbennett/stub_env,3.0,0.0,2.0,0.0,29.0,1.0,2.0,3.0,2.0,7.0,9.0,0.0,6.0,144.0,33.0,24.0,35.0,24.0,61.0,0
alemohamad/wicked-cool-ruby-scripts,0,1,0,0,0,0,0,0,0,27,27,8,126,alemohamad/wicked-cool-ruby-scripts,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,94.0,14.0,23.0,47.0,23.0,1.0,0
franckverrot/mruby-r,1,1,0,1,0,1,0,0,0,26,26,0,125,franckverrot/mruby-r,1.0,0.0,2.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,46.0,4.0,22.0,1.0,22.0,1.0,0
jakubgarfield/invoicing,0,1,0,1,0,0,1,0,0,25,25,6,124,jakubgarfield/invoicing,1.0,0.0,2.0,0.0,51.0,0.0,0.0,0.0,4.0,3.0,7.0,0.0,5.0,134.0,26.0,21.0,40.0,21.0,52.0,0
Hawatel/rails5-api-starter,1,1,0,1,1,1,1,0,0,24,24,18,123,Hawatel/rails5-api-starter,2.0,0.0,2.0,0.0,17.0,0.0,2.0,2.0,1.0,9.0,10.0,0.0,5.0,175.0,46.0,20.0,69.0,20.0,66.0,0
soveran/hart,0,1,0,1,0,0,1,0,0,23,23,0,122,soveran/hart,3.0,0.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,74.0,11.0,19.0,1.0,19.0,35.0,0
zekitow/rails-api-and-angularjs,1,1,0,1,0,0,1,0,0,22,22,3,121,zekitow/rails-api-and-angularjs,1.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,56.0,5.0,18.0,19.0,18.0,1.0,0
NETWAYS/check_logstash,0,1,0,1,1,0,1,0,0,20,20,11,119,NETWAYS/check_logstash,8.0,0.0,2.0,0.0,52.0,10.0,19.0,29.0,3.0,11.0,14.0,4.0,14.0,161.0,41.0,17.0,54.0,17.0,73.0,0
kt97679/one-ssh,0,1,0,1,1,0,0,0,0,19,19,3,118,kt97679/one-ssh,5.0,3.0,1.0,10.0,148.0,0.0,6.0,6.0,0.0,6.0,6.0,0.0,27.0,99.0,15.0,16.0,19.0,16.0,48.0,0
MaG21/curry,0,1,0,1,0,1,1,0,0,18,18,15,117,MaG21/curry,5.0,0.0,2.0,0.0,108.0,0.0,10.0,10.0,0.0,7.0,7.0,0.0,24.0,143.0,32.0,15.0,61.0,15.0,52.0,0
slashrocket/reactif,0,1,0,1,0,0,0,0,0,17,17,5,116,slashrocket/reactif,8.0,0.0,2.0,0.0,145.0,9.0,5.0,14.0,0.0,7.0,7.0,0.0,9.0,115.0,19.0,14.0,35.0,14.0,52.0,0
ppworks/hello-esa,1,0,0,1,0,1,1,0,0,16,16,2,115,ppworks/hello-esa,3.0,0.0,2.0,0.0,31.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,6.0,100.0,16.0,13.0,13.0,13.0,61.0,0
nasa42/libs.rs,0,1,0,1,0,0,1,0,0,15,15,14,114,nasa42/libs.rs,19.0,0.0,2.0,0.0,86.0,4.0,5.0,9.0,3.0,21.0,24.0,0.0,9.0,165.0,43.0,12.0,59.0,12.0,82.0,0
Nanomancer/sonic-pi-projects,0,1,0,0,0,0,0,0,0,14,14,2,113,Nanomancer/sonic-pi-projects,2.0,0.0,2.0,0.0,150.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,56.0,5.0,11.0,13.0,11.0,21.0,0
vlad-shatskyi/ansi-select,0,0,0,1,0,0,0,0,0,13,13,1,112,vlad-shatskyi/ansi-select,1.0,0.0,2.0,0.0,49.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,26.0,2.0,10.0,5.0,10.0,1.0,0
onmomo/fluentd-gelf-docker,0,0,0,1,0,0,1,0,0,12,12,3,111,onmomo/fluentd-gelf-docker,1.0,0.0,2.0,0.0,20.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,11.0,38.0,3.0,9.0,19.0,9.0,1.0,0
bradenwright/kitchen-lxd_cli,1,1,0,1,1,1,1,1,1,11,11,3,110,bradenwright/kitchen-lxd_cli,5.0,0.0,2.0,0.0,22.0,8.0,6.0,14.0,0.0,6.0,6.0,0.0,12.0,83.0,12.0,8.0,19.0,8.0,48.0,0
gocd/functional-tests,0,0,0,1,1,1,1,1,0,10,10,28,109,gocd/functional-tests,28.0,0.0,2.0,0.0,886.0,2.0,6.0,8.0,0.0,403.0,403.0,0.0,12.0,215.0,60.0,7.0,78.0,7.0,123.0,0
arturictus/hash_map,1,1,0,1,0,1,0,1,0,9,9,4,108,arturictus/hash_map,6.0,0.0,2.0,0.0,98.0,8.0,11.0,19.0,0.0,13.0,13.0,0.0,24.0,112.0,18.0,6.0,28.0,6.0,72.0,0
octonion/boxing,0,1,0,0,0,0,0,0,0,8,8,1,107,octonion/boxing,1.0,0.0,2.0,0.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,16.0,1.0,5.0,5.0,5.0,1.0,0
raimondasv/pronto-rails_schema,0,1,0,0,0,0,0,0,0,7,7,15,106,raimondasv/pronto-rails_schema,6.0,0.0,2.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,70.0,9.0,4.0,61.0,4.0,1.0,0
danielwestendorf/engineering-app,0,1,0,1,0,1,0,0,0,6,6,16,105,danielwestendorf/engineering-app,2.0,0.0,2.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,71.0,10.0,3.0,64.0,3.0,1.0,0
ruby-nord/ruby-nord.github.io,1,1,0,1,0,1,1,1,0,5,5,1,104,ruby-nord/ruby-nord.github.io,6.0,0.0,2.0,0.0,69.0,0.0,2.0,2.0,1.0,17.0,18.0,0.0,6.0,89.0,13.0,2.0,5.0,2.0,80.0,0
rackspace-cookbooks/chatops_notify,1,1,0,1,0,1,1,1,0,4,4,1,103,rackspace-cookbooks/chatops_notify,6.0,0.0,2.0,0.0,27.0,1.0,0.0,1.0,0.0,8.0,8.0,0.0,8.0,64.0,8.0,1.0,5.0,1.0,57.0,0
