Name,List,Image,Animation,Video,Table,Github,Links,Project,Inline,Code,repository_ID,fullname_x,URL,created_date_x,language,description,number_of_stars,num_of_forks,num_of_watchers,open_issue_count,repo_id,repository,community,downloads,releases,assets,commits,open_issues,closed_issues,total_issues,open_prs,closed_prs,total_prs,readme_issues,readme_commits,fullname_y,created_date_y,days,download_score,community_score,assets_score,releases_score,commits_score,avg_assets_release,progress_score,Label
SortableJS/Sortable,72,14,0,0,0,21,41,0,89,23.0,15308499,SortableJS/Sortable,https://github.com/SortableJS/Sortable,2013-12-19 10:10:13,JavaScript,,23508,3354,23508,346,76,SortableJS/Sortable,178.0,0.0,23.0,0.0,1074.0,348.0,1262.0,1610.0,14.0,450.0,464.0,11.0,207.0,SortableJS/Sortable,2013-12-19 10:10:13,3032,0.0,0.058707124010554,0.0,0.0075857519788918,0.354221635883905,0.0,0.36180738786279676,1
parallax/jsPDF,14,8,0,0,0,9,24,0,8,15.5,402046,parallax/jsPDF,https://github.com/parallax/jsPDF,2009-12-06 14:56:32,JavaScript,,23228,4159,23228,108,77,parallax/jsPDF,208.0,0.0,30.0,0.0,2266.0,100.0,2084.0,2184.0,11.0,1184.0,1195.0,1.0,53.0,parallax/jsPDF,2009-12-06 14:56:32,4506,0.0,0.0461606746560142,0.0,0.0066577896138482,0.5028850421660009,0.0,0.5095428317798492,1
bvaughn/react-virtualized,31,71,0,0,0,12,108,1,11,6.0,45431898,bvaughn/react-virtualized,https://github.com/bvaughn/react-virtualized,2015-11-03 00:48:07,JavaScript,,22874,2848,22874,435,78,bvaughn/react-virtualized,223.0,0.0,4.0,0.0,1985.0,387.0,709.0,1096.0,60.0,547.0,607.0,1.0,94.0,bvaughn/react-virtualized,2015-11-03 00:48:07,2348,0.0,0.0949744463373083,0.0,0.0017035775127768,0.8454003407155025,0.0,0.8471039182282794,1
OAI/OpenAPI-Specification,5,3,0,0,0,3,8,0,1,0.0,17372733,OAI/OpenAPI-Specification,https://github.com/OAI/OpenAPI-Specification,2014-03-03 16:53:36,JavaScript,,22528,7928,22528,519,80,OAI/OpenAPI-Specification,218.0,0.0,10.0,0.0,1927.0,488.0,1324.0,1812.0,40.0,924.0,964.0,60.0,144.0,OAI/OpenAPI-Specification,2014-03-03 16:53:36,2958,0.0,0.0736984448951994,0.0,0.0033806626098715,0.6514536849222448,0.0,0.6548343475321162,1
Binaryify/NeteaseCloudMusicApi,241,9,0,0,0,8,15,0,6,8.0,61715431,Binaryify/NeteaseCloudMusicApi,https://github.com/Binaryify/NeteaseCloudMusicApi,2016-06-22 11:58:03,JavaScript,,22139,6410,22139,86,82,Binaryify/NeteaseCloudMusicApi,75.0,0.0,30.0,0.0,1144.0,92.0,1032.0,1124.0,14.0,324.0,338.0,55.0,139.0,Binaryify/NeteaseCloudMusicApi,2016-06-22 11:58:03,2116,0.0,0.0354442344045368,0.0,0.0141776937618147,0.5406427221172023,0.0,0.554820415879017,1
balderdashy/sails,24,9,0,1,0,13,51,1,1,4.0,3757512,balderdashy/sails,https://github.com/balderdashy/sails,2012-03-18 19:46:15,JavaScript,,22111,1934,22111,508,83,balderdashy/sails,294.0,0.0,30.0,0.0,7143.0,456.0,5835.0,6291.0,64.0,831.0,895.0,1.0,249.0,balderdashy/sails,2012-03-18 19:46:15,3673,0.0,0.0800435611216988,0.0,0.0081677103185407,1.9447318268445413,0.0,1.952899537163082,1
pure-css/pure,23,3,0,0,0,1,2,1,16,1.0,9603240,pure-css/pure,https://github.com/pure-css/pure,2013-04-22 16:16:39,JavaScript,,22059,2405,22059,4,84,pure-css/pure,71.0,42833.0,24.0,11.0,719.0,0.0,562.0,562.0,0.0,367.0,367.0,5.0,82.0,pure-css/pure,2013-04-22 16:16:39,3273,13.086770546898869,0.0216926367247173,0.0033608310418576,0.0073327222731439,0.2196761380996028,0.4583333333333333,0.68534219370608,1
redux-saga/redux-saga,16,68,0,0,0,9,92,0,19,13.0,47071941,redux-saga/redux-saga,https://github.com/redux-saga/redux-saga,2015-11-29 16:58:12,JavaScript,,21957,1986,21957,237,85,redux-saga/redux-saga,353.0,0.0,30.0,0.0,1902.0,38.0,1392.0,1430.0,13.0,790.0,803.0,4.0,137.0,redux-saga/redux-saga,2015-11-29 16:58:12,2322,0.0,0.1520241171403962,0.0,0.0129198966408268,0.8191214470284238,0.0,0.8320413436692506,1
mdbootstrap/mdb-ui-kit,0,5,16,2,0,2,57,0,0,0.0,23069399,mdbootstrap/mdb-ui-kit,https://github.com/mdbootstrap/mdb-ui-kit,2014-08-18 11:54:00,JavaScript,,21789,3432,21789,4,86,mdbootstrap/mdb-ui-kit,117.0,0.0,16.0,0.0,1447.0,2.0,1134.0,1136.0,0.0,328.0,328.0,4.0,129.0,mdbootstrap/mdb-ui-kit,2014-08-18 11:54:00,2790,0.0,0.0419354838709677,0.0,0.0057347670250896,0.5186379928315412,0.0,0.5243727598566308,1
immerjs/immer,3,3,0,0,0,1,3,0,1,0.0,115720575,immerjs/immer,https://github.com/immerjs/immer,2017-12-29 12:25:47,JavaScript,,21681,672,21681,23,87,immerjs/immer,159.0,0.0,30.0,0.0,1242.0,21.0,531.0,552.0,14.0,348.0,362.0,23.0,177.0,immerjs/immer,2017-12-29 12:25:47,1561,0.0,0.1018577834721332,0.0,0.0192184497117232,0.7956438180653427,0.0,0.8148622677770658,1
Tencent/wepy,9,6,0,0,0,14,24,0,2,5.0,73681508,Tencent/wepy,https://github.com/Tencent/wepy,2016-11-14 08:06:56,JavaScript,,21625,3047,21625,373,88,Tencent/wepy,191.0,0.0,8.0,0.0,2381.0,346.0,1783.0,2129.0,34.0,609.0,643.0,0.0,137.0,Tencent/wepy,2016-11-14 08:06:56,1971,0.0,0.0969051243023845,0.0,0.0040588533739218,1.2080162354134958,0.0,1.2120750887874177,1
ramda/ramda,19,7,0,0,0,13,33,0,16,10.0,10851820,ramda/ramda,https://github.com/ramda/ramda,2013-06-21 20:32:35,JavaScript,,21444,1366,21444,334,89,ramda/ramda,344.0,0.0,26.0,0.0,2963.0,120.0,1428.0,1548.0,22.0,1662.0,1684.0,7.0,134.0,ramda/ramda,2013-06-21 20:32:35,3213,0.0,0.1070650482415188,0.0,0.0080921257391845,0.9221910986616868,0.0,0.9302832244008713,1
fastify/fastify,86,10,0,0,0,46,58,2,34,9.0,69495170,fastify/fastify,https://github.com/fastify/fastify,2016-09-28 19:10:14,JavaScript,,21343,1577,21343,79,90,fastify/fastify,497.0,0.0,30.0,0.0,3154.0,50.0,1303.0,1353.0,9.0,2236.0,2245.0,14.0,198.0,fastify/fastify,2016-09-28 19:10:14,2018,0.0,0.2462834489593657,0.0,0.0148662041625371,1.5629335976214074,0.0,1.5777998017839445,1
swagger-api/swagger-ui,21,9,0,0,0,12,19,0,4,0.0,2055965,swagger-api/swagger-ui,https://github.com/swagger-api/swagger-ui,2011-07-15 22:56:39,JavaScript,,21213,8131,21213,702,91,swagger-api/swagger-ui,527.0,0.0,30.0,0.0,5360.0,677.0,4064.0,4741.0,51.0,2978.0,3029.0,1.0,321.0,swagger-api/swagger-ui,2011-07-15 22:56:39,3920,0.0,0.134438775510204,0.0,0.0076530612244897,1.3673469387755102,0.0,1.3749999999999998,1
facebook/draft-js,3,2,1,0,0,3,18,1,6,5.0,52113921,facebook/draft-js,https://github.com/facebook/draft-js,2016-02-19 20:18:26,JavaScript,,21107,2481,21107,909,92,facebook/draft-js,338.0,0.0,26.0,0.0,1147.0,764.0,964.0,1728.0,166.0,1179.0,1345.0,4.0,30.0,facebook/draft-js,2016-02-19 20:18:26,2240,0.0,0.1508928571428571,0.0,0.0116071428571428,0.5120535714285714,0.0,0.5236607142857143,1
feathericons/feather,26,6,0,0,0,16,40,0,32,20.0,20270252,feathericons/feather,https://github.com/feathericons/feather,2014-05-28 19:49:55,JavaScript,,20975,1007,20975,447,94,feathericons/feather,40.0,0.0,30.0,0.0,634.0,339.0,221.0,560.0,113.0,450.0,563.0,1.0,72.0,feathericons/feather,2014-05-28 19:49:55,2872,0.0,0.0139275766016713,0.0,0.0104456824512534,0.2207520891364902,0.0,0.2311977715877436,1
mochajs/mocha,14,16,0,0,0,15,28,3,0,0.0,1451352,mochajs/mocha,https://github.com/mochajs/mocha,2011-03-07 18:44:25,JavaScript,,20949,2903,20949,265,95,mochajs/mocha,556.0,0.0,30.0,0.0,3558.0,225.0,2568.0,2793.0,38.0,1939.0,1977.0,7.0,37.0,mochajs/mocha,2011-03-07 18:44:25,4050,0.0,0.1372839506172839,0.0,0.0074074074074074,0.8785185185185185,0.0,0.8859259259259259,1
rollup/rollup,0,3,0,0,0,6,17,2,5,5.0,35640229,rollup/rollup,https://github.com/rollup/rollup,2015-05-14 22:26:28,JavaScript,,20928,1079,20928,361,96,rollup/rollup,317.0,0.0,30.0,0.0,4858.0,362.0,2392.0,2754.0,21.0,1645.0,1666.0,1.0,67.0,rollup/rollup,2015-05-14 22:26:28,2521,0.0,0.1257437524791749,0.0,0.0119000396667988,1.9270130900436333,0.0,1.938913129710432,1
sampotts/plyr,71,23,0,8,0,16,87,0,234,34.0,30794868,sampotts/plyr,https://github.com/sampotts/plyr,2015-02-14 11:33:07,JavaScript,,20806,2507,20806,696,97,sampotts/plyr,185.0,0.0,30.0,0.0,2205.0,702.0,1143.0,1845.0,32.0,462.0,494.0,8.0,28.0,sampotts/plyr,2015-02-14 11:33:07,2610,0.0,0.0708812260536398,0.0,0.0114942528735632,0.8448275862068966,0.0,0.8563218390804598,1
paularmstrong/normalizr,11,1,0,0,0,2,4,0,2,5.0,23141830,paularmstrong/normalizr,https://github.com/paularmstrong/normalizr,2014-08-20 08:41:38,JavaScript,,20686,844,20686,36,98,paularmstrong/normalizr,72.0,147.0,25.0,54.0,454.0,22.0,279.0,301.0,16.0,173.0,189.0,3.0,21.0,paularmstrong/normalizr,2014-08-20 08:41:38,2788,0.0527259684361549,0.0258249641319942,0.0193687230989956,0.0089670014347202,0.1628407460545193,2.16,2.33180774748924,1
fabricjs/fabric.js,55,13,0,0,0,14,49,0,10,3.0,712530,fabricjs/fabric.js,https://github.com/fabricjs/fabric.js,2010-06-09 22:24:38,JavaScript,,20580,2912,20580,263,99,fabricjs/fabric.js,289.0,0.0,30.0,0.0,4390.0,247.0,5104.0,5351.0,36.0,2039.0,2075.0,2.0,157.0,fabricjs/fabric.js,2010-06-09 22:24:38,4321,0.0,0.0668826660495255,0.0,0.0069428373061791,1.015968525804212,0.0,1.022911363110391,1
RealOrangeOne/react-native-busy-indicator,0,4,1,0,0,0,3,0,9,3.0,48919374,RealOrangeOne/react-native-busy-indicator,https://github.com/RealOrangeOne/react-native-busy-indicator,2016-01-02 18:24:17,JavaScript,,94,39,94,4,193,RealOrangeOne/react-native-busy-indicator,7.0,0.0,3.0,0.0,78.0,0.0,5.0,5.0,0.0,18.0,18.0,0.0,18.0,RealOrangeOne/react-native-busy-indicator,2016-01-02 18:24:17,2288,0.0,0.0030594405594405,0.0,0.0013111888111888,0.034090909090909,0.0,0.0354020979020978,0
Yaska/redux-mediaquery,23,0,0,0,0,0,1,0,7,5.0,61317163,Yaska/redux-mediaquery,https://github.com/Yaska/redux-mediaquery,2016-06-16 18:37:41,JavaScript,,93,6,93,2,192,Yaska/redux-mediaquery,5.0,0.0,1.0,0.0,22.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,16.0,Yaska/redux-mediaquery,2016-06-16 18:37:41,2122,0.0,0.0023562676720075,0.0,0.0004712535344015,0.0103675777568331,0.0,0.0108388312912346,0
vanng822/pagination,21,1,0,0,0,0,1,0,21,7.0,5010553,vanng822/pagination,https://github.com/vanng822/pagination,2012-07-12 21:25:04,JavaScript,,85,23,85,1,184,vanng822/pagination,5.0,0.0,5.0,0.0,97.0,1.0,5.0,6.0,0.0,3.0,3.0,0.0,26.0,vanng822/pagination,2012-07-12 21:25:04,3557,0.0,0.0014056789429294,0.0,0.0014056789429294,0.027270171492831,0.0,0.028675850435760403,0
josegonzalez/real-aws-status,10,1,0,0,0,1,2,0,1,0.0,60803988,josegonzalez/real-aws-status,https://github.com/josegonzalez/real-aws-status,2016-06-09 20:12:06,JavaScript,,84,3,84,8,183,josegonzalez/real-aws-status,5.0,2675.0,4.0,3.0,20.0,6.0,10.0,16.0,0.0,1.0,1.0,0.0,6.0,josegonzalez/real-aws-status,2016-06-09 20:12:06,2129,1.256458431188351,0.0023485204321277,0.0014091122592766,0.0018788163457022,0.009394081728511,0.75,0.7612728980742132,1
aurelia/bootstrapper,10,4,0,0,0,0,10,0,2,7.0,27837192,aurelia/bootstrapper,https://github.com/aurelia/bootstrapper,2014-12-10 20:00:17,JavaScript,,75,36,75,12,174,aurelia/bootstrapper,22.0,0.0,30.0,0.0,252.0,1.0,39.0,40.0,13.0,33.0,46.0,0.0,15.0,aurelia/bootstrapper,2014-12-10 20:00:17,2676,0.0,0.0082212257100149,0.0,0.0112107623318385,0.0941704035874439,0.0,0.1053811659192824,0
feeblejs/feeble,0,0,0,0,0,0,4,0,0,2.0,63790078,feeblejs/feeble,https://github.com/feeblejs/feeble,2016-07-20 14:53:57,JavaScript,,72,7,72,0,171,feeblejs/feeble,3.0,0.0,6.0,0.0,173.0,0.0,4.0,4.0,0.0,5.0,5.0,0.0,33.0,feeblejs/feeble,2016-07-20 14:53:57,2088,0.0,0.0014367816091954,0.0,0.0028735632183908,0.0828544061302682,0.0,0.085727969348659,0
krakenjs/generator-swaggerize,25,2,0,0,0,6,8,0,38,5.0,25485575,krakenjs/generator-swaggerize,https://github.com/krakenjs/generator-swaggerize,2014-10-20 20:38:57,JavaScript,,69,34,69,12,168,krakenjs/generator-swaggerize,22.0,0.0,3.0,0.0,199.0,11.0,37.0,48.0,1.0,60.0,61.0,2.0,17.0,krakenjs/generator-swaggerize,2014-10-20 20:38:57,2727,0.0,0.008067473414008,0.0,0.0011001100110011,0.0729739640630729,0.0,0.074074074074074,0
axross/tap-notify,0,3,0,0,0,2,3,0,1,3.0,46161469,axross/tap-notify,https://github.com/axross/tap-notify,2015-11-14 04:31:33,JavaScript,,59,10,59,4,158,axross/tap-notify,2.0,0.0,2.0,0.0,16.0,2.0,2.0,4.0,1.0,3.0,4.0,0.0,6.0,axross/tap-notify,2015-11-14 04:31:33,2337,0.0,0.0008557980316645,0.0,0.0008557980316645,0.0068463842533162,0.0,0.0077021822849807,0
raquelxmoss/cycle-color-picker,3,1,1,0,0,4,7,0,3,4.0,59546641,raquelxmoss/cycle-color-picker,https://github.com/raquelxmoss/cycle-color-picker,2016-05-24 06:32:22,JavaScript,,58,9,58,2,157,raquelxmoss/cycle-color-picker,5.0,0.0,1.0,0.0,95.0,2.0,0.0,2.0,0.0,10.0,10.0,0.0,8.0,raquelxmoss/cycle-color-picker,2016-05-24 06:32:22,2145,0.0,0.0023310023310023,0.0,0.0004662004662004,0.0442890442890442,0.0,0.044755244755244596,0
yoshuawuyts/server-router,2,0,0,0,0,2,4,0,3,2.0,50759587,yoshuawuyts/server-router,https://github.com/yoshuawuyts/server-router,2016-01-31 05:00:11,JavaScript,,57,8,57,2,156,yoshuawuyts/server-router,12.0,0.0,1.0,0.0,78.0,2.0,5.0,7.0,0.0,27.0,27.0,0.0,21.0,yoshuawuyts/server-router,2016-01-31 05:00:11,2259,0.0,0.0053120849933598,0.0,0.0004426737494466,0.0345285524568393,0.0,0.0349712262062859,0
eliquious/electronify-server,17,0,0,0,0,2,3,0,19,6.0,46212580,eliquious/electronify-server,https://github.com/eliquious/electronify-server,2015-11-15 10:01:39,JavaScript,,48,7,48,1,147,eliquious/electronify-server,4.0,0.0,3.0,0.0,39.0,1.0,6.0,7.0,0.0,9.0,9.0,0.0,10.0,eliquious/electronify-server,2015-11-15 10:01:39,2336,0.0,0.0017123287671232,0.0,0.0012842465753424,0.016695205479452,0.0,0.0179794520547944,0
ivandoric/one-page-app-with-drupal-and-vue,0,0,0,1,0,1,2,0,0,0.0,47992113,ivandoric/one-page-app-with-drupal-and-vue,https://github.com/ivandoric/one-page-app-with-drupal-and-vue,2015-12-14 18:01:06,JavaScript,,44,20,44,3,143,ivandoric/one-page-app-with-drupal-and-vue,1.0,0.0,12.0,0.0,14.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,ivandoric/one-page-app-with-drupal-and-vue,2015-12-14 18:01:06,2307,0.0,0.000433463372345,0.0,0.0052015604681404,0.0060684872128305,0.0,0.0112700476809709,0
buckhx/diglet,19,2,0,0,0,1,3,0,0,3.0,43912808,buckhx/diglet,https://github.com/buckhx/diglet,2015-10-08 19:50:48,JavaScript,,34,2,34,29,133,buckhx/diglet,3.0,71.0,13.0,18.0,308.0,29.0,18.0,47.0,0.0,6.0,6.0,0.0,29.0,buckhx/diglet,2015-10-08 19:50:48,2374,0.0299073294018534,0.0012636899747262,0.0075821398483572,0.0054759898904802,0.1297388374052232,1.3846153846153846,1.519830211911088,1
AnalyzeOrFeed/aof-replay-client,0,1,0,0,0,0,3,0,0,4.0,42420897,AnalyzeOrFeed/aof-replay-client,https://github.com/AnalyzeOrFeed/aof-replay-client,2015-09-14 01:48:21,JavaScript,,21,4,21,1,120,AnalyzeOrFeed/aof-replay-client,2.0,4050.0,11.0,15.0,88.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,AnalyzeOrFeed/aof-replay-client,2015-09-14 01:48:21,2398,1.688907422852377,0.0008340283569641,0.006255212677231,0.0045871559633027,0.036697247706422,1.3636363636363635,1.4049207673060882,1
predixdesignsystem/px-app-nav,7,1,0,0,0,3,6,0,2,5.0,43081488,predixdesignsystem/px-app-nav,https://github.com/predixdesignsystem/px-app-nav,2015-09-24 17:17:53,JavaScript,,20,27,20,0,119,predixdesignsystem/px-app-nav,31.0,0.0,11.0,0.0,394.0,0.0,72.0,72.0,0.0,41.0,41.0,0.0,18.0,predixdesignsystem/px-app-nav,2015-09-24 17:17:53,2388,0.0,0.0129815745393634,0.0,0.0046063651591289,0.1649916247906197,0.0,0.16959798994974862,0
CrossLead/angular-zendesk-widget,0,1,0,0,0,1,4,0,4,6.0,44981515,CrossLead/angular-zendesk-widget,https://github.com/CrossLead/angular-zendesk-widget,2015-10-26 16:25:06,JavaScript,,19,11,19,4,118,CrossLead/angular-zendesk-widget,8.0,0.0,4.0,0.0,40.0,3.0,4.0,7.0,1.0,7.0,8.0,0.0,4.0,CrossLead/angular-zendesk-widget,2015-10-26 16:25:06,2356,0.0,0.0033955857385398,0.0,0.0016977928692699,0.0169779286926994,0.0,0.0186757215619693,0
