Name,List,Image,Animation,Video,Table,Github,Links,Project,Inline,Code,repository_ID,fullname,URL,created_date,language,description,number_of_stars,num_of_forks,num_of_watchers,open_issue_count,repo_id,repository,community,downloads,releases,assets,commits,open_issues,closed_issues,total_issues,open_prs,closed_prs,total_prs,readme_issues,readme_commits,Rank,Rank_real,star_rank,fork_rank,watchers_rank,pullrequest_rank,label
catchorg/Catch2,6,9,0,0,0,5,10,0,2,0.0,1062572,catchorg/Catch2,https://github.com/catchorg/Catch2,2010-11-08 18:22:56,C++,,14276,2422,14276,306,64,catchorg/Catch2,318.0,268161.0,30.0,248.0,3935.0,310.0,1274.0,1584.0,16.0,766.0,782.0,2.0,219.0,536.0,132.0,131.0,134.0,131.0,140.0,1
microsoft/react-native-windows,11,1,0,0,0,6,19,0,0,0.0,48009214,microsoft/react-native-windows,https://github.com/microsoft/react-native-windows,2015-12-15 00:16:54,C++,,14221,1057,14221,674,65,microsoft/react-native-windows,214.0,0.0,2.0,0.0,6198.0,666.0,2935.0,3601.0,29.0,5972.0,6001.0,6.0,63.0,547.0,139.0,130.0,110.0,130.0,177.0,1
apache/incubator-weex,24,5,0,0,0,5,21,0,9,2.0,78186814,apache/incubator-weex,https://github.com/apache/incubator-weex,2017-01-06 08:00:06,C++,,13996,1859,13996,248,66,apache/incubator-weex,308.0,199.0,5.0,1.0,12026.0,232.0,709.0,941.0,15.0,2381.0,2396.0,0.0,94.0,549.0,140.0,129.0,126.0,129.0,165.0,1
Tencent/MMKV,42,6,0,0,0,15,17,0,30,12.0,149111813,Tencent/MMKV,https://github.com/Tencent/MMKV,2018-09-17 10:59:36,C++,,13861,1530,13861,6,67,Tencent/MMKV,27.0,0.0,2.0,0.0,1039.0,5.0,605.0,610.0,0.0,206.0,206.0,0.0,48.0,490.0,113.0,128.0,118.0,128.0,116.0,1
pqrs-org/Karabiner-Elements,13,2,0,0,0,3,7,0,7,8.0,63037806,pqrs-org/Karabiner-Elements,https://github.com/pqrs-org/Karabiner-Elements,2016-07-11 04:57:55,C++,,13795,731,13795,407,68,pqrs-org/Karabiner-Elements,37.0,1756242.0,29.0,30.0,5304.0,497.0,2454.0,2951.0,1.0,69.0,70.0,0.0,66.0,458.0,105.0,127.0,99.0,127.0,105.0,1
dogecoin/dogecoin,10,3,0,0,0,5,15,1,6,1.5,14981376,dogecoin/dogecoin,https://github.com/dogecoin/dogecoin,2013-12-06 11:38:05,C++,,13547,2387,13547,156,69,dogecoin/dogecoin,631.0,1323319.0,30.0,182.0,13953.0,109.0,961.0,1070.0,63.0,1495.0,1558.0,0.0,75.0,540.0,135.0,126.0,132.0,126.0,156.0,1
ethereum/solidity,14,5,0,0,0,3,18,1,0,1.0,40892817,ethereum/solidity,https://github.com/ethereum/solidity,2015-08-17 12:27:26,C++,,13428,3318,13428,927,70,ethereum/solidity,567.0,93809.0,30.0,144.0,21972.0,911.0,4039.0,4950.0,73.0,7378.0,7451.0,1.0,49.0,579.0,146.0,125.0,150.0,125.0,179.0,1
uNetworking/uWebSockets,2,3,0,0,0,8,9,1,2,1.0,54360307,uNetworking/uWebSockets,https://github.com/uNetworking/uWebSockets,2016-03-21 04:39:40,C++,,13375,1451,13375,26,71,uNetworking/uWebSockets,27.0,0.0,2.0,0.0,793.0,21.0,325.0,346.0,5.0,252.0,257.0,0.0,72.0,482.0,109.0,124.0,114.0,124.0,120.0,1
Tencent/ncnn,53,25,0,0,0,49,55,0,0,0.0,95879426,Tencent/ncnn,https://github.com/Tencent/ncnn,2017-06-30 10:55:37,C++,,13267,3198,13267,571,72,Tencent/ncnn,220.0,26231.0,30.0,306.0,2450.0,621.0,1809.0,2430.0,28.0,1130.0,1158.0,1.0,83.0,543.0,137.0,123.0,149.0,123.0,148.0,1
gabime/spdlog,25,2,0,0,0,7,8,1,11,25.0,26038648,gabime/spdlog,https://github.com/gabime/spdlog,2014-11-01 01:28:53,C++,,13263,2806,13263,33,73,gabime/spdlog,319.0,0.0,2.0,0.0,3953.0,31.0,1546.0,1577.0,0.0,624.0,624.0,3.0,452.0,516.0,123.0,122.0,138.0,122.0,134.0,1
xbmc/xbmc,12,14,1,0,0,8,28,0,0,0.0,1217614,xbmc/xbmc,https://github.com/xbmc/xbmc,2011-01-03 21:18:51,C++,,13117,5800,13117,857,74,xbmc/xbmc,1106.0,0.0,2.0,0.0,59813.0,719.0,2017.0,2736.0,164.0,17994.0,18158.0,0.0,25.0,604.0,152.0,121.0,174.0,121.0,188.0,1
google/libphonenumber,30,1,0,0,0,2,3,0,16,8.0,27500243,google/libphonenumber,https://github.com/google/libphonenumber,2014-12-03 18:02:17,C++,,13116,1740,13116,107,75,google/libphonenumber,136.0,0.0,2.0,0.0,1932.0,0.0,0.0,0.0,49.0,1234.0,1283.0,0.0,204.0,512.0,121.0,120.0,122.0,120.0,150.0,1
google/filament,129,19,0,0,0,11,21,0,83,7.0,143455116,google/filament,https://github.com/google/filament,2018-08-03 17:26:00,C++,,13102,1193,13102,100,76,google/filament,109.0,453.0,30.0,388.0,4658.0,95.0,1466.0,1561.0,6.0,3234.0,3240.0,0.0,226.0,518.0,124.0,119.0,111.0,119.0,169.0,1
OpenGenus/cosmos,30,0,0,0,0,4,9,0,3,0.0,103749180,OpenGenus/cosmos,https://github.com/OpenGenus/cosmos,2017-09-16 12:07:05,C++,,12922,3401,12922,2458,77,OpenGenus/cosmos,1154.0,0.0,2.0,0.0,10327.0,966.0,358.0,1324.0,1526.0,3544.0,5070.0,2.0,32.0,564.0,143.0,118.0,154.0,118.0,174.0,1
Qv2ray/Qv2ray,0,14,0,0,0,8,23,0,0,1.0,192025001,Qv2ray/Qv2ray,https://github.com/Qv2ray/Qv2ray,2019-06-15 01:51:08,C++,,12822,2501,12822,20,78,Qv2ray/Qv2ray,62.0,84982.0,30.0,217.0,3037.0,20.0,1058.0,1078.0,0.0,440.0,440.0,4.0,133.0,494.0,116.0,117.0,135.0,117.0,125.0,1
google/guetzli,14,2,0,0,0,1,8,0,8,1.0,71576450,google/guetzli,https://github.com/google/guetzli,2016-10-21 15:13:18,C++,,12602,1007,12602,124,79,google/guetzli,23.0,35185.0,5.0,22.0,145.0,103.0,68.0,171.0,20.0,81.0,101.0,3.0,20.0,446.0,103.0,116.0,107.0,116.0,107.0,1
fmtlib/fmt,57,0,0,0,0,8,19,0,92,0.0,7056202,fmtlib/fmt,https://github.com/fmtlib/fmt,2012-12-07 16:26:46,C++,,12595,1516,12595,14,80,fmtlib/fmt,376.0,1023349.0,30.0,29.0,5633.0,9.0,1799.0,1808.0,2.0,978.0,980.0,0.0,363.0,491.0,114.0,115.0,116.0,115.0,145.0,1
apache/incubator-brpc,29,2,0,0,0,5,10,0,0,0.0,102343794,apache/incubator-brpc,https://github.com/apache/incubator-brpc,2017-09-04 09:28:47,C++,,12591,3147,12591,540,81,apache/incubator-brpc,143.0,0.0,2.0,0.0,2429.0,484.0,710.0,1194.0,80.0,439.0,519.0,0.0,74.0,503.0,118.0,114.0,146.0,114.0,129.0,1
microsoft/AirSim,22,9,2,4,0,17,40,1,0,1.0,81887991,microsoft/AirSim,https://github.com/microsoft/AirSim,2017-02-14 00:52:29,C++,,12484,3506,12484,512,82,microsoft/AirSim,239.0,19621.0,26.0,218.0,3379.0,501.0,2594.0,3095.0,11.0,799.0,810.0,1.0,111.0,525.0,127.0,113.0,156.0,113.0,143.0,1
CoatiSoftware/Sourcetrail,46,3,0,0,0,8,12,0,6,9.0,47690142,CoatiSoftware/Sourcetrail,https://github.com/CoatiSoftware/Sourcetrail,2015-12-09 12:32:11,C++,,12252,837,12252,358,83,CoatiSoftware/Sourcetrail,45.0,22980.0,9.0,49.0,2760.0,356.0,680.0,1036.0,0.0,190.0,190.0,3.0,92.0,440.0,101.0,112.0,103.0,112.0,113.0,1
MarlinFirmware/Marlin,20,7,0,0,0,16,40,0,0,0.0,2200856,MarlinFirmware/Marlin,https://github.com/MarlinFirmware/Marlin,2011-08-13 08:07:20,C++,,12158,15554,12158,665,84,MarlinFirmware/Marlin,1090.0,0.0,2.0,0.0,19266.0,673.0,12328.0,13001.0,53.0,10494.0,10547.0,1.0,197.0,594.0,149.0,111.0,191.0,111.0,181.0,1
arangodb/arangodb,44,4,0,0,0,2,33,0,4,0.0,2649214,arangodb/arangodb,https://github.com/arangodb/arangodb,2011-10-26 06:42:00,C++,,11846,740,11846,663,85,arangodb/arangodb,166.0,0.0,2.0,0.0,48412.0,577.0,3648.0,4225.0,67.0,11555.0,11622.0,3.0,101.0,504.0,119.0,110.0,100.0,110.0,184.0,1
google/tink,41,0,0,0,0,2,4,0,2,5.0,20570214,google/tink,https://github.com/google/tink,2014-06-06 16:21:09,C++,,11831,1030,11831,113,86,google/tink,113.0,556.0,20.0,15.0,4516.0,105.0,291.0,396.0,23.0,168.0,191.0,0.0,97.0,441.0,102.0,109.0,109.0,109.0,114.0,1
onnx/onnx,18,5,0,0,0,6,18,0,10,19.0,102692863,onnx/onnx,https://github.com/onnx/onnx,2017-09-07 04:53:45,C++,,11761,2266,11761,494,87,onnx/onnx,256.0,17321.0,21.0,6.0,1908.0,445.0,1380.0,1825.0,75.0,2072.0,2147.0,2.0,77.0,510.0,120.0,108.0,131.0,108.0,163.0,1
wkhtmltopdf/wkhtmltopdf,0,0,0,0,0,0,0,0,0,0.0,271714,wkhtmltopdf/wkhtmltopdf,https://github.com/wkhtmltopdf/wkhtmltopdf,2009-08-07 14:27:43,C++,,11685,1527,11685,1235,88,wkhtmltopdf/wkhtmltopdf,93.0,2421.0,15.0,156.0,1172.0,1240.0,2279.0,3519.0,24.0,172.0,196.0,0.0,6.0,446.0,103.0,107.0,117.0,107.0,115.0,1
lettier/3d-game-shaders-for-beginners,34,1,1,0,0,0,2,0,1,0.0,186309296,lettier/3d-game-shaders-for-beginners,https://github.com/lettier/3d-game-shaders-for-beginners,2019-05-12 22:08:45,C++,,11635,851,11635,13,89,lettier/3d-game-shaders-for-beginners,1.0,0.0,2.0,0.0,1.0,13.0,11.0,24.0,0.0,9.0,9.0,0.0,1.0,395.0,97.0,106.0,104.0,106.0,79.0,0
keepassxreboot/keepassxc,21,6,0,0,0,3,9,0,0,0.0,52729242,keepassxreboot/keepassxc,https://github.com/keepassxreboot/keepassxc,2016-02-28 15:52:40,C++,,11523,929,11523,660,90,keepassxreboot/keepassxc,353.0,307951.0,30.0,715.0,4220.0,671.0,4815.0,5486.0,27.0,1656.0,1683.0,3.0,83.0,474.0,107.0,105.0,105.0,105.0,159.0,1
Tencent/rapidjson,54,3,0,0,0,17,26,0,18,1.0,17391973,Tencent/rapidjson,https://github.com/Tencent/rapidjson,2014-03-04 05:53:37,C++,,11501,3051,11501,544,91,Tencent/rapidjson,206.0,0.0,2.0,0.0,2407.0,502.0,845.0,1347.0,60.0,583.0,643.0,3.0,62.0,489.0,112.0,104.0,144.0,104.0,137.0,1
WerWolv/ImHex,89,8,0,0,0,16,25,1,14,5.0,311683390,WerWolv/ImHex,https://github.com/WerWolv/ImHex,2020-11-10 14:27:00,C++,,11466,576,11466,91,92,WerWolv/ImHex,58.0,4824.0,28.0,129.0,1304.0,34.0,286.0,320.0,2.0,132.0,134.0,0.0,44.0,413.0,98.0,103.0,97.0,103.0,110.0,0
EOSIO/eos,32,1,0,0,0,2,15,0,0,12.0,87335980,EOSIO/eos,https://github.com/EOSIO/eos,2017-04-05 17:09:53,C++,,11296,3659,11296,368,93,EOSIO/eos,343.0,7493.0,30.0,122.0,20554.0,297.0,4741.0,5038.0,79.0,5897.0,5976.0,0.0,282.0,538.0,133.0,102.0,158.0,102.0,176.0,1
USTC-Resource/USTC-Course,33,8,0,0,0,6,13,0,2,3.0,164782828,USTC-Resource/USTC-Course,https://github.com/USTC-Resource/USTC-Course,2019-01-09 03:48:08,C++,,11201,3162,11201,2,94,USTC-Resource/USTC-Course,11.0,0.0,2.0,0.0,86.0,2.0,8.0,10.0,0.0,14.0,14.0,0.0,18.0,436.0,99.0,101.0,147.0,101.0,87.0,0
apple/foundationdb,27,2,0,0,0,5,20,1,27,5.0,114187903,apple/foundationdb,https://github.com/apple/foundationdb,2017-12-14 01:40:42,C++,,10880,1016,10880,869,95,apple/foundationdb,259.0,424.0,30.0,616.0,18688.0,739.0,676.0,1415.0,192.0,4902.0,5094.0,2.0,64.0,483.0,110.0,100.0,108.0,100.0,175.0,1
ShiqiYu/libfacedetection,12,1,0,0,0,4,4,0,1,1.0,29518121,ShiqiYu/libfacedetection,https://github.com/ShiqiYu/libfacedetection,2015-01-20 07:47:20,C++,,10818,2905,10818,40,96,ShiqiYu/libfacedetection,26.0,0.0,2.0,0.0,189.0,37.0,256.0,293.0,3.0,30.0,33.0,2.0,83.0,436.0,99.0,99.0,140.0,99.0,98.0,0
davisking/dlib,0,1,0,0,0,3,5,0,1,6.0,16331291,davisking/dlib,https://github.com/davisking/dlib,2014-01-29 00:45:33,C++,,10745,2999,10745,40,97,davisking/dlib,184.0,24898.0,24.0,1.0,8046.0,45.0,1953.0,1998.0,6.0,528.0,534.0,0.0,11.0,468.0,106.0,98.0,142.0,98.0,130.0,1
kyleneideck/BackgroundMusic,45,2,0,1,0,19,39,2,11,3.0,52422583,kyleneideck/BackgroundMusic,https://github.com/kyleneideck/BackgroundMusic,2016-02-24 07:19:32,C++,,10571,508,10571,368,98,kyleneideck/BackgroundMusic,34.0,99204.0,30.0,70.0,352.0,383.0,138.0,521.0,0.0,34.0,34.0,4.0,85.0,389.0,96.0,97.0,96.0,97.0,99.0,0
chenshuo/muduo,0,0,0,0,0,0,0,0,0,0.0,648343,chenshuo/muduo,https://github.com/chenshuo/muduo,2010-05-05 12:58:02,C++,,10555,4424,10555,86,99,chenshuo/muduo,52.0,0.0,2.0,0.0,792.0,57.0,264.0,321.0,33.0,180.0,213.0,0.0,6.0,477.0,108.0,96.0,167.0,96.0,118.0,1
ChaojianYu/Hierarchical-Bilinear-Pooling,27,0,0,0,0,1,3,0,0,0.0,143015600,ChaojianYu/Hierarchical-Bilinear-Pooling,https://github.com/ChaojianYu/Hierarchical-Bilinear-Pooling,2018-07-31 13:09:05,C++,,99,23,99,7,185,ChaojianYu/Hierarchical-Bilinear-Pooling,1.0,0.0,2.0,0.0,6.0,7.0,3.0,10.0,0.0,0.0,0.0,0.0,6.0,259.0,75.0,95.0,68.0,95.0,1.0,0
barryWhiteHat/semaphore,29,1,0,0,0,1,2,0,19,4.0,140733383,barryWhiteHat/semaphore,https://github.com/barryWhiteHat/semaphore,2018-07-12 15:41:25,C++,,98,72,98,3,184,barryWhiteHat/semaphore,5.0,0.0,2.0,0.0,18.0,3.0,2.0,5.0,0.0,6.0,6.0,0.0,8.0,353.0,94.0,94.0,94.0,94.0,71.0,0
MayaPosch/BMaC,14,1,0,0,0,0,0,0,0,0.0,114949973,MayaPosch/BMaC,https://github.com/MayaPosch/BMaC,2017-12-21 01:53:25,C++,,97,10,97,0,183,MayaPosch/BMaC,2.0,0.0,2.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,221.0,61.0,93.0,34.0,93.0,1.0,0
deiss/fftocean,10,1,0,1,0,0,3,0,17,0.0,28350097,deiss/fftocean,https://github.com/deiss/fftocean,2014-12-22 17:32:31,C++,,96,19,96,4,182,deiss/fftocean,5.0,0.0,2.0,0.0,186.0,4.0,1.0,5.0,0.0,3.0,3.0,0.0,66.0,311.0,85.0,92.0,63.0,92.0,64.0,0
SungjoonPark/KoreanWordVectors,10,0,0,0,0,0,0,0,6,6.0,131946277,SungjoonPark/KoreanWordVectors,https://github.com/SungjoonPark/KoreanWordVectors,2018-05-03 05:34:18,C++,,95,12,95,0,181,SungjoonPark/KoreanWordVectors,1.0,0.0,2.0,0.0,9.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,8.0,223.0,63.0,91.0,40.0,91.0,1.0,0
kaelzhang/penteract-ocr,11,7,1,0,0,2,9,1,26,11.0,101128549,kaelzhang/penteract-ocr,https://github.com/kaelzhang/penteract-ocr,2017-08-23 02:28:02,C++,,94,12,94,10,180,kaelzhang/penteract-ocr,1.0,0.0,2.0,0.0,34.0,10.0,1.0,11.0,0.0,0.0,0.0,0.0,18.0,221.0,61.0,90.0,40.0,90.0,1.0,0
ThibaultReuille/graphiti,0,0,0,0,0,1,2,0,0,0.0,21020631,ThibaultReuille/graphiti,https://github.com/ThibaultReuille/graphiti,2014-06-20 00:53:07,C++,,93,22,93,7,179,ThibaultReuille/graphiti,7.0,0.0,2.0,0.0,167.0,6.0,9.0,15.0,1.0,5.0,6.0,0.0,8.0,314.0,86.0,89.0,65.0,89.0,71.0,0
uaf/uaf,36,2,1,0,0,5,8,0,1,5.0,10055010,uaf/uaf,https://github.com/uaf/uaf,2013-05-14 12:56:20,C++,,92,41,92,21,178,uaf/uaf,9.0,0.0,2.0,0.0,800.0,20.0,67.0,87.0,1.0,62.0,63.0,0.0,25.0,366.0,95.0,88.0,86.0,88.0,104.0,0
SunResearchInstitute/sys-clk-Editor,3,1,0,0,0,2,4,0,0,0.0,198738020,SunResearchInstitute/sys-clk-Editor,https://github.com/SunResearchInstitute/sys-clk-Editor,2019-07-25 01:58:37,C++,,91,7,91,1,177,SunResearchInstitute/sys-clk-Editor,8.0,7758.0,13.0,16.0,85.0,1.0,12.0,13.0,0.0,14.0,14.0,0.0,7.0,285.0,78.0,87.0,24.0,87.0,87.0,0
BEETL/BEETL,56,0,0,0,0,0,0,0,0,0.0,3658956,BEETL/BEETL,https://github.com/BEETL/BEETL,2012-03-08 10:33:08,C++,,89,23,89,2,175,BEETL/BEETL,11.0,0.0,2.0,0.0,113.0,2.0,12.0,14.0,0.0,2.0,2.0,0.0,17.0,297.0,83.0,86.0,68.0,86.0,57.0,0
devkitPro/nds-hb-menu,0,0,0,0,0,0,0,0,2,2.0,28307800,devkitPro/nds-hb-menu,https://github.com/devkitPro/nds-hb-menu,2014-12-21 17:58:30,C++,,88,17,88,5,174,devkitPro/nds-hb-menu,8.0,132651.0,5.0,5.0,167.0,5.0,3.0,8.0,0.0,4.0,4.0,0.0,3.0,296.0,82.0,85.0,59.0,85.0,67.0,0
jethrogb/ssltrace,10,0,0,0,0,0,0,0,15,10.0,12687449,jethrogb/ssltrace,https://github.com/jethrogb/ssltrace,2013-09-08 20:56:30,C++,,87,16,87,0,173,jethrogb/ssltrace,3.0,0.0,2.0,0.0,21.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,7.0,267.0,77.0,84.0,56.0,84.0,43.0,0
plstcharles/litiv,16,4,0,2,0,4,19,0,0,1.0,42379470,plstcharles/litiv,https://github.com/plstcharles/litiv,2015-09-13 01:30:11,C++,,86,27,86,5,172,plstcharles/litiv,9.0,0.0,2.0,0.0,1681.0,4.0,10.0,14.0,1.0,6.0,7.0,0.0,22.0,318.0,89.0,83.0,77.0,83.0,75.0,0
keegnotrub/coda-sass-plugin,0,0,0,0,0,3,3,0,0,0.0,16254302,keegnotrub/coda-sass-plugin,https://github.com/keegnotrub/coda-sass-plugin,2014-01-26 14:19:32,C++,,85,10,85,11,171,keegnotrub/coda-sass-plugin,3.0,8858.0,13.0,13.0,25.0,11.0,23.0,34.0,0.0,1.0,1.0,0.0,6.0,241.0,70.0,82.0,34.0,82.0,43.0,0
kei500/liblinear-ruby,7,1,0,0,0,0,1,0,21,11.0,14516097,kei500/liblinear-ruby,https://github.com/kei500/liblinear-ruby,2013-11-19 06:16:21,C++,,84,8,84,3,170,kei500/liblinear-ruby,5.0,0.0,2.0,0.0,98.0,3.0,2.0,5.0,0.0,6.0,6.0,0.0,11.0,260.0,76.0,81.0,27.0,81.0,71.0,0
lemire/dictionary,20,0,0,0,0,0,0,0,3,3.0,65499078,lemire/dictionary,https://github.com/lemire/dictionary,2016-08-11 20:20:58,C++,,83,9,83,0,169,lemire/dictionary,2.0,0.0,2.0,0.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,12.0,235.0,69.0,80.0,32.0,80.0,43.0,0
ropensci/rzmq,3,3,0,0,0,1,8,0,1,7.0,2472232,ropensci/rzmq,https://github.com/ropensci/rzmq,2011-09-28 02:11:59,C++,,82,30,82,10,168,ropensci/rzmq,8.0,0.0,2.0,0.0,174.0,6.0,21.0,27.0,4.0,27.0,31.0,0.0,10.0,335.0,92.0,79.0,81.0,79.0,96.0,0
plausiblelabs/plpatchmaster,0,0,0,0,0,0,1,0,0,0.0,16929027,plausiblelabs/plpatchmaster,https://github.com/plausiblelabs/plpatchmaster,2014-02-17 22:38:36,C++,,81,12,81,1,167,plausiblelabs/plpatchmaster,1.0,0.0,2.0,0.0,49.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,197.0,52.0,78.0,40.0,78.0,1.0,0
named-data-ndnSIM/ndnSIM,5,1,0,0,0,0,7,0,4,0.0,4522812,named-data-ndnSIM/ndnSIM,https://github.com/named-data-ndnSIM/ndnSIM,2012-06-01 18:24:44,C++,,80,149,80,48,166,named-data-ndnSIM/ndnSIM,46.0,0.0,2.0,0.0,1396.0,42.0,50.0,92.0,6.0,13.0,19.0,0.0,10.0,341.0,93.0,77.0,95.0,77.0,92.0,0
giddie/qt-cmake-template,29,0,0,0,0,0,0,0,18,4.0,5180928,giddie/qt-cmake-template,https://github.com/giddie/qt-cmake-template,2012-07-25 15:30:26,C++,,79,17,79,3,165,giddie/qt-cmake-template,2.0,0.0,2.0,0.0,28.0,2.0,1.0,3.0,1.0,0.0,1.0,0.0,6.0,254.0,73.0,76.0,59.0,76.0,43.0,0
RobertKrajewski/Sync-my-L2P,2,1,0,0,0,1,1,0,2,0.0,2853071,RobertKrajewski/Sync-my-L2P,https://github.com/RobertKrajewski/Sync-my-L2P,2011-11-25 23:03:03,C++,,78,26,78,26,164,RobertKrajewski/Sync-my-L2P,11.0,5984.0,8.0,84.0,320.0,26.0,98.0,124.0,0.0,46.0,46.0,0.0,11.0,327.0,91.0,75.0,75.0,75.0,102.0,0
EdgeApp/airbitz-core,8,1,0,0,0,0,2,0,1,0.0,26038745,EdgeApp/airbitz-core,https://github.com/EdgeApp/airbitz-core,2014-11-01 01:34:47,C++,,77,47,77,13,163,EdgeApp/airbitz-core,18.0,0.0,2.0,0.0,1944.0,10.0,11.0,21.0,3.0,6.0,9.0,0.0,20.0,317.0,87.0,74.0,90.0,74.0,79.0,0
Facepunch/gmad,0,0,0,0,0,1,1,1,8,0.0,7772684,Facepunch/gmad,https://github.com/Facepunch/gmad,2013-01-23 10:38:00,C++,,76,46,76,8,162,Facepunch/gmad,6.0,0.0,2.0,0.0,51.0,6.0,22.0,28.0,2.0,13.0,15.0,0.0,7.0,324.0,90.0,73.0,89.0,73.0,89.0,0
julapy/ofxQuadWarp,4,1,0,0,0,0,0,0,0,0.0,2167756,julapy/ofxQuadWarp,https://github.com/julapy/ofxQuadWarp,2011-08-07 06:25:03,C++,,75,34,75,3,161,julapy/ofxQuadWarp,8.0,0.0,2.0,0.0,51.0,1.0,1.0,2.0,2.0,7.0,9.0,0.0,4.0,306.0,84.0,72.0,83.0,72.0,79.0,0
albertoCrive/homographyTrackingDemo,5,0,0,0,0,0,0,0,0,0.0,27085545,albertoCrive/homographyTrackingDemo,https://github.com/albertoCrive/homographyTrackingDemo,2014-11-24 17:04:09,C++,,74,38,74,0,160,albertoCrive/homographyTrackingDemo,2.0,0.0,2.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,228.0,66.0,71.0,85.0,71.0,1.0,0
binnes/esp8266Workshop,0,0,0,0,0,0,2,0,0,0.0,129805797,binnes/esp8266Workshop,https://github.com/binnes/esp8266Workshop,2018-04-16 21:07:11,C++,,73,71,73,2,159,binnes/esp8266Workshop,8.0,0.0,2.0,0.0,210.0,2.0,4.0,6.0,0.0,11.0,11.0,0.0,10.0,317.0,87.0,70.0,93.0,70.0,84.0,0
giacomodabisias/libfreenect2pclgrabber,0,0,0,0,0,0,0,0,0,0.0,27546460,giacomodabisias/libfreenect2pclgrabber,https://github.com/giacomodabisias/libfreenect2pclgrabber,2014-12-04 15:23:38,C++,,72,29,72,4,158,giacomodabisias/libfreenect2pclgrabber,6.0,0.0,2.0,0.0,125.0,5.0,20.0,25.0,0.0,6.0,6.0,0.0,12.0,288.0,80.0,69.0,79.0,69.0,71.0,0
kalavaras/LibOVRWrapper,10,0,0,0,0,0,0,0,0,0.0,57395047,kalavaras/LibOVRWrapper,https://github.com/kalavaras/LibOVRWrapper,2016-04-29 15:36:28,C++,,71,8,71,1,157,kalavaras/LibOVRWrapper,2.0,26153.0,3.0,3.0,59.0,1.0,0.0,1.0,0.0,3.0,3.0,0.0,4.0,227.0,64.0,68.0,27.0,68.0,64.0,0
manykits/PHOENIXEngine,1,1,0,0,0,0,1,0,0,0.0,88232097,manykits/PHOENIXEngine,https://github.com/manykits/PHOENIXEngine,2017-04-14 04:12:57,C++,,70,23,70,2,156,manykits/PHOENIXEngine,1.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,203.0,56.0,67.0,68.0,67.0,1.0,0
odedstein/DevelopabilityOfTriangleMeshes,14,0,0,0,0,0,0,0,0,0.0,140735462,odedstein/DevelopabilityOfTriangleMeshes,https://github.com/odedstein/DevelopabilityOfTriangleMeshes,2018-07-12 15:58:34,C++,,69,16,69,3,155,odedstein/DevelopabilityOfTriangleMeshes,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,189.0,48.0,66.0,56.0,66.0,1.0,0
dqydj/PaperBack_EPaper_Display,21,1,0,0,0,0,2,0,1,0.0,93948409,dqydj/PaperBack_EPaper_Display,https://github.com/dqydj/PaperBack_EPaper_Display,2017-06-10 15:32:45,C++,,68,17,68,0,154,dqydj/PaperBack_EPaper_Display,4.0,0.0,2.0,0.0,30.0,0.0,1.0,1.0,0.0,4.0,4.0,0.0,7.0,256.0,74.0,65.0,59.0,65.0,67.0,0
loveblockchain/eosdice,0,0,0,0,0,0,0,0,0,0.0,155074164,loveblockchain/eosdice,https://github.com/loveblockchain/eosdice,2018-10-28 13:29:33,C++,,67,41,67,1,153,loveblockchain/eosdice,1.0,0.0,2.0,0.0,44.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,2.0,215.0,59.0,64.0,86.0,64.0,1.0,0
theypsilon/concat,0,1,0,0,0,0,1,0,7,8.5,21971922,theypsilon/concat,https://github.com/theypsilon/concat,2014-07-18 07:33:23,C++,,66,3,66,4,152,theypsilon/concat,2.0,0.0,2.0,0.0,96.0,4.0,1.0,5.0,0.0,1.0,1.0,0.0,25.0,178.0,43.0,63.0,9.0,63.0,43.0,0
qistoph/ArduinoAES256,0,0,0,0,0,0,0,0,0,0.0,1697649,qistoph/ArduinoAES256,https://github.com/qistoph/ArduinoAES256,2011-05-03 18:49:18,C++,,63,22,63,1,149,qistoph/ArduinoAES256,2.0,0.0,2.0,0.0,7.0,1.0,3.0,4.0,0.0,1.0,1.0,0.0,1.0,232.0,68.0,62.0,65.0,62.0,43.0,0
yechengxi/DBG2OLC,0,0,0,0,0,0,0,0,0,0.0,23664739,yechengxi/DBG2OLC,https://github.com/yechengxi/DBG2OLC,2014-09-04 14:03:18,C++,,62,28,62,4,148,yechengxi/DBG2OLC,8.0,0.0,2.0,0.0,75.0,5.0,62.0,67.0,0.0,13.0,13.0,0.0,30.0,286.0,79.0,61.0,78.0,61.0,86.0,0
