Name,List,Image,Animation,Video,Table,Github,Links,Project,Inline,Code,repository_ID,fullname,URL,created_date,language,description,number_of_stars,num_of_forks,num_of_watchers,open_issue_count,repo_id,repository,community,downloads,releases,assets,commits,open_issues,closed_issues,total_issues,open_prs,closed_prs,total_prs,readme_issues,readme_commits,Rank,Rank_real,star_rank,fork_rank,watchers_rank,pullrequest_rank,label
GitbookIO/gitbook,9,5,0,0,0,2,22,0,0,0.0,18280236,GitbookIO/gitbook,https://github.com/GitbookIO/gitbook,2014-03-31 03:01:56,JavaScript,,24224,3592,24224,1012,71,GitbookIO/gitbook,97.0,0.0,0.0,0.0,2377.0,0.0,0.0,0.0,64.0,315.0,379.0,0.0,125.0,515.0,125.0,126.0,141.0,126.0,122.0,1
codemirror/CodeMirror,0,2,0,0,0,2,7,0,2,0.0,1254497,codemirror/CodeMirror,https://github.com/codemirror/CodeMirror,2011-01-14 13:44:03,JavaScript,,23970,4779,23970,436,72,codemirror/CodeMirror,982.0,0.0,30.0,0.0,7048.0,415.0,3640.0,4055.0,25.0,2763.0,2788.0,1.0,29.0,576.0,144.0,125.0,149.0,125.0,177.0,1
GoogleChrome/lighthouse,91,6,0,0,0,33,70,0,20,7.0,53370988,GoogleChrome/lighthouse,https://github.com/GoogleChrome/lighthouse,2016-03-08 01:03:11,JavaScript,,23828,8261,23828,591,73,GoogleChrome/lighthouse,334.0,0.0,30.0,0.0,5124.0,490.0,7673.0,8163.0,56.0,4750.0,4806.0,0.0,277.0,607.0,156.0,124.0,174.0,124.0,185.0,1
goabstract/Awesome-Design-Tools,640,367,0,30,0,375,635,22,0,0.0,170326929,goabstract/Awesome-Design-Tools,https://github.com/goabstract/Awesome-Design-Tools,2019-02-12 13:55:30,JavaScript,,23707,1788,23707,48,74,goabstract/Awesome-Design-Tools,241.0,0.0,0.0,0.0,1649.0,1.0,25.0,26.0,53.0,306.0,359.0,0.0,867.0,474.0,108.0,123.0,109.0,123.0,119.0,1
Automattic/mongoose,24,4,0,0,0,8,42,0,24,19.0,597879,Automattic/mongoose,https://github.com/Automattic/mongoose,2010-04-06 21:39:05,JavaScript,,23547,3289,23547,332,75,Automattic/mongoose,784.0,0.0,21.0,0.0,15718.0,326.0,8925.0,9251.0,15.0,2097.0,2112.0,8.0,160.0,553.0,133.0,122.0,138.0,122.0,171.0,1
SortableJS/Sortable,72,14,0,0,0,21,41,0,89,23.0,15308499,SortableJS/Sortable,https://github.com/SortableJS/Sortable,2013-12-19 10:10:13,JavaScript,,23508,3354,23508,346,76,SortableJS/Sortable,178.0,0.0,23.0,0.0,1074.0,348.0,1262.0,1610.0,14.0,450.0,464.0,11.0,207.0,505.0,121.0,121.0,139.0,121.0,124.0,1
parallax/jsPDF,14,8,0,0,0,9,24,0,8,15.5,402046,parallax/jsPDF,https://github.com/parallax/jsPDF,2009-12-06 14:56:32,JavaScript,,23228,4159,23228,108,77,parallax/jsPDF,208.0,0.0,30.0,0.0,2266.0,100.0,2084.0,2184.0,11.0,1184.0,1195.0,1.0,53.0,544.0,131.0,120.0,146.0,120.0,158.0,1
bvaughn/react-virtualized,31,71,0,0,0,12,108,1,11,6.0,45431898,bvaughn/react-virtualized,https://github.com/bvaughn/react-virtualized,2015-11-03 00:48:07,JavaScript,,22874,2848,22874,435,78,bvaughn/react-virtualized,223.0,0.0,4.0,0.0,1985.0,387.0,709.0,1096.0,60.0,547.0,607.0,1.0,94.0,496.0,117.0,119.0,127.0,119.0,131.0,1
pcottle/learnGitBranching,33,36,1,0,0,36,38,0,13,1.0,5405654,pcottle/learnGitBranching,https://github.com/pcottle/learnGitBranching,2012-08-13 22:36:09,JavaScript,,22870,5024,22870,13,79,pcottle/learnGitBranching,265.0,0.0,0.0,0.0,2646.0,10.0,382.0,392.0,2.0,535.0,537.0,15.0,119.0,514.0,123.0,118.0,151.0,118.0,127.0,1
OAI/OpenAPI-Specification,5,3,0,0,0,3,8,0,1,0.0,17372733,OAI/OpenAPI-Specification,https://github.com/OAI/OpenAPI-Specification,2014-03-03 16:53:36,JavaScript,,22528,7928,22528,519,80,OAI/OpenAPI-Specification,218.0,0.0,10.0,0.0,1927.0,488.0,1324.0,1812.0,40.0,924.0,964.0,60.0,144.0,553.0,133.0,117.0,171.0,117.0,148.0,1
ccxt/ccxt,40,154,0,0,0,56,179,1,4,14.0,91253698,ccxt/ccxt,https://github.com/ccxt/ccxt,2017-05-14 15:41:56,JavaScript,,22322,5478,22322,686,81,ccxt/ccxt,654.0,0.0,0.0,0.0,50063.0,518.0,6145.0,6663.0,164.0,5340.0,5504.0,0.0,7061.0,574.0,143.0,116.0,155.0,116.0,187.0,1
Binaryify/NeteaseCloudMusicApi,241,9,0,0,0,8,15,0,6,8.0,61715431,Binaryify/NeteaseCloudMusicApi,https://github.com/Binaryify/NeteaseCloudMusicApi,2016-06-22 11:58:03,JavaScript,,22139,6410,22139,86,82,Binaryify/NeteaseCloudMusicApi,75.0,0.0,30.0,0.0,1144.0,92.0,1032.0,1124.0,14.0,324.0,338.0,55.0,139.0,511.0,122.0,115.0,163.0,115.0,118.0,1
balderdashy/sails,24,9,0,1,0,13,51,1,1,4.0,3757512,balderdashy/sails,https://github.com/balderdashy/sails,2012-03-18 19:46:15,JavaScript,,22111,1934,22111,508,83,balderdashy/sails,294.0,0.0,30.0,0.0,7143.0,456.0,5835.0,6291.0,64.0,831.0,895.0,1.0,249.0,483.0,111.0,114.0,111.0,114.0,144.0,1
pure-css/pure,23,3,0,0,0,1,2,1,16,1.0,9603240,pure-css/pure,https://github.com/pure-css/pure,2013-04-22 16:16:39,JavaScript,,22059,2405,22059,4,84,pure-css/pure,71.0,42833.0,24.0,11.0,719.0,0.0,562.0,562.0,0.0,367.0,367.0,5.0,82.0,467.0,105.0,113.0,120.0,113.0,121.0,1
redux-saga/redux-saga,16,68,0,0,0,9,92,0,19,13.0,47071941,redux-saga/redux-saga,https://github.com/redux-saga/redux-saga,2015-11-29 16:58:12,JavaScript,,21957,1986,21957,237,85,redux-saga/redux-saga,353.0,0.0,30.0,0.0,1902.0,38.0,1392.0,1430.0,13.0,790.0,803.0,4.0,137.0,479.0,110.0,112.0,114.0,112.0,141.0,1
mdbootstrap/mdb-ui-kit,0,5,16,2,0,2,57,0,0,0.0,23069399,mdbootstrap/mdb-ui-kit,https://github.com/mdbootstrap/mdb-ui-kit,2014-08-18 11:54:00,JavaScript,,21789,3432,21789,4,86,mdbootstrap/mdb-ui-kit,117.0,0.0,16.0,0.0,1447.0,2.0,1134.0,1136.0,0.0,328.0,328.0,4.0,129.0,478.0,109.0,111.0,140.0,111.0,116.0,1
immerjs/immer,3,3,0,0,0,1,3,0,1,0.0,115720575,immerjs/immer,https://github.com/immerjs/immer,2017-12-29 12:25:47,JavaScript,,21681,672,21681,23,87,immerjs/immer,159.0,0.0,30.0,0.0,1242.0,21.0,531.0,552.0,14.0,348.0,362.0,23.0,177.0,438.0,101.0,110.0,98.0,110.0,120.0,1
Tencent/wepy,9,6,0,0,0,14,24,0,2,5.0,73681508,Tencent/wepy,https://github.com/Tencent/wepy,2016-11-14 08:06:56,JavaScript,,21625,3047,21625,373,88,Tencent/wepy,191.0,0.0,8.0,0.0,2381.0,346.0,1783.0,2129.0,34.0,609.0,643.0,0.0,137.0,483.0,111.0,109.0,132.0,109.0,133.0,1
ramda/ramda,19,7,0,0,0,13,33,0,16,10.0,10851820,ramda/ramda,https://github.com/ramda/ramda,2013-06-21 20:32:35,JavaScript,,21444,1366,21444,334,89,ramda/ramda,344.0,0.0,26.0,0.0,2963.0,120.0,1428.0,1548.0,22.0,1662.0,1684.0,7.0,134.0,485.0,113.0,108.0,104.0,108.0,165.0,1
fastify/fastify,86,10,0,0,0,46,58,2,34,9.0,69495170,fastify/fastify,https://github.com/fastify/fastify,2016-09-28 19:10:14,JavaScript,,21343,1577,21343,79,90,fastify/fastify,497.0,0.0,30.0,0.0,3154.0,50.0,1303.0,1353.0,9.0,2236.0,2245.0,14.0,198.0,492.0,114.0,107.0,105.0,107.0,173.0,1
swagger-api/swagger-ui,21,9,0,0,0,12,19,0,4,0.0,2055965,swagger-api/swagger-ui,https://github.com/swagger-api/swagger-ui,2011-07-15 22:56:39,JavaScript,,21213,8131,21213,702,91,swagger-api/swagger-ui,527.0,0.0,30.0,0.0,5360.0,677.0,4064.0,4741.0,51.0,2978.0,3029.0,1.0,321.0,565.0,138.0,106.0,173.0,106.0,180.0,1
facebook/draft-js,3,2,1,0,0,3,18,1,6,5.0,52113921,facebook/draft-js,https://github.com/facebook/draft-js,2016-02-19 20:18:26,JavaScript,,21107,2481,21107,909,92,facebook/draft-js,338.0,0.0,26.0,0.0,1147.0,764.0,964.0,1728.0,166.0,1179.0,1345.0,4.0,30.0,493.0,115.0,105.0,123.0,105.0,160.0,1
bevacqua/dragula,18,0,0,0,0,0,0,0,87,13.0,33895378,bevacqua/dragula,https://github.com/bevacqua/dragula,2015-04-13 21:35:38,JavaScript,,20997,1961,20997,148,93,bevacqua/dragula,44.0,0.0,0.0,0.0,366.0,98.0,406.0,504.0,51.0,134.0,185.0,2.0,85.0,425.0,99.0,104.0,113.0,104.0,104.0,0
feathericons/feather,26,6,0,0,0,16,40,0,32,20.0,20270252,feathericons/feather,https://github.com/feathericons/feather,2014-05-28 19:49:55,JavaScript,,20975,1007,20975,447,94,feathericons/feather,40.0,0.0,30.0,0.0,634.0,339.0,221.0,560.0,113.0,450.0,563.0,1.0,72.0,437.0,100.0,103.0,101.0,103.0,130.0,1
mochajs/mocha,14,16,0,0,0,15,28,3,0,0.0,1451352,mochajs/mocha,https://github.com/mochajs/mocha,2011-03-07 18:44:25,JavaScript,,20949,2903,20949,265,95,mochajs/mocha,556.0,0.0,30.0,0.0,3558.0,225.0,2568.0,2793.0,38.0,1939.0,1977.0,7.0,37.0,501.0,119.0,102.0,129.0,102.0,168.0,1
rollup/rollup,0,3,0,0,0,6,17,2,5,5.0,35640229,rollup/rollup,https://github.com/rollup/rollup,2015-05-14 22:26:28,JavaScript,,20928,1079,20928,361,96,rollup/rollup,317.0,0.0,30.0,0.0,4858.0,362.0,2392.0,2754.0,21.0,1645.0,1666.0,1.0,67.0,468.0,107.0,101.0,102.0,101.0,164.0,1
sampotts/plyr,71,23,0,8,0,16,87,0,234,34.0,30794868,sampotts/plyr,https://github.com/sampotts/plyr,2015-02-14 11:33:07,JavaScript,,20806,2507,20806,696,97,sampotts/plyr,185.0,0.0,30.0,0.0,2205.0,702.0,1143.0,1845.0,32.0,462.0,494.0,8.0,28.0,450.0,103.0,100.0,124.0,100.0,126.0,1
paularmstrong/normalizr,11,1,0,0,0,2,4,0,2,5.0,23141830,paularmstrong/normalizr,https://github.com/paularmstrong/normalizr,2014-08-20 08:41:38,JavaScript,,20686,844,20686,36,98,paularmstrong/normalizr,72.0,147.0,25.0,54.0,454.0,22.0,279.0,301.0,16.0,173.0,189.0,3.0,21.0,402.0,98.0,99.0,99.0,99.0,105.0,0
fabricjs/fabric.js,55,13,0,0,0,14,49,0,10,3.0,712530,fabricjs/fabric.js,https://github.com/fabricjs/fabric.js,2010-06-09 22:24:38,JavaScript,,20580,2912,20580,263,99,fabricjs/fabric.js,289.0,0.0,30.0,0.0,4390.0,247.0,5104.0,5351.0,36.0,2039.0,2075.0,2.0,157.0,495.0,116.0,98.0,130.0,98.0,169.0,1
Polyfiller/polyfiller,0,51,0,0,0,51,59,0,23,21.0,34984618,Polyfiller/polyfiller,https://github.com/Polyfiller/polyfiller,2015-05-03 12:04:07,JavaScript,,99,5,99,3,198,Polyfiller/polyfiller,1.0,0.0,0.0,0.0,217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,222.0,61.0,97.0,27.0,97.0,1.0,0
philipshurpik/react-native-animated-tabs,4,1,2,0,0,0,0,0,11,2.0,48310766,philipshurpik/react-native-animated-tabs,https://github.com/philipshurpik/react-native-animated-tabs,2015-12-20 07:09:42,JavaScript,,98,14,98,2,197,philipshurpik/react-native-animated-tabs,1.0,0.0,0.0,0.0,34.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,8.0,261.0,80.0,96.0,68.0,96.0,1.0,0
springernature/webpagetest-mapper,55,0,0,0,0,0,0,0,104,8.0,28625525,springernature/webpagetest-mapper,https://github.com/springernature/webpagetest-mapper,2014-12-30 09:42:54,JavaScript,,97,13,97,4,196,springernature/webpagetest-mapper,5.0,0.0,0.0,0.0,340.0,3.0,10.0,13.0,1.0,11.0,12.0,1.0,46.0,334.0,92.0,95.0,63.0,95.0,81.0,0
jedireza/generator-hapi-style,2,3,0,0,0,0,4,0,1,10.0,27970665,jedireza/generator-hapi-style,https://github.com/jedireza/generator-hapi-style,2014-12-13 19:06:00,JavaScript,,96,17,96,1,195,jedireza/generator-hapi-style,3.0,0.0,0.0,0.0,74.0,1.0,14.0,15.0,0.0,20.0,20.0,1.0,12.0,346.0,94.0,94.0,71.0,94.0,87.0,0
uupaa/UserAgent.js,2,2,0,0,0,3,5,0,0,3.0,40609288,uupaa/UserAgent.js,https://github.com/uupaa/UserAgent.js,2015-08-12 15:43:06,JavaScript,,95,12,95,1,194,uupaa/UserAgent.js,1.0,0.0,0.0,0.0,36.0,1.0,3.0,4.0,0.0,1.0,1.0,1.0,8.0,294.0,84.0,93.0,60.0,93.0,48.0,0
RealOrangeOne/react-native-busy-indicator,0,4,1,0,0,0,3,0,9,3.0,48919374,RealOrangeOne/react-native-busy-indicator,https://github.com/RealOrangeOne/react-native-busy-indicator,2016-01-02 18:24:17,JavaScript,,94,39,94,4,193,RealOrangeOne/react-native-busy-indicator,7.0,0.0,3.0,0.0,78.0,0.0,5.0,5.0,0.0,18.0,18.0,0.0,18.0,359.0,95.0,92.0,91.0,92.0,84.0,0
Yaska/redux-mediaquery,23,0,0,0,0,0,1,0,7,5.0,61317163,Yaska/redux-mediaquery,https://github.com/Yaska/redux-mediaquery,2016-06-16 18:37:41,JavaScript,,93,6,93,2,192,Yaska/redux-mediaquery,5.0,0.0,1.0,0.0,22.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,16.0,213.0,57.0,91.0,30.0,91.0,1.0,0
thejsway/thejsway_fr-code,9,0,0,0,0,1,1,0,0,0.0,43372525,thejsway/thejsway_fr-code,https://github.com/thejsway/thejsway_fr-code,2015-09-29 14:26:47,JavaScript,,92,146,92,17,191,thejsway/thejsway_fr-code,4.0,0.0,0.0,0.0,94.0,8.0,3.0,11.0,9.0,9.0,18.0,0.0,8.0,361.0,96.0,90.0,97.0,90.0,84.0,0
humangeo/leaflet-tilefilter,0,1,1,0,0,2,2,0,0,2.0,20414622,humangeo/leaflet-tilefilter,https://github.com/humangeo/leaflet-tilefilter,2014-06-02 18:25:38,JavaScript,,91,19,91,6,190,humangeo/leaflet-tilefilter,7.0,0.0,0.0,0.0,25.0,5.0,3.0,8.0,0.0,0.0,0.0,0.0,5.0,251.0,77.0,89.0,72.0,89.0,1.0,0
bentolor/java9-in-action,3,0,0,0,0,0,0,0,6,0.0,62308160,bentolor/java9-in-action,https://github.com/bentolor/java9-in-action,2016-06-30 12:17:18,JavaScript,,90,42,90,0,189,bentolor/java9-in-action,5.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,329.0,90.0,88.0,92.0,88.0,61.0,0
css-modules/css-modules-loader-core,2,1,0,0,0,1,2,0,3,2.0,36403782,css-modules/css-modules-loader-core,https://github.com/css-modules/css-modules-loader-core,2015-05-28 00:11:23,JavaScript,,89,33,89,32,188,css-modules/css-modules-loader-core,8.0,0.0,0.0,0.0,145.0,19.0,7.0,26.0,13.0,198.0,211.0,0.0,7.0,367.0,97.0,87.0,87.0,87.0,106.0,0
stevenhauser/i-have-to-return-some-videotapes,4,0,0,0,0,1,1,0,3,0.0,45651925,stevenhauser/i-have-to-return-some-videotapes,https://github.com/stevenhauser/i-have-to-return-some-videotapes,2015-11-06 01:41:57,JavaScript,,88,20,88,4,187,stevenhauser/i-have-to-return-some-videotapes,3.0,0.0,0.0,0.0,168.0,4.0,4.0,8.0,0.0,9.0,9.0,0.0,6.0,321.0,89.0,86.0,74.0,86.0,75.0,0
lavrton/Progressive-Web-App-Loading,0,0,0,0,0,0,1,0,0,0.0,63711521,lavrton/Progressive-Web-App-Loading,https://github.com/lavrton/Progressive-Web-App-Loading,2016-07-19 16:45:57,JavaScript,,87,13,87,0,186,lavrton/Progressive-Web-App-Loading,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,281.0,83.0,85.0,63.0,85.0,48.0,0
omarish/tweetable,6,0,0,0,0,0,1,0,7,2.0,35747404,omarish/tweetable,https://github.com/omarish/tweetable,2015-05-17 01:40:11,JavaScript,,86,8,86,1,185,omarish/tweetable,2.0,0.0,0.0,0.0,11.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,211.0,55.0,84.0,42.0,84.0,1.0,0
vanng822/pagination,21,1,0,0,0,0,1,0,21,7.0,5010553,vanng822/pagination,https://github.com/vanng822/pagination,2012-07-12 21:25:04,JavaScript,,85,23,85,1,184,vanng822/pagination,5.0,0.0,5.0,0.0,97.0,1.0,5.0,6.0,0.0,3.0,3.0,0.0,26.0,305.0,86.0,83.0,81.0,83.0,58.0,0
josegonzalez/real-aws-status,10,1,0,0,0,1,2,0,1,0.0,60803988,josegonzalez/real-aws-status,https://github.com/josegonzalez/real-aws-status,2016-06-09 20:12:06,JavaScript,,84,3,84,8,183,josegonzalez/real-aws-status,5.0,2675.0,4.0,3.0,20.0,6.0,10.0,16.0,0.0,1.0,1.0,0.0,6.0,227.0,63.0,82.0,15.0,82.0,48.0,0
node-hocus-pocus/legerdemain,10,0,0,0,0,2,3,0,2,5.0,41674561,node-hocus-pocus/legerdemain,https://github.com/node-hocus-pocus/legerdemain,2015-08-31 12:39:05,JavaScript,,83,4,83,5,182,node-hocus-pocus/legerdemain,2.0,0.0,0.0,0.0,24.0,3.0,1.0,4.0,2.0,1.0,3.0,0.0,4.0,240.0,69.0,81.0,20.0,81.0,58.0,0
shama/base-element,15,4,0,0,0,13,16,0,25,11.0,34996782,shama/base-element,https://github.com/shama/base-element,2015-05-03 18:51:25,JavaScript,,82,7,82,4,181,shama/base-element,4.0,0.0,0.0,0.0,130.0,4.0,7.0,11.0,0.0,12.0,12.0,2.0,44.0,277.0,82.0,80.0,36.0,80.0,81.0,0
piliyu/react-getting-started,0,0,0,0,0,0,0,0,0,0.0,41653829,piliyu/react-getting-started,https://github.com/piliyu/react-getting-started,2015-08-31 03:29:42,JavaScript,,81,33,81,0,180,piliyu/react-getting-started,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,246.0,74.0,79.0,87.0,79.0,1.0,0
dermike/conversational-ui,0,1,0,0,0,1,4,0,5,2.0,59319345,dermike/conversational-ui,https://github.com/dermike/conversational-ui,2016-05-20 19:00:09,JavaScript,,80,20,80,0,179,dermike/conversational-ui,2.0,0.0,0.0,0.0,25.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,231.0,65.0,78.0,74.0,78.0,1.0,0
dmatteo/jsdomify,2,2,0,0,0,3,6,0,4,10.0,32510452,dmatteo/jsdomify,https://github.com/dmatteo/jsdomify,2015-03-19 08:50:36,JavaScript,,78,11,78,2,177,dmatteo/jsdomify,4.0,0.0,0.0,0.0,185.0,1.0,14.0,15.0,1.0,382.0,383.0,0.0,15.0,334.0,92.0,77.0,57.0,77.0,123.0,0
rollup/three-jsnext,0,0,0,0,0,4,6,1,2,5.0,38784344,rollup/three-jsnext,https://github.com/rollup/three-jsnext,2015-07-08 22:53:58,JavaScript,,77,118,77,5,176,rollup/three-jsnext,2.0,0.0,0.0,0.0,54.0,5.0,3.0,8.0,0.0,3.0,3.0,0.0,6.0,305.0,86.0,76.0,95.0,76.0,58.0,0
city41/node-sql-fixtures,0,0,0,0,0,4,7,4,2,1.0,24515017,city41/node-sql-fixtures,https://github.com/city41/node-sql-fixtures,2014-09-26 20:52:58,JavaScript,,76,13,76,6,175,city41/node-sql-fixtures,6.0,0.0,0.0,0.0,135.0,5.0,30.0,35.0,1.0,12.0,13.0,5.0,42.0,296.0,85.0,75.0,63.0,75.0,83.0,0
aurelia/bootstrapper,10,4,0,0,0,0,10,0,2,7.0,27837192,aurelia/bootstrapper,https://github.com/aurelia/bootstrapper,2014-12-10 20:00:17,JavaScript,,75,36,75,12,174,aurelia/bootstrapper,22.0,0.0,30.0,0.0,252.0,1.0,39.0,40.0,13.0,33.0,46.0,0.0,15.0,330.0,91.0,74.0,90.0,74.0,92.0,0
yinfxs/ibird,0,4,0,0,0,3,8,0,2,5.0,60183648,yinfxs/ibird,https://github.com/yinfxs/ibird,2016-06-01 14:23:48,JavaScript,,74,8,74,0,173,yinfxs/ibird,1.0,0.0,0.0,0.0,340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,189.0,47.0,73.0,42.0,73.0,1.0,0
codepan/ionic,0,0,0,0,0,0,0,0,0,0.0,44088009,codepan/ionic,https://github.com/codepan/ionic,2015-10-12 06:24:27,JavaScript,,73,80,73,4,172,codepan/ionic,2.0,0.0,0.0,0.0,2.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,239.0,68.0,72.0,94.0,72.0,1.0,0
feeblejs/feeble,0,0,0,0,0,0,4,0,0,2.0,63790078,feeblejs/feeble,https://github.com/feeblejs/feeble,2016-07-20 14:53:57,JavaScript,,72,7,72,0,171,feeblejs/feeble,3.0,0.0,6.0,0.0,173.0,0.0,4.0,4.0,0.0,5.0,5.0,0.0,33.0,244.0,72.0,71.0,36.0,71.0,66.0,0
alexbeletsky/brick,3,0,0,0,0,0,3,0,0,1.0,33413608,alexbeletsky/brick,https://github.com/alexbeletsky/brick,2015-04-04 17:18:09,JavaScript,,71,6,71,0,170,alexbeletsky/brick,1.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,171.0,42.0,70.0,30.0,70.0,1.0,0
thenables/composition,0,0,0,0,0,0,0,0,0,1.0,28164006,thenables/composition,https://github.com/thenables/composition,2014-12-18 01:56:09,JavaScript,,70,6,70,1,169,thenables/composition,6.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,3.0,234.0,67.0,69.0,30.0,69.0,66.0,0
krakenjs/generator-swaggerize,25,2,0,0,0,6,8,0,38,5.0,25485575,krakenjs/generator-swaggerize,https://github.com/krakenjs/generator-swaggerize,2014-10-20 20:38:57,JavaScript,,69,34,69,12,168,krakenjs/generator-swaggerize,22.0,0.0,3.0,0.0,199.0,11.0,37.0,48.0,1.0,60.0,61.0,2.0,17.0,318.0,88.0,68.0,89.0,68.0,93.0,0
madshargreave/gitchecker,13,0,0,0,0,0,0,0,5,3.0,48900372,madshargreave/gitchecker,https://github.com/madshargreave/gitchecker,2016-01-02 05:59:22,JavaScript,,68,9,68,1,167,madshargreave/gitchecker,1.0,0.0,0.0,0.0,22.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,5.0,184.0,46.0,67.0,49.0,67.0,1.0,0
ljunb/react-native-iCityAction,4,5,0,0,0,0,0,0,0,1.0,58206445,ljunb/react-native-iCityAction,https://github.com/ljunb/react-native-iCityAction,2016-05-06 12:42:13,JavaScript,,67,21,67,0,166,ljunb/react-native-iCityAction,2.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,211.0,55.0,66.0,78.0,66.0,1.0,0
prettydiff/biddle,12,2,0,1,0,1,7,0,1,0.0,62554825,prettydiff/biddle,https://github.com/prettydiff/biddle,2016-07-04 10:45:38,JavaScript,,66,4,66,6,165,prettydiff/biddle,6.0,0.0,0.0,0.0,785.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,79.0,151.0,32.0,65.0,20.0,65.0,1.0,0
nathanmarks/jss-theme-reactor,1,1,0,0,0,0,1,0,1,3.0,66155061,nathanmarks/jss-theme-reactor,https://github.com/nathanmarks/jss-theme-reactor,2016-08-20 15:54:05,JavaScript,,65,8,65,9,164,nathanmarks/jss-theme-reactor,6.0,0.0,0.0,0.0,100.0,7.0,16.0,23.0,2.0,21.0,23.0,4.0,14.0,258.0,79.0,64.0,42.0,64.0,88.0,0
voronianski/xml2obj-stream,10,2,0,0,0,3,8,0,18,7.0,25814520,voronianski/xml2obj-stream,https://github.com/voronianski/xml2obj-stream,2014-10-27 10:51:01,JavaScript,,64,7,64,1,163,voronianski/xml2obj-stream,1.0,0.0,0.0,0.0,44.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,34.0,163.0,36.0,63.0,36.0,63.0,1.0,0
sogko/todomvc-relay-go,8,0,0,0,0,5,5,0,4,4.0,43556589,sogko/todomvc-relay-go,https://github.com/sogko/todomvc-relay-go,2015-10-02 14:13:11,JavaScript,,63,8,63,3,162,sogko/todomvc-relay-go,1.0,0.0,0.0,0.0,6.0,2.0,1.0,3.0,1.0,0.0,1.0,0.0,2.0,214.0,58.0,62.0,42.0,62.0,48.0,0
uy-xela/atom-tomatimer,15,6,0,0,0,0,4,0,8,1.0,57433440,uy-xela/atom-tomatimer,https://github.com/uy-xela/atom-tomatimer,2016-04-30 08:21:45,JavaScript,,62,7,62,5,161,uy-xela/atom-tomatimer,3.0,0.0,0.0,0.0,77.0,5.0,2.0,7.0,0.0,18.0,18.0,0.0,18.0,242.0,71.0,61.0,36.0,61.0,84.0,0
depop/archived-graphql-helpers,4,0,0,0,0,0,0,0,6,9.0,61054912,depop/archived-graphql-helpers,https://github.com/depop/archived-graphql-helpers,2016-06-13 17:08:46,JavaScript,,61,5,61,4,160,depop/archived-graphql-helpers,1.0,0.0,0.0,0.0,29.0,4.0,2.0,6.0,0.0,0.0,0.0,0.0,9.0,148.0,31.0,60.0,27.0,60.0,1.0,0
bakery/parse-graphql-server,5,5,0,0,0,4,9,0,0,3.0,62622899,bakery/parse-graphql-server,https://github.com/bakery/parse-graphql-server,2016-07-05 09:19:13,JavaScript,,60,13,60,1,159,bakery/parse-graphql-server,1.0,0.0,0.0,0.0,15.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,3.0,229.0,64.0,59.0,63.0,59.0,48.0,0
axross/tap-notify,0,3,0,0,0,2,3,0,1,3.0,46161469,axross/tap-notify,https://github.com/axross/tap-notify,2015-11-14 04:31:33,JavaScript,,59,10,59,4,158,axross/tap-notify,2.0,0.0,2.0,0.0,16.0,2.0,2.0,4.0,1.0,3.0,4.0,0.0,6.0,231.0,65.0,58.0,54.0,58.0,61.0,0
raquelxmoss/cycle-color-picker,3,1,1,0,0,4,7,0,3,4.0,59546641,raquelxmoss/cycle-color-picker,https://github.com/raquelxmoss/cycle-color-picker,2016-05-24 06:32:22,JavaScript,,58,9,58,2,157,raquelxmoss/cycle-color-picker,5.0,0.0,1.0,0.0,95.0,2.0,0.0,2.0,0.0,10.0,10.0,0.0,8.0,240.0,69.0,57.0,49.0,57.0,77.0,0
yoshuawuyts/server-router,2,0,0,0,0,2,4,0,3,2.0,50759587,yoshuawuyts/server-router,https://github.com/yoshuawuyts/server-router,2016-01-31 05:00:11,JavaScript,,57,8,57,2,156,yoshuawuyts/server-router,12.0,0.0,1.0,0.0,78.0,2.0,5.0,7.0,0.0,27.0,27.0,0.0,21.0,244.0,72.0,56.0,42.0,56.0,90.0,0
