Name,List,Image,Animation,Video,Table,Github,Links,Project,Inline,Code,repository_ID,fullname,URL,created_date,language,description,number_of_stars,num_of_forks,num_of_watchers,open_issue_count,repo_id,repository,community,downloads,releases,assets,commits,open_issues,closed_issues,total_issues,open_prs,closed_prs,total_prs,readme_issues,readme_commits,Rank,Rank_real,star_rank,fork_rank,watchers_rank,pullrequest_rank,label
ruby/ruby,23,8,0,0,0,5,8,0,8,0.0,538746,ruby/ruby,https://github.com/ruby/ruby,2010-02-27 15:55:23,Ruby,,18680,5357,18680,331,15,ruby/ruby,585.0,0.0,2.0,0.0,71315.0,0.0,0.0,0.0,342.0,5217.0,5559.0,0.0,104.0,739.0,188.0,183.0,190.0,183.0,183.0,1
forem/forem,42,2,0,0,0,5,53,1,0,0.0,73648678,forem/forem,https://github.com/forem/forem,2016-11-13 23:02:13,Ruby,,18337,3205,18337,409,16,forem/forem,702.0,0.0,2.0,0.0,11108.0,387.0,4047.0,4434.0,30.0,11749.0,11779.0,1.0,148.0,736.0,187.0,182.0,178.0,182.0,194.0,1
CocoaPods/CocoaPods,8,11,0,0,0,9,21,1,4,0.0,2203645,CocoaPods/CocoaPods,https://github.com/CocoaPods/CocoaPods,2011-08-14 00:10:53,Ruby,,13485,2487,13485,298,17,CocoaPods/CocoaPods,401.0,0.0,2.0,0.0,9323.0,294.0,8760.0,9054.0,29.0,2024.0,2053.0,2.0,100.0,708.0,179.0,181.0,170.0,181.0,176.0,1
diaspora/diaspora,0,0,0,0,0,2,11,0,0,0.0,911765,diaspora/diaspora,https://github.com/diaspora/diaspora,2010-09-15 05:20:04,Ruby,,12924,2933,12924,441,18,diaspora/diaspora,540.0,0.0,2.0,0.0,20528.0,420.0,4279.0,4699.0,26.0,3387.0,3413.0,0.0,151.0,714.0,181.0,180.0,176.0,180.0,178.0,1
twbs/bootstrap-sass,11,4,0,0,0,9,21,0,37,25.0,2336578,twbs/bootstrap-sass,https://github.com/twbs/bootstrap-sass,2011-09-06 18:58:49,Ruby,,12729,3677,12729,17,19,twbs/bootstrap-sass,122.0,0.0,2.0,0.0,1039.0,15.0,816.0,831.0,3.0,346.0,349.0,19.0,217.0,667.0,171.0,179.0,184.0,179.0,125.0,1
elastic/logstash,14,0,0,0,0,8,19,0,16,14.0,1090311,elastic/logstash,https://github.com/elastic/logstash,2010-11-18 01:31:50,Ruby,,12498,3234,12498,2008,20,elastic/logstash,573.0,0.0,2.0,0.0,10027.0,1783.0,4304.0,6087.0,180.0,7524.0,7704.0,7.0,118.0,722.0,183.0,178.0,179.0,178.0,187.0,1
gollum/gollum,36,5,0,0,0,21,36,0,34,1.0,585285,gollum/gollum,https://github.com/gollum/gollum,2010-03-29 18:30:53,Ruby,,12326,1570,12326,52,21,gollum/gollum,217.0,0.0,2.0,0.0,2360.0,44.0,1093.0,1137.0,8.0,618.0,626.0,9.0,233.0,656.0,168.0,177.0,159.0,177.0,143.0,1
capistrano/capistrano,17,1,0,0,0,5,11,1,11,8.0,138312,capistrano/capistrano,https://github.com/capistrano/capistrano,2009-02-26 16:14:04,Ruby,,12028,1780,12028,54,22,capistrano/capistrano,279.0,0.0,2.0,0.0,1681.0,51.0,1051.0,1102.0,3.0,857.0,860.0,3.0,139.0,671.0,172.0,176.0,162.0,176.0,157.0,1
rubocop/rubocop,13,77,0,0,0,19,104,0,4,5.0,4095287,rubocop/rubocop,https://github.com/rubocop/rubocop,2012-04-21 10:09:58,Ruby,,11576,2803,11576,221,23,rubocop/rubocop,907.0,0.0,2.0,0.0,11343.0,213.0,4335.0,4548.0,26.0,5735.0,5761.0,3.0,397.0,709.0,180.0,175.0,175.0,175.0,184.0,1
mame/quine-relay,0,2,0,0,0,7,10,0,9,0.0,11423758,mame/quine-relay,https://github.com/mame/quine-relay,2013-07-15 13:29:20,Ruby,,11556,523,11556,14,24,mame/quine-relay,18.0,0.0,2.0,0.0,458.0,14.0,65.0,79.0,0.0,40.0,40.0,3.0,187.0,560.0,140.0,174.0,115.0,174.0,97.0,1
spree/spree,28,8,0,0,0,5,26,0,2,0.0,3314,spree/spree,https://github.com/spree/spree,2008-03-10 14:45:35,Ruby,,11543,4821,11543,239,25,spree/spree,1171.0,0.0,2.0,0.0,24595.0,174.0,3895.0,4069.0,69.0,7357.0,7426.0,0.0,290.0,719.0,182.0,173.0,187.0,173.0,186.0,1
lewagon/setup,0,0,0,0,0,0,1,0,0,0.0,18486300,lewagon/setup,https://github.com/lewagon/setup,2014-04-06 09:25:02,Ruby,,11538,1006,11538,10,26,lewagon/setup,63.0,0.0,2.0,0.0,993.0,5.0,113.0,118.0,1.0,245.0,246.0,0.0,58.0,598.0,152.0,172.0,139.0,172.0,115.0,1
sinatra/sinatra,38,3,0,0,0,30,71,0,180,160.0,106995,sinatra/sinatra,https://github.com/sinatra/sinatra,2009-01-14 01:27:30,Ruby,,11482,2034,11482,74,27,sinatra/sinatra,505.0,0.0,2.0,0.0,4362.0,57.0,733.0,790.0,11.0,928.0,939.0,7.0,143.0,666.0,170.0,171.0,164.0,171.0,160.0,1
mperham/sidekiq,5,3,0,0,0,5,13,0,1,0.0,3195124,mperham/sidekiq,https://github.com/mperham/sidekiq,2012-01-16 23:17:27,Ruby,,11415,2037,11415,23,28,mperham/sidekiq,562.0,0.0,2.0,0.0,4166.0,21.0,3838.0,3859.0,3.0,1329.0,1332.0,4.0,92.0,674.0,173.0,170.0,165.0,170.0,169.0,1
chatwoot/chatwoot,16,15,0,0,0,3,20,0,2,0.0,202291859,chatwoot/chatwoot,https://github.com/chatwoot/chatwoot,2019-08-14 06:50:51,Ruby,,11400,1305,11400,486,29,chatwoot/chatwoot,172.0,0.0,2.0,0.0,1918.0,530.0,1400.0,1930.0,36.0,1920.0,1956.0,5.0,57.0,664.0,169.0,169.0,151.0,169.0,175.0,1
tmuxinator/tmuxinator,11,1,1,0,0,5,13,0,30,29.0,1157388,tmuxinator/tmuxinator,https://github.com/tmuxinator/tmuxinator,2010-12-10 21:49:50,Ruby,,11048,611,11048,100,30,tmuxinator/tmuxinator,144.0,0.0,2.0,0.0,842.0,99.0,385.0,484.0,6.0,362.0,368.0,8.0,120.0,586.0,149.0,168.0,121.0,168.0,129.0,1
postalserver/postal,4,2,0,0,0,1,5,0,0,0.0,88740103,postalserver/postal,https://github.com/postalserver/postal,2017-04-19 12:04:57,Ruby,,11002,781,11002,53,31,postalserver/postal,42.0,0.0,2.0,0.0,352.0,45.0,1330.0,1375.0,9.0,116.0,125.0,0.0,18.0,567.0,146.0,167.0,128.0,167.0,105.0,1
fluent/fluentd,13,13,1,0,0,8,12,1,2,0.0,1918677,fluent/fluentd,https://github.com/fluent/fluentd,2011-06-19 08:41:40,Ruby,,10773,1226,10773,115,32,fluent/fluentd,266.0,0.0,2.0,0.0,6254.0,112.0,1726.0,1838.0,6.0,1777.0,1783.0,2.0,45.0,652.0,167.0,166.0,147.0,166.0,173.0,1
Homebrew/homebrew-core,0,0,0,0,0,2,2,0,1,0.0,52855516,Homebrew/homebrew-core,https://github.com/Homebrew/homebrew-core,2016-03-01 06:58:36,Ruby,,10362,9962,10362,161,33,Homebrew/homebrew-core,12243.0,0.0,2.0,0.0,281563.0,24.0,4580.0,4604.0,87.0,91633.0,91720.0,1.0,22.0,723.0,184.0,165.0,196.0,165.0,197.0,1
jordansissel/fpm,26,0,0,0,0,0,0,1,4,0.0,1217404,jordansissel/fpm,https://github.com/jordansissel/fpm,2011-01-03 20:07:59,Ruby,,10254,1021,10254,694,34,jordansissel/fpm,331.0,0.0,2.0,0.0,2232.0,626.0,526.0,1152.0,76.0,642.0,718.0,0.0,12.0,617.0,157.0,164.0,140.0,164.0,149.0,1
faker-ruby/faker,215,7,0,0,0,4,13,0,5,10.0,96395,faker-ruby/faker,https://github.com/faker-ruby/faker,2008-12-24 17:20:37,Ruby,,9609,2783,9609,156,35,faker-ruby/faker,886.0,0.0,2.0,0.0,2474.0,71.0,441.0,512.0,96.0,1839.0,1935.0,0.0,319.0,674.0,173.0,163.0,174.0,163.0,174.0,1
teamcapybara/capybara,45,6,0,0,0,8,29,0,64,69.0,361310,teamcapybara/capybara,https://github.com/teamcapybara/capybara,2009-11-04 22:19:17,Ruby,,9473,1398,9473,27,36,teamcapybara/capybara,384.0,0.0,2.0,0.0,4157.0,9.0,1467.0,1476.0,19.0,1033.0,1052.0,2.0,209.0,642.0,164.0,162.0,155.0,162.0,163.0,1
ruby-grape/grape,180,7,0,0,0,30,53,0,320,245.5,812393,ruby-grape/grape,https://github.com/ruby-grape/grape,2010-08-02 14:25:08,Ruby,,9430,1205,9430,225,37,ruby-grape/grape,450.0,0.0,2.0,0.0,2530.0,199.0,867.0,1066.0,35.0,1144.0,1179.0,2.0,460.0,634.0,161.0,161.0,146.0,161.0,166.0,1
imathis/octopress,7,1,0,0,0,3,6,0,2,0.0,341626,imathis/octopress,https://github.com/imathis/octopress,2009-10-18 21:41:32,Ruby,,9387,2753,9387,253,38,imathis/octopress,133.0,0.0,2.0,0.0,857.0,175.0,811.0,986.0,74.0,708.0,782.0,2.0,41.0,645.0,165.0,160.0,173.0,160.0,152.0,1
github/linguist,6,1,0,0,0,2,3,0,15,11.0,1725199,github/linguist,https://github.com/github/linguist,2011-05-09 22:53:13,Ruby,,9319,3334,9319,97,39,github/linguist,1069.0,19611.0,30.0,30.0,6371.0,65.0,2010.0,2075.0,41.0,3329.0,3370.0,5.0,127.0,676.0,176.0,159.0,181.0,159.0,177.0,1
Shopify/liquid,14,2,0,0,0,1,5,0,8,7.0,15435,Shopify/liquid,https://github.com/Shopify/liquid,2008-05-08 15:27:26,Ruby,,9177,1196,9177,238,40,Shopify/liquid,188.0,0.0,2.0,0.0,1499.0,197.0,535.0,732.0,58.0,728.0,786.0,0.0,27.0,614.0,155.0,158.0,145.0,158.0,153.0,1
activeadmin/activeadmin,6,0,0,0,0,0,1,0,0,0.0,611921,activeadmin/activeadmin,https://github.com/activeadmin/activeadmin,2010-04-15 14:26:03,Ruby,,9094,3245,9094,391,41,activeadmin/activeadmin,768.0,0.0,2.0,0.0,7970.0,319.0,3352.0,3671.0,71.0,3615.0,3686.0,0.0,114.0,675.0,175.0,157.0,180.0,157.0,181.0,1
thoughtbot/paperclip,75,7,0,0,0,12,32,0,108,48.5,8393,thoughtbot/paperclip,https://github.com/thoughtbot/paperclip,2008-04-10 19:58:20,Ruby,,9070,2358,9070,49,42,thoughtbot/paperclip,463.0,289.0,13.0,2.0,1973.0,34.0,1806.0,1840.0,16.0,826.0,842.0,10.0,203.0,636.0,162.0,156.0,168.0,156.0,156.0,1
thoughtbot/bourbon,29,2,0,0,0,0,4,0,14,13.0,1653882,thoughtbot/bourbon,https://github.com/thoughtbot/bourbon,2011-04-23 15:41:20,Ruby,,9062,915,9062,5,43,thoughtbot/bourbon,153.0,3170.0,30.0,6.0,1210.0,5.0,558.0,563.0,1.0,542.0,543.0,2.0,60.0,583.0,148.0,155.0,134.0,155.0,139.0,1
resque/resque,90,3,0,0,0,12,20,0,74,24.0,275604,resque/resque,https://github.com/resque/resque,2009-08-12 00:27:35,Ruby,,9017,1632,9017,56,44,resque/resque,289.0,0.0,2.0,0.0,1737.0,51.0,810.0,861.0,14.0,900.0,914.0,1.0,158.0,628.0,160.0,154.0,161.0,154.0,159.0,1
DeathKing/Learning-SICP,4,3,0,21,0,24,35,0,2,0.0,6688319,DeathKing/Learning-SICP,https://github.com/DeathKing/Learning-SICP,2012-11-14 13:43:27,Ruby,,9008,1389,9008,8,45,DeathKing/Learning-SICP,28.0,0.0,2.0,0.0,843.0,8.0,58.0,66.0,0.0,41.0,41.0,4.0,82.0,558.0,139.0,153.0,154.0,153.0,98.0,1
thoughtbot/guides,56,2,0,0,0,1,3,0,0,0.0,5200099,thoughtbot/guides,https://github.com/thoughtbot/guides,2012-07-27 03:15:44,Ruby,,8954,1354,8954,0,46,thoughtbot/guides,158.0,0.0,2.0,0.0,517.0,0.0,97.0,97.0,0.0,546.0,546.0,3.0,62.0,596.0,151.0,152.0,152.0,152.0,140.0,1
carrierwaveuploader/carrierwave,20,3,0,0,0,17,22,0,57,71.0,47087,carrierwaveuploader/carrierwave,https://github.com/carrierwaveuploader/carrierwave,2008-08-28 18:39:49,Ruby,,8668,1614,8668,133,47,carrierwaveuploader/carrierwave,431.0,0.0,2.0,0.0,2480.0,130.0,1664.0,1794.0,2.0,794.0,796.0,6.0,200.0,616.0,156.0,151.0,160.0,151.0,154.0,1
javan/whenever,3,1,0,0,0,8,14,0,25,24.0,129791,javan/whenever,https://github.com/javan/whenever,2009-02-16 03:19:48,Ruby,,8533,710,8533,86,48,javan/whenever,113.0,0.0,2.0,0.0,535.0,63.0,480.0,543.0,27.0,251.0,278.0,5.0,83.0,544.0,138.0,150.0,125.0,150.0,119.0,1
kaminari/kaminari,14,1,0,0,0,5,7,0,65,48.0,1333863,kaminari/kaminari,https://github.com/kaminari/kaminari,2011-02-06 08:07:20,Ruby,,8073,1063,8073,49,49,kaminari/kaminari,170.0,0.0,2.0,0.0,1606.0,34.0,614.0,648.0,15.0,411.0,426.0,2.0,41.0,575.0,147.0,149.0,142.0,149.0,135.0,1
heartcombo/simple_form,7,4,0,0,0,1,14,0,112,88.0,451035,heartcombo/simple_form,https://github.com/heartcombo/simple_form,2009-12-28 14:23:48,Ruby,,7871,1303,7871,36,50,heartcombo/simple_form,295.0,0.0,2.0,0.0,2024.0,21.0,1162.0,1183.0,7.0,567.0,574.0,6.0,196.0,588.0,150.0,148.0,150.0,148.0,142.0,1
railsadminteam/rails_admin,23,6,0,0,0,8,9,0,5,1.0,810796,railsadminteam/rails_admin,https://github.com/railsadminteam/rails_admin,2010-08-01 17:01:00,Ruby,,7541,2199,7541,214,51,railsadminteam/rails_admin,502.0,0.0,2.0,0.0,4902.0,179.0,2159.0,2338.0,5.0,1122.0,1127.0,1.0,252.0,624.0,158.0,147.0,166.0,147.0,164.0,1
omniauth/omniauth,3,4,0,0,0,5,6,0,22,9.0,587311,omniauth/omniauth,https://github.com/omniauth/omniauth,2010-03-30 20:34:32,Ruby,,7469,959,7469,79,52,omniauth/omniauth,210.0,0.0,2.0,0.0,1423.0,79.0,559.0,638.0,3.0,405.0,408.0,1.0,106.0,562.0,141.0,146.0,136.0,146.0,134.0,1
varvet/pundit,19,5,0,0,0,8,19,0,58,46.5,6529205,varvet/pundit,https://github.com/varvet/pundit,2012-11-04 09:20:19,Ruby,,7450,574,7450,38,53,varvet/pundit,128.0,0.0,2.0,0.0,533.0,6.0,381.0,387.0,10.0,321.0,331.0,4.0,138.0,531.0,131.0,145.0,118.0,145.0,123.0,1
thoughtbot/factory_bot,5,1,0,0,0,6,10,0,2,2.0,21829,thoughtbot/factory_bot,https://github.com/thoughtbot/factory_bot,2008-06-03 13:55:37,Ruby,,7356,2498,7356,27,54,thoughtbot/factory_bot,268.0,254.0,16.0,16.0,1165.0,21.0,859.0,880.0,9.0,630.0,639.0,4.0,77.0,603.0,154.0,144.0,171.0,144.0,144.0,1
greatghoul/remote-working,352,15,0,5,0,24,349,0,3,0.0,13761875,greatghoul/remote-working,https://github.com/greatghoul/remote-working,2013-10-22 03:17:29,Ruby,,7150,714,7150,0,55,greatghoul/remote-working,47.0,0.0,2.0,0.0,969.0,0.0,30.0,30.0,0.0,257.0,257.0,0.0,608.0,530.0,130.0,143.0,126.0,143.0,118.0,1
realm/jazzy,48,5,0,0,0,4,18,2,96,14.0,20552964,realm/jazzy,https://github.com/realm/jazzy,2014-06-06 05:52:11,Ruby,,7068,386,7068,118,56,realm/jazzy,66.0,0.0,2.0,0.0,1441.0,99.0,744.0,843.0,3.0,448.0,451.0,4.0,77.0,526.0,129.0,142.0,106.0,142.0,136.0,1
puma/puma,10,6,0,0,0,15,21,0,32,29.5,2441517,puma/puma,https://github.com/puma/puma,2011-09-23 02:26:08,Ruby,,6910,1286,6910,71,57,puma/puma,478.0,0.0,2.0,0.0,3679.0,49.0,1445.0,1494.0,10.0,1319.0,1329.0,9.0,164.0,598.0,152.0,141.0,148.0,141.0,168.0,1
middleman/middleman,3,2,0,0,0,1,5,0,6,4.0,261943,middleman/middleman,https://github.com/middleman/middleman,2009-07-27 21:41:11,Ruby,,6807,735,6807,7,58,middleman/middleman,239.0,0.0,2.0,0.0,3524.0,11.0,1619.0,1630.0,0.0,882.0,882.0,1.0,54.0,565.0,144.0,140.0,127.0,140.0,158.0,1
skwp/dotfiles,115,2,0,0,0,4,10,0,99,5.0,2798959,skwp/dotfiles,https://github.com/skwp/dotfiles,2011-11-17 22:01:19,Ruby,,6787,1440,6787,4,59,skwp/dotfiles,145.0,0.0,2.0,0.0,1246.0,3.0,502.0,505.0,3.0,362.0,365.0,1.0,280.0,562.0,141.0,139.0,156.0,139.0,128.0,1
chef/chef,5,4,0,0,0,8,16,1,0,1.0,108278,chef/chef,https://github.com/chef/chef,2009-01-15 20:40:48,Ruby,,6749,2549,6749,390,60,chef/chef,1031.0,0.0,2.0,0.0,31875.0,321.0,3219.0,3540.0,33.0,9051.0,9084.0,0.0,90.0,638.0,163.0,138.0,172.0,138.0,190.0,1
BetterErrors/better_errors,11,5,0,0,0,8,10,1,15,6.0,7066560,BetterErrors/better_errors,https://github.com/BetterErrors/better_errors,2012-12-08 11:02:18,Ruby,,6743,445,6743,53,61,BetterErrors/better_errors,97.0,24.0,30.0,4.0,730.0,39.0,239.0,278.0,14.0,210.0,224.0,3.0,75.0,495.0,122.0,137.0,108.0,137.0,113.0,1
github-changelog-generator/github-changelog-generator,53,7,0,0,0,21,32,3,23,8.0,26018608,github-changelog-generator/github-changelog-generator,https://github.com/github-changelog-generator/github-changelog-generator,2014-10-31 14:06:48,Ruby,,6622,826,6622,132,62,github-changelog-generator/github-changelog-generator,109.0,0.0,2.0,0.0,1792.0,136.0,264.0,400.0,3.0,460.0,463.0,3.0,159.0,539.0,135.0,136.0,130.0,136.0,137.0,1
puppetlabs/puppet,0,3,0,0,0,3,13,0,0,0.0,910744,puppetlabs/puppet,https://github.com/puppetlabs/puppet,2010-09-14 19:26:44,Ruby,,6387,2213,6387,17,63,puppetlabs/puppet,916.0,0.0,2.0,0.0,34042.0,0.0,0.0,0.0,27.0,8810.0,8837.0,0.0,60.0,626.0,159.0,135.0,167.0,135.0,189.0,1
flyerhzm/bullet,27,4,0,0,0,4,11,0,42,36.0,277089,flyerhzm/bullet,https://github.com/flyerhzm/bullet,2009-08-13 15:47:31,Ruby,,6384,373,6384,113,64,flyerhzm/bullet,156.0,0.0,2.0,0.0,1291.0,84.0,239.0,323.0,22.0,269.0,291.0,4.0,80.0,491.0,120.0,134.0,103.0,134.0,120.0,1
chyingp/nodejs-learning-guide,52,1,0,0,0,1,7,0,0,0.0,72754314,chyingp/nodejs-learning-guide,https://github.com/chyingp/nodejs-learning-guide,2016-11-03 14:35:28,Ruby,,6371,1130,6371,7,65,chyingp/nodejs-learning-guide,7.0,0.0,2.0,0.0,400.0,2.0,11.0,13.0,6.0,6.0,12.0,0.0,46.0,485.0,119.0,133.0,143.0,133.0,76.0,1
pry/pry,48,7,0,0,0,9,18,0,46,16.0,1145832,pry/pry,https://github.com/pry/pry,2010-12-07 08:10:47,Ruby,,6338,587,6338,198,66,pry/pry,220.0,0.0,2.0,0.0,4354.0,151.0,1270.0,1421.0,15.0,781.0,796.0,0.0,51.0,538.0,134.0,132.0,120.0,132.0,154.0,1
ryanb/cancan,7,3,0,0,0,0,0,2,1,0.0,375388,ryanb/cancan,https://github.com/ryanb/cancan,2009-11-17 01:04:45,Ruby,,6319,812,6319,245,67,ryanb/cancan,70.0,0.0,2.0,0.0,420.0,200.0,651.0,851.0,45.0,159.0,204.0,12.0,55.0,503.0,123.0,131.0,129.0,131.0,112.0,1
github/scientist,36,1,0,0,0,25,28,1,48,24.0,16549503,github/scientist,https://github.com/github/scientist,2014-02-05 15:58:43,Ruby,,6291,456,6291,9,68,github/scientist,57.0,0.0,2.0,0.0,217.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,66.0,371.0,98.0,130.0,110.0,130.0,1.0,0
presidentbeef/brakeman,9,4,0,0,0,3,13,0,9,2.0,865250,presidentbeef/brakeman,https://github.com/presidentbeef/brakeman,2010-08-27 00:00:58,Ruby,,6270,678,6270,81,69,presidentbeef/brakeman,153.0,0.0,2.0,0.0,3790.0,81.0,609.0,690.0,5.0,990.0,995.0,2.0,80.0,543.0,137.0,129.0,123.0,129.0,162.0,1
