Name,List,Image,Animation,Video,Table,Github,Links,Project,Inline,Code,repository_ID,fullname,URL,created_date,language,description,number_of_stars,num_of_forks,num_of_watchers,open_issue_count,repo_id,repository,community,downloads,releases,assets,commits,open_issues,closed_issues,total_issues,open_prs,closed_prs,total_prs,readme_issues,readme_commits,Rank,Rank_real,star_rank,fork_rank,watchers_rank,pullrequest_rank,label
palantir/blueprint,24,18,0,0,0,6,26,0,18,0.0,71939872,palantir/blueprint,https://github.com/palantir/blueprint,2016-10-25 21:17:50,TypeScript,,18343,1932,18343,658,71,palantir/blueprint,320.0,0.0,2.0,0.0,2215.0,635.0,2001.0,2636.0,31.0,2396.0,2427.0,1.0,66.0,551.0,136.0,127.0,139.0,127.0,158.0,1
graphql/graphql-js,0,3,0,0,0,8,14,0,8,7.0,38307428,graphql/graphql-js,https://github.com/graphql/graphql-js,2015-06-30 12:16:50,TypeScript,,18208,1904,18208,174,72,graphql/graphql-js,202.0,0.0,2.0,0.0,3125.0,134.0,853.0,987.0,59.0,2386.0,2445.0,5.0,56.0,548.0,135.0,126.0,137.0,126.0,159.0,1
statelyai/xstate,26,8,4,1,0,8,35,0,8,8.0,42455934,statelyai/xstate,https://github.com/statelyai/xstate,2015-09-14 15:04:15,TypeScript,,18155,831,18155,242,73,statelyai/xstate,298.0,0.0,2.0,0.0,4660.0,150.0,883.0,1033.0,101.0,1142.0,1243.0,0.0,102.0,496.0,118.0,125.0,110.0,125.0,136.0,1
neoclide/coc.nvim,21,36,1,0,0,10,59,0,15,4.0,131770422,neoclide/coc.nvim,https://github.com/neoclide/coc.nvim,2018-05-01 22:39:02,TypeScript,,18137,732,18137,59,74,neoclide/coc.nvim,210.0,53630.0,30.0,74.0,4548.0,17.0,2580.0,2597.0,2.0,927.0,929.0,4.0,71.0,485.0,114.0,124.0,106.0,124.0,131.0,1
prisma/prisma,14,7,0,1,0,13,40,0,14,10.0,192925833,prisma/prisma,https://github.com/prisma/prisma,2019-06-20 13:33:47,TypeScript,,17887,641,17887,1619,75,prisma/prisma,165.0,0.0,2.0,0.0,7743.0,1868.0,3901.0,5769.0,36.0,3070.0,3106.0,0.0,126.0,517.0,127.0,123.0,101.0,123.0,170.0,1
wenyan-lang/wenyan,18,18,0,0,0,20,42,0,1,6.0,226726247,wenyan-lang/wenyan,https://github.com/wenyan-lang/wenyan,2019-12-08 20:21:32,TypeScript,,17795,1036,17795,177,76,wenyan-lang/wenyan,65.0,0.0,2.0,0.0,914.0,171.0,304.0,475.0,6.0,185.0,191.0,0.0,90.0,461.0,107.0,122.0,115.0,122.0,102.0,1
vadimdemedes/ink,88,10,0,0,0,65,88,0,239,63.0,94061307,vadimdemedes/ink,https://github.com/vadimdemedes/ink,2017-06-12 06:12:28,TypeScript,,17391,469,17391,70,77,vadimdemedes/ink,93.0,0.0,2.0,0.0,504.0,57.0,212.0,269.0,12.0,214.0,226.0,2.0,195.0,444.0,104.0,120.0,99.0,120.0,105.0,1
recharts/recharts,4,14,0,0,0,2,19,0,1,5.0,40345658,recharts/recharts,https://github.com/recharts/recharts,2015-08-07 06:50:27,TypeScript,,17391,1325,17391,294,78,recharts/recharts,243.0,0.0,2.0,0.0,1895.0,323.0,1995.0,2318.0,10.0,455.0,465.0,1.0,40.0,482.0,112.0,120.0,122.0,120.0,120.0,1
apollographql/apollo-client,8,4,0,1,0,5,17,0,0,0.0,52630616,apollographql/apollo-client,https://github.com/apollographql/apollo-client,2016-02-26 20:25:00,TypeScript,,17019,2243,17019,524,79,apollographql/apollo-client,746.0,0.0,2.0,0.0,10496.0,505.0,3673.0,4178.0,124.0,4760.0,4884.0,1.0,89.0,568.0,143.0,119.0,150.0,119.0,180.0,1
codex-team/editor.js,17,18,1,0,0,5,33,0,14,10.0,47039255,codex-team/editor.js,https://github.com/codex-team/editor.js,2015-11-28 20:56:35,TypeScript,,16973,1330,16973,442,80,codex-team/editor.js,33.0,3921.0,26.0,19.0,623.0,335.0,716.0,1051.0,50.0,771.0,821.0,116.0,45.0,488.0,115.0,118.0,123.0,118.0,129.0,1
alibaba/ice,19,7,0,0,0,39,56,0,2,2.0,72717562,alibaba/ice,https://github.com/alibaba/ice,2016-11-03 06:59:15,TypeScript,,16932,1995,16932,131,81,alibaba/ice,51.0,0.0,2.0,0.0,1730.0,148.0,2075.0,2223.0,12.0,2924.0,2936.0,2.0,41.0,543.0,132.0,117.0,143.0,117.0,166.0,1
reduxjs/redux-thunk,7,3,0,0,0,2,13,0,13,13.0,39013909,reduxjs/redux-thunk,https://github.com/reduxjs/redux-thunk,2015-07-13 13:33:08,TypeScript,,16818,994,16818,0,82,reduxjs/redux-thunk,50.0,0.0,2.0,0.0,164.0,0.0,201.0,201.0,0.0,115.0,115.0,0.0,49.0,441.0,103.0,116.0,114.0,116.0,95.0,1
react-dnd/react-dnd,3,6,0,0,0,0,6,0,1,0.0,25427817,react-dnd/react-dnd,https://github.com/react-dnd/react-dnd,2014-10-19 13:29:28,TypeScript,,16803,1742,16803,287,83,react-dnd/react-dnd,212.0,0.0,2.0,0.0,2206.0,283.0,1255.0,1538.0,4.0,1859.0,1863.0,2.0,79.0,511.0,125.0,115.0,131.0,115.0,150.0,1
elastic/kibana,14,0,0,0,0,3,11,0,0,0.0,7833168,elastic/kibana,https://github.com/elastic/kibana,2013-01-26 04:00:59,TypeScript,,16783,6967,16783,9317,84,elastic/kibana,902.0,0.0,2.0,0.0,50989.0,9146.0,34086.0,43232.0,669.0,83259.0,83928.0,0.0,114.0,602.0,158.0,114.0,178.0,114.0,196.0,1
GeekyAnts/NativeBase,30,18,1,0,0,3,40,0,0,0.0,56315715,GeekyAnts/NativeBase,https://github.com/GeekyAnts/NativeBase,2016-04-15 11:37:23,TypeScript,,16634,2086,16634,329,85,GeekyAnts/NativeBase,298.0,0.0,2.0,0.0,5174.0,261.0,2764.0,3025.0,86.0,1587.0,1673.0,0.0,181.0,518.0,128.0,113.0,147.0,113.0,145.0,1
pubkey/rxdb,18,15,5,0,0,16,33,1,3,12.0,75425073,pubkey/rxdb,https://github.com/pubkey/rxdb,2016-12-02 19:34:42,TypeScript,,16622,781,16622,8,86,pubkey/rxdb,158.0,0.0,2.0,0.0,6775.0,2.0,528.0,530.0,5.0,3130.0,3135.0,2.0,190.0,503.0,123.0,112.0,108.0,112.0,171.0,1
slidevjs/slidev,24,9,0,0,0,10,40,0,1,1.0,361044034,slidevjs/slidev,https://github.com/slidevjs/slidev,2021-04-24 01:25:23,TypeScript,,16571,557,16571,43,87,slidevjs/slidev,73.0,0.0,2.0,0.0,1067.0,73.0,251.0,324.0,7.0,128.0,135.0,0.0,45.0,419.0,100.0,111.0,100.0,111.0,97.0,1
lensapp/lens,0,3,0,0,0,1,9,0,0,0.0,157166750,lensapp/lens,https://github.com/lensapp/lens,2018-11-12 06:28:56,TypeScript,,16377,819,16377,628,88,lensapp/lens,93.0,0.0,2.0,0.0,2261.0,675.0,1673.0,2348.0,39.0,2592.0,2631.0,4.0,28.0,491.0,117.0,110.0,109.0,110.0,162.0,1
refined-github/refined-github,200,5,39,0,0,24,190,1,18,0.0,51769689,refined-github/refined-github,https://github.com/refined-github/refined-github,2016-02-15 16:45:02,TypeScript,,16358,1200,16358,138,89,refined-github/refined-github,292.0,35.0,30.0,1.0,2932.0,157.0,2696.0,2853.0,15.0,2550.0,2565.0,0.0,537.0,497.0,120.0,109.0,119.0,109.0,160.0,1
basarat/typescript-book,38,0,0,0,0,16,42,0,0,0.0,32623292,basarat/typescript-book,https://github.com/basarat/typescript-book,2015-03-21 07:01:38,TypeScript,,16197,2040,16197,140,90,basarat/typescript-book,246.0,0.0,2.0,0.0,1612.0,111.0,142.0,253.0,33.0,373.0,406.0,2.0,59.0,479.0,111.0,108.0,146.0,108.0,117.0,1
pmndrs/react-three-fiber,21,10,1,0,0,13,36,0,13,4.0,172521926,pmndrs/react-three-fiber,https://github.com/pmndrs/react-three-fiber,2019-02-25 14:31:51,TypeScript,,15937,851,15937,38,91,pmndrs/react-three-fiber,156.0,0.0,2.0,0.0,1966.0,16.0,608.0,624.0,4.0,386.0,390.0,0.0,375.0,439.0,101.0,107.0,111.0,107.0,114.0,1
material-components/material-components-web,9,2,0,0,0,0,12,0,2,5.0,75642389,material-components/material-components-web,https://github.com/material-components/material-components-web,2016-12-05 16:04:09,TypeScript,,15914,2122,15914,408,92,material-components/material-components-web,459.0,0.0,2.0,0.0,7008.0,345.0,2500.0,2845.0,77.0,4430.0,4507.0,7.0,198.0,538.0,131.0,106.0,148.0,106.0,178.0,1
eclipse-theia/theia,41,8,0,0,0,17,26,2,0,0.0,83050680,eclipse-theia/theia,https://github.com/eclipse-theia/theia,2017-02-24 14:42:05,TypeScript,,15879,2012,15879,1417,93,eclipse-theia/theia,289.0,0.0,2.0,0.0,5743.0,1329.0,4350.0,5679.0,67.0,4555.0,4622.0,10.0,71.0,533.0,130.0,105.0,144.0,105.0,179.0,1
Redocly/redoc,115,8,3,0,0,3,26,0,96,1.0,45250726,Redocly/redoc,https://github.com/Redocly/redoc,2015-10-30 12:53:02,TypeScript,,15825,1756,15825,435,94,Redocly/redoc,181.0,0.0,2.0,0.0,2342.0,394.0,1057.0,1451.0,47.0,411.0,458.0,8.0,156.0,459.0,106.0,104.0,132.0,104.0,119.0,1
tensorflow/tfjs,22,0,0,0,0,7,27,0,2,2.0,123870315,tensorflow/tfjs,https://github.com/tensorflow/tfjs,2018-03-05 05:41:02,TypeScript,,15783,1640,15783,611,95,tensorflow/tfjs,337.0,0.0,2.0,0.0,5155.0,508.0,2808.0,3316.0,144.0,2725.0,2869.0,1.0,38.0,501.0,122.0,103.0,130.0,103.0,165.0,1
ionic-team/ionicons,7,0,0,0,0,3,14,0,8,10.0,13473768,ionic-team/ionicons,https://github.com/ionic-team/ionicons,2013-10-10 14:34:18,TypeScript,,15763,1960,15763,454,96,ionic-team/ionicons,47.0,0.0,2.0,0.0,531.0,442.0,451.0,893.0,32.0,123.0,155.0,0.0,37.0,445.0,105.0,102.0,142.0,102.0,99.0,1
BabylonJS/Babylon.js,15,7,0,0,0,8,31,0,2,5.0,11007313,BabylonJS/Babylon.js,https://github.com/BabylonJS/Babylon.js,2013-06-27 20:40:42,TypeScript,,15378,2605,15378,78,97,BabylonJS/Babylon.js,562.0,0.0,2.0,0.0,36112.0,71.0,2472.0,2543.0,9.0,9532.0,9541.0,0.0,150.0,544.0,134.0,101.0,155.0,101.0,187.0,1
fingerprintjs/fingerprintjs,4,0,0,0,0,4,18,0,0,2.0,30638861,fingerprintjs/fingerprintjs,https://github.com/fingerprintjs/fingerprintjs,2015-02-11 08:49:54,TypeScript,,15375,1774,15375,11,98,fingerprintjs/fingerprintjs,88.0,0.0,2.0,0.0,673.0,13.0,470.0,483.0,1.0,232.0,233.0,0.0,58.0,439.0,101.0,100.0,133.0,100.0,106.0,1
jquense/yup,102,0,0,0,0,2,6,0,287,50.0,24349832,jquense/yup,https://github.com/jquense/yup,2014-09-22 23:54:22,TypeScript,,15339,680,15339,336,99,jquense/yup,143.0,0.0,2.0,0.0,656.0,293.0,938.0,1231.0,56.0,319.0,375.0,4.0,170.0,416.0,99.0,99.0,105.0,99.0,113.0,0
XiangPingJun/stream-me-board,36,24,6,3,0,3,12,0,21,15.0,90351246,XiangPingJun/stream-me-board,https://github.com/XiangPingJun/stream-me-board,2017-05-05 07:50:51,TypeScript,,99,17,99,9,198,XiangPingJun/stream-me-board,6.0,0.0,2.0,0.0,224.0,0.0,1.0,1.0,11.0,2.0,13.0,0.0,21.0,321.0,92.0,98.0,70.0,98.0,55.0,0
auth0-blog/mean-rsvp-auth0,42,0,0,0,0,0,39,0,15,9.0,95147841,auth0-blog/mean-rsvp-auth0,https://github.com/auth0-blog/mean-rsvp-auth0,2017-06-22 19:06:15,TypeScript,,98,50,98,0,197,auth0-blog/mean-rsvp-auth0,1.0,0.0,2.0,0.0,85.0,0.0,1.0,1.0,0.0,5.0,5.0,0.0,8.0,336.0,95.0,97.0,96.0,97.0,46.0,0
leoafarias/neardb,51,3,0,0,0,6,30,3,0,0.0,154394701,leoafarias/neardb,https://github.com/leoafarias/neardb,2018-10-23 20:47:25,TypeScript,,97,8,97,5,196,leoafarias/neardb,8.0,0.0,2.0,0.0,219.0,0.0,6.0,6.0,5.0,25.0,30.0,0.0,52.0,312.0,90.0,96.0,44.0,96.0,76.0,0
rwu823/sh-exec,0,6,0,0,0,0,9,0,6,12.0,116264382,rwu823/sh-exec,https://github.com/rwu823/sh-exec,2018-01-04 13:40:35,TypeScript,,96,1,96,0,195,rwu823/sh-exec,1.0,0.0,2.0,0.0,26.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,198.0,42.0,95.0,7.0,95.0,1.0,0
releasy/react-releasy,0,15,0,0,0,9,27,0,6,18.0,120955279,releasy/react-releasy,https://github.com/releasy/react-releasy,2018-02-09 21:02:03,TypeScript,,95,7,95,2,194,releasy/react-releasy,4.0,0.0,2.0,0.0,61.0,2.0,7.0,9.0,0.0,18.0,18.0,0.0,12.0,287.0,80.0,94.0,39.0,94.0,60.0,0
lytc/react-sortly,0,0,0,0,0,3,10,0,0,9.0,114885102,lytc/react-sortly,https://github.com/lytc/react-sortly,2017-12-20 12:29:51,TypeScript,,94,14,94,41,193,lytc/react-sortly,3.0,0.0,2.0,0.0,129.0,9.0,14.0,23.0,36.0,79.0,115.0,0.0,8.0,346.0,97.0,93.0,65.0,93.0,95.0,0
Mercateo/react-with-typescript,105,9,3,0,0,6,6,3,114,96.0,69329391,Mercateo/react-with-typescript,https://github.com/Mercateo/react-with-typescript,2016-09-27 07:10:16,TypeScript,,93,7,93,0,192,Mercateo/react-with-typescript,4.0,0.0,2.0,0.0,8.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,6.0,242.0,67.0,92.0,39.0,92.0,19.0,0
epilande/gatsby-theme-firebase,51,12,0,0,0,60,75,0,75,39.0,200461533,epilande/gatsby-theme-firebase,https://github.com/epilande/gatsby-theme-firebase,2019-08-04 07:11:44,TypeScript,,92,14,92,43,191,epilande/gatsby-theme-firebase,5.0,0.0,2.0,0.0,235.0,11.0,9.0,20.0,32.0,403.0,435.0,0.0,2.0,365.0,98.0,91.0,65.0,91.0,118.0,0
Yoonit-Labs/nativescript-yoonit-camera,30,3,0,0,0,21,30,0,249,9.0,294444044,Yoonit-Labs/nativescript-yoonit-camera,https://github.com/Yoonit-Labs/nativescript-yoonit-camera,2020-09-10 15:08:55,TypeScript,,91,5,91,0,190,Yoonit-Labs/nativescript-yoonit-camera,9.0,0.0,2.0,0.0,315.0,0.0,4.0,4.0,1.0,74.0,75.0,0.0,50.0,299.0,85.0,90.0,27.0,90.0,92.0,0
retaxJS/retax,66,0,0,0,0,15,18,3,27,15.0,56949056,retaxJS/retax,https://github.com/retaxJS/retax,2016-04-24 01:47:48,TypeScript,,90,2,90,35,189,retaxJS/retax,2.0,0.0,2.0,0.0,43.0,0.0,2.0,2.0,35.0,28.0,63.0,0.0,6.0,285.0,78.0,89.0,17.0,89.0,90.0,0
ludohenin/ng2-wp-blog,0,3,0,0,0,0,3,0,0,3.0,47223286,ludohenin/ng2-wp-blog,https://github.com/ludohenin/ng2-wp-blog,2015-12-01 23:11:26,TypeScript,,89,33,89,1,188,ludohenin/ng2-wp-blog,1.0,0.0,2.0,0.0,50.0,1.0,6.0,7.0,0.0,1.0,1.0,0.0,9.0,288.0,81.0,88.0,93.0,88.0,19.0,0
sossejs/sosse,84,9,0,0,0,27,36,0,0,0.0,271344739,sossejs/sosse,https://github.com/sossejs/sosse,2020-06-10 17:42:16,TypeScript,,88,2,88,4,187,sossejs/sosse,2.0,0.0,2.0,0.0,166.0,1.0,0.0,1.0,3.0,3.0,6.0,0.0,13.0,239.0,65.0,87.0,17.0,87.0,48.0,0
Yangfan2016/douban-movie-web,96,24,0,0,0,9,9,0,0,6.0,180139051,Yangfan2016/douban-movie-web,https://github.com/Yangfan2016/douban-movie-web,2019-04-08 11:56:45,TypeScript,,87,23,87,25,186,Yangfan2016/douban-movie-web,3.0,0.0,2.0,0.0,57.0,1.0,0.0,1.0,27.0,23.0,50.0,0.0,15.0,337.0,96.0,86.0,79.0,86.0,86.0,0
akserg/ng2-webpack-demo,9,0,0,0,0,15,24,3,30,0.0,52462266,akserg/ng2-webpack-demo,https://github.com/akserg/ng2-webpack-demo,2016-02-24 17:47:45,TypeScript,,86,29,86,7,185,akserg/ng2-webpack-demo,1.0,0.0,2.0,0.0,26.0,6.0,5.0,11.0,1.0,1.0,2.0,0.0,9.0,288.0,81.0,85.0,89.0,85.0,29.0,0
rauschma/stringio,15,0,0,0,0,6,12,0,33,36.0,128450141,rauschma/stringio,https://github.com/rauschma/stringio,2018-04-06 19:11:48,TypeScript,,85,2,85,2,184,rauschma/stringio,1.0,0.0,2.0,0.0,22.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,14.0,204.0,47.0,84.0,17.0,84.0,19.0,0
microsoft/android-app-size-diff,102,0,0,0,0,3,15,0,45,9.0,230431478,microsoft/android-app-size-diff,https://github.com/microsoft/android-app-size-diff,2019-12-27 11:24:05,TypeScript,,84,19,84,3,183,microsoft/android-app-size-diff,5.0,0.0,2.0,0.0,68.0,2.0,1.0,3.0,1.0,26.0,27.0,0.0,11.0,312.0,90.0,83.0,74.0,83.0,72.0,0
locoslab/vue-typescript-component-example,48,3,0,0,0,33,63,3,21,21.0,67778487,locoslab/vue-typescript-component-example,https://github.com/locoslab/vue-typescript-component-example,2016-09-09 07:52:22,TypeScript,,83,9,83,0,182,locoslab/vue-typescript-component-example,2.0,0.0,2.0,0.0,19.0,0.0,5.0,5.0,0.0,61.0,61.0,0.0,7.0,301.0,86.0,82.0,48.0,82.0,89.0,0
tategakibunko/TypeNovel,0,0,0,0,0,6,9,0,18,39.0,195502782,tategakibunko/TypeNovel,https://github.com/tategakibunko/TypeNovel,2019-07-06 05:47:19,TypeScript,,82,3,82,0,181,tategakibunko/TypeNovel,3.0,0.0,2.0,0.0,400.0,0.0,1.0,1.0,0.0,3.0,3.0,0.0,15.0,218.0,55.0,81.0,20.0,81.0,36.0,0
matsko/animationsftw.in,0,0,0,0,0,0,0,0,6,0.0,108881320,matsko/animationsftw.in,https://github.com/matsko/animationsftw.in,2017-10-30 16:58:15,TypeScript,,81,26,81,9,180,matsko/animationsftw.in,4.0,0.0,2.0,0.0,31.0,2.0,0.0,2.0,9.0,8.0,17.0,0.0,2.0,305.0,87.0,80.0,86.0,80.0,59.0,0
realm/realm-graphql,33,0,0,0,0,15,39,0,60,36.0,113117020,realm/realm-graphql,https://github.com/realm/realm-graphql,2017-12-05 01:43:15,TypeScript,,80,10,80,22,179,realm/realm-graphql,8.0,0.0,2.0,0.0,50.0,10.0,30.0,40.0,12.0,20.0,32.0,0.0,15.0,286.0,79.0,79.0,49.0,79.0,79.0,0
lodeapp/lode,6,3,0,0,0,3,24,0,3,12.0,149971805,lodeapp/lode,https://github.com/lodeapp/lode,2018-09-23 09:55:51,TypeScript,,79,7,79,7,178,lodeapp/lode,3.0,1863.0,26.0,137.0,490.0,1.0,2.0,3.0,0.0,76.0,76.0,0.0,8.0,288.0,81.0,78.0,39.0,78.0,93.0,0
superpowers-extra/discover-superpowers-game,0,3,3,0,0,3,9,3,3,0.0,49334834,superpowers-extra/discover-superpowers-game,https://github.com/superpowers-extra/discover-superpowers-game,2016-01-09 17:52:22,TypeScript,,78,11,78,3,177,superpowers-extra/discover-superpowers-game,2.0,0.0,2.0,0.0,8.0,3.0,2.0,5.0,0.0,0.0,0.0,0.0,5.0,209.0,49.0,77.0,54.0,77.0,1.0,0
gfx/universal-zopfli-js,18,3,0,0,0,18,21,0,12,24.0,110826011,gfx/universal-zopfli-js,https://github.com/gfx/universal-zopfli-js,2017-11-15 11:40:48,TypeScript,,77,3,77,3,176,gfx/universal-zopfli-js,3.0,0.0,2.0,0.0,126.0,4.0,1.0,5.0,0.0,16.0,16.0,0.0,24.0,229.0,58.0,76.0,20.0,76.0,57.0,0
Azure/ng-deploy-azure,102,9,0,0,0,6,63,0,108,57.0,188103829,Azure/ng-deploy-azure,https://github.com/Azure/ng-deploy-azure,2019-05-22 19:49:01,TypeScript,,76,29,76,31,175,Azure/ng-deploy-azure,16.0,0.0,2.0,0.0,108.0,25.0,19.0,44.0,7.0,52.0,59.0,1.0,27.0,327.0,93.0,75.0,89.0,75.0,88.0,0
hawx1993/judge,12,9,0,0,0,0,3,0,9,9.0,49844442,hawx1993/judge,https://github.com/hawx1993/judge,2016-01-18 01:30:10,TypeScript,,75,24,75,0,174,hawx1993/judge,3.0,0.0,2.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,229.0,58.0,74.0,80.0,74.0,1.0,0
oslabs-beta/reverb-vscode-extension,0,9,6,0,0,0,3,0,0,0.0,312661618,oslabs-beta/reverb-vscode-extension,https://github.com/oslabs-beta/reverb-vscode-extension,2020-11-13 19:07:50,TypeScript,,74,6,74,0,173,oslabs-beta/reverb-vscode-extension,7.0,0.0,2.0,0.0,237.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,6.0,211.0,53.0,73.0,36.0,73.0,29.0,0
rakuten-frontend/rakuten-react-kit,18,12,0,0,0,3,15,0,3,6.0,63044903,rakuten-frontend/rakuten-react-kit,https://github.com/rakuten-frontend/rakuten-react-kit,2016-07-11 07:05:42,TypeScript,,73,25,73,0,172,rakuten-frontend/rakuten-react-kit,17.0,0.0,2.0,0.0,195.0,0.0,9.0,9.0,0.0,39.0,39.0,0.0,32.0,308.0,88.0,72.0,83.0,72.0,81.0,0
jjherscheid/ts-mocks,0,3,0,0,0,0,6,0,30,72.0,64388199,jjherscheid/ts-mocks,https://github.com/jjherscheid/ts-mocks,2016-07-28 10:59:12,TypeScript,,72,11,72,8,171,jjherscheid/ts-mocks,10.0,0.0,2.0,0.0,103.0,1.0,13.0,14.0,9.0,20.0,29.0,1.0,26.0,270.0,76.0,71.0,54.0,71.0,74.0,0
ORESoftware/npm-link-up,54,12,0,0,0,12,24,0,54,60.0,87871728,ORESoftware/npm-link-up,https://github.com/ORESoftware/npm-link-up,2017-04-11 00:54:14,TypeScript,,71,5,71,31,170,ORESoftware/npm-link-up,1.0,0.0,2.0,0.0,306.0,31.0,22.0,53.0,0.0,40.0,40.0,0.0,3.0,249.0,70.0,70.0,27.0,70.0,82.0,0
iulian-radu-at/react-select-material-ui,18,6,0,0,0,6,18,0,3,39.0,152288289,iulian-radu-at/react-select-material-ui,https://github.com/iulian-radu-at/react-select-material-ui,2018-10-09 16:54:47,TypeScript,,70,19,70,3,169,iulian-radu-at/react-select-material-ui,3.0,0.0,2.0,0.0,99.0,2.0,37.0,39.0,1.0,4.0,5.0,0.0,59.0,258.0,73.0,69.0,74.0,69.0,46.0,0
zqingr/tfjs-yolov3,6,3,0,0,0,6,9,0,0,12.0,143129182,zqingr/tfjs-yolov3,https://github.com/zqingr/tfjs-yolov3,2018-08-01 08:47:15,TypeScript,,69,12,69,1,168,zqingr/tfjs-yolov3,5.0,171.0,1.0,2.0,29.0,1.0,7.0,8.0,1.0,2.0,3.0,0.0,10.0,230.0,60.0,68.0,58.0,68.0,36.0,0
scon-io/graphql-typescript,33,3,0,0,0,0,15,0,63,63.0,120110148,scon-io/graphql-typescript,https://github.com/scon-io/graphql-typescript,2018-02-03 16:49:24,TypeScript,,68,1,68,0,167,scon-io/graphql-typescript,2.0,0.0,2.0,0.0,35.0,0.0,8.0,8.0,0.0,2.0,2.0,0.0,12.0,170.0,37.0,67.0,7.0,67.0,29.0,0
benboba/svg-slim,12,12,0,0,0,9,24,0,0,9.0,144266013,benboba/svg-slim,https://github.com/benboba/svg-slim,2018-08-10 09:25:18,TypeScript,,67,3,67,2,166,benboba/svg-slim,6.0,0.0,2.0,0.0,257.0,2.0,31.0,33.0,0.0,16.0,16.0,0.0,3.0,209.0,49.0,66.0,20.0,66.0,57.0,0
cliqz-oss/dat-webext,9,0,0,0,0,9,15,0,15,6.0,146305134,cliqz-oss/dat-webext,https://github.com/cliqz-oss/dat-webext,2018-08-27 13:58:20,TypeScript,,66,5,66,27,165,cliqz-oss/dat-webext,8.0,79.0,3.0,3.0,176.0,6.0,10.0,16.0,22.0,314.0,336.0,0.0,4.0,267.0,74.0,65.0,27.0,65.0,110.0,0
brechtbilliet/winecellar,45,0,0,0,0,0,0,0,0,9.0,54773336,brechtbilliet/winecellar,https://github.com/brechtbilliet/winecellar,2016-03-26 10:05:43,TypeScript,,65,17,65,0,164,brechtbilliet/winecellar,6.0,0.0,2.0,0.0,124.0,0.0,2.0,2.0,0.0,12.0,12.0,0.0,2.0,252.0,72.0,64.0,70.0,64.0,54.0,0
Tom910/frame-scheduling,12,6,0,0,0,3,12,0,0,12.0,107879799,Tom910/frame-scheduling,https://github.com/Tom910/frame-scheduling,2017-10-22 15:46:07,TypeScript,,64,4,64,10,163,Tom910/frame-scheduling,4.0,0.0,2.0,0.0,60.0,0.0,0.0,0.0,11.0,12.0,23.0,0.0,5.0,217.0,54.0,63.0,24.0,63.0,67.0,0
wechat-miniprogram/minigame-api-typings,9,9,0,0,0,12,21,0,18,3.0,181687869,wechat-miniprogram/minigame-api-typings,https://github.com/wechat-miniprogram/minigame-api-typings,2019-04-16 12:46:42,TypeScript,,63,13,63,5,162,wechat-miniprogram/minigame-api-typings,4.0,0.0,2.0,0.0,28.0,5.0,5.0,10.0,1.0,2.0,3.0,0.0,6.0,221.0,57.0,62.0,61.0,62.0,36.0,0
cssho/vscode-svgviewer,12,18,3,0,0,0,12,0,24,3.0,52703250,cssho/vscode-svgviewer,https://github.com/cssho/vscode-svgviewer,2016-02-28 03:48:19,TypeScript,,62,19,62,22,161,cssho/vscode-svgviewer,7.0,147.0,14.0,14.0,87.0,21.0,20.0,41.0,1.0,25.0,26.0,3.0,22.0,267.0,74.0,61.0,74.0,61.0,71.0,0
CharlesStover/quicksort-js,6,18,0,0,0,3,21,0,6,3.0,158409595,CharlesStover/quicksort-js,https://github.com/CharlesStover/quicksort-js,2018-11-20 15:17:41,TypeScript,,61,12,61,0,160,CharlesStover/quicksort-js,4.0,0.0,2.0,0.0,23.0,0.0,1.0,1.0,0.0,9.0,9.0,0.0,2.0,230.0,60.0,60.0,58.0,60.0,52.0,0
yeonjuan/TypeScript-Handbook-ko,129,6,0,0,0,33,54,6,0,0.0,236153730,yeonjuan/TypeScript-Handbook-ko,https://github.com/yeonjuan/TypeScript-Handbook-ko,2020-01-25 10:11:39,TypeScript,,60,18,60,17,159,yeonjuan/TypeScript-Handbook-ko,12.0,0.0,2.0,0.0,181.0,16.0,49.0,65.0,1.0,158.0,159.0,29.0,54.0,291.0,84.0,59.0,73.0,59.0,100.0,0
Crazyht/ngx-tree-select,75,9,0,0,0,0,15,0,12,42.0,77859346,Crazyht/ngx-tree-select,https://github.com/Crazyht/ngx-tree-select,2017-01-02 20:17:20,TypeScript,,59,44,59,45,158,Crazyht/ngx-tree-select,12.0,0.0,2.0,0.0,251.0,21.0,17.0,38.0,25.0,160.0,185.0,1.0,9.0,311.0,89.0,58.0,94.0,58.0,101.0,0
blove/angular-reactive-authentication,0,0,0,0,0,6,12,3,27,0.0,87854289,blove/angular-reactive-authentication,https://github.com/blove/angular-reactive-authentication,2017-04-10 20:24:02,TypeScript,,58,48,58,0,157,blove/angular-reactive-authentication,2.0,0.0,2.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,210.0,51.0,57.0,95.0,57.0,1.0,0
