S,P,F1,F2
0.10342757966335984,0.14913430939788738,List,Image
0.09103723799246162,0.20443897274488748,List,Animation
0.13656144909460807,0.05631598627293372,List,Video
0.038693475601585335,0.590269584783731,List,Table
0.410890592616756,2.204514511034819e-09,List,Github
0.4235784274374152,6.176413209203585e-10,List,Links
0.09360847069714992,0.1918916886775058,List,Project
0.36821227407960416,1.0978298009340566e-07,List,Inline
0.1629540458066243,0.022487026635450415,List,Code
0.10342757966335984,0.14913430939788738,Image,List
0.29110790797421005,3.4813799833792365e-05,Image,Animation
0.06545703224349182,0.36202416193347864,Image,Video
0.12268243848532824,0.0867042410424342,Image,Table
0.2668226769629554,0.00015658162841211855,Image,Github
0.4688938804172664,4.1641305410088665e-12,Image,Links
0.07007518784211882,0.32907544396630317,Image,Project
0.007047060845352937,0.9219092561307528,Image,Inline
-0.05525427957224659,0.4417746962523559,Image,Code
0.09103723799246162,0.20443897274488748,Animation,List
0.2911079079742101,3.481379983379217e-05,Animation,Image
0.1422988944904628,0.046637439453467856,Animation,Video
0.14957667075127432,0.036396931525807724,Animation,Table
0.010631792116763048,0.8824238946571548,Animation,Github
0.05716637206044812,0.42611275386220726,Animation,Links
0.044153526939110024,0.5388881006027275,Animation,Project
0.07446797571596771,0.29958479460690723,Animation,Inline
-0.10223461681390193,0.15390632686726974,Animation,Code
0.13656144909460807,0.05631598627293372,Video,List
0.06545703224349182,0.36202416193347864,Video,Image
0.1422988944904628,0.046637439453467856,Video,Animation
0.2266341694146335,0.0014019467041531055,Video,Table
0.1398255154759798,0.05062450277059811,Video,Github
0.19681005118009828,0.00569559083140691,Video,Links
-0.08294086015231389,0.24778864215636393,Video,Project
0.08324764180815429,0.2460378216760981,Video,Inline
-0.06739920184892115,0.3479253027424377,Video,Code
0.03869347560158533,0.590269584783731,Table,List
0.12268243848532825,0.08670424104243413,Table,Image
0.1495766707512743,0.03639693152580779,Table,Animation
0.2266341694146335,0.0014019467041531055,Table,Video
0.09749136119964563,0.17402326148967598,Table,Github
0.11847853726725947,0.09814368255959326,Table,Links
-0.03432231176524776,0.6329494580654966,Table,Project
0.01276669577183236,0.8590389030436505,Table,Inline
-0.04990062735908295,0.48732286562835336,Table,Code
0.410890592616756,2.204514511034819e-09,Github,List
0.2668226769629554,0.00015658162841211855,Github,Image
0.010631792116763046,0.8824238946571548,Github,Animation
0.1398255154759798,0.05062450277059811,Github,Video
0.09749136119964563,0.17402326148967598,Github,Table
0.7875942902456952,1.1615559238038301e-42,Github,Links
0.28942211819833813,3.8819471925438034e-05,Github,Project
0.19165244660148892,0.007124610161682594,Github,Inline
0.021316295888156776,0.7668078018455953,Github,Code
0.4235784274374152,6.176413209203585e-10,Links,List
0.46889388041726643,4.1641305410088665e-12,Links,Image
0.05716637206044811,0.4261127538622076,Links,Animation
0.19681005118009826,0.0056955908314069124,Links,Video
0.11847853726725949,0.09814368255959326,Links,Table
0.7875942902456953,1.1615559238038135e-42,Links,Github
0.250387878943226,0.0004007947296341976,Links,Project
0.15825195261060243,0.026737095257310342,Links,Inline
0.0018558148029098709,0.9794047037064213,Links,Code
0.09360847069714992,0.1918916886775058,Project,List
0.0700751878421188,0.3290754439663034,Project,Image
0.044153526939110024,0.5388881006027275,Project,Animation
-0.08294086015231389,0.24778864215636393,Project,Video
-0.03432231176524776,0.6329494580654966,Project,Table
0.28942211819833813,3.8819471925438034e-05,Project,Github
0.250387878943226,0.0004007947296341976,Project,Links
0.04756651835784506,0.5079413493449874,Project,Inline
-0.1429661040569479,0.04560797163375921,Project,Code
0.36821227407960416,1.0978298009340566e-07,Inline,List
0.007047060845352937,0.9219092561307528,Inline,Image
0.07446797571596771,0.29958479460690723,Inline,Animation
0.08324764180815429,0.2460378216760981,Inline,Video
0.01276669577183236,0.8590389030436505,Inline,Table
0.19165244660148895,0.007124610161682594,Inline,Github
0.15825195261060243,0.026737095257310342,Inline,Links
0.04756651835784506,0.5079413493449874,Inline,Project
0.4736346951654327,2.3624406259808986e-12,Inline,Code
0.16295404580662431,0.02248702663545038,Code,List
-0.05525427957224659,0.4417746962523559,Code,Image
-0.10223461681390193,0.15390632686726974,Code,Animation
-0.06739920184892115,0.3479253027424377,Code,Video
-0.04990062735908295,0.48732286562835336,Code,Table
0.021316295888156773,0.7668078018455954,Code,Github
0.0018558148029098709,0.9794047037064213,Code,Links
-0.14296610405694787,0.04560797163375921,Code,Project
0.4736346951654327,2.3624406259808986e-12,Code,Inline
