Name,List,Image,Animation,Video,Table,Github,Links,Project,Inline,Code,repository_ID,fullname,URL,created_date,language,description,number_of_stars,num_of_forks,num_of_watchers,open_issue_count,repo_id,repository,community,downloads,releases,assets,commits,open_issues,closed_issues,total_issues,open_prs,closed_prs,total_prs,readme_issues,readme_commits,Rank,Rank_real,star_rank,fork_rank,watchers_rank,pullrequest_rank,label
beego/beego,26,3,0,0,0,19,24,0,2,1.0,3577919,beego/beego,https://github.com/beego/beego,2012-02-29 02:32:08,Go,,27320,5362,27320,32,26,beego/beego,485.0,0.0,12.0,0.0,4549.0,18.0,3106.0,3124.0,6.0,1712.0,1718.0,3.0,88.0,677.0,175.0,169.0,178.0,169.0,161.0,1
go-gitea/gitea,7,16,1,1,0,6,43,0,5,0.0,72495579,go-gitea/gitea,https://github.com/go-gitea/gitea,2016-11-01 02:13:26,Go,,27171,3410,27171,1871,27,go-gitea/gitea,1112.0,1616.0,30.0,900.0,12936.0,1809.0,6864.0,8673.0,186.0,9959.0,10145.0,1.0,517.0,685.0,177.0,168.0,163.0,168.0,186.0,1
cli/cli,0,1,0,0,0,2,2,0,13,0.0,212613049,cli/cli,https://github.com/cli/cli,2019-10-03 15:24:53,Go,,26498,3070,26498,413,28,cli/cli,328.0,7252.0,30.0,510.0,5301.0,342.0,2169.0,2511.0,25.0,1599.0,1624.0,0.0,93.0,649.0,163.0,167.0,156.0,167.0,159.0,1
go-gorm/gorm,15,7,0,0,0,3,10,0,1,0.0,13855476,go-gorm/gorm,https://github.com/go-gorm/gorm,2013-10-25 08:31:38,Go,,26039,2948,26039,21,29,go-gorm/gorm,323.0,0.0,2.0,0.0,2395.0,53.0,4193.0,4246.0,6.0,887.0,893.0,7.0,227.0,637.0,161.0,166.0,154.0,166.0,151.0,1
jesseduffield/lazygit,40,7,3,3,0,7,22,0,11,15.0,134017286,jesseduffield/lazygit,https://github.com/jesseduffield/lazygit,2018-05-19 00:53:06,Go,,24349,912,24349,240,30,jesseduffield/lazygit,158.0,567.0,30.0,404.0,2960.0,279.0,667.0,946.0,23.0,756.0,779.0,2.0,115.0,582.0,148.0,165.0,106.0,165.0,146.0,1
docker/compose,5,2,0,0,0,4,6,0,9,1.0,15045751,docker/compose,https://github.com/docker/compose,2013-12-09 11:40:58,Go,,24329,4075,24329,661,31,docker/compose,84.0,62219.0,30.0,358.0,3166.0,657.0,5425.0,6082.0,89.0,2963.0,3052.0,0.0,48.0,667.0,170.0,164.0,172.0,164.0,167.0,1
spf13/cobra,13,5,0,0,0,8,11,0,8,1.0,12574344,spf13/cobra,https://github.com/spf13/cobra,2013-09-03 20:40:26,Go,,24247,2103,24247,360,33,spf13/cobra,243.0,0.0,15.0,0.0,879.0,181.0,670.0,851.0,98.0,665.0,763.0,9.0,148.0,612.0,159.0,163.0,142.0,163.0,144.0,1
hashicorp/consul,12,1,0,0,0,2,8,0,0,0.0,14125254,hashicorp/consul,https://github.com/hashicorp/consul,2013-11-04 22:15:27,Go,,23642,3922,23642,1033,34,hashicorp/consul,944.0,0.0,30.0,0.0,16877.0,936.0,3811.0,4747.0,152.0,7513.0,7665.0,2.0,53.0,673.0,173.0,162.0,169.0,162.0,180.0,1
cockroachdb/cockroach,35,2,0,1,0,3,34,0,0,0.0,16563587,cockroachdb/cockroach,https://github.com/cockroachdb/cockroach,2014-02-06 00:18:47,Go,,22586,2942,22586,4461,35,cockroachdb/cockroach,698.0,0.0,0.0,0.0,67137.0,4100.0,35006.0,39106.0,659.0,37619.0,38278.0,2.0,193.0,669.0,171.0,161.0,153.0,161.0,194.0,1
kubernetes/minikube,19,5,0,0,0,5,26,1,5,0.0,56353740,kubernetes/minikube,https://github.com/kubernetes/minikube,2016-04-15 22:38:35,Go,,22580,3816,22580,660,36,kubernetes/minikube,789.0,150980.0,30.0,900.0,18255.0,627.0,6636.0,7263.0,64.0,6396.0,6460.0,1.0,245.0,663.0,168.0,160.0,166.0,160.0,177.0,1
influxdata/influxdb,8,2,0,0,0,2,16,0,15,7.0,13124802,influxdata/influxdb,https://github.com/influxdata/influxdb,2013-09-26 14:31:10,Go,,22504,3070,22504,1366,37,influxdata/influxdb,615.0,0.0,30.0,0.0,35083.0,1384.0,10918.0,12302.0,48.0,10514.0,10562.0,0.0,43.0,661.0,167.0,159.0,156.0,159.0,187.0,1
hashicorp/vault,11,2,0,0,0,2,18,0,11,6.0,31288958,hashicorp/vault,https://github.com/hashicorp/vault,2015-02-25 00:15:59,Go,,22296,3157,22296,1080,38,hashicorp/vault,1202.0,0.0,30.0,0.0,14792.0,840.0,3914.0,4754.0,279.0,9315.0,9594.0,3.0,57.0,660.0,165.0,158.0,159.0,158.0,185.0,1
halfrost/LeetCode-Go,77,42,0,0,0,747,782,0,0,10.0,97533102,halfrost/LeetCode-Go,https://github.com/halfrost/LeetCode-Go,2017-07-18 00:06:14,Go,,22156,4019,22156,16,39,halfrost/LeetCode-Go,47.0,51402.0,4.0,5.0,1233.0,10.0,47.0,57.0,1.0,174.0,175.0,0.0,287.0,596.0,155.0,157.0,171.0,157.0,111.0,1
go-kit/kit,50,5,0,1,0,37,53,0,0,0.0,30215630,go-kit/kit,https://github.com/go-kit/kit,2015-02-03 00:01:19,Go,,21827,2212,21827,46,40,go-kit/kit,228.0,0.0,12.0,0.0,1514.0,34.0,510.0,544.0,9.0,610.0,619.0,3.0,78.0,591.0,154.0,156.0,143.0,156.0,136.0,1
mattermost/mattermost-server,36,4,0,0,0,3,34,1,0,0.0,37448451,mattermost/mattermost-server,https://github.com/mattermost/mattermost-server,2015-06-15 06:50:02,Go,,21572,5246,21572,761,41,mattermost/mattermost-server,741.0,0.0,30.0,0.0,14555.0,664.0,5694.0,6358.0,88.0,13166.0,13254.0,2.0,94.0,676.0,174.0,155.0,177.0,155.0,189.0,1
Dreamacro/clash,14,3,0,0,0,14,14,1,1,0.0,136815833,Dreamacro/clash,https://github.com/Dreamacro/clash,2018-06-10 14:28:14,Go,,21527,3018,21527,52,42,Dreamacro/clash,82.0,64353.0,30.0,513.0,719.0,56.0,1267.0,1323.0,12.0,353.0,365.0,0.0,80.0,585.0,150.0,154.0,155.0,154.0,122.0,1
kataras/iris,0,141,3,0,0,139,151,2,0,6.0,50709152,kataras/iris,https://github.com/kataras/iris,2016-01-30 04:36:48,Go,,21517,2335,21517,73,43,kataras/iris,100.0,0.0,20.0,0.0,2355.0,72.0,746.0,818.0,0.0,279.0,279.0,0.0,598.0,571.0,145.0,153.0,146.0,153.0,119.0,1
github/hub,7,0,0,0,0,9,21,0,28,7.0,401025,github/hub,https://github.com/github/hub,2009-12-05 22:15:25,Go,,21404,2261,21404,288,44,github/hub,254.0,39128.0,30.0,257.0,3315.0,221.0,1738.0,1959.0,48.0,753.0,801.0,8.0,184.0,597.0,156.0,152.0,145.0,152.0,148.0,1
labstack/echo,34,12,0,0,0,13,21,0,1,2.0,31504491,labstack/echo,https://github.com/labstack/echo,2015-03-01 17:43:01,Go,,21202,1880,21202,80,45,labstack/echo,251.0,0.0,30.0,0.0,1598.0,44.0,1197.0,1241.0,14.0,753.0,767.0,6.0,237.0,583.0,149.0,151.0,136.0,151.0,145.0,1
inconshreveable/ngrok,13,1,0,0,0,0,1,0,0,0.0,8900723,inconshreveable/ngrok,https://github.com/inconshreveable/ngrok,2013-03-20 09:37:43,Go,,21104,3870,21104,333,46,inconshreveable/ngrok,27.0,0.0,0.0,0.0,328.0,336.0,417.0,753.0,10.0,65.0,75.0,0.0,24.0,567.0,143.0,150.0,167.0,150.0,100.0,1
openfaas/faas,35,11,0,1,0,13,45,1,3,3.0,77144337,openfaas/faas,https://github.com/openfaas/faas,2016-12-22 12:51:39,Go,,20733,1679,20733,28,47,openfaas/faas,182.0,3268.0,30.0,104.0,2033.0,5.0,737.0,742.0,5.0,880.0,885.0,0.0,159.0,579.0,147.0,149.0,131.0,149.0,150.0,1
helm/helm,23,4,0,0,0,4,21,1,7,0.0,43723161,helm/helm,https://github.com/helm/helm,2015-10-06 01:07:32,Go,,20731,5935,20731,443,48,helm/helm,682.0,9451.0,30.0,746.0,6509.0,277.0,5991.0,6268.0,212.0,4195.0,4407.0,4.0,97.0,650.0,164.0,148.0,180.0,148.0,174.0,1
nsqio/nsq,1,35,0,0,0,1,36,0,0,0.0,4307108,nsqio/nsq,https://github.com/nsqio/nsq,2012-05-12 14:37:08,Go,,20593,2638,20593,61,49,nsqio/nsq,130.0,2933.0,30.0,94.0,2217.0,50.0,547.0,597.0,12.0,773.0,785.0,0.0,116.0,589.0,153.0,147.0,148.0,147.0,147.0,1
jesseduffield/lazydocker,27,14,1,3,0,21,35,0,10,16.0,187335810,jesseduffield/lazydocker,https://github.com/jesseduffield/lazydocker,2019-05-18 08:53:50,Go,,20451,752,20451,102,50,jesseduffield/lazydocker,51.0,4262.0,28.0,217.0,552.0,109.0,84.0,193.0,8.0,112.0,120.0,0.0,83.0,502.0,120.0,146.0,102.0,146.0,108.0,1
yeasy/docker_practice,16,5,0,0,0,6,8,0,2,0.0,23689830,yeasy/docker_practice,https://github.com/yeasy/docker_practice,2014-09-05 04:06:39,Go,,19689,5140,19689,3,51,yeasy/docker_practice,112.0,291.0,15.0,7.0,1185.0,2.0,194.0,196.0,0.0,296.0,296.0,16.0,146.0,586.0,151.0,145.0,176.0,145.0,120.0,1
nektos/act,15,7,1,0,0,20,35,0,51,26.0,163883279,nektos/act,https://github.com/nektos/act,2019-01-02 19:53:43,Go,,19597,514,19597,73,52,nektos/act,110.0,15698.0,30.0,204.0,531.0,55.0,543.0,598.0,13.0,407.0,420.0,8.0,103.0,512.0,126.0,144.0,98.0,144.0,126.0,1
sirupsen/logrus,24,2,0,0,0,15,15,0,54,21.0,13628513,sirupsen/logrus,https://github.com/sirupsen/logrus,2013-10-16 19:08:55,Go,,19364,2053,19364,74,53,sirupsen/logrus,294.0,0.0,13.0,0.0,1218.0,11.0,604.0,615.0,65.0,633.0,698.0,1.0,269.0,568.0,144.0,143.0,141.0,143.0,141.0,1
