fullname_x,C0,C1,C2,C3,C4,C5,C6,C7,C8,number_of_stars,num_of_watchers,num_of_forks,repo_id,repository,community,downloads,releases,assets,commits,open_issues,closed_issues,total_issues,open_prs,closed_prs,total_prs,readme_issues,readme_commits,fullname_y,created_date,days,download_score,community_score,assets_score,releases_score,commits_score,avg_assets_release,Label
paper-trail-gem/paper_trail,1,1,0,1,1,1,1,1,0,6181,6181,831,71,paper-trail-gem/paper_trail,249.0,0.0,2.0,0.0,2330.0,4.0,676.0,680.0,0.0,684.0,684.0,3.0,495.0,paper-trail-gem/paper_trail,2009-05-27 15:20:55,4699,0.0,0.0529899978718876,0.0,0.0004256224728665,0.4958501808895509,0.0,0
ankane/pghero,1,1,0,1,0,1,1,1,0,6151,6151,368,72,ankane/pghero,34.0,0.0,2.0,0.0,1195.0,4.0,317.0,321.0,4.0,83.0,87.0,2.0,84.0,ankane/pghero,2014-07-21 09:56:02,2818,0.0,0.0120652945351313,0.0,0.0007097232079489,0.4240596167494677,0.0,0
venmo/synx,0,1,0,1,0,1,0,1,0,6073,6073,283,73,venmo/synx,19.0,0.0,2.0,0.0,211.0,53.0,47.0,100.0,7.0,38.0,45.0,0.0,45.0,venmo/synx,2014-04-29 20:28:39,2901,0.0,0.0065494657014822,0.0,0.0006894174422612,0.072733540158566,0.0,1
guard/guard,1,1,0,1,0,1,1,1,0,6049,6049,500,74,guard/guard,195.0,0.0,2.0,0.0,2444.0,64.0,511.0,575.0,3.0,395.0,398.0,1.0,343.0,guard/guard,2010-08-02 16:26:44,4267,0.0,0.0456995547222873,0.0,0.000468713381767,0.5727677525193344,0.0,0
alexreisner/geocoder,1,1,0,1,1,1,1,0,0,5977,5977,1152,75,alexreisner/geocoder,388.0,0.0,2.0,0.0,2307.0,31.0,842.0,873.0,4.0,664.0,668.0,3.0,286.0,alexreisner/geocoder,2009-04-15 16:38:04,4741,0.0,0.0818392744146804,0.0,0.0004218519299725,0.4866062012233706,0.0,0
progit/progit,0,0,0,0,0,0,1,0,0,5972,5972,2474,76,progit/progit,510.0,0.0,2.0,0.0,4500.0,0.0,0.0,0.0,0.0,771.0,771.0,0.0,13.0,progit/progit,2009-07-27 04:52:25,4638,0.0,0.1099611901681759,0.0,0.0004312203536006,0.9702457956015524,0.0,0
bkeepers/dotenv,1,1,0,1,0,1,1,1,0,5968,5968,454,77,bkeepers/dotenv,112.0,27.0,7.0,2.0,610.0,7.0,183.0,190.0,6.0,244.0,250.0,0.0,76.0,bkeepers/dotenv,2012-07-24 03:38:51,3545,0.0076163610719322,0.0315937940761636,0.0005641748942172,0.0019746121297602,0.1720733427362482,0.2857142857142857,0
ankane/chartkick,1,1,0,1,0,0,1,1,0,5896,5896,542,78,ankane/chartkick,28.0,0.0,2.0,0.0,484.0,8.0,483.0,491.0,0.0,95.0,95.0,1.0,179.0,ankane/chartkick,2013-05-07 07:39:38,3258,0.0,0.0085942295887047,0.0,0.0006138735420503,0.1485573971761817,0.0,1
freeCodeCamp/how-to-contribute-to-open-source,0,1,0,0,0,1,1,1,0,5893,5893,1296,79,freeCodeCamp/how-to-contribute-to-open-source,216.0,0.0,2.0,0.0,324.0,32.0,130.0,162.0,48.0,446.0,494.0,13.0,146.0,freeCodeCamp/how-to-contribute-to-open-source,2016-09-25 22:01:22,2021,0.0,0.1068777832756061,0.0,0.0009896091044037,0.1603166749134092,0.0,0
norman/friendly_id,0,1,0,1,0,1,1,1,0,5754,5754,583,80,norman/friendly_id,196.0,0.0,2.0,0.0,1592.0,8.0,649.0,657.0,1.0,322.0,323.0,2.0,107.0,norman/friendly_id,2008-04-18 13:16:06,5103,0.0,0.0384087791495198,0.0,0.0003919263178522,0.311973349010386,0.0,0
ankane/searchkick,1,1,0,1,1,1,1,1,1,5749,5749,689,81,ankane/searchkick,118.0,0.0,2.0,0.0,2615.0,8.0,1214.0,1222.0,4.0,321.0,325.0,2.0,869.0,ankane/searchkick,2013-07-15 01:44:33,3189,0.0,0.0370021950454688,0.0,0.0006271558482282,0.8200062715584823,0.0,0
kkuchta/css-only-chat,0,1,0,1,0,0,1,1,0,5713,5713,267,82,kkuchta/css-only-chat,6.0,0.0,2.0,0.0,22.0,6.0,14.0,20.0,6.0,11.0,17.0,0.0,9.0,kkuchta/css-only-chat,2019-05-07 14:32:58,1067,0.0,0.0056232427366447,0.0,0.0018744142455482,0.0206185567010309,0.0,1
mislav/will_paginate,0,0,0,1,0,0,1,0,0,5618,5618,883,83,mislav/will_paginate,73.0,0.0,2.0,0.0,755.0,55.0,373.0,428.0,0.0,198.0,198.0,1.0,14.0,mislav/will_paginate,2008-02-25 20:21:40,5156,0.0,0.0141582622187742,0.0,0.0003878975950349,0.1464313421256788,0.0,0
ddollar/foreman,1,1,0,1,0,1,1,1,0,5605,5605,614,84,ddollar/foreman,172.0,0.0,2.0,0.0,1106.0,44.0,385.0,429.0,16.0,334.0,350.0,1.0,35.0,ddollar/foreman,2010-05-18 00:53:45,4343,0.0,0.0396039603960396,0.0,0.0004605111673958,0.2546626755698826,0.0,0
square/maximum-awesome,0,1,0,1,0,1,1,1,0,5589,5589,993,85,square/maximum-awesome,62.0,0.0,2.0,0.0,242.0,25.0,94.0,119.0,9.0,130.0,139.0,1.0,23.0,square/maximum-awesome,2013-06-18 00:14:21,3216,0.0,0.0192786069651741,0.0,0.0006218905472636,0.0752487562189054,0.0,0
hanami/hanami,1,1,0,1,1,1,1,1,0,5578,5578,496,86,hanami/hanami,177.0,0.0,2.0,0.0,1761.0,13.0,434.0,447.0,12.0,684.0,696.0,1.0,82.0,hanami/hanami,2013-08-09 15:24:44,3164,0.0,0.0559418457648546,0.0,0.0006321112515802,0.5565739570164349,0.0,0
sj26/mailcatcher,0,1,0,1,1,1,0,0,0,5498,5498,520,87,sj26/mailcatcher,54.0,376.0,15.0,13.0,541.0,19.0,321.0,340.0,13.0,137.0,150.0,2.0,70.0,sj26/mailcatcher,2010-10-25 01:29:06,4183,0.0898876404494382,0.0129093951709299,0.0031078173559646,0.003585943103036,0.1293330145828352,0.8666666666666667,0
jnunemaker/httparty,1,0,0,1,0,0,1,1,1,5473,5473,931,88,jnunemaker/httparty,241.0,0.0,2.0,0.0,1254.0,30.0,358.0,388.0,10.0,340.0,350.0,0.0,23.0,jnunemaker/httparty,2008-07-28 20:55:11,5002,0.0,0.0481807277089164,0.0,0.0003998400639744,0.2506997201119552,0.0,0
sferik/t,1,1,0,1,1,0,1,0,1,5349,5349,428,89,sferik/t,64.0,0.0,2.0,0.0,1002.0,144.0,155.0,299.0,36.0,113.0,149.0,3.0,137.0,sferik/t,2011-11-23 02:59:48,3789,0.0,0.0168910002639218,0.0,0.0005278437582475,0.2644497228820269,0.0,0
opf/openproject,0,1,0,1,0,1,1,1,0,5314,5314,1524,90,opf/openproject,312.0,0.0,2.0,0.0,62331.0,0.0,0.0,0.0,39.0,10236.0,10275.0,0.0,56.0,opf/openproject,2012-11-28 09:59:11,3418,0.0,0.0912814511410181,0.0,0.0005851375073142,18.23610298420129,0.0,0
github/markup,0,0,0,1,0,0,1,1,0,5309,5309,3573,91,github/markup,104.0,0.0,2.0,0.0,666.0,155.0,758.0,913.0,26.0,213.0,239.0,6.0,79.0,github/markup,2009-10-31 01:02:46,4542,0.0,0.0228974020255394,0.0,0.0004403346543372,0.1466314398943196,0.0,0
rails/webpacker,1,1,0,1,1,1,1,1,0,5277,5277,1447,92,rails/webpacker,464.0,0.0,2.0,0.0,1528.0,2.0,1865.0,1867.0,1.0,1384.0,1385.0,1.0,239.0,rails/webpacker,2016-12-07 00:55:03,1948,0.0,0.2381930184804928,0.0,0.0010266940451745,0.784394250513347,0.0,0
vcr/vcr,1,1,0,1,0,1,1,0,0,5249,5249,476,93,vcr/vcr,168.0,0.0,2.0,0.0,2087.0,55.0,453.0,508.0,10.0,368.0,378.0,2.0,189.0,vcr/vcr,2010-02-25 07:16:00,4425,0.0,0.0379661016949152,0.0,0.0004519774011299,0.471638418079096,0.0,0
thoughtbot/administrate,0,1,0,0,1,1,1,1,0,5244,5244,964,94,thoughtbot/administrate,251.0,0.0,2.0,0.0,1228.0,91.0,727.0,818.0,34.0,1304.0,1338.0,5.0,51.0,thoughtbot/administrate,2015-04-10 16:43:02,2555,0.0,0.098238747553816,0.0,0.0007827788649706,0.4806262230919765,0.0,0
ruby-concurrency/concurrent-ruby,0,1,0,1,1,1,1,1,0,5228,5228,374,95,ruby-concurrency/concurrent-ruby,156.0,385.0,30.0,173.0,2965.0,80.0,290.0,370.0,0.0,562.0,562.0,1.0,212.0,ruby-concurrency/concurrent-ruby,2013-07-23 12:19:51,3181,0.1210311222885884,0.0490411820182332,0.054385413392015,0.0094309965419679,0.9320968248978307,5.766666666666667,0
rails-api/rails-api,0,1,0,1,1,1,1,1,0,5207,5207,292,96,rails-api/rails-api,64.0,0.0,2.0,0.0,253.0,11.0,126.0,137.0,2.0,89.0,91.0,3.0,37.0,rails-api/rails-api,2012-03-17 14:39:31,3674,0.0,0.0174197060424605,0.0,0.0005443658138268,0.0688622754491018,0.0,0
JuanitoFatas/fast-ruby,1,1,0,1,0,1,1,0,1,5176,5176,374,97,JuanitoFatas/fast-ruby,52.0,0.0,2.0,0.0,208.0,34.0,25.0,59.0,39.0,101.0,140.0,2.0,131.0,JuanitoFatas/fast-ruby,2014-10-13 11:19:28,2734,0.0,0.0190197512801755,0.0,0.0007315288953913,0.0760790051207022,0.0,0
lostisland/faraday,1,1,0,1,1,0,1,1,0,5157,5157,870,98,lostisland/faraday,240.0,0.0,2.0,0.0,1809.0,31.0,566.0,597.0,8.0,761.0,769.0,2.0,132.0,lostisland/faraday,2009-12-10 17:14:55,4502,0.0,0.0533096401599289,0.0,0.0004442470013327,0.4018214127054642,0.0,0
rails-api/active_model_serializers,1,1,0,0,1,1,1,1,0,5153,5153,1374,99,rails-api/active_model_serializers,208.0,0.0,2.0,0.0,1481.0,154.0,965.0,1119.0,32.0,1265.0,1297.0,2.0,105.0,rails-api/active_model_serializers,2011-12-01 06:39:26,3781,0.0,0.0550119016133298,0.0,0.0005289605924358,0.3916953186987569,0.0,0
keithpitt/vendor,0,1,0,1,0,1,1,1,0,99,99,7,198,keithpitt/vendor,5.0,0.0,2.0,0.0,249.0,3.0,11.0,14.0,2.0,5.0,7.0,0.0,51.0,keithpitt/vendor,2011-08-28 00:54:10,3876,0.0,0.0012899896800825,0.0,0.000515995872033,0.0642414860681114,0.0,1
oswaldlabs/chef-rundeck,0,1,0,1,0,1,0,1,0,98,98,86,197,oswaldlabs/chef-rundeck,21.0,0.0,2.0,0.0,144.0,15.0,28.0,43.0,3.0,25.0,28.0,1.0,4.0,oswaldlabs/chef-rundeck,2010-12-23 16:35:38,4124,0.0,0.0050921435499515,0.0,0.0004849660523763,0.034917555771096,0.0,1
yyuu/capistrano-rbenv,1,1,0,1,1,1,1,1,0,97,97,14,196,yyuu/capistrano-rbenv,4.0,0.0,2.0,0.0,138.0,5.0,2.0,7.0,0.0,8.0,8.0,0.0,12.0,yyuu/capistrano-rbenv,2012-08-29 04:05:35,3509,0.0,0.0011399259048161,0.0,0.000569962952408,0.0393274437161584,0.0,1
iGEL/it,0,1,0,1,0,0,0,1,0,96,96,17,195,iGEL/it,6.0,0.0,2.0,0.0,119.0,5.0,16.0,21.0,1.0,11.0,12.0,0.0,18.0,iGEL/it,2011-07-18 23:57:26,3917,0.0,0.0015317845289762,0.0,0.000510594842992,0.0303803931580291,0.0,1
hicknhack-software/rails-disco,0,1,0,1,0,0,1,0,0,95,95,5,194,hicknhack-software/rails-disco,5.0,0.0,2.0,0.0,147.0,9.0,14.0,23.0,0.0,0.0,0.0,3.0,18.0,hicknhack-software/rails-disco,2013-09-03 17:43:46,3139,0.0,0.001592863969417,0.0,0.0006371455877668,0.0468302007008601,0.0,1
zenkay/simple-spreadsheet,1,1,0,1,0,1,1,0,0,94,94,32,193,zenkay/simple-spreadsheet,9.0,0.0,2.0,0.0,79.0,1.0,11.0,12.0,3.0,14.0,17.0,0.0,19.0,zenkay/simple-spreadsheet,2012-02-14 09:52:47,3706,0.0,0.0024284943335132,0.0,0.0005396654074473,0.0213167835941716,0.0,1
fespinoza/checklist_and_guides,1,0,0,0,0,0,0,0,0,93,93,18,192,fespinoza/checklist_and_guides,1.0,0.0,2.0,0.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,fespinoza/checklist_and_guides,2012-05-21 23:16:35,3609,0.0,0.0002770850651149,0.0,0.0005541701302299,0.0019395954558049,0.0,1
fluffgfx/dit,0,1,0,1,0,0,0,1,0,92,92,1,191,fluffgfx/dit,2.0,0.0,2.0,0.0,51.0,1.0,8.0,9.0,0.0,0.0,0.0,1.0,10.0,fluffgfx/dit,2015-10-14 17:44:35,2368,0.0,0.0008445945945945,0.0,0.0008445945945945,0.0215371621621621,0.0,1
lucasas/will_paginate_mongoid,0,1,0,1,0,0,0,0,1,91,91,34,190,lucasas/will_paginate_mongoid,9.0,0.0,2.0,0.0,38.0,3.0,10.0,13.0,1.0,8.0,9.0,0.0,3.0,lucasas/will_paginate_mongoid,2011-10-20 02:10:29,3823,0.0,0.0023541721161391,0.0,0.000523149359142,0.0099398378236986,0.0,1
oscar-stack/oscar,0,1,0,1,1,0,0,0,0,90,90,38,189,oscar-stack/oscar,14.0,30.0,3.0,3.0,268.0,19.0,27.0,46.0,0.0,16.0,16.0,0.0,13.0,oscar-stack/oscar,2012-02-13 01:46:19,3707,0.0080927974103048,0.0037766387914755,0.0008092797410304,0.0008092797410304,0.0722956568653898,1.0,1
arrigonialberto86/ruby-band,0,1,0,1,0,1,1,0,0,88,88,10,187,arrigonialberto86/ruby-band,2.0,0.0,2.0,0.0,25.0,8.0,3.0,11.0,1.0,4.0,5.0,0.0,5.0,arrigonialberto86/ruby-band,2013-09-24 09:56:30,3118,0.0,0.0006414368184733,0.0,0.0006414368184733,0.0080179602309172,0.0,1
amatsuda/interactive_rspec,0,1,0,1,0,0,1,0,0,87,87,8,186,amatsuda/interactive_rspec,3.0,0.0,2.0,0.0,31.0,4.0,0.0,4.0,1.0,3.0,4.0,0.0,5.0,amatsuda/interactive_rspec,2011-11-01 07:01:42,3811,0.0,0.0007871949619522,0.0,0.0005247966413014,0.0081343479401731,0.0,1
procore/handcuffs,0,1,0,1,0,1,0,1,0,86,86,2,185,procore/handcuffs,12.0,0.0,2.0,0.0,54.0,3.0,3.0,6.0,5.0,33.0,38.0,0.0,8.0,procore/handcuffs,2016-05-03 21:53:09,2166,0.0,0.0055401662049861,0.0,0.0009233610341643,0.0249307479224376,0.0,1
georgi/shinmun,0,1,0,1,0,0,1,0,0,85,85,11,184,georgi/shinmun,3.0,0.0,2.0,0.0,149.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,23.0,georgi/shinmun,2008-09-06 11:32:20,4962,0.0,0.0006045949214026,0.0,0.0004030632809351,0.0300282144296654,0.0,1
dennisreimann/masq,0,1,0,1,0,1,1,0,0,84,84,21,183,dennisreimann/masq,7.0,0.0,2.0,0.0,74.0,5.0,5.0,10.0,1.0,7.0,8.0,0.0,11.0,dennisreimann/masq,2012-03-11 11:25:26,3680,0.0,0.0019021739130434,0.0,0.0005434782608695,0.0201086956521739,0.0,1
choonkeat/active_params,0,0,0,1,0,1,1,0,0,82,82,3,181,choonkeat/active_params,1.0,0.0,2.0,0.0,8.0,0.0,3.0,3.0,0.0,1.0,1.0,0.0,4.0,choonkeat/active_params,2016-06-25 16:30:52,2113,0.0,0.0004732607666824,0.0,0.0009465215333648,0.0037860861334595,0.0,1
ccallebs/pokey,0,1,0,1,0,0,0,1,0,81,81,2,180,ccallebs/pokey,2.0,0.0,2.0,0.0,25.0,4.0,6.0,10.0,0.0,1.0,1.0,0.0,11.0,ccallebs/pokey,2015-02-14 21:57:47,2610,0.0,0.0007662835249042,0.0,0.0007662835249042,0.0095785440613026,0.0,1
17Q4MX2hmktmpuUKHFuoRmS5MfB5XPbhod/dropzone_ruby,0,1,0,1,1,0,0,0,0,80,80,18,179,17Q4MX2hmktmpuUKHFuoRmS5MfB5XPbhod/dropzone_ruby,12.0,0.0,2.0,0.0,53.0,1.0,18.0,19.0,0.0,11.0,11.0,1.0,8.0,17Q4MX2hmktmpuUKHFuoRmS5MfB5XPbhod/dropzone_ruby,2015-08-30 01:24:08,2413,0.0,0.0049730625777041,0.0,0.0008288437629506,0.0219643597181931,0.0,1
sethherr/grape-doorkeeper,1,1,0,1,0,0,1,0,0,78,78,26,177,sethherr/grape-doorkeeper,1.0,0.0,2.0,0.0,27.0,0.0,4.0,4.0,1.0,3.0,4.0,0.0,6.0,sethherr/grape-doorkeeper,2015-02-18 17:46:30,2606,0.0,0.0003837298541826,0.0,0.0007674597083653,0.0103607060629316,0.0,1
hanami/helpers,1,1,0,1,1,1,1,1,1,77,77,50,176,hanami/helpers,42.0,0.0,2.0,0.0,410.0,0.0,43.0,43.0,1.0,155.0,156.0,0.0,23.0,hanami/helpers,2014-05-13 16:26:00,2887,0.0,0.0145479736750952,0.0,0.000692760651195,0.1420159334949775,0.0,0
jalcine/cmake.vim,1,1,0,1,0,1,1,0,1,76,76,11,175,jalcine/cmake.vim,11.0,0.0,2.0,0.0,530.0,0.0,36.0,36.0,0.0,22.0,22.0,2.0,19.0,jalcine/cmake.vim,2013-06-28 21:57:27,3206,0.0,0.003431066749844,0.0,0.0006238303181534,0.1653150343106675,0.0,1
r7kamura/json_world,1,0,0,1,0,0,0,0,0,75,75,6,174,r7kamura/json_world,5.0,0.0,2.0,0.0,69.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,9.0,r7kamura/json_world,2015-06-01 16:08:53,2503,0.0,0.0019976028765481,0.0,0.0007990411506192,0.0275669196963643,0.0,1
carsonmcdonald/ios-ruby-embedded,1,1,0,1,0,1,1,0,0,74,74,17,173,carsonmcdonald/ios-ruby-embedded,5.0,0.0,2.0,0.0,151.0,5.0,3.0,8.0,0.0,5.0,5.0,0.0,9.0,carsonmcdonald/ios-ruby-embedded,2012-05-02 02:20:27,3628,0.0,0.0013781697905181,0.0,0.0005512679162072,0.0416207276736493,0.0,1
zeisler/active_enumerable,0,1,0,1,0,1,0,1,0,73,73,0,172,zeisler/active_enumerable,1.0,0.0,2.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,zeisler/active_enumerable,2016-01-01 02:09:58,2289,0.0,0.000436871996505,0.0,0.00087374399301,0.0113586719091306,0.0,1
rstacruz/sinatra-backbone,0,0,0,1,0,1,1,0,0,72,72,10,171,rstacruz/sinatra-backbone,7.0,0.0,2.0,0.0,36.0,4.0,2.0,6.0,1.0,5.0,6.0,0.0,6.0,rstacruz/sinatra-backbone,2011-09-11 17:18:08,3862,0.0,0.0018125323666494,0.0,0.0005178663904712,0.0093215950284826,0.0,1
noahgibbs/madscience,0,1,0,1,0,0,1,0,0,71,71,2,170,noahgibbs/madscience,4.0,0.0,2.0,0.0,181.0,1.0,20.0,21.0,0.0,1.0,1.0,0.0,16.0,noahgibbs/madscience,2015-02-20 04:38:29,2604,0.0,0.0015360983102918,0.0,0.0007680491551459,0.0695084485407066,0.0,1
pandurang90/feature_flags,0,1,0,1,1,0,0,1,0,70,70,4,169,pandurang90/feature_flags,2.0,0.0,2.0,0.0,95.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,21.0,pandurang90/feature_flags,2013-08-22 11:24:52,3151,0.0,0.0006347191367819,0.0,0.0006347191367819,0.0301491589971437,0.0,1
openfootball/quick-starter,0,1,0,1,0,1,0,0,0,69,69,36,168,openfootball/quick-starter,2.0,0.0,2.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,openfootball/quick-starter,2014-11-26 07:47:53,2690,0.0,0.0007434944237918,0.0,0.0007434944237918,0.0137546468401487,0.0,1
dergachev/redmine_git_remote,0,0,0,1,0,0,0,0,0,68,68,41,167,dergachev/redmine_git_remote,6.0,0.0,2.0,0.0,33.0,20.0,22.0,42.0,5.0,3.0,8.0,2.0,14.0,dergachev/redmine_git_remote,2014-11-13 21:16:30,2703,0.0,0.002219755826859,0.0,0.000739918608953,0.0122086570477247,0.0,1
FeipingHunag/ember-todo,0,0,0,1,1,0,0,0,0,66,66,8,165,FeipingHunag/ember-todo,4.0,0.0,2.0,0.0,21.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,4.0,FeipingHunag/ember-todo,2013-09-09 07:00:52,3133,0.0,0.0012767315671879,0.0,0.0006383657835939,0.0067028407277369,0.0,1
gshaw/concise_logging,0,1,0,1,0,0,0,1,0,65,65,16,164,gshaw/concise_logging,4.0,0.0,2.0,0.0,18.0,0.0,4.0,4.0,1.0,4.0,5.0,0.0,5.0,gshaw/concise_logging,2014-10-11 02:22:41,2736,0.0,0.0014619883040935,0.0,0.0007309941520467,0.006578947368421,0.0,1
dominiek/kakuteru,0,1,0,0,0,0,1,0,0,64,64,4,163,dominiek/kakuteru,1.0,0.0,2.0,0.0,44.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,dominiek/kakuteru,2008-09-19 10:29:24,4949,0.0,0.0002020610224287,0.0,0.0004041220448575,0.008890684986866,0.0,1
solarkennedy/sensu-training,0,1,0,0,1,0,0,0,0,63,63,30,162,solarkennedy/sensu-training,2.0,0.0,2.0,0.0,121.0,2.0,1.0,3.0,0.0,1.0,1.0,1.0,3.0,solarkennedy/sensu-training,2015-08-09 22:42:26,2434,0.0,0.000821692686935,0.0,0.000821692686935,0.0497124075595727,0.0,1
ruby-rbot/rbot,0,1,0,0,0,0,1,0,0,62,62,17,161,ruby-rbot/rbot,48.0,0.0,2.0,0.0,2772.0,31.0,25.0,56.0,1.0,14.0,15.0,0.0,5.0,ruby-rbot/rbot,2015-01-11 17:44:34,2644,0.0,0.0181543116490166,0.0,0.0007564296520423,1.048411497730711,0.0,0
solyarisoftware/dialogs,0,1,0,1,1,1,1,0,0,61,61,1,160,solyarisoftware/dialogs,1.0,0.0,2.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,solyarisoftware/dialogs,2015-12-15 10:55:40,2306,0.0,0.0004336513443191,0.0,0.0008673026886383,0.0073720728534258,0.0,1
belighted/bennett,0,1,0,1,0,1,1,0,1,60,60,15,159,belighted/bennett,14.0,0.0,2.0,0.0,170.0,18.0,22.0,40.0,1.0,16.0,17.0,0.0,12.0,belighted/bennett,2012-05-07 08:30:52,3623,0.0,0.0038642009384487,0.0,0.0005520287054926,0.0469224399668782,0.0,1
jedld/brains-jruby,0,1,0,1,0,1,1,1,0,59,59,2,158,jedld/brains-jruby,1.0,0.0,2.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,jedld/brains-jruby,2016-07-07 23:29:45,2101,0.0,0.0004759638267491,0.0,0.0009519276534983,0.0109471680152308,0.0,1
xijo/letsencrypt_heroku,0,1,0,1,1,0,1,1,0,58,58,3,157,xijo/letsencrypt_heroku,6.0,0.0,2.0,0.0,53.0,1.0,0.0,1.0,0.0,9.0,9.0,0.0,11.0,xijo/letsencrypt_heroku,2016-06-22 21:22:56,2116,0.0,0.0028355387523629,0.0,0.0009451795841209,0.025047258979206,0.0,1
evilmartians/liquor,1,1,0,1,1,1,1,1,0,57,57,6,156,evilmartians/liquor,4.0,0.0,2.0,0.0,251.0,3.0,0.0,3.0,0.0,5.0,5.0,0.0,4.0,evilmartians/liquor,2010-08-20 13:05:42,4249,0.0,0.0009413979759943,0.0,0.0004706989879971,0.0590727229936455,0.0,1
zestia/hubrelease,1,0,0,1,1,1,0,1,1,56,56,0,155,zestia/hubrelease,2.0,0.0,2.0,0.0,89.0,0.0,11.0,11.0,0.0,14.0,14.0,1.0,16.0,zestia/hubrelease,2015-03-31 10:32:19,2565,0.0,0.0007797270955165,0.0,0.0007797270955165,0.0346978557504873,0.0,1
chleggett/homebrew-gqrx,0,1,0,1,0,0,0,0,0,55,55,5,154,chleggett/homebrew-gqrx,1.0,0.0,2.0,0.0,20.0,4.0,9.0,13.0,0.0,0.0,0.0,1.0,11.0,chleggett/homebrew-gqrx,2014-11-01 14:11:42,2715,0.0,0.0003683241252302,0.0,0.0007366482504604,0.007366482504604,0.0,1
cloudfoundry-attic/bosh-notes,0,0,0,1,0,0,1,0,0,54,54,23,153,cloudfoundry-attic/bosh-notes,31.0,0.0,2.0,0.0,408.0,5.0,15.0,20.0,4.0,26.0,30.0,0.0,22.0,cloudfoundry-attic/bosh-notes,2015-04-01 23:40:43,2564,0.0,0.0120904836193447,0.0,0.000780031201248,0.1591263650546021,0.0,0
artofhuman/activeadmin_settings_cached,0,1,0,1,0,0,1,1,1,53,53,40,152,artofhuman/activeadmin_settings_cached,13.0,0.0,2.0,0.0,138.0,0.0,20.0,20.0,0.0,37.0,37.0,0.0,31.0,artofhuman/activeadmin_settings_cached,2014-11-30 12:01:17,2686,0.0,0.0048399106478034,0.0,0.0007446016381236,0.0513775130305286,0.0,1
codeship/dns_deploy,0,0,0,1,0,0,0,1,0,52,52,7,151,codeship/dns_deploy,2.0,0.0,2.0,0.0,16.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,codeship/dns_deploy,2014-09-05 09:11:49,2772,0.0,0.0007215007215007,0.0,0.0007215007215007,0.0057720057720057,0.0,1
voxpupuli/puppet-selinux,0,1,0,1,0,1,1,0,0,51,51,145,150,voxpupuli/puppet-selinux,96.0,0.0,2.0,0.0,635.0,10.0,90.0,100.0,3.0,249.0,252.0,4.0,30.0,voxpupuli/puppet-selinux,2011-11-17 21:47:08,3795,0.0,0.025296442687747,0.0,0.0005270092226613,0.1673254281949934,0.0,0
contently/action_mailer_matchers,0,0,0,1,0,0,0,1,0,50,50,4,149,contently/action_mailer_matchers,3.0,0.0,2.0,0.0,12.0,1.0,2.0,3.0,0.0,5.0,5.0,0.0,4.0,contently/action_mailer_matchers,2016-08-14 18:03:56,2063,0.0,0.0014541929229277,0.0,0.0009694619486185,0.0058167716917111,0.0,1
cesarferreira/react-native-logcat,0,1,0,1,0,0,0,1,0,48,48,3,147,cesarferreira/react-native-logcat,2.0,0.0,2.0,0.0,16.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,4.0,cesarferreira/react-native-logcat,2015-09-15 10:34:02,2397,0.0,0.0008343763037129,0.0,0.0008343763037129,0.0066750104297037,0.0,1
railsware/skypekit,0,0,0,1,0,1,1,0,0,47,47,3,146,railsware/skypekit,1.0,0.0,2.0,0.0,3.0,0.0,3.0,3.0,1.0,0.0,1.0,0.0,1.0,railsware/skypekit,2012-05-10 13:34:48,3620,0.0,0.0002762430939226,0.0,0.0005524861878453,0.0008287292817679,0.0,1
kevinwuhoo/ui-styleguides,0,1,0,0,0,0,1,0,0,46,46,9,145,kevinwuhoo/ui-styleguides,4.0,0.0,2.0,0.0,27.0,1.0,1.0,2.0,5.0,6.0,11.0,0.0,7.0,kevinwuhoo/ui-styleguides,2015-04-17 09:44:51,2548,0.0,0.0015698587127158,0.0,0.0007849293563579,0.010596546310832,0.0,1
tomdalling/rschema,0,1,0,1,0,0,1,0,0,45,45,1,144,tomdalling/rschema,5.0,0.0,2.0,0.0,218.0,1.0,7.0,8.0,0.0,9.0,9.0,0.0,11.0,tomdalling/rschema,2014-09-24 11:09:25,2753,0.0,0.0018162005085361,0.0,0.0007264802034144,0.0791863421721758,0.0,1
himynameisjonas/heroku-deployer,0,0,0,1,0,1,1,0,0,44,44,13,143,himynameisjonas/heroku-deployer,7.0,0.0,2.0,0.0,46.0,0.0,4.0,4.0,1.0,6.0,7.0,0.0,16.0,himynameisjonas/heroku-deployer,2013-10-20 09:28:01,3092,0.0,0.0022639068564036,0.0,0.000646830530401,0.0148771021992238,0.0,1
