repo_id,repository,community,downloads,releases,assets,commits,open_issues,closed_issues,total_issues,open_prs,closed_prs,total_prs,readme_issues,readme_commits
69,github/fetch,76.0,11658017.0,30.0,5.0,654.0,15.0,570.0,585.0,2.0,286.0,288.0,10.0,77.0
70,typicode/husky,91.0,0.0,30.0,0.0,814.0,10.0,800.0,810.0,3.0,295.0,298.0,0.0,193.0
71,GitbookIO/gitbook,97.0,0.0,0.0,0.0,2377.0,0.0,0.0,0.0,64.0,315.0,379.0,0.0,125.0
72,codemirror/CodeMirror,982.0,0.0,30.0,0.0,7048.0,415.0,3640.0,4055.0,25.0,2763.0,2788.0,1.0,29.0
73,GoogleChrome/lighthouse,334.0,0.0,30.0,0.0,5124.0,490.0,7673.0,8163.0,56.0,4750.0,4806.0,0.0,277.0
74,goabstract/Awesome-Design-Tools,241.0,0.0,0.0,0.0,1649.0,1.0,25.0,26.0,53.0,306.0,359.0,0.0,867.0
75,Automattic/mongoose,784.0,0.0,21.0,0.0,15718.0,326.0,8925.0,9251.0,15.0,2097.0,2112.0,8.0,160.0
76,SortableJS/Sortable,178.0,0.0,23.0,0.0,1074.0,348.0,1262.0,1610.0,14.0,450.0,464.0,11.0,207.0
77,parallax/jsPDF,208.0,0.0,30.0,0.0,2266.0,100.0,2084.0,2184.0,11.0,1184.0,1195.0,1.0,53.0
78,bvaughn/react-virtualized,223.0,0.0,4.0,0.0,1985.0,387.0,709.0,1096.0,60.0,547.0,607.0,1.0,94.0
79,pcottle/learnGitBranching,265.0,0.0,0.0,0.0,2646.0,10.0,382.0,392.0,2.0,535.0,537.0,15.0,119.0
80,OAI/OpenAPI-Specification,218.0,0.0,10.0,0.0,1927.0,488.0,1324.0,1812.0,40.0,924.0,964.0,60.0,144.0
81,ccxt/ccxt,654.0,0.0,0.0,0.0,50063.0,518.0,6145.0,6663.0,164.0,5340.0,5504.0,0.0,7061.0
82,Binaryify/NeteaseCloudMusicApi,75.0,0.0,30.0,0.0,1144.0,92.0,1032.0,1124.0,14.0,324.0,338.0,55.0,139.0
83,balderdashy/sails,294.0,0.0,30.0,0.0,7143.0,456.0,5835.0,6291.0,64.0,831.0,895.0,1.0,249.0
84,pure-css/pure,71.0,42833.0,24.0,11.0,719.0,0.0,562.0,562.0,0.0,367.0,367.0,5.0,82.0
85,redux-saga/redux-saga,353.0,0.0,30.0,0.0,1902.0,38.0,1392.0,1430.0,13.0,790.0,803.0,4.0,137.0
86,mdbootstrap/mdb-ui-kit,117.0,0.0,16.0,0.0,1447.0,2.0,1134.0,1136.0,0.0,328.0,328.0,4.0,129.0
87,immerjs/immer,159.0,0.0,30.0,0.0,1242.0,21.0,531.0,552.0,14.0,348.0,362.0,23.0,177.0
88,Tencent/wepy,191.0,0.0,8.0,0.0,2381.0,346.0,1783.0,2129.0,34.0,609.0,643.0,0.0,137.0
89,ramda/ramda,344.0,0.0,26.0,0.0,2963.0,120.0,1428.0,1548.0,22.0,1662.0,1684.0,7.0,134.0
90,fastify/fastify,497.0,0.0,30.0,0.0,3154.0,50.0,1303.0,1353.0,9.0,2236.0,2245.0,14.0,198.0
91,swagger-api/swagger-ui,527.0,0.0,30.0,0.0,5360.0,677.0,4064.0,4741.0,51.0,2978.0,3029.0,1.0,321.0
92,facebook/draft-js,338.0,0.0,26.0,0.0,1147.0,764.0,964.0,1728.0,166.0,1179.0,1345.0,4.0,30.0
93,bevacqua/dragula,44.0,0.0,0.0,0.0,366.0,98.0,406.0,504.0,51.0,134.0,185.0,2.0,85.0
94,feathericons/feather,40.0,0.0,30.0,0.0,634.0,339.0,221.0,560.0,113.0,450.0,563.0,1.0,72.0
95,mochajs/mocha,556.0,0.0,30.0,0.0,3558.0,225.0,2568.0,2793.0,38.0,1939.0,1977.0,7.0,37.0
96,rollup/rollup,317.0,0.0,30.0,0.0,4858.0,362.0,2392.0,2754.0,21.0,1645.0,1666.0,1.0,67.0
97,sampotts/plyr,185.0,0.0,30.0,0.0,2205.0,702.0,1143.0,1845.0,32.0,462.0,494.0,8.0,28.0
98,paularmstrong/normalizr,72.0,147.0,25.0,54.0,454.0,22.0,279.0,301.0,16.0,173.0,189.0,3.0,21.0
99,fabricjs/fabric.js,289.0,0.0,30.0,0.0,4390.0,247.0,5104.0,5351.0,36.0,2039.0,2075.0,2.0,157.0
100,tmorozov/tim-expedia-api,1.0,0.0,0.0,0.0,25.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
101,Scoutski/mystery,1.0,0.0,0.0,0.0,29.0,3.0,2.0,5.0,0.0,4.0,4.0,0.0,3.0
102,yourhead/ImageFunStack,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
103,spark3dp/webapp-samples,7.0,0.0,0.0,0.0,740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0
