Name,List,Image,Animation,Video,Table,Github,Links,Project,Inline,Code,repository_ID,fullname,URL,created_date,language,description,number_of_stars,num_of_forks,num_of_watchers,open_issue_count
qiurunze123/miaosha,0,8,0,0,0,4,4,0,1,0.0,148736243,qiurunze123/miaosha,https://github.com/qiurunze123/miaosha,2018-09-14 04:36:24,Java,,23100,5949,23100,57
lenve/vhr,64,6,0,0,0,38,43,0,3,2.0,116237823,lenve/vhr,https://github.com/lenve/vhr,2018-01-04 08:57:51,Java,,22802,9410,22802,181
CymChad/BaseRecyclerViewAdapterHelper,2,3,0,0,0,7,8,1,3,0.0,55886798,CymChad/BaseRecyclerViewAdapterHelper,https://github.com/CymChad/BaseRecyclerViewAdapterHelper,2016-04-10 07:40:11,Java,,22486,4782,22486,422
SeleniumHQ/selenium,41,5,0,0,0,19,38,0,44,27.5,7613257,SeleniumHQ/selenium,https://github.com/SeleniumHQ/selenium,2013-01-14 21:40:56,Java,,22270,6666,22270,134
Netflix/Hystrix,3,2,0,0,0,14,19,2,0,9.0,6766558,Netflix/Hystrix,https://github.com/Netflix/Hystrix,2012-11-19 20:14:46,Java,,22199,4501,22199,388
alibaba/easyexcel,17,4,0,0,0,4,19,0,2,4.0,120395176,alibaba/easyexcel,https://github.com/alibaba/easyexcel,2018-02-06 03:14:08,Java,,21994,5827,21994,67
hollischuang/toBeTopJavaer,0,2,0,0,0,1,3,0,0,0.0,154648112,hollischuang/toBeTopJavaer,https://github.com/hollischuang/toBeTopJavaer,2018-10-25 09:54:54,Java,,21976,4978,21976,32
signalapp/Signal-Android,0,1,0,0,0,1,6,0,0,0.0,2990192,signalapp/Signal-Android,https://github.com/signalapp/Signal-Android,2011-12-15 20:01:12,Java,,21563,5217,21563,1628
alibaba/canal,54,8,0,0,0,41,46,0,0,0.0,7587038,alibaba/canal,https://github.com/alibaba/canal,2013-01-13 10:59:52,Java,,21338,6352,21338,770
seata/seata,23,13,1,1,0,12,20,2,1,1.0,163387337,seata/seata,https://github.com/seata/seata,2018-12-28 08:37:22,Java,,21257,7089,21257,590
dromara/hutool,15,2,0,1,0,3,24,0,3,3.0,18723836,dromara/hutool,https://github.com/dromara/hutool,2014-04-13 07:23:51,Java,,21237,6095,21237,16
alibaba/spring-cloud-alibaba,18,4,0,0,0,17,27,1,2,2.0,112785414,alibaba/spring-cloud-alibaba,https://github.com/alibaba/spring-cloud-alibaba,2017-12-01 20:49:15,Java,,20798,6384,20798,390
apache/kafka,13,0,0,0,0,3,10,0,32,0.0,2211243,apache/kafka,https://github.com/apache/kafka,2011-08-15 18:06:16,Java,,20529,10829,20529,976
alibaba/nacos,19,70,2,0,0,7,23,1,3,3.0,137451403,alibaba/nacos,https://github.com/alibaba/nacos,2018-06-15 06:49:27,Java,,20501,8594,20501,490
halo-dev/halo,0,12,0,0,0,14,20,0,1,3.0,126178683,halo-dev/halo,https://github.com/halo-dev/halo,2018-03-21 12:56:52,Java,,20404,6970,20404,66
google/gson,12,1,0,0,0,3,9,0,3,3.0,32538871,google/gson,https://github.com/google/gson,2015-03-19 18:21:20,Java,,20340,3940,20340,637
xuxueli/xxl-job,41,0,0,0,0,6,26,0,0,0.0,47023603,xuxueli/xxl-job,https://github.com/xuxueli/xxl-job,2015-11-28 12:59:34,Java,,20057,8498,20057,818
ReactiveX/RxAndroid,6,3,0,0,0,1,5,0,9,4.0,23095954,ReactiveX/RxAndroid,https://github.com/ReactiveX/RxAndroid,2014-08-19 03:46:38,Java,,19556,3001,19556,1
libgdx/libgdx,3,12,0,0,0,5,21,1,0,0.0,5373551,libgdx/libgdx,https://github.com/libgdx/libgdx,2012-08-10 19:34:38,Java,,19363,6237,19363,224
DrKLO/Telegram,12,0,0,0,0,0,5,0,0,0.0,13862381,DrKLO/Telegram,https://github.com/DrKLO/Telegram,2013-10-25 14:08:10,Java,,18748,6503,18748,477
google/ExoPlayer,13,1,0,0,0,0,1,0,16,6.0,20818126,google/ExoPlayer,https://github.com/google/ExoPlayer,2014-06-13 21:19:18,Java,,18586,5452,18586,544
didi/DoraemonKit,83,12,0,0,0,47,63,0,0,0.0,144705602,didi/DoraemonKit,https://github.com/didi/DoraemonKit,2018-08-14 10:32:07,Java,,18261,2697,18261,151
apache/skywalking,33,9,0,0,0,3,22,0,2,0.0,45721011,apache/skywalking,https://github.com/apache/skywalking,2015-11-07 03:30:36,Java,,18240,5372,18240,50
square/picasso,0,1,0,0,0,0,0,0,1,2.0,10057936,square/picasso,https://github.com/square/picasso,2013-05-14 15:07:47,Java,,18173,4020,18173,222
jenkinsci/jenkins,6,6,0,0,0,0,15,0,0,0.0,1103607,jenkinsci/jenkins,https://github.com/jenkinsci/jenkins,2010-11-22 21:21:23,Java,,18168,7119,18168,80
Baseflow/PhotoView,5,2,1,0,0,4,5,2,2,5.0,5084750,Baseflow/PhotoView,https://github.com/Baseflow/PhotoView,2012-07-17 16:39:00,Java,,18041,3854,18041,190
alibaba/Sentinel,5,23,0,0,0,18,26,0,5,4.0,128018428,alibaba/Sentinel,https://github.com/alibaba/Sentinel,2018-04-04 06:37:33,Java,,17967,6320,17967,460
redisson/redisson,37,31,0,0,0,30,72,0,0,5.0,15823460,redisson/redisson,https://github.com/redisson/redisson,2014-01-11 14:06:25,Java,,17895,4340,17895,242
bazelbuild/bazel,14,1,0,0,0,1,11,0,0,0.0,20773773,bazelbuild/bazel,https://github.com/bazelbuild/bazel,2014-06-12 16:00:38,Java,,17719,3185,17719,2311
apache/flink,20,0,0,0,0,0,9,0,2,3.0,20587599,apache/flink,https://github.com/apache/flink,2014-06-07 07:00:10,Java,,17666,9942,17666,749
CarGuo/GSYVideoPlayer,14,21,7,2,0,25,34,0,0,9.0,73614722,CarGuo/GSYVideoPlayer,https://github.com/CarGuo/GSYVideoPlayer,2016-11-13 12:34:31,Java,,16907,3724,16907,16
nostra13/Android-Universal-Image-Loader,22,4,0,0,0,14,16,1,1,9.0,2862290,nostra13/Android-Universal-Image-Loader,https://github.com/nostra13/Android-Universal-Image-Loader,2011-11-27 18:48:23,Java,,16828,6252,16828,446
elunez/eladmin,43,4,0,0,0,7,14,0,6,1.0,161757837,elunez/eladmin,https://github.com/elunez/eladmin,2018-12-14 08:54:24,Java,,16797,6144,16797,32
facebook/fresco,4,6,0,0,0,4,9,0,2,1.0,31533997,facebook/fresco,https://github.com/facebook/fresco,2015-03-02 09:58:04,Java,,16706,3764,16706,170
linlinjava/litemall,69,5,0,0,0,9,19,0,1,3.0,126365965,linlinjava/litemall,https://github.com/linlinjava/litemall,2018-03-22 16:42:30,Java,,16579,6585,16579,28
oracle/graal,3,1,0,0,0,0,0,0,13,0.0,49662222,oracle/graal,https://github.com/oracle/graal,2016-01-14 17:11:35,Java,,16229,1252,16229,811
forezp/SpringCloudLearning,62,0,0,0,0,1,63,0,0,0.0,87624870,forezp/SpringCloudLearning,https://github.com/forezp/SpringCloudLearning,2017-04-08 10:06:56,Java,,16189,7778,16189,46
