repo_id,repository,community,downloads,releases,assets,commits,open_issues,closed_issues,total_issues,open_prs,closed_prs,total_prs,readme_issues,readme_commits
150,dbankier/vscode-instant-markdown,9.0,0.0,2.0,0.0,52.0,11.0,33.0,44.0,6.0,14.0,20.0,7.0,11.0
151,celsomarques/ionic-datepicker,9.0,0.0,2.0,0.0,173.0,9.0,12.0,21.0,0.0,3.0,3.0,0.0,49.0
152,typehtml/typehtml,2.0,0.0,2.0,0.0,175.0,2.0,1.0,3.0,0.0,1.0,1.0,0.0,10.0
153,evolify/react-mobx-ts-antd,3.0,0.0,2.0,0.0,7.0,2.0,4.0,6.0,16.0,8.0,24.0,0.0,3.0
154,tomwanzek/d3-v4-definitelytyped,4.0,0.0,2.0,0.0,308.0,0.0,107.0,107.0,0.0,29.0,29.0,23.0,81.0
155,Moventes/bruit.io,13.0,0.0,2.0,0.0,308.0,14.0,37.0,51.0,0.0,22.0,22.0,0.0,11.0
156,erxes/erxes-api,52.0,890.0,30.0,90.0,3732.0,20.0,224.0,244.0,11.0,622.0,633.0,0.0,33.0
157,blove/angular-reactive-authentication,2.0,0.0,2.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
158,Crazyht/ngx-tree-select,12.0,0.0,2.0,0.0,251.0,21.0,17.0,38.0,25.0,160.0,185.0,1.0,9.0
159,yeonjuan/TypeScript-Handbook-ko,12.0,0.0,2.0,0.0,181.0,16.0,49.0,65.0,1.0,158.0,159.0,29.0,54.0
160,CharlesStover/quicksort-js,4.0,0.0,2.0,0.0,23.0,0.0,1.0,1.0,0.0,9.0,9.0,0.0,2.0
161,cssho/vscode-svgviewer,7.0,147.0,14.0,14.0,87.0,21.0,20.0,41.0,1.0,25.0,26.0,3.0,22.0
162,wechat-miniprogram/minigame-api-typings,4.0,0.0,2.0,0.0,28.0,5.0,5.0,10.0,1.0,2.0,3.0,0.0,6.0
163,Tom910/frame-scheduling,4.0,0.0,2.0,0.0,60.0,0.0,0.0,0.0,11.0,12.0,23.0,0.0,5.0
164,brechtbilliet/winecellar,6.0,0.0,2.0,0.0,124.0,0.0,2.0,2.0,0.0,12.0,12.0,0.0,2.0
165,cliqz-oss/dat-webext,8.0,79.0,3.0,3.0,176.0,6.0,10.0,16.0,22.0,314.0,336.0,0.0,4.0
166,benboba/svg-slim,6.0,0.0,2.0,0.0,257.0,2.0,31.0,33.0,0.0,16.0,16.0,0.0,3.0
167,scon-io/graphql-typescript,2.0,0.0,2.0,0.0,35.0,0.0,8.0,8.0,0.0,2.0,2.0,0.0,12.0
168,zqingr/tfjs-yolov3,5.0,171.0,1.0,2.0,29.0,1.0,7.0,8.0,1.0,2.0,3.0,0.0,10.0
169,iulian-radu-at/react-select-material-ui,3.0,0.0,2.0,0.0,99.0,2.0,37.0,39.0,1.0,4.0,5.0,0.0,59.0
170,ORESoftware/npm-link-up,1.0,0.0,2.0,0.0,306.0,31.0,22.0,53.0,0.0,40.0,40.0,0.0,3.0
171,jjherscheid/ts-mocks,10.0,0.0,2.0,0.0,103.0,1.0,13.0,14.0,9.0,20.0,29.0,1.0,26.0
172,rakuten-frontend/rakuten-react-kit,17.0,0.0,2.0,0.0,195.0,0.0,9.0,9.0,0.0,39.0,39.0,0.0,32.0
173,oslabs-beta/reverb-vscode-extension,7.0,0.0,2.0,0.0,237.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,6.0
174,hawx1993/judge,3.0,0.0,2.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0
175,Azure/ng-deploy-azure,16.0,0.0,2.0,0.0,108.0,25.0,19.0,44.0,7.0,52.0,59.0,1.0,27.0
176,gfx/universal-zopfli-js,3.0,0.0,2.0,0.0,126.0,4.0,1.0,5.0,0.0,16.0,16.0,0.0,24.0
177,superpowers-extra/discover-superpowers-game,2.0,0.0,2.0,0.0,8.0,3.0,2.0,5.0,0.0,0.0,0.0,0.0,5.0
178,lodeapp/lode,3.0,1863.0,26.0,137.0,490.0,1.0,2.0,3.0,0.0,76.0,76.0,0.0,8.0
179,realm/realm-graphql,8.0,0.0,2.0,0.0,50.0,10.0,30.0,40.0,12.0,20.0,32.0,0.0,15.0
180,matsko/animationsftw.in,4.0,0.0,2.0,0.0,31.0,2.0,0.0,2.0,9.0,8.0,17.0,0.0,2.0
181,tategakibunko/TypeNovel,3.0,0.0,2.0,0.0,400.0,0.0,1.0,1.0,0.0,3.0,3.0,0.0,15.0
182,locoslab/vue-typescript-component-example,2.0,0.0,2.0,0.0,19.0,0.0,5.0,5.0,0.0,61.0,61.0,0.0,7.0
183,microsoft/android-app-size-diff,5.0,0.0,2.0,0.0,68.0,2.0,1.0,3.0,1.0,26.0,27.0,0.0,11.0
184,rauschma/stringio,1.0,0.0,2.0,0.0,22.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,14.0
185,akserg/ng2-webpack-demo,1.0,0.0,2.0,0.0,26.0,6.0,5.0,11.0,1.0,1.0,2.0,0.0,9.0
186,Yangfan2016/douban-movie-web,3.0,0.0,2.0,0.0,57.0,1.0,0.0,1.0,27.0,23.0,50.0,0.0,15.0
187,sossejs/sosse,2.0,0.0,2.0,0.0,166.0,1.0,0.0,1.0,3.0,3.0,6.0,0.0,13.0
188,ludohenin/ng2-wp-blog,1.0,0.0,2.0,0.0,50.0,1.0,6.0,7.0,0.0,1.0,1.0,0.0,9.0
189,retaxJS/retax,2.0,0.0,2.0,0.0,43.0,0.0,2.0,2.0,35.0,28.0,63.0,0.0,6.0
190,Yoonit-Labs/nativescript-yoonit-camera,9.0,0.0,2.0,0.0,315.0,0.0,4.0,4.0,1.0,74.0,75.0,0.0,50.0
191,epilande/gatsby-theme-firebase,5.0,0.0,2.0,0.0,235.0,11.0,9.0,20.0,32.0,403.0,435.0,0.0,2.0
192,Mercateo/react-with-typescript,4.0,0.0,2.0,0.0,8.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,6.0
193,lytc/react-sortly,3.0,0.0,2.0,0.0,129.0,9.0,14.0,23.0,36.0,79.0,115.0,0.0,8.0
194,releasy/react-releasy,4.0,0.0,2.0,0.0,61.0,2.0,7.0,9.0,0.0,18.0,18.0,0.0,12.0
195,rwu823/sh-exec,1.0,0.0,2.0,0.0,26.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0
