repo_id,repository,community,downloads,releases,assets,commits,open_issues,closed_issues,total_issues,open_prs,closed_prs,total_prs,readme_issues,readme_commits
96,guzzle/psr7,97.0,0.0,17.0,0.0,593.0,2.0,162.0,164.0,5.0,306.0,311.0,1.0,32.0
97,symfony/polyfill-mbstring,29.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,3.0
98,symfony/debug,111.0,0.0,30.0,0.0,1216.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,14.0
99,doctrine/cache,139.0,0.0,30.0,0.0,775.0,1.0,94.0,95.0,2.0,297.0,299.0,0.0,18.0
100,mookman288/FrozenPlugin,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,bloggeroliver/CryptoChat,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,leogermani/priorize,4.0,0.0,0.0,0.0,14.0,5.0,4.0,9.0,0.0,0.0,0.0,0.0,2.0
103,neurobin/GCMPushNotificationServer,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
104,3BRS/Magento-ProductVideos,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
105,LT21/GravatarServer,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
106,JBZoo/Composer-Cleanup,2.0,0.0,7.0,0.0,45.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
107,joaoalves89/RealFaviconGeneratorBundle,2.0,0.0,0.0,0.0,17.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0
108,DMAGmbH/dma_simple_grid,10.0,0.0,0.0,0.0,47.0,9.0,0.0,9.0,1.0,0.0,1.0,0.0,4.0
109,VirtualPharmacist/vp,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
110,sizuhiko/cakephp3-bdd-example,1.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
111,oomphinc/d8-google-login,9.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0
112,NYHTC/FMLaravel,2.0,0.0,0.0,0.0,26.0,6.0,5.0,11.0,0.0,1.0,1.0,0.0,6.0
113,tommcfarlin/wp-simple-ajax,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
114,PrimusLV/UltraFactions,4.0,0.0,0.0,0.0,50.0,1.0,8.0,9.0,0.0,2.0,2.0,0.0,6.0
115,lzakrzewski/DoctrineDatabaseBackup,1.0,0.0,9.0,0.0,80.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,10.0
116,dmitry-kulikov/yii2-json-editor,1.0,0.0,0.0,0.0,64.0,0.0,8.0,8.0,0.0,2.0,2.0,0.0,16.0
117,kelunik/demo-chat,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
