Name,List,Image,Animation,Video,Table,Github,Links,Project,Inline,Code,repository_ID,fullname,URL,created_date,language,description,number_of_stars,num_of_forks,num_of_watchers,open_issue_count
58bits/laravel-4-bootstrap-3-starter,7,5,0,0,0,7,15,2,5,0.0,14046851,58bits/laravel-4-bootstrap-3-starter,https://github.com/58bits/laravel-4-bootstrap-3-starter,2013-11-01 15:48:40,PHP,,56,23,56,2
dfrt82/phplib-football-data,0,0,0,0,0,0,0,0,0,1.0,45677028,dfrt82/phplib-football-data,https://github.com/dfrt82/phplib-football-data,2015-11-06 11:00:50,PHP,,55,21,55,0
bryglen/yii2-apns-gcm,0,0,0,0,0,0,2,0,2,7.0,19787657,bryglen/yii2-apns-gcm,https://github.com/bryglen/yii2-apns-gcm,2014-05-14 16:42:00,PHP,,54,40,54,11
mcnemesis/proxy.php,4,0,0,0,0,0,1,0,8,0.0,34820991,mcnemesis/proxy.php,https://github.com/mcnemesis/proxy.php,2015-04-29 22:12:42,PHP,,53,22,53,3
BrightGamePanel/bgpanelv2,1,0,0,0,0,0,0,0,0,0.0,11683869,BrightGamePanel/bgpanelv2,https://github.com/BrightGamePanel/bgpanelv2,2013-07-26 10:55:51,PHP,,52,19,52,7
zendframework/zend-barcode,2,2,0,0,0,1,3,0,1,0.0,35280779,zendframework/zend-barcode,https://github.com/zendframework/zend-barcode,2015-05-08 13:27:50,PHP,,51,36,51,1
mabasic/wakatime-php-api,0,1,0,0,0,0,8,0,2,17.0,28304815,mabasic/wakatime-php-api,https://github.com/mabasic/wakatime-php-api,2014-12-21 16:08:42,PHP,,50,22,50,0
paper-leaf/commandervee,14,0,0,0,0,1,2,0,11,0.5,60877826,paper-leaf/commandervee,https://github.com/paper-leaf/commandervee,2016-06-10 21:28:10,PHP,,49,6,49,1
Bottelet/ticket-conductor,3,1,0,0,0,3,3,0,0,0.0,99020422,Bottelet/ticket-conductor,https://github.com/Bottelet/ticket-conductor,2017-08-01 16:12:37,PHP,,48,16,48,2
AndersSchmidtHansen/Sidequest,92,2,0,1,0,8,29,2,19,0.0,29776149,AndersSchmidtHansen/Sidequest,https://github.com/AndersSchmidtHansen/Sidequest,2015-01-24 12:41:17,PHP,,47,8,47,4
pusher-community/real-time-laravel,0,0,0,0,0,1,2,0,3,5.0,40660347,pusher-community/real-time-laravel,https://github.com/pusher-community/real-time-laravel,2015-08-13 13:30:46,PHP,,46,20,46,7
uxweb/laravel-multi-db,6,0,0,0,0,0,6,0,0,6.0,32832636,uxweb/laravel-multi-db,https://github.com/uxweb/laravel-multi-db,2015-03-25 00:12:49,PHP,,45,18,45,0
pixelmord/generator-drupaltheme,23,1,0,0,0,2,5,0,2,1.0,10545230,pixelmord/generator-drupaltheme,https://github.com/pixelmord/generator-drupaltheme,2013-06-07 08:05:30,PHP,,44,4,44,4
nonfu/laravel-store,0,0,0,0,0,0,1,0,4,0.0,62323843,nonfu/laravel-store,https://github.com/nonfu/laravel-store,2016-06-30 15:51:48,PHP,,43,22,43,3
Trexology/laravel-pointable,0,3,0,0,0,0,3,0,1,8.0,50992852,Trexology/laravel-pointable,https://github.com/Trexology/laravel-pointable,2016-02-03 10:38:01,PHP,,42,29,42,6
dpolac/twig-lambda,2,0,0,0,0,0,0,0,17,19.0,57911085,dpolac/twig-lambda,https://github.com/dpolac/twig-lambda,2016-05-02 18:23:45,PHP,,41,16,41,5
kernelzeroday/opparis,9,0,0,0,0,0,0,1,3,0.0,46477054,kernelzeroday/opparis,https://github.com/kernelzeroday/opparis,2015-11-19 08:00:17,PHP,,40,48,40,0
albovieira/google-speech-tts,0,0,0,0,0,0,0,0,0,2.0,66496865,albovieira/google-speech-tts,https://github.com/albovieira/google-speech-tts,2016-08-24 20:23:17,PHP,,39,11,39,1
mul14/zenziva.php,0,0,0,0,0,1,3,0,0,5.0,34050929,mul14/zenziva.php,https://github.com/mul14/zenziva.php,2015-04-16 11:05:08,PHP,,38,17,38,0
ktbartholomew/saml-20-single-sign-on,28,0,0,0,0,1,2,0,8,0.0,47273384,ktbartholomew/saml-20-single-sign-on,https://github.com/ktbartholomew/saml-20-single-sign-on,2015-12-02 16:24:36,PHP,,37,23,37,20
bacoords/cb-custom-modules,61,0,0,0,0,2,7,0,1,0.0,50466470,bacoords/cb-custom-modules,https://github.com/bacoords/cb-custom-modules,2016-01-26 23:20:22,PHP,,36,1,36,0
Icinga/icingaweb2-module-nagvis,6,4,0,0,0,1,4,0,0,0.0,46553910,Icinga/icingaweb2-module-nagvis,https://github.com/Icinga/icingaweb2-module-nagvis,2015-11-20 09:56:22,PHP,,35,21,35,18
Flowpack/Flowpack.Listable,6,0,0,0,0,0,1,0,15,4.0,45689830,Flowpack/Flowpack.Listable,https://github.com/Flowpack/Flowpack.Listable,2015-11-06 15:26:44,PHP,,34,13,34,4
thephpleague/flysystem-azure,0,7,0,0,0,0,7,0,1,3.0,27766321,thephpleague/flysystem-azure,https://github.com/thephpleague/flysystem-azure,2014-12-09 12:51:22,PHP,,33,40,33,14
Kunstmaan/libphp-multichain,0,8,0,0,0,1,9,0,0,0.0,48792507,Kunstmaan/libphp-multichain,https://github.com/Kunstmaan/libphp-multichain,2015-12-30 09:09:46,PHP,,32,29,32,12
ytake/Laravel-Couchbase,4,9,0,0,0,1,13,1,4,20.0,45177780,ytake/Laravel-Couchbase,https://github.com/ytake/Laravel-Couchbase,2015-10-29 11:02:15,PHP,,31,20,31,5
sop/x509,22,4,0,0,0,11,18,0,1,0.0,57381371,sop/x509,https://github.com/sop/x509,2016-04-29 12:08:12,PHP,,30,12,30,3
contributte/cookbook,7,1,0,0,0,1,3,0,1,2.0,44398020,contributte/cookbook,https://github.com/contributte/cookbook,2015-10-16 16:40:48,PHP,,29,3,29,0
lucidarch/console-laravel,42,0,0,0,0,0,0,0,41,1.0,61318121,lucidarch/console-laravel,https://github.com/lucidarch/console-laravel,2016-06-16 18:53:19,PHP,,28,20,28,0
PremiumPresta/export-products-for-csv-import-prestashop-1.6,0,0,0,0,0,0,1,0,0,0.0,62458562,PremiumPresta/export-products-for-csv-import-prestashop-1.6,https://github.com/PremiumPresta/export-products-for-csv-import-prestashop-1.6,2016-07-02 15:56:20,PHP,,27,25,27,2
fastly/fastly-magento,22,7,0,0,0,3,4,0,3,3.0,43711600,fastly/fastly-magento,https://github.com/fastly/fastly-magento,2015-10-05 20:22:08,PHP,,26,10,26,1
laravel-notification-channels/ionic-push-notifications,37,8,0,0,0,1,12,0,31,7.0,65854274,laravel-notification-channels/ionic-push-notifications,https://github.com/laravel-notification-channels/ionic-push-notifications,2016-08-16 21:16:17,PHP,,25,17,25,0
matriphe/laraciproid,9,0,0,0,0,0,0,0,12,9.0,43311564,matriphe/laraciproid,https://github.com/matriphe/laraciproid,2015-09-28 16:08:25,PHP,,24,16,24,0
icicleio/websocket,6,5,0,0,0,1,11,0,2,3.0,48414411,icicleio/websocket,https://github.com/icicleio/websocket,2015-12-22 06:22:41,PHP,,23,3,23,1
arogachev/yii2-tree,11,4,0,0,0,2,7,0,10,8.0,35023992,arogachev/yii2-tree,https://github.com/arogachev/yii2-tree,2015-05-04 08:44:23,PHP,,22,10,22,11
themarcusbattle/press-sync,57,0,0,0,0,0,1,0,21,3.0,58982455,themarcusbattle/press-sync,https://github.com/themarcusbattle/press-sync,2016-05-17 02:08:33,PHP,,21,5,21,8
ziishaned/yell,2,4,0,0,0,0,6,0,5,3.0,61704991,ziishaned/yell,https://github.com/ziishaned/yell,2016-06-22 09:06:49,PHP,,20,1,20,0
RobertGrubb/codeigniter-slack-library,11,0,0,0,0,0,0,0,0,0.0,43266857,RobertGrubb/codeigniter-slack-library,https://github.com/RobertGrubb/codeigniter-slack-library,2015-09-27 21:57:52,PHP,,19,1,19,0
kelunik/demo-chat,0,0,0,0,0,0,0,0,0,1.0,44245618,kelunik/demo-chat,https://github.com/kelunik/demo-chat,2015-10-14 12:18:36,PHP,,18,0,18,0
dmitry-kulikov/yii2-json-editor,6,6,0,0,0,3,13,0,11,18.0,66489412,dmitry-kulikov/yii2-json-editor,https://github.com/dmitry-kulikov/yii2-json-editor,2016-08-24 18:29:36,PHP,,17,2,17,0
lzakrzewski/DoctrineDatabaseBackup,5,1,0,0,0,2,3,0,0,5.0,43255921,lzakrzewski/DoctrineDatabaseBackup,https://github.com/lzakrzewski/DoctrineDatabaseBackup,2015-09-27 17:09:39,PHP,,16,1,16,1
PrimusLV/UltraFactions,0,0,0,0,0,1,1,1,0,0.0,42648492,PrimusLV/UltraFactions,https://github.com/PrimusLV/UltraFactions,2015-09-17 09:53:56,PHP,,15,12,15,1
tommcfarlin/wp-simple-ajax,15,0,0,0,0,0,2,0,3,0.0,42513699,tommcfarlin/wp-simple-ajax,https://github.com/tommcfarlin/wp-simple-ajax,2015-09-15 11:06:24,PHP,,14,8,14,0
NYHTC/FMLaravel,1,0,0,0,0,0,0,0,0,0.0,35573657,NYHTC/FMLaravel,https://github.com/NYHTC/FMLaravel,2015-05-13 20:53:35,PHP,,13,19,13,6
oomphinc/d8-google-login,6,0,0,0,0,0,1,0,6,1.0,44072591,oomphinc/d8-google-login,https://github.com/oomphinc/d8-google-login,2015-10-11 22:44:29,PHP,,12,7,12,1
sizuhiko/cakephp3-bdd-example,19,0,0,0,0,1,5,0,21,32.0,34975786,sizuhiko/cakephp3-bdd-example,https://github.com/sizuhiko/cakephp3-bdd-example,2015-05-03 06:10:44,PHP,,11,0,11,0
VirtualPharmacist/vp,0,0,0,0,0,0,0,0,0,0.0,35430523,VirtualPharmacist/vp,https://github.com/VirtualPharmacist/vp,2015-05-11 14:54:49,PHP,,10,9,10,0
DMAGmbH/dma_simple_grid,11,0,0,0,0,0,0,0,1,1.0,43067408,DMAGmbH/dma_simple_grid,https://github.com/DMAGmbH/dma_simple_grid,2015-09-24 13:09:49,PHP,,9,9,9,9
joaoalves89/RealFaviconGeneratorBundle,0,0,0,0,0,0,1,0,0,4.0,43065031,joaoalves89/RealFaviconGeneratorBundle,https://github.com/joaoalves89/RealFaviconGeneratorBundle,2015-09-24 12:20:56,PHP,,8,2,8,2
JBZoo/Composer-Cleanup,0,2,0,0,0,0,2,0,0,0.0,44171180,JBZoo/Composer-Cleanup,https://github.com/JBZoo/Composer-Cleanup,2015-10-13 11:19:03,PHP,,7,1,7,1
LT21/GravatarServer,0,0,0,0,0,0,0,0,0,0.0,34968403,LT21/GravatarServer,https://github.com/LT21/GravatarServer,2015-05-03 00:34:04,PHP,,6,3,6,0
3BRS/Magento-ProductVideos,3,0,0,0,0,0,0,0,0,0.0,35556428,3BRS/Magento-ProductVideos,https://github.com/3BRS/Magento-ProductVideos,2015-05-13 15:14:01,PHP,,5,5,5,0
neurobin/GCMPushNotificationServer,0,0,0,0,0,0,0,0,0,0.0,34968253,neurobin/GCMPushNotificationServer,https://github.com/neurobin/GCMPushNotificationServer,2015-05-03 00:28:42,PHP,,4,0,4,0
leogermani/priorize,3,0,0,0,0,0,0,0,0,0.0,35516013,leogermani/priorize,https://github.com/leogermani/priorize,2015-05-12 22:37:37,PHP,,3,2,3,5
