Name,List,Image,Animation,Video,Table,Github,Links,Project,Inline,Code,repository_ID,fullname,URL,created_date,language,description,number_of_stars,num_of_forks,num_of_watchers,open_issue_count
pprett/bolt,11,0,0,0,0,0,0,0,2,0,268536,pprett/bolt,https://github.com/pprett/bolt,2009-08-04 09:19:38,C,,88,17,88,0
dimitri/pgextwlist,10,1,0,0,0,0,2,0,33,0,2958353,dimitri/pgextwlist,https://github.com/dimitri/pgextwlist,2011-12-11 14:11:13,C,,86,31,86,5
jamesmunns/nrf52dk-sys,0,0,0,0,0,0,6,0,8,7,86871700,jamesmunns/nrf52dk-sys,https://github.com/jamesmunns/nrf52dk-sys,2017-04-01 00:59:33,C,,85,18,85,2
yubo/ip_vs_ca,23,2,0,0,0,1,4,0,5,3,52423233,yubo/ip_vs_ca,https://github.com/yubo/ip_vs_ca,2016-02-24 07:31:12,C,,84,26,84,3
atnan/QLPrettyPatch,2,1,0,0,0,2,3,0,4,0,14760455,atnan/QLPrettyPatch,https://github.com/atnan/QLPrettyPatch,2013-11-27 22:14:43,C,,83,4,83,1
vonj/snippets.org,0,0,0,0,0,0,0,0,0,0,7156462,vonj/snippets.org,https://github.com/vonj/snippets.org,2012-12-13 22:24:59,C,,82,37,82,0
awailly/nrop,5,0,0,0,0,0,0,0,0,0,22061846,awailly/nrop,https://github.com/awailly/nrop,2014-07-21 11:29:39,C,,81,16,81,3
zhanghuicuc/ffmpeg_camera_streamer,0,0,0,0,0,0,0,0,0,0,41487878,zhanghuicuc/ffmpeg_camera_streamer,https://github.com/zhanghuicuc/ffmpeg_camera_streamer,2015-08-27 13:22:04,C,,80,71,80,1
InfiniteSearchSpace/PyCl-Convergence,25,0,0,0,0,0,0,0,0,0,23007126,InfiniteSearchSpace/PyCl-Convergence,https://github.com/InfiniteSearchSpace/PyCl-Convergence,2014-08-16 00:37:07,C,,79,9,79,1
postmodern/digest-crc,39,1,0,0,0,3,32,0,1,6,690914,postmodern/digest-crc,https://github.com/postmodern/digest-crc,2010-05-28 11:33:17,C,,78,28,78,3
illuspas/SayHi,3,0,0,0,0,0,0,0,0,0,10141364,illuspas/SayHi,https://github.com/illuspas/SayHi,2013-05-18 13:00:28,C,,77,66,77,0
PaulKlinger/cnn_card,0,1,0,1,0,6,7,1,0,0,295013360,PaulKlinger/cnn_card,https://github.com/PaulKlinger/cnn_card,2020-09-12 19:36:33,C,,76,2,76,0
ieatlint/mslib,0,0,0,0,0,0,0,0,0,0,859438,ieatlint/mslib,https://github.com/ieatlint/mslib,2010-08-24 16:09:27,C,,75,17,75,4
CedricGuillemet/libProfiler,0,0,0,0,0,0,0,0,0,0,7294955,CedricGuillemet/libProfiler,https://github.com/CedricGuillemet/libProfiler,2012-12-23 13:00:15,C,,74,16,74,0
TrilbyWhite/Leela,0,0,0,0,0,0,0,0,0,0,4487239,TrilbyWhite/Leela,https://github.com/TrilbyWhite/Leela,2012-05-29 20:35:49,C,,73,1,73,1
MerlijnWajer/tracy,6,0,0,0,0,0,0,0,0,0,4425397,MerlijnWajer/tracy,https://github.com/MerlijnWajer/tracy,2012-05-23 21:13:17,C,,72,21,72,13
upring/virtdbg,0,0,0,0,0,0,0,0,0,0,38023105,upring/virtdbg,https://github.com/upring/virtdbg,2015-06-25 02:25:44,C,,71,34,71,0
socketpair/nltrace,0,0,0,0,0,0,0,0,0,0,5621856,socketpair/nltrace,https://github.com/socketpair/nltrace,2012-08-30 22:37:49,C,,70,11,70,2
drotiro/boxfs2,14,0,0,0,0,0,0,0,6,0,13951311,drotiro/boxfs2,https://github.com/drotiro/boxfs2,2013-10-29 09:22:22,C,,69,13,69,2
wujr5/c-and-cpp-language-learning,36,0,0,0,0,0,0,0,0,4,42852991,wujr5/c-and-cpp-language-learning,https://github.com/wujr5/c-and-cpp-language-learning,2015-09-21 08:15:03,C,,68,33,68,46
xerub/ropc,8,0,0,0,0,0,0,0,0,0,43090438,xerub/ropc,https://github.com/xerub/ropc,2015-09-24 20:08:33,C,,67,14,67,0
joelgwebber/bench2d,44,1,0,0,2,0,2,0,11,0,2949224,joelgwebber/bench2d,https://github.com/joelgwebber/bench2d,2011-12-09 18:46:14,C,,66,40,66,1
PinkP4nther/Sutekh,5,0,0,0,0,0,0,0,0,0,137761357,PinkP4nther/Sutekh,https://github.com/PinkP4nther/Sutekh,2018-06-18 14:21:44,C,,65,25,65,0
phdphuc/mac-a-mal,0,0,0,0,0,1,1,0,0,0,124896289,phdphuc/mac-a-mal,https://github.com/phdphuc/mac-a-mal,2018-03-12 13:49:59,C,,64,18,64,3
nathan-osman/gimp-webp,5,2,0,0,0,0,1,0,3,0,37002634,nathan-osman/gimp-webp,https://github.com/nathan-osman/gimp-webp,2015-06-07 02:59:37,C,,63,7,63,7
noduino/noduino-sdk,8,6,0,0,0,0,6,0,0,1,45523551,noduino/noduino-sdk,https://github.com/noduino/noduino-sdk,2015-11-04 07:53:10,C,,62,18,62,7
psmoveservice/psmove-ue4,5,0,0,0,0,4,5,1,0,0,30721411,psmoveservice/psmove-ue4,https://github.com/psmoveservice/psmove-ue4,2015-02-12 20:12:27,C,,61,28,61,11
lqs/crabdb,0,0,0,0,0,0,0,0,2,0,9673988,lqs/crabdb,https://github.com/lqs/crabdb,2013-04-25 14:44:32,C,,60,5,60,0
tresacton/exploits,0,0,0,0,0,0,0,0,1,0,21442780,tresacton/exploits,https://github.com/tresacton/exploits,2014-07-02 22:47:11,C,,59,29,59,0
drawapp8/cantk-runtime,14,0,0,0,0,11,14,0,0,1,35484982,drawapp8/cantk-runtime,https://github.com/drawapp8/cantk-runtime,2015-05-12 11:49:56,C,,58,24,58,0
