repo_id,repository,community,downloads,releases,assets,commits,open_issues,closed_issues,total_issues,open_prs,closed_prs,total_prs,readme_issues,readme_commits
37,influxdata/influxdb,615.0,0.0,30.0,0.0,35083.0,1384.0,10918.0,12302.0,48.0,10514.0,10562.0,0.0,43.0
38,hashicorp/vault,1202.0,0.0,30.0,0.0,14792.0,840.0,3914.0,4754.0,279.0,9315.0,9594.0,3.0,57.0
39,halfrost/LeetCode-Go,47.0,51402.0,4.0,5.0,1233.0,10.0,47.0,57.0,1.0,174.0,175.0,0.0,287.0
40,go-kit/kit,228.0,0.0,12.0,0.0,1514.0,34.0,510.0,544.0,9.0,610.0,619.0,3.0,78.0
41,mattermost/mattermost-server,741.0,0.0,30.0,0.0,14555.0,664.0,5694.0,6358.0,88.0,13166.0,13254.0,2.0,94.0
42,Dreamacro/clash,82.0,64353.0,30.0,513.0,719.0,56.0,1267.0,1323.0,12.0,353.0,365.0,0.0,80.0
43,kataras/iris,100.0,0.0,20.0,0.0,2355.0,72.0,746.0,818.0,0.0,279.0,279.0,0.0,598.0
44,github/hub,254.0,39128.0,30.0,257.0,3315.0,221.0,1738.0,1959.0,48.0,753.0,801.0,8.0,184.0
45,labstack/echo,251.0,0.0,30.0,0.0,1598.0,44.0,1197.0,1241.0,14.0,753.0,767.0,6.0,237.0
46,inconshreveable/ngrok,27.0,0.0,0.0,0.0,328.0,336.0,417.0,753.0,10.0,65.0,75.0,0.0,24.0
47,openfaas/faas,182.0,3268.0,30.0,104.0,2033.0,5.0,737.0,742.0,5.0,880.0,885.0,0.0,159.0
48,helm/helm,682.0,9451.0,30.0,746.0,6509.0,277.0,5991.0,6268.0,212.0,4195.0,4407.0,4.0,97.0
49,nsqio/nsq,130.0,2933.0,30.0,94.0,2217.0,50.0,547.0,597.0,12.0,773.0,785.0,0.0,116.0
50,jesseduffield/lazydocker,51.0,4262.0,28.0,217.0,552.0,109.0,84.0,193.0,8.0,112.0,120.0,0.0,83.0
51,yeasy/docker_practice,112.0,291.0,15.0,7.0,1185.0,2.0,194.0,196.0,0.0,296.0,296.0,16.0,146.0
52,nektos/act,110.0,15698.0,30.0,204.0,531.0,55.0,543.0,598.0,13.0,407.0,420.0,8.0,103.0
53,sirupsen/logrus,294.0,0.0,13.0,0.0,1218.0,11.0,604.0,615.0,65.0,633.0,698.0,1.0,269.0
54,ehang-io/nps,38.0,17852.0,30.0,886.0,700.0,266.0,643.0,909.0,8.0,83.0,91.0,1.0,120.0
55,tsenart/vegeta,63.0,3156.0,30.0,227.0,668.0,74.0,301.0,375.0,16.0,193.0,209.0,19.0,179.0
56,k3s-io/k3s,174.0,138.0,30.0,516.0,2197.0,403.0,2670.0,3073.0,17.0,1922.0,1939.0,7.0,87.0
57,zyedidia/micro,256.0,14991.0,30.0,414.0,2721.0,545.0,1153.0,1698.0,67.0,608.0,675.0,3.0,141.0
58,coreybutler/nvm-windows,67.0,1210778.0,17.0,41.0,346.0,81.0,518.0,599.0,12.0,102.0,114.0,4.0,115.0
59,rancher/rancher,225.0,446.0,30.0,534.0,8442.0,2070.0,26321.0,28391.0,153.0,7816.0,7969.0,0.0,86.0
60,tmrts/go-patterns,14.0,0.0,0.0,0.0,72.0,14.0,11.0,25.0,47.0,37.0,84.0,0.0,36.0
61,photoprism/photoprism,106.0,0.0,30.0,0.0,5352.0,271.0,1081.0,1352.0,29.0,247.0,276.0,0.0,485.0
62,schollz/croc,78.0,24746.0,30.0,768.0,1634.0,73.0,240.0,313.0,5.0,138.0,143.0,3.0,277.0
63,spf13/viper,146.0,0.0,17.0,0.0,480.0,332.0,377.0,709.0,84.0,445.0,529.0,12.0,103.0
