Name,List,Image,Animation,Video,Table,Github,Links,Project,Inline,Code,repository_ID,fullname,URL,created_date,language,description,number_of_stars,num_of_forks,num_of_watchers,open_issue_count,repo_id,repository,community,downloads,releases,assets,commits,open_issues,closed_issues,total_issues,open_prs,closed_prs,total_prs,readme_issues,readme_commits,Rank,Rank_real,star_rank,fork_rank,watchers_rank,pullrequest_rank,label,days,community_score,assets_score,releases_score,commits_score,avg_assets_release,progress_score,popularity_score
koajs/koa,20,64,0,0,0,8,78,0,17,8.0,11551538,koajs/koa,https://github.com/koajs/koa,2013-07-20 18:53:45,JavaScript,,32032,3108,32032,55,44,koajs/koa,228.0,0.0,0.0,0.0,1150.0,33.0,826.0,859.0,29.0,719.0,748.0,3.0,107.0,581.0,146.0,153.0,136.0,153.0,139.0,1,3150,0.07238095238095238,0.0,0.0,0.36507936507936506,-1,-0.6349206349206349,581.0
microsoft/playwright,15,1,0,0,0,1,11,0,1,5.0,221981891,microsoft/playwright,https://github.com/microsoft/playwright,2019-11-15 18:32:42,JavaScript,,31060,1328,31060,456,45,microsoft/playwright,213.0,0.0,30.0,0.0,7197.0,410.0,4173.0,4583.0,22.0,7595.0,7617.0,6.0,217.0,597.0,154.0,152.0,103.0,152.0,190.0,1,841,0.25326991676575505,0.0,0.0356718192627824,8.557669441141499,0.0,8.593341260404282,597.0
lerna/lerna,40,6,0,0,0,8,17,0,49,8.0,47394776,lerna/lerna,https://github.com/lerna/lerna,2015-12-04 09:36:55,JavaScript,,30890,2038,30890,736,46,lerna/lerna,282.0,0.0,30.0,0.0,2218.0,703.0,1488.0,2191.0,70.0,815.0,885.0,13.0,201.0,561.0,137.0,151.0,116.0,151.0,143.0,1,2283,0.12352168199737187,0.0,0.013140604467805518,0.9715286903197548,0.0,0.9846692947875603,561.0
photonstorm/phaser,30,26,1,3,0,13,61,2,13,8.0,9393759,photonstorm/phaser,https://github.com/photonstorm/phaser,2013-04-12 12:27:51,JavaScript,,30850,6600,30850,126,47,photonstorm/phaser,601.0,26144.0,30.0,99.0,17143.0,141.0,3705.0,3846.0,7.0,2092.0,2099.0,0.0,1706.0,635.0,166.0,150.0,165.0,150.0,170.0,1,3249,0.18497999384425978,0.030470914127423823,0.009233610341643583,5.276392736226531,3.3,8.585626346568175,635.0
jondot/awesome-react-native,1290,1,0,25,0,1100,1286,13,9,0.0,32948863,jondot/awesome-react-native,https://github.com/jondot/awesome-react-native,2015-03-26 19:58:06,JavaScript,,30706,3784,30706,49,48,jondot/awesome-react-native,631.0,0.0,0.0,0.0,2193.0,30.0,34.0,64.0,24.0,991.0,1015.0,0.0,1812.0,590.0,151.0,149.0,142.0,149.0,150.0,1,2536,0.24881703470031546,0.0,0.0,0.8647476340694006,-1,-0.13525236593059942,590.0
preactjs/preact,7,71,1,0,0,6,78,1,1,2.0,42283287,preactjs/preact,https://github.com/preactjs/preact,2015-09-11 02:40:18,JavaScript,,30465,1696,30465,222,49,preactjs/preact,324.0,33.0,30.0,1.0,4993.0,145.0,1334.0,1479.0,83.0,1776.0,1859.0,2.0,133.0,570.0,140.0,148.0,107.0,148.0,167.0,1,2367,0.13688212927756654,0.0004224757076468103,0.012674271229404309,2.1094212082805237,0.03333333333333333,2.1554288128432613,570.0
carbon-app/carbon,30,13,0,1,0,91,133,4,18,0.0,94498635,carbon-app/carbon,https://github.com/carbon-app/carbon,2017-06-16 02:50:28,JavaScript,,29206,1629,29206,21,50,carbon-app/carbon,183.0,0.0,30.0,0.0,1764.0,17.0,566.0,583.0,1.0,733.0,734.0,7.0,236.0,538.0,129.0,147.0,106.0,147.0,138.0,1,1723,0.10621009866511898,0.0,0.017411491584445733,1.0237957051654092,0.0,1.0412071967498548,538.0
SheetJS/sheetjs,208,9,0,0,0,12,42,0,622,85.0,6988020,SheetJS/sheetjs,https://github.com/SheetJS/sheetjs,2012-12-03 19:25:52,JavaScript,,28307,7237,28307,94,51,SheetJS/sheetjs,184.0,0.0,0.0,0.0,674.0,105.0,2114.0,2219.0,10.0,275.0,285.0,53.0,189.0,571.0,141.0,146.0,168.0,146.0,111.0,1,3379,0.05445398046759396,0.0,0.0,0.19946729801716484,-1,-0.8005327019828352,571.0
react-boilerplate/react-boilerplate,17,23,0,1,0,3,32,1,7,0.0,30969188,react-boilerplate/react-boilerplate,https://github.com/react-boilerplate/react-boilerplate,2015-02-18 14:36:32,JavaScript,,28118,5960,28118,83,52,react-boilerplate/react-boilerplate,234.0,0.0,16.0,0.0,1457.0,57.0,1813.0,1870.0,36.0,1122.0,1158.0,11.0,119.0,608.0,157.0,145.0,161.0,145.0,157.0,1,2572,0.09097978227060653,0.0,0.006220839813374806,0.5664852255054432,0.0,0.5727060653188181,608.0
tastejs/todomvc,0,13,0,0,0,10,13,1,0,0.0,1844251,tastejs/todomvc,https://github.com/tastejs/todomvc,2011-06-03 19:56:33,JavaScript,,27594,13929,27594,184,53,tastejs/todomvc,366.0,0.0,5.0,0.0,2905.0,128.0,628.0,756.0,59.0,1223.0,1282.0,6.0,87.0,631.0,165.0,144.0,184.0,144.0,159.0,1,3928,0.09317718940936863,0.0,0.0012729124236252546,0.7395621181262729,0.0,0.7408350305498982,631.0
caolan/async,0,8,0,0,0,1,11,0,2,2.0,698041,caolan/async,https://github.com/caolan/async,2010-06-01 21:01:30,JavaScript,,27384,2414,27384,5,54,caolan/async,268.0,0.0,7.0,0.0,1855.0,5.0,1092.0,1097.0,8.0,704.0,712.0,10.0,309.0,544.0,131.0,143.0,121.0,143.0,137.0,1,4295,0.06239813736903376,0.0,0.001629802095459837,0.4318975552968568,0.0,0.4335273573923166,544.0
kenwheeler/slick,2,0,0,0,0,2,3,0,23,11.5,18049133,kenwheeler/slick,https://github.com/kenwheeler/slick,2014-03-24 02:10:05,JavaScript,,27204,5805,27204,1326,55,kenwheeler/slick,174.0,0.0,30.0,0.0,921.0,1130.0,2358.0,3488.0,209.0,466.0,675.0,5.0,131.0,577.0,145.0,142.0,158.0,142.0,135.0,1,2903,0.059937995177402684,0.0,0.010334137099552188,0.31725800895625217,0.0,0.32759214605580433,577.0
gorhill/uBlock,13,13,0,0,0,23,40,1,4,0.0,33263118,gorhill/uBlock,https://github.com/gorhill/uBlock,2015-04-01 17:51:11,JavaScript,,27192,2225,27192,35,56,gorhill/uBlock,111.0,75694.0,30.0,103.0,9679.0,35.0,3416.0,3451.0,0.0,325.0,325.0,3.0,371.0,514.0,123.0,141.0,117.0,141.0,115.0,1,2530,0.04387351778656127,0.040711462450592886,0.011857707509881422,3.825691699604743,3.433333333333333,7.2708827404479575,514.0
vuejs/vuex,5,2,0,0,0,10,17,0,1,1.0,39176269,vuejs/vuex,https://github.com/vuejs/vuex,2015-07-16 04:21:26,JavaScript,,27072,9221,27072,92,57,vuejs/vuex,337.0,0.0,30.0,0.0,1199.0,80.0,1131.0,1211.0,39.0,876.0,915.0,0.0,44.0,604.0,155.0,140.0,179.0,140.0,145.0,1,2424,0.13902640264026403,0.0,0.012376237623762377,0.4946369636963696,0.0,0.507013201320132,604.0
jgraph/drawio,0,1,0,0,0,3,6,3,0,0.0,67508428,jgraph/drawio,https://github.com/jgraph/drawio,2016-09-06 12:59:15,JavaScript,,26671,5411,26671,268,58,jgraph/drawio,37.0,3113.0,30.0,30.0,1728.0,230.0,2067.0,2297.0,1.0,135.0,136.0,0.0,78.0,532.0,128.0,139.0,154.0,139.0,100.0,1,2006,0.018444666001994018,0.014955134596211365,0.014955134596211365,0.8614157527417746,1.0,1.8763708873379858,532.0
markedjs/marked,6,7,0,0,0,2,13,0,2,3.0,2096579,markedjs/marked,https://github.com/markedjs/marked,2011-07-24 13:15:51,JavaScript,,26461,3097,26461,46,59,markedjs/marked,147.0,0.0,30.0,0.0,2681.0,47.0,1175.0,1222.0,2.0,1121.0,1123.0,0.0,141.0,565.0,138.0,138.0,134.0,138.0,155.0,1,3877,0.037915914366778436,0.0,0.007737941707505804,0.6915140572607686,0.0,0.6992519989682745,565.0
jashkenas/underscore,0,0,0,0,0,0,4,0,0,0.0,349241,jashkenas/underscore,https://github.com/jashkenas/underscore,2009-10-25 18:31:06,JavaScript,,26227,5610,26227,52,60,jashkenas/underscore,335.0,0.0,0.0,0.0,2775.0,32.0,1367.0,1399.0,18.0,1484.0,1502.0,0.0,10.0,592.0,152.0,137.0,156.0,137.0,162.0,1,4514,0.0742135578201152,0.0,0.0,0.6147540983606558,-1,-0.38524590163934425,592.0
elsewhencode/project-guidelines,130,12,0,0,0,9,32,2,42,21.0,95876775,elsewhencode/project-guidelines,https://github.com/elsewhencode/project-guidelines,2017-06-30 10:17:55,JavaScript,,25915,2792,25915,11,61,elsewhencode/project-guidelines,77.0,0.0,0.0,0.0,165.0,9.0,28.0,37.0,2.0,118.0,120.0,2.0,113.0,497.0,118.0,136.0,126.0,136.0,99.0,1,1709,0.04505558806319485,0.0,0.0,0.0965476887068461,-1,-0.9034523112931538,497.0
atlassian/react-beautiful-dnd,83,10,2,0,0,7,21,0,22,0.0,99761907,atlassian/react-beautiful-dnd,https://github.com/atlassian/react-beautiful-dnd,2017-08-09 03:37:15,JavaScript,,25693,1938,25693,482,62,atlassian/react-beautiful-dnd,129.0,0.0,30.0,0.0,795.0,446.0,998.0,1444.0,62.0,863.0,925.0,10.0,163.0,528.0,127.0,135.0,112.0,135.0,146.0,1,1669,0.07729179149191133,0.0,0.017974835230677052,0.4763331336129419,0.0,0.49430796884361894,528.0
webtorrent/webtorrent,31,10,1,1,0,12,40,0,11,15.0,13584262,webtorrent/webtorrent,https://github.com/webtorrent/webtorrent,2013-10-15 08:16:40,JavaScript,,25470,2471,25470,119,63,webtorrent/webtorrent,189.0,0.0,30.0,0.0,3088.0,99.0,1392.0,1491.0,7.0,704.0,711.0,0.0,298.0,526.0,126.0,134.0,122.0,134.0,136.0,1,3063,0.061704211557296766,0.0,0.009794319294809012,1.0081619327456741,0.0,1.0179562520404832,526.0
sentsin/layui,0,7,0,0,0,0,10,0,0,3.0,42920477,sentsin/layui,https://github.com/sentsin/layui,2015-09-22 08:12:03,JavaScript,,25412,6849,25412,738,64,sentsin/layui,20.0,2664.0,30.0,8.0,335.0,633.0,125.0,758.0,115.0,100.0,215.0,0.0,49.0,540.0,130.0,133.0,166.0,133.0,108.0,1,2356,0.008488964346349746,0.003395585738539898,0.012733446519524618,0.14219015280135824,0.26666666666666666,0.42159026598754956,540.0
request/request,106,7,0,0,0,15,45,0,168,41.0,1283503,request/request,https://github.com/request/request,2011-01-23 01:25:14,JavaScript,,25378,3106,25378,116,65,request/request,347.0,0.0,0.0,0.0,2270.0,88.0,2130.0,2218.0,29.0,1128.0,1157.0,3.0,282.0,555.0,136.0,132.0,135.0,132.0,156.0,1,4059,0.0854890367085489,0.0,0.0,0.5592510470559251,-1,-0.4407489529440749,555.0
sequelize/sequelize,14,7,0,0,0,13,27,0,0,1.0,790359,sequelize/sequelize,https://github.com/sequelize/sequelize,2010-07-22 07:11:11,JavaScript,,25349,3899,25349,944,66,sequelize/sequelize,1181.0,0.0,30.0,0.0,9210.0,787.0,8829.0,9616.0,54.0,4403.0,4457.0,4.0,214.0,589.0,150.0,131.0,143.0,131.0,184.0,1,4244,0.2782752120640905,0.0,0.00706880301602262,2.1701225259189445,0.0,2.177191328934967,589.0
naptha/tesseract.js,21,25,2,1,0,8,30,0,4,6.0,37958358,naptha/tesseract.js,https://github.com/naptha/tesseract.js,2015-06-24 02:49:52,JavaScript,,25178,1716,25178,110,67,naptha/tesseract.js,59.0,0.0,30.0,0.0,627.0,105.0,373.0,478.0,19.0,97.0,116.0,0.0,182.0,466.0,104.0,130.0,108.0,130.0,98.0,1,2446,0.0241210139002453,0.0,0.012264922322158627,0.25633687653311527,0.0,0.2686017988552739,466.0
select2/select2,28,15,0,0,0,2,16,0,6,0.0,3620194,select2/select2,https://github.com/select2/select2,2012-03-04 18:43:12,JavaScript,,25166,6266,25166,69,68,select2/select2,551.0,0.0,29.0,0.0,2635.0,64.0,4622.0,4686.0,12.0,1436.0,1448.0,4.0,67.0,581.0,146.0,129.0,162.0,129.0,161.0,1,3653,0.1508349301943608,0.0,0.007938680536545305,0.7213249384067889,0.0,0.7292636189433342,581.0
github/fetch,27,0,0,0,0,3,9,1,29,15.0,25136308,github/fetch,https://github.com/github/fetch,2014-10-13 00:26:19,JavaScript,,25095,3096,25095,17,69,github/fetch,76.0,11658017.0,30.0,5.0,654.0,15.0,570.0,585.0,2.0,286.0,288.0,10.0,77.0,501.0,119.0,128.0,133.0,128.0,112.0,1,2700,0.028148148148148148,0.001851851851851852,0.011111111111111112,0.24222222222222223,0.16666666666666666,0.42000000000000004,501.0
typicode/husky,0,0,0,0,0,0,0,0,2,4.0,21125024,typicode/husky,https://github.com/typicode/husky,2014-06-23 12:14:21,JavaScript,,24920,875,24920,38,70,typicode/husky,91.0,0.0,30.0,0.0,814.0,10.0,800.0,810.0,3.0,295.0,298.0,0.0,193.0,467.0,105.0,127.0,100.0,127.0,113.0,1,2812,0.032361308677098154,0.0,0.010668563300142247,0.2894736842105263,0.0,0.3001422475106686,467.0
GitbookIO/gitbook,9,5,0,0,0,2,22,0,0,0.0,18280236,GitbookIO/gitbook,https://github.com/GitbookIO/gitbook,2014-03-31 03:01:56,JavaScript,,24224,3592,24224,1012,71,GitbookIO/gitbook,97.0,0.0,0.0,0.0,2377.0,0.0,0.0,0.0,64.0,315.0,379.0,0.0,125.0,515.0,125.0,126.0,141.0,126.0,122.0,1,2896,0.033494475138121545,0.0,0.0,0.8207872928176796,-1,-0.1792127071823204,515.0
codemirror/CodeMirror,0,2,0,0,0,2,7,0,2,0.0,1254497,codemirror/CodeMirror,https://github.com/codemirror/CodeMirror,2011-01-14 13:44:03,JavaScript,,23970,4779,23970,436,72,codemirror/CodeMirror,982.0,0.0,30.0,0.0,7048.0,415.0,3640.0,4055.0,25.0,2763.0,2788.0,1.0,29.0,576.0,144.0,125.0,149.0,125.0,177.0,1,4068,0.24139626352015733,0.0,0.007374631268436578,1.7325467059980335,0.0,1.7399213372664701,576.0
GoogleChrome/lighthouse,91,6,0,0,0,33,70,0,20,7.0,53370988,GoogleChrome/lighthouse,https://github.com/GoogleChrome/lighthouse,2016-03-08 01:03:11,JavaScript,,23828,8261,23828,591,73,GoogleChrome/lighthouse,334.0,0.0,30.0,0.0,5124.0,490.0,7673.0,8163.0,56.0,4750.0,4806.0,0.0,277.0,607.0,156.0,124.0,174.0,124.0,185.0,1,2188,0.1526508226691042,0.0,0.013711151736745886,2.341864716636197,0.0,2.3555758683729433,607.0
goabstract/Awesome-Design-Tools,640,367,0,30,0,375,635,22,0,0.0,170326929,goabstract/Awesome-Design-Tools,https://github.com/goabstract/Awesome-Design-Tools,2019-02-12 13:55:30,JavaScript,,23707,1788,23707,48,74,goabstract/Awesome-Design-Tools,241.0,0.0,0.0,0.0,1649.0,1.0,25.0,26.0,53.0,306.0,359.0,0.0,867.0,474.0,108.0,123.0,109.0,123.0,119.0,1,1117,0.21575649059982094,0.0,0.0,1.4762757385854968,-1,0.47627573858549677,474.0
Automattic/mongoose,24,4,0,0,0,8,42,0,24,19.0,597879,Automattic/mongoose,https://github.com/Automattic/mongoose,2010-04-06 21:39:05,JavaScript,,23547,3289,23547,332,75,Automattic/mongoose,784.0,0.0,21.0,0.0,15718.0,326.0,8925.0,9251.0,15.0,2097.0,2112.0,8.0,160.0,553.0,133.0,122.0,138.0,122.0,171.0,1,4351,0.1801884624224316,0.0,0.004826476672029419,3.612502872902781,0.0,3.6173293495748102,553.0
SortableJS/Sortable,72,14,0,0,0,21,41,0,89,23.0,15308499,SortableJS/Sortable,https://github.com/SortableJS/Sortable,2013-12-19 10:10:13,JavaScript,,23508,3354,23508,346,76,SortableJS/Sortable,178.0,0.0,23.0,0.0,1074.0,348.0,1262.0,1610.0,14.0,450.0,464.0,11.0,207.0,505.0,121.0,121.0,139.0,121.0,124.0,1,2998,0.059372915276851235,0.0,0.007671781187458306,0.35823882588392264,0.0,0.36591060707138096,505.0
parallax/jsPDF,14,8,0,0,0,9,24,0,8,15.5,402046,parallax/jsPDF,https://github.com/parallax/jsPDF,2009-12-06 14:56:32,JavaScript,,23228,4159,23228,108,77,parallax/jsPDF,208.0,0.0,30.0,0.0,2266.0,100.0,2084.0,2184.0,11.0,1184.0,1195.0,1.0,53.0,544.0,131.0,120.0,146.0,120.0,158.0,1,4472,0.046511627906976744,0.0,0.006708407871198569,0.5067084078711985,0.0,0.5134168157423971,544.0
bvaughn/react-virtualized,31,71,0,0,0,12,108,1,11,6.0,45431898,bvaughn/react-virtualized,https://github.com/bvaughn/react-virtualized,2015-11-03 00:48:07,JavaScript,,22874,2848,22874,435,78,bvaughn/react-virtualized,223.0,0.0,4.0,0.0,1985.0,387.0,709.0,1096.0,60.0,547.0,607.0,1.0,94.0,496.0,117.0,119.0,127.0,119.0,131.0,1,2314,0.09636992221261884,0.0,0.001728608470181504,0.8578219533275713,0.0,0.8595505617977528,496.0
pcottle/learnGitBranching,33,36,1,0,0,36,38,0,13,1.0,5405654,pcottle/learnGitBranching,https://github.com/pcottle/learnGitBranching,2012-08-13 22:36:09,JavaScript,,22870,5024,22870,13,79,pcottle/learnGitBranching,265.0,0.0,0.0,0.0,2646.0,10.0,382.0,392.0,2.0,535.0,537.0,15.0,119.0,514.0,123.0,118.0,151.0,118.0,127.0,1,3491,0.07590948152391865,0.0,0.0,0.7579490117444858,-1,-0.2420509882555142,514.0
OAI/OpenAPI-Specification,5,3,0,0,0,3,8,0,1,0.0,17372733,OAI/OpenAPI-Specification,https://github.com/OAI/OpenAPI-Specification,2014-03-03 16:53:36,JavaScript,,22528,7928,22528,519,80,OAI/OpenAPI-Specification,218.0,0.0,10.0,0.0,1927.0,488.0,1324.0,1812.0,40.0,924.0,964.0,60.0,144.0,553.0,133.0,117.0,171.0,117.0,148.0,1,2924,0.07455540355677155,0.0,0.003419972640218878,0.6590287277701778,0.0,0.6624487004103967,553.0
ccxt/ccxt,40,154,0,0,0,56,179,1,4,14.0,91253698,ccxt/ccxt,https://github.com/ccxt/ccxt,2017-05-14 15:41:56,JavaScript,,22322,5478,22322,686,81,ccxt/ccxt,654.0,0.0,0.0,0.0,50063.0,518.0,6145.0,6663.0,164.0,5340.0,5504.0,0.0,7061.0,574.0,143.0,116.0,155.0,116.0,187.0,1,1756,0.3724373576309795,0.0,0.0,28.50968109339408,-1,27.50968109339408,574.0
Binaryify/NeteaseCloudMusicApi,241,9,0,0,0,8,15,0,6,8.0,61715431,Binaryify/NeteaseCloudMusicApi,https://github.com/Binaryify/NeteaseCloudMusicApi,2016-06-22 11:58:03,JavaScript,,22139,6410,22139,86,82,Binaryify/NeteaseCloudMusicApi,75.0,0.0,30.0,0.0,1144.0,92.0,1032.0,1124.0,14.0,324.0,338.0,55.0,139.0,511.0,122.0,115.0,163.0,115.0,118.0,1,2082,0.03602305475504323,0.0,0.01440922190201729,0.5494716618635928,0.0,0.5638808837656101,511.0
balderdashy/sails,24,9,0,1,0,13,51,1,1,4.0,3757512,balderdashy/sails,https://github.com/balderdashy/sails,2012-03-18 19:46:15,JavaScript,,22111,1934,22111,508,83,balderdashy/sails,294.0,0.0,30.0,0.0,7143.0,456.0,5835.0,6291.0,64.0,831.0,895.0,1.0,249.0,483.0,111.0,114.0,111.0,114.0,144.0,1,3639,0.0807914262159934,0.0,0.008244023083264633,1.962901896125309,0.0,1.9711459192085736,483.0
pure-css/pure,23,3,0,0,0,1,2,1,16,1.0,9603240,pure-css/pure,https://github.com/pure-css/pure,2013-04-22 16:16:39,JavaScript,,22059,2405,22059,4,84,pure-css/pure,71.0,42833.0,24.0,11.0,719.0,0.0,562.0,562.0,0.0,367.0,367.0,5.0,82.0,467.0,105.0,113.0,120.0,113.0,121.0,1,3239,0.021920345785736338,0.0033961099104661933,0.007409694350108058,0.2219820932386539,0.4583333333333333,0.6877251209220953,467.0
redux-saga/redux-saga,16,68,0,0,0,9,92,0,19,13.0,47071941,redux-saga/redux-saga,https://github.com/redux-saga/redux-saga,2015-11-29 16:58:12,JavaScript,,21957,1986,21957,237,85,redux-saga/redux-saga,353.0,0.0,30.0,0.0,1902.0,38.0,1392.0,1430.0,13.0,790.0,803.0,4.0,137.0,479.0,110.0,112.0,114.0,112.0,141.0,1,2288,0.15428321678321677,0.0,0.013111888111888112,0.8312937062937062,0.0,0.8444055944055944,479.0
mdbootstrap/mdb-ui-kit,0,5,16,2,0,2,57,0,0,0.0,23069399,mdbootstrap/mdb-ui-kit,https://github.com/mdbootstrap/mdb-ui-kit,2014-08-18 11:54:00,JavaScript,,21789,3432,21789,4,86,mdbootstrap/mdb-ui-kit,117.0,0.0,16.0,0.0,1447.0,2.0,1134.0,1136.0,0.0,328.0,328.0,4.0,129.0,478.0,109.0,111.0,140.0,111.0,116.0,1,2756,0.04245283018867924,0.0,0.005805515239477504,0.5250362844702468,0.0,0.5308417997097242,478.0
immerjs/immer,3,3,0,0,0,1,3,0,1,0.0,115720575,immerjs/immer,https://github.com/immerjs/immer,2017-12-29 12:25:47,JavaScript,,21681,672,21681,23,87,immerjs/immer,159.0,0.0,30.0,0.0,1242.0,21.0,531.0,552.0,14.0,348.0,362.0,23.0,177.0,438.0,101.0,110.0,98.0,110.0,120.0,1,1527,0.10412573673870335,0.0,0.019646365422396856,0.8133595284872298,0.0,0.8330058939096266,438.0
Tencent/wepy,9,6,0,0,0,14,24,0,2,5.0,73681508,Tencent/wepy,https://github.com/Tencent/wepy,2016-11-14 08:06:56,JavaScript,,21625,3047,21625,373,88,Tencent/wepy,191.0,0.0,8.0,0.0,2381.0,346.0,1783.0,2129.0,34.0,609.0,643.0,0.0,137.0,483.0,111.0,109.0,132.0,109.0,133.0,1,1937,0.0986060918946825,0.0,0.004130098089829634,1.2292204439855448,0.0,1.2333505420753743,483.0
ramda/ramda,19,7,0,0,0,13,33,0,16,10.0,10851820,ramda/ramda,https://github.com/ramda/ramda,2013-06-21 20:32:35,JavaScript,,21444,1366,21444,334,89,ramda/ramda,344.0,0.0,26.0,0.0,2963.0,120.0,1428.0,1548.0,22.0,1662.0,1684.0,7.0,134.0,485.0,113.0,108.0,104.0,108.0,165.0,1,3179,0.10821012897137465,0.0,0.00817867253853413,0.9320541050644857,0.0,0.9402327776030198,485.0
fastify/fastify,86,10,0,0,0,46,58,2,34,9.0,69495170,fastify/fastify,https://github.com/fastify/fastify,2016-09-28 19:10:14,JavaScript,,21343,1577,21343,79,90,fastify/fastify,497.0,0.0,30.0,0.0,3154.0,50.0,1303.0,1353.0,9.0,2236.0,2245.0,14.0,198.0,492.0,114.0,107.0,105.0,107.0,173.0,1,1984,0.2505040322580645,0.0,0.015120967741935484,1.5897177419354838,0.0,1.6048387096774193,492.0
swagger-api/swagger-ui,21,9,0,0,0,12,19,0,4,0.0,2055965,swagger-api/swagger-ui,https://github.com/swagger-api/swagger-ui,2011-07-15 22:56:39,JavaScript,,21213,8131,21213,702,91,swagger-api/swagger-ui,527.0,0.0,30.0,0.0,5360.0,677.0,4064.0,4741.0,51.0,2978.0,3029.0,1.0,321.0,565.0,138.0,106.0,173.0,106.0,180.0,1,3886,0.13561502830674216,0.0,0.007720020586721565,1.3793103448275863,0.0,1.387030365414308,565.0
facebook/draft-js,3,2,1,0,0,3,18,1,6,5.0,52113921,facebook/draft-js,https://github.com/facebook/draft-js,2016-02-19 20:18:26,JavaScript,,21107,2481,21107,909,92,facebook/draft-js,338.0,0.0,26.0,0.0,1147.0,764.0,964.0,1728.0,166.0,1179.0,1345.0,4.0,30.0,493.0,115.0,105.0,123.0,105.0,160.0,1,2206,0.15321849501359927,0.0,0.011786038077969175,0.5199456029011786,0.0,0.5317316409791478,493.0
bevacqua/dragula,18,0,0,0,0,0,0,0,87,13.0,33895378,bevacqua/dragula,https://github.com/bevacqua/dragula,2015-04-13 21:35:38,JavaScript,,20997,1961,20997,148,93,bevacqua/dragula,44.0,0.0,0.0,0.0,366.0,98.0,406.0,504.0,51.0,134.0,185.0,2.0,85.0,425.0,99.0,104.0,113.0,104.0,104.0,0,2518,0.017474185861795076,0.0,0.0,0.1453534551231136,-1,-0.8546465448768864,425.0
feathericons/feather,26,6,0,0,0,16,40,0,32,20.0,20270252,feathericons/feather,https://github.com/feathericons/feather,2014-05-28 19:49:55,JavaScript,,20975,1007,20975,447,94,feathericons/feather,40.0,0.0,30.0,0.0,634.0,339.0,221.0,560.0,113.0,450.0,563.0,1.0,72.0,437.0,100.0,103.0,101.0,103.0,130.0,1,2838,0.014094432699083862,0.0,0.010570824524312896,0.22339675828047922,0.0,0.23396758280479213,437.0
mochajs/mocha,14,16,0,0,0,15,28,3,0,0.0,1451352,mochajs/mocha,https://github.com/mochajs/mocha,2011-03-07 18:44:25,JavaScript,,20949,2903,20949,265,95,mochajs/mocha,556.0,0.0,30.0,0.0,3558.0,225.0,2568.0,2793.0,38.0,1939.0,1977.0,7.0,37.0,501.0,119.0,102.0,129.0,102.0,168.0,1,4016,0.13844621513944222,0.0,0.007470119521912351,0.8859561752988048,0.0,0.8934262948207171,501.0
rollup/rollup,0,3,0,0,0,6,17,2,5,5.0,35640229,rollup/rollup,https://github.com/rollup/rollup,2015-05-14 22:26:28,JavaScript,,20928,1079,20928,361,96,rollup/rollup,317.0,0.0,30.0,0.0,4858.0,362.0,2392.0,2754.0,21.0,1645.0,1666.0,1.0,67.0,468.0,107.0,101.0,102.0,101.0,164.0,1,2487,0.12746280659429032,0.0,0.012062726176115802,1.9533574587856857,0.0,1.9654201849618014,468.0
sampotts/plyr,71,23,0,8,0,16,87,0,234,34.0,30794868,sampotts/plyr,https://github.com/sampotts/plyr,2015-02-14 11:33:07,JavaScript,,20806,2507,20806,696,97,sampotts/plyr,185.0,0.0,30.0,0.0,2205.0,702.0,1143.0,1845.0,32.0,462.0,494.0,8.0,28.0,450.0,103.0,100.0,124.0,100.0,126.0,1,2576,0.07181677018633541,0.0,0.011645962732919254,0.8559782608695652,0.0,0.8676242236024845,450.0
paularmstrong/normalizr,11,1,0,0,0,2,4,0,2,5.0,23141830,paularmstrong/normalizr,https://github.com/paularmstrong/normalizr,2014-08-20 08:41:38,JavaScript,,20686,844,20686,36,98,paularmstrong/normalizr,72.0,147.0,25.0,54.0,454.0,22.0,279.0,301.0,16.0,173.0,189.0,3.0,21.0,402.0,98.0,99.0,99.0,99.0,105.0,0,2754,0.026143790849673203,0.0196078431372549,0.00907770515613653,0.16485112563543936,2.16,2.333928830791576,402.0
fabricjs/fabric.js,55,13,0,0,0,14,49,0,10,3.0,712530,fabricjs/fabric.js,https://github.com/fabricjs/fabric.js,2010-06-09 22:24:38,JavaScript,,20580,2912,20580,263,99,fabricjs/fabric.js,289.0,0.0,30.0,0.0,4390.0,247.0,5104.0,5351.0,36.0,2039.0,2075.0,2.0,157.0,495.0,116.0,98.0,130.0,98.0,169.0,1,4287,0.06741310940051318,0.0,0.006997900629811057,1.0240261254956846,0.0,1.0310240261254957,495.0
Polyfiller/polyfiller,0,51,0,0,0,51,59,0,23,21.0,34984618,Polyfiller/polyfiller,https://github.com/Polyfiller/polyfiller,2015-05-03 12:04:07,JavaScript,,99,5,99,3,198,Polyfiller/polyfiller,1.0,0.0,0.0,0.0,217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,222.0,61.0,97.0,27.0,97.0,1.0,0,2498,0.00040032025620496394,0.0,0.0,0.08686949559647718,-1,-0.9131305044035228,222.0
