Name,List,Image,Animation,Video,Table,Github,Links,Project,Inline,Code,repository_ID,fullname,URL,created_date,language,description,number_of_stars,num_of_forks,num_of_watchers,open_issue_count,repo_id,repository,community,downloads,releases,assets,commits,open_issues,closed_issues,total_issues,open_prs,closed_prs,total_prs,readme_issues,readme_commits,Rank,Rank_real,star_rank,fork_rank,watchers_rank,pullrequest_rank,label,days,community_score,assets_score,releases_score,commits_score,avg_assets_release,progress_score,popularity_score
spincast/spincast-framework,0,1,0,0,0,2,10,0,0,0.0,56924959,spincast/spincast-framework,https://github.com/spincast/spincast-framework,2016-04-23 15:00:47,Java,,47,0,47,0,146,spincast/spincast-framework,2.0,0.0,0.0,0.0,271.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,90.0,14.0,44.0,1.0,44.0,1.0,0,2142,0.0009337068160597573,0.0,0.0,0.1265172735760971,-1,-0.8734827264239029,90.0
substratum/interfacer,0,0,0,0,0,0,0,0,0,0.0,62927311,substratum/interfacer,https://github.com/substratum/interfacer,2016-07-09 02:00:07,Java,,46,60,46,0,145,substratum/interfacer,11.0,0.0,0.0,0.0,85.0,0.0,2.0,2.0,0.0,10.0,10.0,0.0,5.0,264.0,83.0,43.0,91.0,43.0,87.0,0,2065,0.005326876513317191,0.0,0.0,0.04116222760290557,-1,-0.9588377723970944,264.0
nlpie/biomedicus,15,2,0,0,0,7,20,0,0,0.0,51161341,nlpie/biomedicus,https://github.com/nlpie/biomedicus,2016-02-05 17:09:58,Java,,45,10,45,24,144,nlpie/biomedicus,5.0,177.0,7.0,14.0,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,115.0,25.0,42.0,30.0,42.0,1.0,0,2220,0.0022522522522522522,0.006306306306306306,0.003153153153153153,0.15,2.0,2.153153153153153,115.0
ChintanRathod/HintSpinnerAdapter,0,1,1,0,0,0,0,0,0,0.0,44994558,ChintanRathod/HintSpinnerAdapter,https://github.com/ChintanRathod/HintSpinnerAdapter,2015-10-26 20:16:02,Java,,44,8,44,0,143,ChintanRathod/HintSpinnerAdapter,3.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,109.0,20.0,41.0,26.0,41.0,1.0,0,2322,0.0012919896640826874,0.0,0.0,0.0030146425495262705,-1,-0.9969853574504737,109.0
codeclou/kitchen-duty-plugin-for-atlassian-jira,7,1,0,0,0,1,8,0,0,0.0,45333481,codeclou/kitchen-duty-plugin-for-atlassian-jira,https://github.com/codeclou/kitchen-duty-plugin-for-atlassian-jira,2015-11-01 09:38:56,Java,,43,16,43,0,142,codeclou/kitchen-duty-plugin-for-atlassian-jira,2.0,0.0,5.0,0.0,57.0,0.0,7.0,7.0,0.0,2.0,2.0,0.0,14.0,202.0,65.0,40.0,48.0,40.0,74.0,0,2316,0.0008635578583765112,0.0,0.002158894645941278,0.02461139896373057,0.0,0.02677029360967185,202.0
lucasferreira/react-native-simpledialog-android,4,3,0,0,0,0,4,0,5,6.5,45624411,lucasferreira/react-native-simpledialog-android,https://github.com/lucasferreira/react-native-simpledialog-android,2015-11-05 16:35:20,Java,,42,21,42,0,141,lucasferreira/react-native-simpledialog-android,4.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,143.0,40.0,39.0,64.0,39.0,1.0,0,2312,0.0017301038062283738,0.0,0.0,0.009515570934256055,-1,-0.990484429065744,143.0
JackFish/jfinal-weixin,6,1,0,0,0,0,1,0,1,5.0,45024480,JackFish/jfinal-weixin,https://github.com/JackFish/jfinal-weixin,2015-10-27 07:38:18,Java,,41,17,41,0,140,JackFish/jfinal-weixin,4.0,0.0,0.0,0.0,267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,128.0,32.0,38.0,51.0,38.0,1.0,0,2321,0.0017233950883239983,0.0,0.0,0.11503662214562689,-1,-0.8849633778543731,128.0
inovex/tango-ar-navigation-example,5,1,0,0,0,0,2,0,2,0.0,57878138,inovex/tango-ar-navigation-example,https://github.com/inovex/tango-ar-navigation-example,2016-05-02 09:28:09,Java,,40,22,40,1,139,inovex/tango-ar-navigation-example,2.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,140.0,37.0,37.0,65.0,37.0,1.0,0,2133,0.0009376465072667605,0.0,0.0,0.0032817627754336614,-1,-0.9967182372245663,140.0
DanielMichalski/spring-web-rss-channels,7,9,0,2,0,2,11,0,0,3.0,26408956,DanielMichalski/spring-web-rss-channels,https://github.com/DanielMichalski/spring-web-rss-channels,2014-11-09 20:58:58,Java,,39,23,39,0,138,DanielMichalski/spring-web-rss-channels,7.0,0.0,0.0,0.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,142.0,39.0,36.0,69.0,36.0,1.0,0,2673,0.002618780396558174,0.0,0.0,0.06285072951739619,-1,-0.9371492704826038,142.0
youaremoon/easy-trace,0,0,0,0,0,0,0,0,0,2.0,48903967,youaremoon/easy-trace,https://github.com/youaremoon/easy-trace,2016-01-02 08:41:16,Java,,38,36,38,1,137,youaremoon/easy-trace,1.0,0.0,0.0,0.0,15.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,155.0,45.0,35.0,84.0,35.0,1.0,0,2254,0.00044365572315882877,0.0,0.0,0.006654835847382431,-1,-0.9933451641526175,155.0
