Name,List,Image,Animation,Video,Table,Github,Links,Project,Inline,Code,repository_ID,fullname,URL,created_date,language,description,number_of_stars,num_of_forks,num_of_watchers,open_issue_count,repo_id,repository,community,downloads,releases,assets,commits,open_issues,closed_issues,total_issues,open_prs,closed_prs,total_prs,readme_issues,readme_commits,Rank,Rank_real,star_rank,fork_rank,watchers_rank,pullrequest_rank,label,days,community_score,assets_score,releases_score,commits_score,avg_assets_release,progress_score,popularity_score
kriasoft/react-starter-kit,27,9,0,0,0,8,29,2,34,2.0,18840003,kriasoft/react-starter-kit,https://github.com/kriasoft/react-starter-kit,2014-04-16 13:08:18,TypeScript,,21048,4096,21048,6,56,kriasoft/react-starter-kit,1.0,0.0,2.0,0.0,3.0,5.0,1165.0,1170.0,2.0,779.0,781.0,0.0,3.0,577.0,147.0,142.0,166.0,142.0,127.0,1,2880,0.00034722222222222224,0.0,0.0006944444444444445,0.0010416666666666667,0.0,0.001736111111111111,577.0
Eugeny/tabby,60,6,0,0,0,70,82,2,1,0.0,77213120,Eugeny/tabby,https://github.com/Eugeny/tabby,2016-12-23 09:06:10,TypeScript,,20839,1042,20839,586,57,Eugeny/tabby,89.0,245922.0,30.0,388.0,4806.0,811.0,2194.0,3005.0,20.0,2603.0,2623.0,0.0,133.0,559.0,137.0,141.0,116.0,141.0,161.0,1,1898,0.04689146469968388,0.20442571127502634,0.015806111696522657,2.5321390937829293,12.933333333333334,15.481278538812786,559.0
NativeScript/NativeScript,23,2,0,0,0,11,20,0,0,1.0,31492490,NativeScript/NativeScript,https://github.com/NativeScript/NativeScript,2015-03-01 09:47:08,TypeScript,,20692,1533,20692,905,58,NativeScript/NativeScript,279.0,0.0,2.0,0.0,6886.0,885.0,5513.0,6398.0,23.0,3229.0,3252.0,0.0,92.0,579.0,148.0,140.0,127.0,140.0,172.0,1,2561,0.10894181960171807,0.0,0.0007809449433814916,2.688793440062476,0.0,2.6895743850058573,579.0
react-navigation/react-navigation,6,9,0,0,0,2,12,0,7,3.0,80149262,react-navigation/react-navigation,https://github.com/react-navigation/react-navigation,2017-01-26 19:51:40,TypeScript,,20602,4465,20602,479,59,react-navigation/react-navigation,142.0,0.0,2.0,0.0,1756.0,454.0,8058.0,8512.0,38.0,1454.0,1492.0,2.0,41.0,589.0,154.0,139.0,169.0,139.0,142.0,1,1864,0.07618025751072961,0.0,0.001072961373390558,0.9420600858369099,0.0,0.9431330472103004,589.0
conwnet/github1s,26,10,1,0,0,26,33,2,8,7.0,192175095,conwnet/github1s,https://github.com/conwnet/github1s,2019-06-16 09:55:25,TypeScript,,20433,674,20433,50,60,conwnet/github1s,40.0,0.0,2.0,0.0,295.0,49.0,123.0,172.0,0.0,215.0,215.0,0.0,45.0,484.0,113.0,138.0,104.0,138.0,104.0,1,993,0.04028197381671702,0.0,0.002014098690835851,0.297079556898288,0.0,0.2990936555891239,484.0
vercel/swr,18,1,0,0,0,2,14,0,9,1.0,218115303,vercel/swr,https://github.com/vercel/swr,2019-10-28 18:16:01,TypeScript,,20142,751,20142,56,61,vercel/swr,138.0,0.0,2.0,0.0,593.0,56.0,514.0,570.0,14.0,608.0,622.0,5.0,49.0,504.0,124.0,137.0,107.0,137.0,123.0,1,859,0.16065192083818394,0.0,0.002328288707799767,0.6903376018626309,0.0,0.6926658905704307,504.0
railsware/upterm,4,11,0,0,0,6,13,0,3,3.0,32665718,railsware/upterm,https://github.com/railsware/upterm,2015-03-22 07:00:24,TypeScript,,19450,655,19450,220,62,railsware/upterm,77.0,40721.0,30.0,83.0,2998.0,219.0,533.0,752.0,1.0,565.0,566.0,1.0,78.0,496.0,118.0,136.0,102.0,136.0,122.0,1,2540,0.03031496062992126,0.03267716535433071,0.011811023622047244,1.1803149606299213,2.7666666666666666,3.9587926509186353,496.0
n8n-io/n8n,5,2,0,0,0,5,15,0,1,0.0,193215554,n8n-io/n8n,https://github.com/n8n-io/n8n,2019-06-22 09:24:21,TypeScript,,19092,1934,19092,160,63,n8n-io/n8n,223.0,0.0,2.0,0.0,5514.0,60.0,506.0,566.0,181.0,2208.0,2389.0,1.0,32.0,567.0,142.0,135.0,140.0,135.0,157.0,1,987,0.2259371833839919,0.0,0.002026342451874367,5.586626139817629,0.0,5.588652482269504,567.0
felixrieseberg/windows95,10,1,0,1,0,17,19,0,4,1.0,145803079,felixrieseberg/windows95,https://github.com/felixrieseberg/windows95,2018-08-23 05:04:38,TypeScript,,19019,1158,19019,123,64,felixrieseberg/windows95,15.0,157691.0,12.0,102.0,172.0,114.0,95.0,209.0,12.0,35.0,47.0,1.0,43.0,470.0,110.0,134.0,117.0,134.0,85.0,1,1290,0.011627906976744186,0.07906976744186046,0.009302325581395349,0.13333333333333333,8.5,8.64263565891473,470.0
homebridge/homebridge,20,8,1,0,0,18,26,2,8,6.0,27388642,homebridge/homebridge,https://github.com/homebridge/homebridge,2014-12-01 16:37:39,TypeScript,,18973,1846,18973,28,65,homebridge/homebridge,121.0,0.0,2.0,0.0,1421.0,15.0,2687.0,2702.0,3.0,361.0,364.0,4.0,108.0,511.0,125.0,133.0,134.0,133.0,111.0,1,2651,0.04564315352697095,0.0,0.0007544322897019992,0.5360241418332705,0.0,0.5367785741229725,511.0
notable/notable,10,2,0,1,0,9,28,2,0,0.0,162815665,notable/notable,https://github.com/notable/notable,2018-12-22 13:57:19,TypeScript,,18793,942,18793,580,66,notable/notable,21.0,6412.0,19.0,300.0,458.0,615.0,883.0,1498.0,1.0,73.0,74.0,4.0,28.0,467.0,109.0,132.0,112.0,132.0,91.0,1,1169,0.017964071856287425,0.2566295979469632,0.016253207869974338,0.3917878528656972,15.789473684210526,16.197514744946197,467.0
youzan/vant,15,3,0,0,0,13,21,0,2,3.0,88717215,youzan/vant,https://github.com/youzan/vant,2017-04-19 07:55:31,TypeScript,,18783,9119,18783,24,67,youzan/vant,246.0,0.0,2.0,0.0,8657.0,26.0,5994.0,6020.0,4.0,4181.0,4185.0,0.0,134.0,623.0,163.0,131.0,185.0,131.0,176.0,1,1781,0.13812464907355418,0.0,0.0011229646266142617,4.860752386299832,0.0,4.8618753509264465,623.0
electron-react-boilerplate/electron-react-boilerplate,7,63,0,0,0,7,73,1,1,3.0,35810174,electron-react-boilerplate/electron-react-boilerplate,https://github.com/electron-react-boilerplate/electron-react-boilerplate,2015-05-18 09:54:57,TypeScript,,18663,3071,18663,66,68,electron-react-boilerplate/electron-react-boilerplate,130.0,11148.0,30.0,262.0,1044.0,30.0,1570.0,1600.0,4.0,1477.0,1481.0,3.0,148.0,560.0,138.0,130.0,159.0,130.0,141.0,1,2483,0.05235602094240838,0.10551751913008457,0.012082158679017317,0.4204591220298027,8.733333333333333,9.165874614042153,560.0
marmelab/react-admin,24,5,0,0,0,10,24,2,15,9.0,63226588,marmelab/react-admin,https://github.com/marmelab/react-admin,2016-07-13 07:58:54,TypeScript,,18423,4045,18423,165,69,marmelab/react-admin,552.0,0.0,2.0,0.0,11320.0,86.0,3393.0,3479.0,27.0,3864.0,3891.0,4.0,132.0,598.0,156.0,129.0,165.0,129.0,175.0,1,2061,0.2678311499272198,0.0,0.0009704027171276079,5.492479378942261,0.0,5.493449781659389,598.0
reduxjs/reselect,43,0,0,0,0,8,12,0,41,26.0,38366638,reduxjs/reselect,https://github.com/reduxjs/reselect,2015-07-01 11:06:45,TypeScript,,18364,668,18364,14,70,reduxjs/reselect,103.0,0.0,2.0,0.0,705.0,14.0,347.0,361.0,5.0,193.0,198.0,3.0,198.0,462.0,108.0,128.0,103.0,128.0,103.0,1,2439,0.04223042230422304,0.0,0.0008200082000820008,0.2890528905289053,0.0,0.2898728987289873,462.0
palantir/blueprint,24,18,0,0,0,6,26,0,18,0.0,71939872,palantir/blueprint,https://github.com/palantir/blueprint,2016-10-25 21:17:50,TypeScript,,18343,1932,18343,658,71,palantir/blueprint,320.0,0.0,2.0,0.0,2215.0,635.0,2001.0,2636.0,31.0,2396.0,2427.0,1.0,66.0,551.0,136.0,127.0,139.0,127.0,158.0,1,1957,0.16351558507920286,0.0,0.001021972406745018,1.1318344404701073,0.0,1.1328564128768523,551.0
graphql/graphql-js,0,3,0,0,0,8,14,0,8,7.0,38307428,graphql/graphql-js,https://github.com/graphql/graphql-js,2015-06-30 12:16:50,TypeScript,,18208,1904,18208,174,72,graphql/graphql-js,202.0,0.0,2.0,0.0,3125.0,134.0,853.0,987.0,59.0,2386.0,2445.0,5.0,56.0,548.0,135.0,126.0,137.0,126.0,159.0,1,2440,0.08278688524590164,0.0,0.000819672131147541,1.2807377049180328,0.0,1.2815573770491804,548.0
statelyai/xstate,26,8,4,1,0,8,35,0,8,8.0,42455934,statelyai/xstate,https://github.com/statelyai/xstate,2015-09-14 15:04:15,TypeScript,,18155,831,18155,242,73,statelyai/xstate,298.0,0.0,2.0,0.0,4660.0,150.0,883.0,1033.0,101.0,1142.0,1243.0,0.0,102.0,496.0,118.0,125.0,110.0,125.0,136.0,1,2364,0.1260575296108291,0.0,0.0008460236886632825,1.9712351945854485,0.0,1.9720812182741119,496.0
neoclide/coc.nvim,21,36,1,0,0,10,59,0,15,4.0,131770422,neoclide/coc.nvim,https://github.com/neoclide/coc.nvim,2018-05-01 22:39:02,TypeScript,,18137,732,18137,59,74,neoclide/coc.nvim,210.0,53630.0,30.0,74.0,4548.0,17.0,2580.0,2597.0,2.0,927.0,929.0,4.0,71.0,485.0,114.0,124.0,106.0,124.0,131.0,1,1404,0.14957264957264957,0.05270655270655271,0.021367521367521368,3.2393162393162394,2.466666666666667,5.727350427350427,485.0
prisma/prisma,14,7,0,1,0,13,40,0,14,10.0,192925833,prisma/prisma,https://github.com/prisma/prisma,2019-06-20 13:33:47,TypeScript,,17887,641,17887,1619,75,prisma/prisma,165.0,0.0,2.0,0.0,7743.0,1868.0,3901.0,5769.0,36.0,3070.0,3106.0,0.0,126.0,517.0,127.0,123.0,101.0,123.0,170.0,1,989,0.16683518705763398,0.0,0.0020222446916076846,7.829120323559151,0.0,7.831142568250758,517.0
wenyan-lang/wenyan,18,18,0,0,0,20,42,0,1,6.0,226726247,wenyan-lang/wenyan,https://github.com/wenyan-lang/wenyan,2019-12-08 20:21:32,TypeScript,,17795,1036,17795,177,76,wenyan-lang/wenyan,65.0,0.0,2.0,0.0,914.0,171.0,304.0,475.0,6.0,185.0,191.0,0.0,90.0,461.0,107.0,122.0,115.0,122.0,102.0,1,818,0.07946210268948656,0.0,0.0024449877750611247,1.117359413202934,0.0,1.1198044009779953,461.0
vadimdemedes/ink,88,10,0,0,0,65,88,0,239,63.0,94061307,vadimdemedes/ink,https://github.com/vadimdemedes/ink,2017-06-12 06:12:28,TypeScript,,17391,469,17391,70,77,vadimdemedes/ink,93.0,0.0,2.0,0.0,504.0,57.0,212.0,269.0,12.0,214.0,226.0,2.0,195.0,444.0,104.0,120.0,99.0,120.0,105.0,1,1727,0.05385060799073538,0.0,0.0011580775911986102,0.2918355529820498,0.0,0.2929936305732484,444.0
recharts/recharts,4,14,0,0,0,2,19,0,1,5.0,40345658,recharts/recharts,https://github.com/recharts/recharts,2015-08-07 06:50:27,TypeScript,,17391,1325,17391,294,78,recharts/recharts,243.0,0.0,2.0,0.0,1895.0,323.0,1995.0,2318.0,10.0,455.0,465.0,1.0,40.0,482.0,112.0,120.0,122.0,120.0,120.0,1,2402,0.10116569525395504,0.0,0.0008326394671107411,0.7889258950874272,0.0,0.7897585345545379,482.0
apollographql/apollo-client,8,4,0,1,0,5,17,0,0,0.0,52630616,apollographql/apollo-client,https://github.com/apollographql/apollo-client,2016-02-26 20:25:00,TypeScript,,17019,2243,17019,524,79,apollographql/apollo-client,746.0,0.0,2.0,0.0,10496.0,505.0,3673.0,4178.0,124.0,4760.0,4884.0,1.0,89.0,568.0,143.0,119.0,150.0,119.0,180.0,1,2199,0.3392451114142792,0.0,0.0009095043201455207,4.773078672123693,0.0,4.773988176443838,568.0
codex-team/editor.js,17,18,1,0,0,5,33,0,14,10.0,47039255,codex-team/editor.js,https://github.com/codex-team/editor.js,2015-11-28 20:56:35,TypeScript,,16973,1330,16973,442,80,codex-team/editor.js,33.0,3921.0,26.0,19.0,623.0,335.0,716.0,1051.0,50.0,771.0,821.0,116.0,45.0,488.0,115.0,118.0,123.0,118.0,129.0,1,2289,0.014416775884665793,0.008300567933595456,0.011358671909130624,0.27217125382262997,0.7307692307692307,1.0142991565009913,488.0
alibaba/ice,19,7,0,0,0,39,56,0,2,2.0,72717562,alibaba/ice,https://github.com/alibaba/ice,2016-11-03 06:59:15,TypeScript,,16932,1995,16932,131,81,alibaba/ice,51.0,0.0,2.0,0.0,1730.0,148.0,2075.0,2223.0,12.0,2924.0,2936.0,2.0,41.0,543.0,132.0,117.0,143.0,117.0,166.0,1,1948,0.026180698151950718,0.0,0.001026694045174538,0.8880903490759754,0.0,0.8891170431211499,543.0
reduxjs/redux-thunk,7,3,0,0,0,2,13,0,13,13.0,39013909,reduxjs/redux-thunk,https://github.com/reduxjs/redux-thunk,2015-07-13 13:33:08,TypeScript,,16818,994,16818,0,82,reduxjs/redux-thunk,50.0,0.0,2.0,0.0,164.0,0.0,201.0,201.0,0.0,115.0,115.0,0.0,49.0,441.0,103.0,116.0,114.0,116.0,95.0,1,2427,0.020601565718994644,0.0,0.0008240626287597857,0.06757313555830242,0.0,0.0683971981870622,441.0
react-dnd/react-dnd,3,6,0,0,0,0,6,0,1,0.0,25427817,react-dnd/react-dnd,https://github.com/react-dnd/react-dnd,2014-10-19 13:29:28,TypeScript,,16803,1742,16803,287,83,react-dnd/react-dnd,212.0,0.0,2.0,0.0,2206.0,283.0,1255.0,1538.0,4.0,1859.0,1863.0,2.0,79.0,511.0,125.0,115.0,131.0,115.0,150.0,1,2694,0.07869339272457312,0.0,0.0007423904974016332,0.8188567186340014,0.0,0.8195991091314031,511.0
elastic/kibana,14,0,0,0,0,3,11,0,0,0.0,7833168,elastic/kibana,https://github.com/elastic/kibana,2013-01-26 04:00:59,TypeScript,,16783,6967,16783,9317,84,elastic/kibana,902.0,0.0,2.0,0.0,50989.0,9146.0,34086.0,43232.0,669.0,83259.0,83928.0,0.0,114.0,602.0,158.0,114.0,178.0,114.0,196.0,1,3325,0.2712781954887218,0.0,0.0006015037593984962,15.335037593984962,0.0,15.33563909774436,602.0
GeekyAnts/NativeBase,30,18,1,0,0,3,40,0,0,0.0,56315715,GeekyAnts/NativeBase,https://github.com/GeekyAnts/NativeBase,2016-04-15 11:37:23,TypeScript,,16634,2086,16634,329,85,GeekyAnts/NativeBase,298.0,0.0,2.0,0.0,5174.0,261.0,2764.0,3025.0,86.0,1587.0,1673.0,0.0,181.0,518.0,128.0,113.0,147.0,113.0,145.0,1,2150,0.1386046511627907,0.0,0.0009302325581395349,2.4065116279069767,0.0,2.4074418604651164,518.0
pubkey/rxdb,18,15,5,0,0,16,33,1,3,12.0,75425073,pubkey/rxdb,https://github.com/pubkey/rxdb,2016-12-02 19:34:42,TypeScript,,16622,781,16622,8,86,pubkey/rxdb,158.0,0.0,2.0,0.0,6775.0,2.0,528.0,530.0,5.0,3130.0,3135.0,2.0,190.0,503.0,123.0,112.0,108.0,112.0,171.0,1,1919,0.08233454924439812,0.0,0.0010422094841063053,3.5304846274101096,0.0,3.531526836894216,503.0
slidevjs/slidev,24,9,0,0,0,10,40,0,1,1.0,361044034,slidevjs/slidev,https://github.com/slidevjs/slidev,2021-04-24 01:25:23,TypeScript,,16571,557,16571,43,87,slidevjs/slidev,73.0,0.0,2.0,0.0,1067.0,73.0,251.0,324.0,7.0,128.0,135.0,0.0,45.0,419.0,100.0,111.0,100.0,111.0,97.0,1,315,0.23174603174603176,0.0,0.006349206349206349,3.3873015873015873,0.0,3.3936507936507936,419.0
lensapp/lens,0,3,0,0,0,1,9,0,0,0.0,157166750,lensapp/lens,https://github.com/lensapp/lens,2018-11-12 06:28:56,TypeScript,,16377,819,16377,628,88,lensapp/lens,93.0,0.0,2.0,0.0,2261.0,675.0,1673.0,2348.0,39.0,2592.0,2631.0,4.0,28.0,491.0,117.0,110.0,109.0,110.0,162.0,1,1209,0.07692307692307693,0.0,0.0016542597187758478,1.870140612076096,0.0,1.8717948717948718,491.0
refined-github/refined-github,200,5,39,0,0,24,190,1,18,0.0,51769689,refined-github/refined-github,https://github.com/refined-github/refined-github,2016-02-15 16:45:02,TypeScript,,16358,1200,16358,138,89,refined-github/refined-github,292.0,35.0,30.0,1.0,2932.0,157.0,2696.0,2853.0,15.0,2550.0,2565.0,0.0,537.0,497.0,120.0,109.0,119.0,109.0,160.0,1,2210,0.1321266968325792,0.00045248868778280545,0.013574660633484163,1.3266968325791855,0.03333333333333333,1.373604826546003,497.0
basarat/typescript-book,38,0,0,0,0,16,42,0,0,0.0,32623292,basarat/typescript-book,https://github.com/basarat/typescript-book,2015-03-21 07:01:38,TypeScript,,16197,2040,16197,140,90,basarat/typescript-book,246.0,0.0,2.0,0.0,1612.0,111.0,142.0,253.0,33.0,373.0,406.0,2.0,59.0,479.0,111.0,108.0,146.0,108.0,117.0,1,2541,0.09681227863046045,0.0,0.0007870916961826052,0.6343959071231798,0.0,0.6351829988193625,479.0
pmndrs/react-three-fiber,21,10,1,0,0,13,36,0,13,4.0,172521926,pmndrs/react-three-fiber,https://github.com/pmndrs/react-three-fiber,2019-02-25 14:31:51,TypeScript,,15937,851,15937,38,91,pmndrs/react-three-fiber,156.0,0.0,2.0,0.0,1966.0,16.0,608.0,624.0,4.0,386.0,390.0,0.0,375.0,439.0,101.0,107.0,111.0,107.0,114.0,1,1104,0.14130434782608695,0.0,0.0018115942028985507,1.7807971014492754,0.0,1.7826086956521738,439.0
material-components/material-components-web,9,2,0,0,0,0,12,0,2,5.0,75642389,material-components/material-components-web,https://github.com/material-components/material-components-web,2016-12-05 16:04:09,TypeScript,,15914,2122,15914,408,92,material-components/material-components-web,459.0,0.0,2.0,0.0,7008.0,345.0,2500.0,2845.0,77.0,4430.0,4507.0,7.0,198.0,538.0,131.0,106.0,148.0,106.0,178.0,1,1916,0.2395615866388309,0.0,0.0010438413361169101,3.6576200417536535,0.0,3.6586638830897704,538.0
eclipse-theia/theia,41,8,0,0,0,17,26,2,0,0.0,83050680,eclipse-theia/theia,https://github.com/eclipse-theia/theia,2017-02-24 14:42:05,TypeScript,,15879,2012,15879,1417,93,eclipse-theia/theia,289.0,0.0,2.0,0.0,5743.0,1329.0,4350.0,5679.0,67.0,4555.0,4622.0,10.0,71.0,533.0,130.0,105.0,144.0,105.0,179.0,1,1835,0.15749318801089918,0.0,0.0010899182561307902,3.129700272479564,0.0,3.1307901907356945,533.0
Redocly/redoc,115,8,3,0,0,3,26,0,96,1.0,45250726,Redocly/redoc,https://github.com/Redocly/redoc,2015-10-30 12:53:02,TypeScript,,15825,1756,15825,435,94,Redocly/redoc,181.0,0.0,2.0,0.0,2342.0,394.0,1057.0,1451.0,47.0,411.0,458.0,8.0,156.0,459.0,106.0,104.0,132.0,104.0,119.0,1,2318,0.07808455565142364,0.0,0.0008628127696289905,1.010353753235548,0.0,1.011216566005177,459.0
tensorflow/tfjs,22,0,0,0,0,7,27,0,2,2.0,123870315,tensorflow/tfjs,https://github.com/tensorflow/tfjs,2018-03-05 05:41:02,TypeScript,,15783,1640,15783,611,95,tensorflow/tfjs,337.0,0.0,2.0,0.0,5155.0,508.0,2808.0,3316.0,144.0,2725.0,2869.0,1.0,38.0,501.0,122.0,103.0,130.0,103.0,165.0,1,1461,0.23066392881587952,0.0,0.0013689253935660506,3.5284052019164958,0.0,3.529774127310062,501.0
ionic-team/ionicons,7,0,0,0,0,3,14,0,8,10.0,13473768,ionic-team/ionicons,https://github.com/ionic-team/ionicons,2013-10-10 14:34:18,TypeScript,,15763,1960,15763,454,96,ionic-team/ionicons,47.0,0.0,2.0,0.0,531.0,442.0,451.0,893.0,32.0,123.0,155.0,0.0,37.0,445.0,105.0,102.0,142.0,102.0,99.0,1,3068,0.015319426336375489,0.0,0.000651890482398957,0.17307692307692307,0.0,0.17372881355932204,445.0
BabylonJS/Babylon.js,15,7,0,0,0,8,31,0,2,5.0,11007313,BabylonJS/Babylon.js,https://github.com/BabylonJS/Babylon.js,2013-06-27 20:40:42,TypeScript,,15378,2605,15378,78,97,BabylonJS/Babylon.js,562.0,0.0,2.0,0.0,36112.0,71.0,2472.0,2543.0,9.0,9532.0,9541.0,0.0,150.0,544.0,134.0,101.0,155.0,101.0,187.0,1,3173,0.17711944531988655,0.0,0.0006303183107469272,11.381027418846518,0.0,11.381657737157266,544.0
fingerprintjs/fingerprintjs,4,0,0,0,0,4,18,0,0,2.0,30638861,fingerprintjs/fingerprintjs,https://github.com/fingerprintjs/fingerprintjs,2015-02-11 08:49:54,TypeScript,,15375,1774,15375,11,98,fingerprintjs/fingerprintjs,88.0,0.0,2.0,0.0,673.0,13.0,470.0,483.0,1.0,232.0,233.0,0.0,58.0,439.0,101.0,100.0,133.0,100.0,106.0,1,2579,0.03412175261729353,0.0,0.0007754943776657619,0.26095385808452887,0.0,0.26172935246219464,439.0
jquense/yup,102,0,0,0,0,2,6,0,287,50.0,24349832,jquense/yup,https://github.com/jquense/yup,2014-09-22 23:54:22,TypeScript,,15339,680,15339,336,99,jquense/yup,143.0,0.0,2.0,0.0,656.0,293.0,938.0,1231.0,56.0,319.0,375.0,4.0,170.0,416.0,99.0,99.0,105.0,99.0,113.0,0,2721,0.05255420801176038,0.0,0.000735023888276369,0.24108783535464903,0.0,0.2418228592429254,416.0
XiangPingJun/stream-me-board,36,24,6,3,0,3,12,0,21,15.0,90351246,XiangPingJun/stream-me-board,https://github.com/XiangPingJun/stream-me-board,2017-05-05 07:50:51,TypeScript,,99,17,99,9,198,XiangPingJun/stream-me-board,6.0,0.0,2.0,0.0,224.0,0.0,1.0,1.0,11.0,2.0,13.0,0.0,21.0,321.0,92.0,98.0,70.0,98.0,55.0,0,1765,0.0033994334277620396,0.0,0.0011331444759206798,0.12691218130311616,0.0,0.12804532577903682,321.0
auth0-blog/mean-rsvp-auth0,42,0,0,0,0,0,39,0,15,9.0,95147841,auth0-blog/mean-rsvp-auth0,https://github.com/auth0-blog/mean-rsvp-auth0,2017-06-22 19:06:15,TypeScript,,98,50,98,0,197,auth0-blog/mean-rsvp-auth0,1.0,0.0,2.0,0.0,85.0,0.0,1.0,1.0,0.0,5.0,5.0,0.0,8.0,336.0,95.0,97.0,96.0,97.0,46.0,0,1717,0.0005824111822947001,0.0,0.0011648223645894002,0.04950495049504951,0.0,0.05066977285963891,336.0
leoafarias/neardb,51,3,0,0,0,6,30,3,0,0.0,154394701,leoafarias/neardb,https://github.com/leoafarias/neardb,2018-10-23 20:47:25,TypeScript,,97,8,97,5,196,leoafarias/neardb,8.0,0.0,2.0,0.0,219.0,0.0,6.0,6.0,5.0,25.0,30.0,0.0,52.0,312.0,90.0,96.0,44.0,96.0,76.0,0,1229,0.006509357200976403,0.0,0.0016273393002441008,0.17819365337672904,0.0,0.17982099267697316,312.0
rwu823/sh-exec,0,6,0,0,0,0,9,0,6,12.0,116264382,rwu823/sh-exec,https://github.com/rwu823/sh-exec,2018-01-04 13:40:35,TypeScript,,96,1,96,0,195,rwu823/sh-exec,1.0,0.0,2.0,0.0,26.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,198.0,42.0,95.0,7.0,95.0,1.0,0,1521,0.0006574621959237344,0.0,0.0013149243918474688,0.017094017094017096,0.0,0.018408941485864565,198.0
releasy/react-releasy,0,15,0,0,0,9,27,0,6,18.0,120955279,releasy/react-releasy,https://github.com/releasy/react-releasy,2018-02-09 21:02:03,TypeScript,,95,7,95,2,194,releasy/react-releasy,4.0,0.0,2.0,0.0,61.0,2.0,7.0,9.0,0.0,18.0,18.0,0.0,12.0,287.0,80.0,94.0,39.0,94.0,60.0,0,1485,0.0026936026936026937,0.0,0.0013468013468013469,0.04107744107744108,0.0,0.04242424242424243,287.0
lytc/react-sortly,0,0,0,0,0,3,10,0,0,9.0,114885102,lytc/react-sortly,https://github.com/lytc/react-sortly,2017-12-20 12:29:51,TypeScript,,94,14,94,41,193,lytc/react-sortly,3.0,0.0,2.0,0.0,129.0,9.0,14.0,23.0,36.0,79.0,115.0,0.0,8.0,346.0,97.0,93.0,65.0,93.0,95.0,0,1536,0.001953125,0.0,0.0013020833333333333,0.083984375,0.0,0.08528645833333333,346.0
Mercateo/react-with-typescript,105,9,3,0,0,6,6,3,114,96.0,69329391,Mercateo/react-with-typescript,https://github.com/Mercateo/react-with-typescript,2016-09-27 07:10:16,TypeScript,,93,7,93,0,192,Mercateo/react-with-typescript,4.0,0.0,2.0,0.0,8.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,6.0,242.0,67.0,92.0,39.0,92.0,19.0,0,1985,0.0020151133501259445,0.0,0.0010075566750629723,0.004030226700251889,0.0,0.005037783375314861,242.0
epilande/gatsby-theme-firebase,51,12,0,0,0,60,75,0,75,39.0,200461533,epilande/gatsby-theme-firebase,https://github.com/epilande/gatsby-theme-firebase,2019-08-04 07:11:44,TypeScript,,92,14,92,43,191,epilande/gatsby-theme-firebase,5.0,0.0,2.0,0.0,235.0,11.0,9.0,20.0,32.0,403.0,435.0,0.0,2.0,365.0,98.0,91.0,65.0,91.0,118.0,0,944,0.005296610169491525,0.0,0.00211864406779661,0.2489406779661017,0.0,0.2510593220338983,365.0
Yoonit-Labs/nativescript-yoonit-camera,30,3,0,0,0,21,30,0,249,9.0,294444044,Yoonit-Labs/nativescript-yoonit-camera,https://github.com/Yoonit-Labs/nativescript-yoonit-camera,2020-09-10 15:08:55,TypeScript,,91,5,91,0,190,Yoonit-Labs/nativescript-yoonit-camera,9.0,0.0,2.0,0.0,315.0,0.0,4.0,4.0,1.0,74.0,75.0,0.0,50.0,299.0,85.0,90.0,27.0,90.0,92.0,0,541,0.0166358595194085,0.0,0.0036968576709796672,0.5822550831792976,0.0,0.5859519408502774,299.0
retaxJS/retax,66,0,0,0,0,15,18,3,27,15.0,56949056,retaxJS/retax,https://github.com/retaxJS/retax,2016-04-24 01:47:48,TypeScript,,90,2,90,35,189,retaxJS/retax,2.0,0.0,2.0,0.0,43.0,0.0,2.0,2.0,35.0,28.0,63.0,0.0,6.0,285.0,78.0,89.0,17.0,89.0,90.0,0,2141,0.0009341429238673517,0.0,0.0009341429238673517,0.02008407286314806,0.0,0.021018215787015414,285.0
ludohenin/ng2-wp-blog,0,3,0,0,0,0,3,0,0,3.0,47223286,ludohenin/ng2-wp-blog,https://github.com/ludohenin/ng2-wp-blog,2015-12-01 23:11:26,TypeScript,,89,33,89,1,188,ludohenin/ng2-wp-blog,1.0,0.0,2.0,0.0,50.0,1.0,6.0,7.0,0.0,1.0,1.0,0.0,9.0,288.0,81.0,88.0,93.0,88.0,19.0,0,2286,0.0004374453193350831,0.0,0.0008748906386701663,0.021872265966754154,0.0,0.02274715660542432,288.0
sossejs/sosse,84,9,0,0,0,27,36,0,0,0.0,271344739,sossejs/sosse,https://github.com/sossejs/sosse,2020-06-10 17:42:16,TypeScript,,88,2,88,4,187,sossejs/sosse,2.0,0.0,2.0,0.0,166.0,1.0,0.0,1.0,3.0,3.0,6.0,0.0,13.0,239.0,65.0,87.0,17.0,87.0,48.0,0,633,0.00315955766192733,0.0,0.00315955766192733,0.26224328593996843,0.0,0.26540284360189575,239.0
