Name,List,Image,Animation,Video,Table,Github,Links,Project,Inline,Code,repository_ID,fullname,URL,created_date,language,description,number_of_stars,num_of_forks,num_of_watchers,open_issue_count,repo_id,repository,community,downloads,releases,assets,commits,open_issues,closed_issues,total_issues,open_prs,closed_prs,total_prs,readme_issues,readme_commits,Rank,Rank_real,star_rank,fork_rank,watchers_rank,pullrequest_rank,label,days,community_score,assets_score,releases_score,commits_score,avg_assets_release,progress_score,popularity_score
w7corp/easywechat,7,9,0,0,0,6,15,1,1,2.0,29843361,w7corp/easywechat,https://github.com/w7corp/easywechat,2015-01-26 03:30:40,PHP,,9663,2310,9663,97,56,w7corp/easywechat,157.0,0.0,30.0,0.0,2003.0,4.0,1129.0,1133.0,1.0,1221.0,1222.0,0.0,91.0,616.0,155.0,140.0,169.0,140.0,167.0,1,2595,0.0605009633911368,0.0,0.011560693641618497,0.771868978805395,0.0,0.7834296724470134,616.0
walkor/Workerman,2,9,0,0,0,5,14,0,7,12.5,15020102,walkor/Workerman,https://github.com/walkor/Workerman,2013-12-08 07:49:28,PHP,,9579,2184,9579,5,57,walkor/Workerman,93.0,0.0,30.0,0.0,1558.0,18.0,451.0,469.0,4.0,235.0,239.0,0.0,118.0,569.0,139.0,139.0,165.0,139.0,126.0,1,3009,0.03090727816550349,0.0,0.009970089730807577,0.5177799933532735,0.0,0.5277500830840811,569.0
swiftmailer/swiftmailer,0,0,0,0,0,0,4,0,0,0.0,93580,swiftmailer/swiftmailer,https://github.com/swiftmailer/swiftmailer,2008-12-19 08:31:03,PHP,,9502,824,9502,0,58,swiftmailer/swiftmailer,187.0,0.0,0.0,0.0,1644.0,0.0,851.0,851.0,0.0,507.0,507.0,0.0,3.0,556.0,134.0,138.0,128.0,138.0,152.0,1,4824,0.03876451077943615,0.0,0.0,0.3407960199004975,-1,-0.6592039800995024,556.0
php-fig/container,0,0,0,0,0,0,0,0,0,0.0,65755556,php-fig/container,https://github.com/php-fig/container,2016-08-15 18:35:30,PHP,,9334,37,9334,3,59,php-fig/container,33.0,0.0,7.0,0.0,185.0,4.0,15.0,19.0,0.0,23.0,23.0,0.0,82.0,443.0,105.0,137.0,80.0,137.0,89.0,1,2028,0.016272189349112426,0.0,0.0034516765285996054,0.09122287968441814,0.0,0.09467455621301775,443.0
dingo/api,8,6,0,0,0,2,9,1,0,0.0,18673522,dingo/api,https://github.com/dingo/api,2014-04-11 12:31:18,PHP,,9245,1272,9245,191,60,dingo/api,120.0,0.0,30.0,0.0,1387.0,181.0,1180.0,1361.0,10.0,397.0,407.0,0.0,24.0,557.0,135.0,136.0,138.0,136.0,147.0,1,2885,0.0415944540727903,0.0,0.010398613518197574,0.48076256499133446,0.0,0.49116117850953206,557.0
bobthecow/psysh,9,6,0,0,0,17,21,0,0,0.0,4549925,bobthecow/psysh,https://github.com/bobthecow/psysh,2012-06-04 17:15:35,PHP,,9157,277,9157,42,61,bobthecow/psysh,81.0,1387.0,30.0,119.0,1808.0,34.0,386.0,420.0,8.0,267.0,275.0,9.0,65.0,521.0,129.0,135.0,120.0,135.0,131.0,1,3561,0.02274641954507161,0.03341757933164841,0.008424599831508003,0.507722549845549,3.966666666666667,4.4828138163437234,521.0
squizlabs/PHP_CodeSniffer,11,4,0,0,0,7,10,1,14,2.0,2699935,squizlabs/PHP_CodeSniffer,https://github.com/squizlabs/PHP_CodeSniffer,2011-11-03 04:06:24,PHP,,8981,1405,8981,298,62,squizlabs/PHP_CodeSniffer,244.0,218461.0,30.0,104.0,7064.0,222.0,1877.0,2099.0,72.0,1343.0,1415.0,3.0,27.0,584.0,144.0,134.0,146.0,134.0,170.0,1,3775,0.06463576158940397,0.027549668874172185,0.007947019867549669,1.8712582781456955,3.466666666666667,5.345871964679912,584.0
symfony/console,3,0,0,0,0,3,5,0,1,0.0,1398630,symfony/console,https://github.com/symfony/console,2011-02-22 18:00:31,PHP,,8971,224,8971,0,63,symfony/console,381.0,0.0,30.0,0.0,3510.0,0.0,0.0,0.0,1.0,77.0,78.0,0.0,18.0,496.0,116.0,133.0,117.0,133.0,113.0,1,4029,0.09456440804169769,0.0,0.007446016381236039,0.8711839166046166,0.0,0.8786299329858526,496.0
doctrine/orm,2,0,0,0,0,0,2,0,0,0.0,597887,doctrine/orm,https://github.com/doctrine/orm,2010-04-06 21:42:59,PHP,,8941,2356,8941,1380,64,doctrine/orm,966.0,0.0,30.0,0.0,12499.0,1134.0,4666.0,5800.0,271.0,3369.0,3640.0,0.0,20.0,617.0,157.0,132.0,170.0,132.0,183.0,1,4351,0.22201792691335326,0.0,0.006894966674327741,2.8726729487474145,0.0,2.879567915421742,617.0
phpDocumentor/ReflectionDocBlock,6,7,0,0,0,0,7,0,6,4.0,3951767,phpDocumentor/ReflectionDocBlock,https://github.com/phpDocumentor/ReflectionDocBlock,2012-04-06 17:17:37,PHP,,8897,91,8897,19,65,phpDocumentor/ReflectionDocBlock,62.0,0.0,30.0,0.0,651.0,9.0,77.0,86.0,10.0,233.0,243.0,0.0,15.0,499.0,119.0,131.0,110.0,131.0,127.0,1,3620,0.01712707182320442,0.0,0.008287292817679558,0.1798342541436464,0.0,0.18812154696132596,499.0
deployphp/deployer,4,5,1,0,0,3,8,0,0,0.0,11340559,deployphp/deployer,https://github.com/deployphp/deployer,2013-07-11 11:45:38,PHP,,8895,1302,8895,25,66,deployphp/deployer,343.0,10472.0,30.0,10.0,2617.0,44.0,1592.0,1636.0,4.0,1086.0,1090.0,0.0,125.0,564.0,136.0,130.0,139.0,130.0,165.0,1,3159,0.1085786641342197,0.0031655587211142765,0.00949667616334283,0.8284267173156062,0.3333333333333333,1.1712567268122824,564.0
FriendsOfPHP/Goutte,0,0,0,0,0,0,0,0,13,0.0,622166,FriendsOfPHP/Goutte,https://github.com/FriendsOfPHP/Goutte,2010-04-21 19:21:54,PHP,,8704,992,8704,126,67,FriendsOfPHP/Goutte,77.0,8132.0,6.0,6.0,318.0,126.0,168.0,294.0,2.0,147.0,149.0,3.0,31.0,509.0,125.0,129.0,131.0,129.0,120.0,1,4336,0.01775830258302583,0.0013837638376383763,0.0013837638376383763,0.07333948339483395,1.0,1.0747232472324724,509.0
phpDocumentor/TypeResolver,17,7,0,0,0,0,5,0,36,8.0,37216840,phpDocumentor/TypeResolver,https://github.com/phpDocumentor/TypeResolver,2015-06-10 19:05:30,PHP,,8699,39,8699,6,68,phpDocumentor/TypeResolver,41.0,0.0,25.0,0.0,363.0,3.0,39.0,42.0,6.0,112.0,118.0,1.0,13.0,456.0,108.0,128.0,82.0,128.0,118.0,1,2460,0.016666666666666666,0.0,0.01016260162601626,0.1475609756097561,0.0,0.15772357723577235,456.0
phpDocumentor/ReflectionCommon,0,7,0,0,0,0,6,0,0,0.0,36597039,phpDocumentor/ReflectionCommon,https://github.com/phpDocumentor/ReflectionCommon,2015-05-31 09:52:59,PHP,,8613,19,8613,2,69,phpDocumentor/ReflectionCommon,15.0,0.0,11.0,0.0,157.0,0.0,6.0,6.0,3.0,58.0,61.0,1.0,6.0,413.0,104.0,127.0,51.0,127.0,108.0,1,2470,0.006072874493927126,0.0,0.004453441295546558,0.06356275303643724,0.0,0.0680161943319838,413.0
doctrine/dbal,3,0,0,0,0,1,3,0,0,0.0,677464,doctrine/dbal,https://github.com/doctrine/dbal,2010-05-20 17:01:42,PHP,,8454,1164,8454,349,70,doctrine/dbal,563.0,0.0,30.0,0.0,10347.0,253.0,2046.0,2299.0,22.0,2959.0,2981.0,0.0,46.0,569.0,139.0,126.0,136.0,126.0,181.0,1,4307,0.1307174367309032,0.0,0.006965405154399814,2.402368237752496,0.0,2.409333642906896,569.0
cakephp/cakephp,21,0,0,0,0,5,27,0,3,1.0,656494,cakephp/cakephp,https://github.com/cakephp/cakephp,2010-05-08 14:38:22,PHP,,8443,3471,8443,35,71,cakephp/cakephp,848.0,7296.0,30.0,24.0,43900.0,32.0,6185.0,6217.0,4.0,10050.0,10054.0,1.0,80.0,620.0,159.0,125.0,180.0,125.0,190.0,1,4319,0.19634174577448482,0.005556841861542023,0.00694605232692753,10.164389905070617,0.8,10.971335957397546,620.0
dompdf/dompdf,25,7,1,0,0,4,18,1,2,8.0,6660366,dompdf/dompdf,https://github.com/dompdf/dompdf,2012-11-12 20:47:16,PHP,,8407,1577,8407,639,72,dompdf/dompdf,149.0,169006.0,22.0,16.0,1504.0,593.0,1643.0,2236.0,24.0,441.0,465.0,7.0,60.0,548.0,133.0,124.0,150.0,124.0,150.0,1,3400,0.043823529411764706,0.004705882352941176,0.006470588235294118,0.4423529411764706,0.7272727272727273,1.1760962566844921,548.0
typecho/typecho,0,0,0,0,0,0,0,0,0,0.0,11467667,typecho/typecho,https://github.com/typecho/typecho,2013-07-17 05:08:35,PHP,,8375,1705,8375,335,73,typecho/typecho,72.0,278618.0,15.0,15.0,1377.0,296.0,682.0,978.0,43.0,209.0,252.0,0.0,4.0,532.0,130.0,123.0,157.0,123.0,129.0,1,3153,0.022835394862036156,0.004757373929590866,0.004757373929590866,0.4367269267364415,1.0,1.4414843006660323,532.0
phpspec/prophecy,18,2,0,0,0,0,3,0,53,21.0,9004802,phpspec/prophecy,https://github.com/phpspec/prophecy,2013-03-25 11:40:40,PHP,,8272,223,8272,106,74,phpspec/prophecy,121.0,0.0,30.0,0.0,693.0,97.0,146.0,243.0,7.0,300.0,307.0,1.0,36.0,497.0,117.0,122.0,116.0,122.0,137.0,1,3267,0.037037037037037035,0.0,0.009182736455463728,0.21212121212121213,0.0,0.22130394857667585,497.0
reactphp/reactphp,38,0,0,0,0,20,37,0,2,6.0,4287921,reactphp/reactphp,https://github.com/reactphp/reactphp,2012-05-10 18:00:00,PHP,,8200,744,8200,2,75,reactphp/reactphp,40.0,0.0,21.0,0.0,958.0,2.0,202.0,204.0,0.0,244.0,244.0,3.0,79.0,497.0,117.0,121.0,127.0,121.0,128.0,1,3586,0.011154489682097044,0.0,0.005856107083100948,0.2671500278862242,0.0,0.2730061349693252,497.0
guyueyingmu/avbook,0,5,0,0,0,4,10,0,2,0.0,82436691,guyueyingmu/avbook,https://github.com/guyueyingmu/avbook,2017-02-19 05:09:55,PHP,,8103,1947,8103,67,76,guyueyingmu/avbook,2.0,58193.0,1.0,1.0,41.0,64.0,61.0,125.0,6.0,21.0,27.0,0.0,26.0,495.0,115.0,120.0,162.0,120.0,93.0,1,1840,0.0010869565217391304,0.0005434782608695652,0.0005434782608695652,0.022282608695652174,1.0,1.0228260869565218,495.0
sebastianbergmann/php-code-coverage,0,4,0,0,0,1,5,0,0,3.0,212659,sebastianbergmann/php-code-coverage,https://github.com/sebastianbergmann/php-code-coverage,2009-05-28 16:01:43,PHP,,8098,341,8098,31,77,sebastianbergmann/php-code-coverage,113.0,0.0,0.0,0.0,2366.0,11.0,527.0,538.0,1.0,354.0,355.0,3.0,32.0,501.0,121.0,119.0,121.0,119.0,142.0,1,4664,0.02422813036020583,0.0,0.0,0.5072898799313894,-1,-0.4927101200686106,501.0
myclabs/DeepCopy,17,8,0,0,0,0,7,0,29,18.0,11584853,myclabs/DeepCopy,https://github.com/myclabs/DeepCopy,2013-07-22 15:28:03,PHP,,8072,83,8072,15,78,myclabs/DeepCopy,26.0,0.0,30.0,0.0,168.0,11.0,61.0,72.0,4.0,95.0,99.0,0.0,38.0,461.0,112.0,118.0,108.0,118.0,117.0,1,3148,0.008259212198221092,0.0,0.009529860228716646,0.053367217280813214,0.0,0.06289707750952986,461.0
symfony/http-foundation,3,0,0,0,0,3,5,0,0,0.0,1398648,symfony/http-foundation,https://github.com/symfony/http-foundation,2011-02-22 18:03:45,PHP,,8057,271,8057,2,79,symfony/http-foundation,494.0,0.0,30.0,0.0,3954.0,0.0,0.0,0.0,3.0,76.0,79.0,0.0,14.0,467.0,113.0,117.0,119.0,117.0,114.0,1,4029,0.12261106974435344,0.0,0.007446016381236039,0.9813849590469099,0.0,0.9888309754281459,467.0
paragonie/random_compat,63,6,0,0,0,50,62,0,22,5.0,38710819,paragonie/random_compat,https://github.com/paragonie/random_compat,2015-07-07 19:45:38,PHP,,7950,115,7950,4,80,paragonie/random_compat,36.0,3616.0,30.0,90.0,436.0,4.0,81.0,85.0,1.0,89.0,90.0,3.0,60.0,460.0,111.0,116.0,112.0,116.0,116.0,1,2433,0.014796547472256474,0.036991368680641186,0.012330456226880395,0.1792026304973284,3.0,3.191533086724209,460.0
symfony/event-dispatcher,3,0,0,0,0,3,5,0,0,0.0,1398640,symfony/event-dispatcher,https://github.com/symfony/event-dispatcher,2011-02-22 18:02:40,PHP,,7934,64,7934,1,81,symfony/event-dispatcher,114.0,0.0,30.0,0.0,1007.0,0.0,0.0,0.0,2.0,6.0,8.0,0.0,15.0,398.0,100.0,115.0,100.0,115.0,68.0,1,4029,0.028294862248696945,0.0,0.007446016381236039,0.2499379498634897,0.0,0.2573839662447257,398.0
php-fig/simple-cache,0,0,0,0,0,1,2,0,0,0.0,66432581,php-fig/simple-cache,https://github.com/php-fig/simple-cache,2016-08-24 05:22:12,PHP,,7837,40,7837,2,82,php-fig/simple-cache,9.0,0.0,6.0,0.0,26.0,0.0,0.0,0.0,2.0,20.0,22.0,0.0,4.0,400.0,101.0,114.0,85.0,114.0,87.0,1,2019,0.004457652303120356,0.0,0.0029717682020802376,0.012877662209014363,0.0,0.0158494304110946,400.0
symfony/finder,3,0,0,0,0,3,5,0,0,0.0,1398641,symfony/finder,https://github.com/symfony/finder,2011-02-22 18:03:01,PHP,,7828,51,7828,0,83,symfony/finder,135.0,0.0,30.0,0.0,1030.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,15.0,383.0,98.0,113.0,95.0,113.0,62.0,0,4029,0.03350707371556218,0.0,0.007446016381236039,0.25564656242243733,0.0,0.26309257880367337,383.0
googleapis/google-api-php-client,16,1,0,0,0,6,20,0,20,29.0,12166778,googleapis/google-api-php-client,https://github.com/googleapis/google-api-php-client,2013-08-16 19:48:39,PHP,,7801,3350,7801,84,84,googleapis/google-api-php-client,156.0,232924.0,30.0,78.0,1773.0,108.0,1430.0,1538.0,2.0,651.0,653.0,13.0,78.0,565.0,137.0,112.0,179.0,112.0,162.0,1,3123,0.049951969260326606,0.024975984630163303,0.009606147934678195,0.5677233429394812,2.6,3.1773294908741594,565.0
helloqingfeng/Awsome-Front-End-learning-resource,6,1,0,0,0,35,40,5,0,0.0,66709063,helloqingfeng/Awsome-Front-End-learning-resource,https://github.com/helloqingfeng/Awsome-Front-End-learning-resource,2016-08-27 10:28:10,PHP,,7800,1758,7800,4,85,helloqingfeng/Awsome-Front-End-learning-resource,3.0,0.0,0.0,0.0,34.0,2.0,8.0,10.0,3.0,6.0,9.0,0.0,18.0,449.0,107.0,111.0,158.0,111.0,69.0,1,2016,0.001488095238095238,0.0,0.0,0.016865079365079364,-1,-0.9831349206349206,449.0
top-think/think,12,0,0,0,0,1,4,0,3,0.0,8305060,top-think/think,https://github.com/top-think/think,2013-02-20 03:14:27,PHP,,7675,1669,7675,113,86,top-think/think,51.0,0.0,30.0,0.0,2032.0,106.0,705.0,811.0,10.0,277.0,287.0,0.0,69.0,511.0,126.0,110.0,156.0,110.0,135.0,1,3300,0.015454545454545455,0.0,0.00909090909090909,0.6157575757575757,0.0,0.6248484848484848,511.0
YOURLS/YOURLS,8,52,2,0,0,9,99,1,1,0.0,5508585,YOURLS/YOURLS,https://github.com/YOURLS/YOURLS,2012-08-22 11:36:52,PHP,,7645,1625,7645,51,87,YOURLS/YOURLS,91.0,0.0,17.0,0.0,1901.0,47.0,2557.0,2604.0,5.0,334.0,339.0,1.0,35.0,511.0,126.0,109.0,153.0,109.0,140.0,1,3482,0.02613440551407237,0.0,0.004882251579551982,0.5459506031016657,0.0,0.5508328546812177,511.0
BookStackApp/BookStack,42,7,0,0,0,25,53,2,14,5.0,41589337,BookStackApp/BookStack,https://github.com/BookStackApp/BookStack,2015-08-29 10:26:44,PHP,,7635,1124,7635,429,88,BookStackApp/BookStack,180.0,0.0,30.0,0.0,3146.0,420.0,2279.0,2699.0,2.0,587.0,589.0,11.0,95.0,507.0,123.0,108.0,134.0,108.0,157.0,1,2380,0.07563025210084033,0.0,0.012605042016806723,1.3218487394957983,0.0,1.334453781512605,507.0
owncloud/core,11,5,0,0,0,0,9,0,0,0.0,5550552,owncloud/core,https://github.com/owncloud/core,2012-08-25 10:32:48,PHP,,7586,2040,7586,374,89,owncloud/core,739.0,0.0,0.0,0.0,47671.0,325.0,18652.0,18977.0,64.0,20683.0,20747.0,0.0,52.0,571.0,142.0,107.0,163.0,107.0,194.0,1,3479,0.21241736131072148,0.0,0.0,13.702500718597298,-1,12.702500718597298,571.0
symfony/thanks,0,0,0,0,0,1,2,0,3,4.0,114393221,symfony/thanks,https://github.com/symfony/thanks,2017-12-15 17:00:19,PHP,,7556,39,7556,1,90,symfony/thanks,19.0,0.0,1.0,0.0,96.0,1.0,34.0,35.0,0.0,57.0,57.0,0.0,10.0,400.0,101.0,106.0,82.0,106.0,106.0,1,1541,0.012329656067488644,0.0,0.0006489292667099286,0.06229720960415315,0.0,0.06294613887086307,400.0
symfony/http-kernel,3,0,0,0,0,3,5,0,0,0.0,1398651,symfony/http-kernel,https://github.com/symfony/http-kernel,2011-02-22 18:04:06,PHP,,7536,80,7536,0,91,symfony/http-kernel,410.0,0.0,30.0,0.0,5696.0,0.0,0.0,0.0,0.0,23.0,23.0,0.0,17.0,404.0,103.0,105.0,105.0,105.0,89.0,1,4029,0.10176222387689253,0.0,0.007446016381236039,1.4137503102506825,0.0,1.4211963266319185,404.0
tennc/webshell,35,1,0,0,0,32,34,0,0,0.0,10238429,tennc/webshell,https://github.com/tennc/webshell,2013-05-23 07:37:56,PHP,,7506,5078,7506,0,92,tennc/webshell,20.0,0.0,7.0,0.0,621.0,0.0,24.0,24.0,0.0,28.0,28.0,0.0,62.0,485.0,114.0,104.0,183.0,104.0,94.0,1,3208,0.006234413965087282,0.0,0.0021820448877805485,0.1935785536159601,0.0,0.19576059850374064,485.0
woocommerce/woocommerce,9,7,0,0,0,3,19,0,0,0.0,2179920,woocommerce/woocommerce,https://github.com/woocommerce/woocommerce,2011-08-09 15:12:11,PHP,,7444,9820,7444,1074,93,woocommerce/woocommerce,1420.0,2897.0,30.0,31.0,41023.0,989.0,18855.0,19844.0,226.0,11508.0,11734.0,1.0,40.0,590.0,149.0,103.0,193.0,103.0,191.0,1,3861,0.36778036778036777,0.00802900802900803,0.00777000777000777,10.624967624967624,1.0333333333333334,11.666070966070965,590.0
laravel/lumen,0,4,0,0,0,0,7,0,0,0.0,33904351,laravel/lumen,https://github.com/laravel/lumen,2015-04-14 01:43:28,PHP,,7436,984,7436,0,94,laravel/lumen,73.0,0.0,0.0,0.0,304.0,0.0,0.0,0.0,0.0,160.0,160.0,0.0,6.0,457.0,110.0,102.0,130.0,102.0,123.0,1,2517,0.029002781088597537,0.0,0.0,0.12077870480731029,-1,-0.8792212951926897,457.0
twigphp/Twig,0,0,0,0,0,0,1,0,1,0.0,330275,twigphp/Twig,https://github.com/twigphp/Twig,2009-10-07 21:23:38,PHP,,7367,1145,7367,77,95,twigphp/Twig,435.0,0.0,0.0,0.0,5857.0,83.0,1812.0,1895.0,16.0,1731.0,1747.0,0.0,6.0,513.0,128.0,101.0,135.0,101.0,176.0,1,4532,0.09598411297440423,0.0,0.0,1.2923654015887025,-1,0.2923654015887025,513.0
guzzle/psr7,28,2,0,0,0,1,9,0,155,15.0,31295421,guzzle/psr7,https://github.com/guzzle/psr7,2015-02-25 03:31:26,PHP,,7342,236,7342,10,96,guzzle/psr7,97.0,0.0,17.0,0.0,593.0,2.0,162.0,164.0,5.0,306.0,311.0,1.0,32.0,456.0,108.0,100.0,118.0,100.0,138.0,1,2565,0.03781676413255361,0.0,0.006627680311890838,0.23118908382066278,0.0,0.23781676413255362,456.0
symfony/polyfill-mbstring,0,0,0,0,0,1,2,0,0,0.0,44745130,symfony/polyfill-mbstring,https://github.com/symfony/polyfill-mbstring,2015-10-22 12:57:52,PHP,,7339,34,7339,0,97,symfony/polyfill-mbstring,29.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,3.0,346.0,93.0,99.0,77.0,99.0,71.0,0,2326,0.012467755803955288,0.0,0.0,0.034393809114359415,-1,-0.9656061908856406,346.0
symfony/debug,2,0,0,0,0,4,5,0,0,2.0,9281708,symfony/debug,https://github.com/symfony/debug,2013-04-07 19:13:19,PHP,,7299,52,7299,0,98,symfony/debug,111.0,0.0,30.0,0.0,1216.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,14.0,361.0,95.0,98.0,96.0,98.0,69.0,0,3254,0.034111862323294405,0.0,0.00921942224953903,0.3736939151813153,0.0,0.3829133374308543,361.0
doctrine/cache,0,4,0,0,0,1,5,0,0,0.0,7550057,doctrine/cache,https://github.com/doctrine/cache,2013-01-10 22:37:43,PHP,,7286,210,7286,3,99,doctrine/cache,139.0,0.0,30.0,0.0,775.0,1.0,94.0,95.0,2.0,297.0,299.0,0.0,18.0,445.0,106.0,97.0,115.0,97.0,136.0,1,3341,0.04160431008680036,0.0,0.008979347500748278,0.23196647710266388,0.0,0.24094582460341216,445.0
humanmade/Falcon,6,3,1,0,0,0,3,0,4,0.0,6009061,humanmade/Falcon,https://github.com/humanmade/Falcon,2012-09-29 12:59:30,PHP,,99,19,99,11,198,humanmade/Falcon,10.0,0.0,0.0,0.0,207.0,8.0,40.0,48.0,3.0,16.0,19.0,0.0,8.0,328.0,86.0,96.0,51.0,96.0,85.0,0,3444,0.0029036004645760743,0.0,0.0,0.06010452961672474,-1,-0.9398954703832753,328.0
MiniCodeMonkey/amazon-alexa-php,1,0,0,0,0,0,0,0,5,9.0,41397067,MiniCodeMonkey/amazon-alexa-php,https://github.com/MiniCodeMonkey/amazon-alexa-php,2015-08-26 01:26:25,PHP,,98,72,98,6,197,MiniCodeMonkey/amazon-alexa-php,2.0,0.0,0.0,0.0,13.0,4.0,0.0,4.0,2.0,2.0,4.0,0.0,2.0,344.0,91.0,95.0,104.0,95.0,50.0,0,2383,0.000839278220730172,0.0,0.0,0.005455308434746118,-1,-0.9945446915652539,344.0
hugofirth/laravel-mailchimp,0,0,0,0,0,0,0,0,8,6.0,11989081,hugofirth/laravel-mailchimp,https://github.com/hugofirth/laravel-mailchimp,2013-08-08 23:46:04,PHP,,97,29,97,19,196,hugofirth/laravel-mailchimp,10.0,0.0,5.0,0.0,35.0,17.0,15.0,32.0,2.0,10.0,12.0,0.0,9.0,335.0,88.0,94.0,72.0,94.0,75.0,0,3131,0.0031938677738741618,0.0,0.0015969338869370809,0.011178537208559566,0.0,0.012775471095496647,335.0
EnlighterJS/Plugin.WordPress,69,0,0,0,0,13,16,0,8,0.0,9999824,EnlighterJS/Plugin.WordPress,https://github.com/EnlighterJS/Plugin.WordPress,2013-05-11 13:32:31,PHP,,96,14,96,13,195,EnlighterJS/Plugin.WordPress,6.0,101.0,18.0,1.0,257.0,15.0,296.0,311.0,0.0,7.0,7.0,2.0,57.0,287.0,77.0,93.0,39.0,93.0,62.0,0,3220,0.0018633540372670807,0.00031055900621118014,0.0055900621118012426,0.07981366459627329,0.05555555555555555,0.14095928226363008,287.0
UndefinedOffset/SortableGridField,7,1,0,0,0,3,6,0,25,7.0,4274219,UndefinedOffset/SortableGridField,https://github.com/UndefinedOffset/SortableGridField,2012-05-09 17:13:49,PHP,,95,64,95,5,194,UndefinedOffset/SortableGridField,36.0,0.0,0.0,0.0,301.0,6.0,77.0,83.0,1.0,51.0,52.0,6.0,51.0,386.0,99.0,92.0,100.0,92.0,102.0,0,3587,0.010036241984945637,0.0,0.0,0.0839141343741288,-1,-0.9160858656258712,386.0
jameschz/hush,33,1,0,0,0,0,3,0,0,3.0,12260375,jameschz/hush,https://github.com/jameschz/hush,2013-08-21 03:34:45,PHP,,94,71,94,3,193,jameschz/hush,8.0,0.0,0.0,0.0,98.0,2.0,0.0,2.0,1.0,1.0,2.0,0.0,13.0,316.0,82.0,91.0,103.0,91.0,31.0,0,3118,0.0025657472738935213,0.0,0.0,0.03143040410519564,-1,-0.9685695958948044,316.0
yasirsiddiqui/php-google-cloud-print,5,0,0,0,0,0,0,0,0,0.0,10380087,yasirsiddiqui/php-google-cloud-print,https://github.com/yasirsiddiqui/php-google-cloud-print,2013-05-30 09:58:56,PHP,,93,48,93,9,192,yasirsiddiqui/php-google-cloud-print,6.0,0.0,0.0,0.0,29.0,9.0,26.0,35.0,0.0,6.0,6.0,0.0,9.0,330.0,87.0,90.0,92.0,90.0,58.0,0,3201,0.0018744142455482662,0.0,0.0,0.009059668853483286,-1,-0.9909403311465167,330.0
oscarotero/social-links,10,2,0,0,0,3,7,0,3,3.0,18152311,oscarotero/social-links,https://github.com/oscarotero/social-links,2014-03-26 20:11:58,PHP,,92,19,92,2,191,oscarotero/social-links,17.0,0.0,30.0,0.0,138.0,2.0,11.0,13.0,0.0,19.0,19.0,2.0,30.0,314.0,81.0,89.0,51.0,89.0,85.0,0,2901,0.005860048259220959,0.0,0.010341261633919338,0.047569803516028956,0.0,0.057911065149948295,314.0
jonathan-dejong/simple-jwt-authentication,9,0,0,0,0,3,3,0,1,0.0,97811698,jonathan-dejong/simple-jwt-authentication,https://github.com/jonathan-dejong/simple-jwt-authentication,2017-07-20 08:39:35,PHP,,91,26,91,14,190,jonathan-dejong/simple-jwt-authentication,11.0,0.0,5.0,0.0,41.0,13.0,44.0,57.0,1.0,10.0,11.0,0.0,3.0,321.0,85.0,88.0,71.0,88.0,74.0,0,1689,0.006512729425695678,0.0,0.002960331557134399,0.02427471876850207,0.0,0.02723505032563647,321.0
phpish/shopify_app-skeleton,5,0,0,0,0,0,2,0,0,1.0,26985330,phpish/shopify_app-skeleton,https://github.com/phpish/shopify_app-skeleton,2014-11-22 01:48:31,PHP,,90,41,90,36,189,phpish/shopify_app-skeleton,2.0,0.0,0.0,0.0,11.0,35.0,10.0,45.0,2.0,1.0,3.0,0.0,6.0,306.0,79.0,87.0,89.0,87.0,43.0,0,2660,0.0007518796992481203,0.0,0.0,0.004135338345864661,-1,-0.9958646616541353,306.0
stephpy/timeline,14,0,0,0,0,0,0,0,13,0.0,7116246,stephpy/timeline,https://github.com/stephpy/timeline,2012-12-11 17:33:41,PHP,,89,18,89,1,188,stephpy/timeline,13.0,0.0,8.0,0.0,137.0,1.0,19.0,20.0,0.0,29.0,29.0,0.0,9.0,316.0,82.0,86.0,49.0,86.0,95.0,0,3371,0.00385642242657965,0.0,0.002373183031741323,0.040640759418570156,0.0,0.04301394245031148,316.0
bugsafe/WeReport,0,0,0,0,0,0,0,0,0,0.0,108705500,bugsafe/WeReport,https://github.com/bugsafe/WeReport,2017-10-29 04:39:11,PHP,,88,21,88,2,187,bugsafe/WeReport,1.0,0.0,0.0,0.0,13.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0,231.0,64.0,85.0,60.0,85.0,1.0,0,1588,0.0006297229219143577,0.0,0.0,0.00818639798488665,-1,-0.9918136020151134,231.0
veritrans/veritrans-php,5,1,0,0,0,3,15,0,5,19.0,21029637,veritrans/veritrans-php,https://github.com/veritrans/veritrans-php,2014-06-20 07:42:23,PHP,,87,82,87,2,186,veritrans/veritrans-php,24.0,0.0,1.0,0.0,176.0,1.0,52.0,53.0,0.0,54.0,54.0,0.0,33.0,378.0,97.0,84.0,107.0,84.0,103.0,0,2815,0.00852575488454707,0.0,0.00035523978685612787,0.0625222024866785,0.0,0.06287744227353463,378.0
