fullname_x,C0,C1,C2,C3,C4,C5,C6,C7,C8,number_of_stars,num_of_watchers,num_of_forks,repo_id,repository,community,downloads,releases,assets,commits,open_issues,closed_issues,total_issues,open_prs,closed_prs,total_prs,readme_issues,readme_commits,Rank,Rank_real,star_rank,fork_rank,watchers_rank,pullrequest_rank,label,fullname_y,created_date,days,community_score,assets_score,releases_score,commits_score,avg_assets_release,progress_score,popularity_score
matomo-org/matomo,1,1,0,1,1,1,1,0,0,15676,15676,2224,15,matomo-org/matomo,379.0,6.0,30.0,16.0,28254.0,1892.0,10215.0,12107.0,27.0,6056.0,6083.0,9.0,120.0,679.0,176.0,172.0,157.0,172.0,178.0,1,matomo-org/matomo,2011-03-30 21:18:17,3993,0.094916103180566,0.004007012271475081,0.007513148009015778,7.07588279489106,0.5333333333333333,7.616729276233409,679.0
briannesbitt/Carbon,1,0,0,1,0,1,1,1,0,15547,15547,1191,16,briannesbitt/Carbon,301.0,1434.0,30.0,30.0,3156.0,9.0,1098.0,1107.0,3.0,1441.0,1444.0,0.0,91.0,632.0,166.0,171.0,129.0,171.0,161.0,1,briannesbitt/Carbon,2012-09-08 02:56:20,3465,0.08686868686868687,0.008658008658008658,0.008658008658008658,0.9108225108225109,1.0,1.9194805194805196,632.0
monicahq/monica,0,1,0,1,0,1,1,1,0,15461,15461,1584,17,monicahq/monica,260.0,503.0,30.0,169.0,3604.0,498.0,1223.0,1721.0,4.0,4271.0,4275.0,0.0,9.0,660.0,171.0,170.0,143.0,170.0,177.0,1,monicahq/monica,2017-02-17 00:02:58,1842,0.14115092290988057,0.09174809989142237,0.016286644951140065,1.9565689467969598,5.633333333333334,7.606188925081433,660.0
nikic/PHP-Parser,0,1,0,1,0,0,0,0,0,15069,15069,847,18,nikic/PHP-Parser,129.0,0.0,30.0,0.0,1395.0,67.0,442.0,509.0,13.0,303.0,316.0,0.0,71.0,589.0,152.0,169.0,121.0,169.0,130.0,1,nikic/PHP-Parser,2011-04-18 17:03:47,3974,0.032460996477101156,0.0,0.00754906894816306,0.3510317060895823,0.0,0.3585807750377453,589.0
easychen/howto-make-more-money,1,0,0,0,1,0,0,0,0,14869,14869,1572,19,easychen/howto-make-more-money,13.0,0.0,3.0,0.0,69.0,3.0,22.0,25.0,1.0,15.0,16.0,0.0,37.0,551.0,137.0,168.0,141.0,168.0,74.0,1,easychen/howto-make-more-money,2016-03-13 12:22:03,2183,0.005955107650022904,0.0,0.001374255611543747,0.03160787906550618,0.0,0.032982134677049926,551.0
erusev/parsedown,0,1,0,1,0,0,1,0,0,13943,13943,1043,20,erusev/parsedown,43.0,0.0,25.0,0.0,843.0,81.0,458.0,539.0,47.0,232.0,279.0,3.0,166.0,583.0,150.0,167.0,125.0,167.0,124.0,1,erusev/parsedown,2013-07-10 20:23:25,3160,0.01360759493670886,0.0,0.007911392405063292,0.26677215189873416,0.0,0.27468354430379743,583.0
yiisoft/yii2,0,1,0,1,1,1,1,1,0,13853,13853,6973,21,yiisoft/yii2,1356.0,94532.0,30.0,54.0,19960.0,445.0,10731.0,11176.0,71.0,7612.0,7683.0,8.0,58.0,688.0,178.0,166.0,177.0,166.0,179.0,1,yiisoft/yii2,2012-02-13 15:32:36,3673,0.36918050639803973,0.014701878573373264,0.008167710318540702,5.434249931935748,1.8,7.2424176422542885,688.0
barryvdh/laravel-debugbar,0,1,0,1,0,0,0,0,0,13443,13443,1312,22,barryvdh/laravel-debugbar,179.0,0.0,30.0,0.0,929.0,44.0,862.0,906.0,25.0,364.0,389.0,3.0,79.0,599.0,155.0,165.0,132.0,165.0,137.0,1,barryvdh/laravel-debugbar,2013-09-05 10:26:54,3103,0.05768611021592008,0.0,0.009668063164679342,0.29938768933290366,0.0,0.309055752497583,599.0
getgrav/grav,0,1,0,1,0,1,1,1,1,13053,13053,1325,23,getgrav/grav,231.0,63746.0,30.0,90.0,7314.0,322.0,2484.0,2806.0,24.0,624.0,648.0,2.0,66.0,612.0,158.0,164.0,133.0,164.0,151.0,1,getgrav/grav,2014-08-02 18:29:10,2772,0.08333333333333333,0.032467532467532464,0.010822510822510822,2.6385281385281387,3.0,5.64935064935065,612.0
koel/koel,1,1,0,1,0,0,1,0,0,13048,13048,1666,24,koel/koel,62.0,2802.0,30.0,26.0,2036.0,75.0,742.0,817.0,11.0,578.0,589.0,0.0,38.0,619.0,161.0,163.0,146.0,163.0,147.0,1,koel/koel,2015-12-06 12:13:19,2281,0.027181060938185005,0.011398509425690487,0.0131521262604121,0.8925909688733011,0.8666666666666667,1.7724097618003798,619.0
filp/whoops,1,1,0,1,0,1,1,0,0,12634,12634,583,25,filp/whoops,156.0,0.0,0.0,0.0,1169.0,4.0,336.0,340.0,1.0,375.0,376.0,9.0,132.0,577.0,145.0,162.0,117.0,162.0,136.0,1,filp/whoops,2013-03-11 16:58:27,3281,0.04754647973178909,0.0,0.0,0.35629381286193235,-1,-0.6437061871380676,577.0
