fullname_x,C0,C1,C2,C3,C4,C5,C6,C7,C8,number_of_stars,num_of_watchers,num_of_forks,repo_id,repository,community,downloads,releases,assets,commits,open_issues,closed_issues,total_issues,open_prs,closed_prs,total_prs,readme_issues,readme_commits,Rank,Rank_real,star_rank,fork_rank,watchers_rank,pullrequest_rank,label,fullname_y,created_date,days,community_score,assets_score,releases_score,commits_score,avg_assets_release,progress_score,popularity_score
chyingp/nodejs-learning-guide,1,0,0,0,0,0,0,0,0,6371,6371,1130,65,chyingp/nodejs-learning-guide,7.0,0.0,2.0,0.0,400.0,2.0,11.0,13.0,6.0,6.0,12.0,0.0,46.0,451.0,110.0,124.0,133.0,124.0,70.0,1,chyingp/nodejs-learning-guide,2016-11-03 14:35:28,1948,0.003593429158110883,0.0,0.001026694045174538,0.2053388090349076,0.0,0.2063655030800821,451.0
pry/pry,0,1,0,1,1,1,1,0,0,6338,6338,587,66,pry/pry,220.0,0.0,2.0,0.0,4354.0,151.0,1270.0,1421.0,15.0,781.0,796.0,0.0,51.0,501.0,125.0,123.0,111.0,123.0,144.0,1,pry/pry,2010-12-07 08:10:47,4106,0.0535801266439357,0.0,0.0004870920603994155,1.0603994154895275,0.0,1.060886507549927,501.0
ryanb/cancan,0,0,0,1,0,0,1,0,0,6319,6319,812,67,ryanb/cancan,70.0,0.0,2.0,0.0,420.0,200.0,651.0,851.0,45.0,159.0,204.0,12.0,55.0,465.0,114.0,122.0,119.0,122.0,102.0,1,ryanb/cancan,2009-11-17 01:04:45,4491,0.01558672901358272,0.0,0.00044533511467379205,0.09352037408149633,0.0,0.09396570919617012,465.0
github/scientist,1,1,0,1,0,1,0,0,0,6291,6291,456,68,github/scientist,57.0,0.0,2.0,0.0,217.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,66.0,344.0,89.0,121.0,101.0,121.0,1.0,0,github/scientist,2014-02-05 15:58:43,2950,0.019322033898305085,0.0,0.0006779661016949153,0.07355932203389831,0.0,0.07423728813559323,344.0
presidentbeef/brakeman,1,1,0,1,0,1,1,0,0,6270,6270,678,69,presidentbeef/brakeman,153.0,0.0,2.0,0.0,3790.0,81.0,609.0,690.0,5.0,990.0,995.0,2.0,80.0,506.0,128.0,120.0,114.0,120.0,152.0,1,presidentbeef/brakeman,2010-08-27 00:00:58,4208,0.03635931558935361,0.0,0.0004752851711026616,0.9006653992395437,0.0,0.9011406844106463,506.0
wpscanteam/wpscan,1,1,0,1,1,1,1,1,1,6221,6221,1062,70,wpscanteam/wpscan,59.0,0.0,2.0,0.0,3150.0,28.0,1321.0,1349.0,4.0,335.0,339.0,5.0,221.0,483.0,118.0,119.0,131.0,119.0,114.0,1,wpscanteam/wpscan,2012-07-11 20:27:47,3524,0.01674233825198638,0.0,0.0005675368898978433,0.8938706015891033,0.0,0.8944381384790011,483.0
paper-trail-gem/paper_trail,1,1,0,1,1,1,1,1,0,6181,6181,831,71,paper-trail-gem/paper_trail,249.0,0.0,2.0,0.0,2330.0,4.0,676.0,680.0,0.0,684.0,684.0,3.0,495.0,493.0,121.0,118.0,121.0,118.0,136.0,1,paper-trail-gem/paper_trail,2009-05-27 15:20:55,4665,0.05337620578778135,0.0,0.00042872454448017146,0.4994640943193998,0.0,0.49989281886388,493.0
ankane/pghero,1,1,0,1,0,1,1,1,0,6151,6151,368,72,ankane/pghero,34.0,0.0,2.0,0.0,1195.0,4.0,317.0,321.0,4.0,83.0,87.0,2.0,84.0,420.0,99.0,117.0,93.0,117.0,93.0,0,ankane/pghero,2014-07-21 09:56:02,2784,0.01221264367816092,0.0,0.0007183908045977011,0.42923850574712646,0.0,0.42995689655172414,420.0
venmo/synx,0,1,0,1,0,1,0,1,0,6073,6073,283,73,venmo/synx,19.0,0.0,2.0,0.0,211.0,53.0,47.0,100.0,7.0,38.0,45.0,0.0,45.0,414.0,96.0,116.0,91.0,116.0,91.0,0,venmo/synx,2014-04-29 20:28:39,2867,0.006627136379490757,0.0,0.0006975933031042902,0.07359609347750262,0.0,0.07429368678060691,414.0
guard/guard,1,1,0,1,0,1,1,1,0,6049,6049,500,74,guard/guard,195.0,0.0,2.0,0.0,2444.0,64.0,511.0,575.0,3.0,395.0,398.0,1.0,343.0,456.0,112.0,115.0,104.0,115.0,122.0,1,guard/guard,2010-08-02 16:26:44,4233,0.04606661941885188,0.0,0.0004724781478856603,0.5773682967162769,0.0,0.5778407748641625,456.0
alexreisner/geocoder,1,1,0,1,1,1,1,0,0,5977,5977,1152,75,alexreisner/geocoder,388.0,0.0,2.0,0.0,2307.0,31.0,842.0,873.0,4.0,664.0,668.0,3.0,286.0,497.0,124.0,114.0,134.0,114.0,135.0,1,alexreisner/geocoder,2009-04-15 16:38:04,4707,0.08243042277459103,0.0,0.0004248990864669641,0.49012109623964306,0.0,0.49054599532611004,497.0
progit/progit,0,0,0,0,0,0,1,0,0,5972,5972,2474,76,progit/progit,510.0,0.0,2.0,0.0,4500.0,0.0,0.0,0.0,0.0,771.0,771.0,0.0,13.0,526.0,134.0,113.0,159.0,113.0,141.0,1,progit/progit,2009-07-27 04:52:25,4604,0.1107732406602954,0.0,0.0004344048653344917,0.9774109470026064,0.0,0.977845351867941,526.0
bkeepers/dotenv,1,1,0,1,0,1,1,1,0,5968,5968,454,77,bkeepers/dotenv,112.0,27.0,7.0,2.0,610.0,7.0,183.0,190.0,6.0,244.0,250.0,0.0,76.0,430.0,101.0,112.0,100.0,112.0,106.0,1,bkeepers/dotenv,2012-07-24 03:38:51,3511,0.031899743662774135,0.0005696382796923954,0.0019937339789233835,0.17373967530618056,0.2857142857142857,0.46144769499938965,430.0
ankane/chartkick,1,1,0,1,0,0,1,1,0,5896,5896,542,78,ankane/chartkick,28.0,0.0,2.0,0.0,484.0,8.0,483.0,491.0,0.0,95.0,95.0,1.0,179.0,425.0,100.0,111.0,108.0,111.0,95.0,1,ankane/chartkick,2013-05-07 07:39:38,3224,0.008684863523573201,0.0,0.0006203473945409429,0.1501240694789082,0.0,0.15074441687344914,425.0
freeCodeCamp/how-to-contribute-to-open-source,0,1,0,0,0,1,1,1,0,5893,5893,1296,79,freeCodeCamp/how-to-contribute-to-open-source,216.0,0.0,2.0,0.0,324.0,32.0,130.0,162.0,48.0,446.0,494.0,13.0,146.0,487.0,119.0,110.0,139.0,110.0,128.0,1,freeCodeCamp/how-to-contribute-to-open-source,2016-09-25 22:01:22,1987,0.10870659285354806,0.0,0.0010065425264217413,0.16305988928032208,0.0,0.16406643180674382,487.0
norman/friendly_id,0,1,0,1,0,1,1,1,0,5754,5754,583,80,norman/friendly_id,196.0,0.0,2.0,0.0,1592.0,8.0,649.0,657.0,1.0,322.0,323.0,2.0,107.0,439.0,104.0,109.0,110.0,109.0,111.0,1,norman/friendly_id,2008-04-18 13:16:06,5069,0.03866640362990728,0.0,0.0003945551390806865,0.3140658907082265,0.0,0.3144604458473072,439.0
ankane/searchkick,1,1,0,1,1,1,1,1,1,5749,5749,689,81,ankane/searchkick,118.0,0.0,2.0,0.0,2615.0,8.0,1214.0,1222.0,4.0,321.0,325.0,2.0,869.0,443.0,106.0,108.0,115.0,108.0,112.0,1,ankane/searchkick,2013-07-15 01:44:33,3155,0.03740095087163233,0.0,0.0006339144215530904,0.8288431061806656,0.0,0.8294770206022187,443.0
kkuchta/css-only-chat,0,1,0,1,0,0,1,1,0,5713,5713,267,82,kkuchta/css-only-chat,6.0,0.0,2.0,0.0,22.0,6.0,14.0,20.0,6.0,11.0,17.0,0.0,9.0,381.0,93.0,107.0,90.0,107.0,77.0,0,kkuchta/css-only-chat,2019-05-07 14:32:58,1033,0.005808325266214908,0.0,0.001936108422071636,0.021297192642787996,0.0,0.023233301064859633,381.0
mislav/will_paginate,0,0,0,1,0,0,1,0,0,5618,5618,883,83,mislav/will_paginate,73.0,0.0,2.0,0.0,755.0,55.0,373.0,428.0,0.0,198.0,198.0,1.0,14.0,436.0,103.0,106.0,123.0,106.0,101.0,1,mislav/will_paginate,2008-02-25 20:21:40,5122,0.014252245216712221,0.0,0.0003904724716907458,0.14740335806325655,0.0,0.1477938305349473,436.0
ddollar/foreman,1,1,0,1,0,1,1,1,0,5605,5605,614,84,ddollar/foreman,172.0,0.0,2.0,0.0,1106.0,44.0,385.0,429.0,16.0,334.0,350.0,1.0,35.0,439.0,104.0,105.0,113.0,105.0,116.0,1,ddollar/foreman,2010-05-18 00:53:45,4309,0.03991645393362729,0.0,0.0004641448131817127,0.25667208168948713,0.0,0.2571362265026688,439.0
square/maximum-awesome,0,1,0,1,0,1,1,1,0,5589,5589,993,85,square/maximum-awesome,62.0,0.0,2.0,0.0,242.0,25.0,94.0,119.0,9.0,130.0,139.0,1.0,23.0,432.0,102.0,104.0,128.0,104.0,96.0,1,square/maximum-awesome,2013-06-18 00:14:21,3182,0.01948460087994972,0.0,0.0006285355122564425,0.07605279698302954,0.0,0.07668133249528598,432.0
hanami/hanami,1,1,0,1,1,1,1,1,0,5578,5578,496,86,hanami/hanami,177.0,0.0,2.0,0.0,1761.0,13.0,434.0,447.0,12.0,684.0,696.0,1.0,82.0,446.0,109.0,103.0,103.0,103.0,137.0,1,hanami/hanami,2013-08-09 15:24:44,3130,0.056549520766773165,0.0,0.0006389776357827476,0.5626198083067092,0.0,0.563258785942492,446.0
sj26/mailcatcher,0,1,0,1,1,1,0,0,0,5498,5498,520,87,sj26/mailcatcher,54.0,376.0,15.0,13.0,541.0,19.0,321.0,340.0,13.0,137.0,150.0,2.0,70.0,408.0,95.0,102.0,105.0,102.0,99.0,0,sj26/mailcatcher,2010-10-25 01:29:06,4149,0.013015184381778741,0.0031332851289467343,0.0036153289949385392,0.13039286575078332,0.8666666666666667,1.0006748614123886,408.0
jnunemaker/httparty,1,0,0,1,0,0,1,1,1,5473,5473,931,88,jnunemaker/httparty,241.0,0.0,2.0,0.0,1254.0,30.0,358.0,388.0,10.0,340.0,350.0,0.0,23.0,443.0,106.0,101.0,125.0,101.0,116.0,1,jnunemaker/httparty,2008-07-28 20:55:11,4968,0.04851046698872786,0.0,0.00040257648953301127,0.2524154589371981,0.0,0.2528180354267311,443.0
sferik/t,1,1,0,1,1,0,1,0,1,5349,5349,428,89,sferik/t,64.0,0.0,2.0,0.0,1002.0,144.0,155.0,299.0,36.0,113.0,149.0,3.0,137.0,396.0,94.0,100.0,98.0,100.0,98.0,0,sferik/t,2011-11-23 02:59:48,3755,0.017043941411451397,0.0,0.0005326231691078562,0.26684420772303596,0.0,0.2673768308921438,396.0
opf/openproject,0,1,0,1,0,1,1,1,0,5314,5314,1524,90,opf/openproject,312.0,0.0,2.0,0.0,62331.0,0.0,0.0,0.0,39.0,10236.0,10275.0,0.0,56.0,527.0,135.0,99.0,148.0,99.0,181.0,1,opf/openproject,2012-11-28 09:59:11,3384,0.09219858156028368,0.0,0.000591016548463357,18.41932624113475,0.0,18.419917257683213,527.0
github/markup,0,0,0,1,0,0,1,1,0,5309,5309,3573,91,github/markup,104.0,0.0,2.0,0.0,666.0,155.0,758.0,913.0,26.0,213.0,239.0,6.0,79.0,473.0,115.0,98.0,173.0,98.0,104.0,1,github/markup,2009-10-31 01:02:46,4508,0.023070097604259095,0.0,0.00044365572315882877,0.14773735581189,0.0,0.1481810115350488,473.0
rails/webpacker,1,1,0,1,1,1,1,1,0,5277,5277,1447,92,rails/webpacker,464.0,0.0,2.0,0.0,1528.0,2.0,1865.0,1867.0,1.0,1384.0,1385.0,1.0,239.0,503.0,127.0,97.0,147.0,97.0,162.0,1,rails/webpacker,2016-12-07 00:55:03,1914,0.24242424242424243,0.0,0.0010449320794148381,0.7983281086729362,0.0,0.799373040752351,503.0
vcr/vcr,1,1,0,1,0,1,1,0,0,5249,5249,476,93,vcr/vcr,168.0,0.0,2.0,0.0,2087.0,55.0,453.0,508.0,10.0,368.0,378.0,2.0,189.0,414.0,96.0,96.0,102.0,96.0,120.0,0,vcr/vcr,2010-02-25 07:16:00,4391,0.03826007743110909,0.0,0.0004554771122751082,0.47529036665907537,0.0,0.4757458437713505,414.0
thoughtbot/administrate,0,1,0,0,1,1,1,1,0,5244,5244,964,94,thoughtbot/administrate,251.0,0.0,2.0,0.0,1228.0,91.0,727.0,818.0,34.0,1304.0,1338.0,5.0,51.0,477.0,116.0,95.0,127.0,95.0,160.0,1,thoughtbot/administrate,2015-04-10 16:43:02,2521,0.09956366521221738,0.0,0.0007933359777865926,0.48710829036096787,0.0,0.48790162633875445,477.0
ruby-concurrency/concurrent-ruby,0,1,0,1,1,1,1,1,0,5228,5228,374,95,ruby-concurrency/concurrent-ruby,156.0,385.0,30.0,173.0,2965.0,80.0,290.0,370.0,0.0,562.0,562.0,1.0,212.0,414.0,96.0,94.0,95.0,94.0,131.0,0,ruby-concurrency/concurrent-ruby,2013-07-23 12:19:51,3147,0.04957102001906578,0.05497299014934859,0.009532888465204958,0.94216714331109,5.766666666666667,6.718366698442962,414.0
rails-api/rails-api,0,1,0,1,1,1,1,1,0,5207,5207,292,96,rails-api/rails-api,64.0,0.0,2.0,0.0,253.0,11.0,126.0,137.0,2.0,89.0,91.0,3.0,37.0,372.0,91.0,93.0,92.0,93.0,94.0,0,rails-api/rails-api,2012-03-17 14:39:31,3640,0.017582417582417582,0.0,0.0005494505494505495,0.06950549450549451,0.0,0.07005494505494506,372.0
JuanitoFatas/fast-ruby,1,1,0,1,0,1,1,0,1,5176,5176,374,97,JuanitoFatas/fast-ruby,52.0,0.0,2.0,0.0,208.0,34.0,25.0,59.0,39.0,101.0,140.0,2.0,131.0,376.0,92.0,92.0,95.0,92.0,97.0,0,JuanitoFatas/fast-ruby,2014-10-13 11:19:28,2700,0.01925925925925926,0.0,0.0007407407407407407,0.07703703703703704,0.0,0.07777777777777778,376.0
lostisland/faraday,1,1,0,1,1,0,1,1,0,5157,5157,870,98,lostisland/faraday,240.0,0.0,2.0,0.0,1809.0,31.0,566.0,597.0,8.0,761.0,769.0,2.0,132.0,444.0,108.0,91.0,122.0,91.0,140.0,1,lostisland/faraday,2009-12-10 17:14:55,4468,0.05371530886302596,0.0,0.0004476275738585497,0.4048791405550582,0.0,0.4053267681289167,444.0
rails-api/active_model_serializers,1,1,0,0,1,1,1,1,0,5153,5153,1374,99,rails-api/active_model_serializers,208.0,0.0,2.0,0.0,1481.0,154.0,965.0,1119.0,32.0,1265.0,1297.0,2.0,105.0,480.0,117.0,90.0,143.0,90.0,157.0,1,rails-api/active_model_serializers,2011-12-01 06:39:26,3747,0.05551107552708834,0.0,0.0005337603416066186,0.3952495329597011,0.0,0.39578329330130774,480.0
keithpitt/vendor,0,1,0,1,0,1,1,1,0,99,99,7,198,keithpitt/vendor,5.0,0.0,2.0,0.0,249.0,3.0,11.0,14.0,2.0,5.0,7.0,0.0,51.0,275.0,79.0,89.0,45.0,89.0,52.0,0,keithpitt/vendor,2011-08-28 00:54:10,3842,0.0013014055179593961,0.0,0.0005205622071837585,0.06480999479437793,0.0,0.06533055700156169,275.0
oswaldlabs/chef-rundeck,0,1,0,1,0,1,0,1,0,98,98,86,197,oswaldlabs/chef-rundeck,21.0,0.0,2.0,0.0,144.0,15.0,28.0,43.0,3.0,25.0,28.0,1.0,4.0,347.0,90.0,88.0,88.0,88.0,83.0,0,oswaldlabs/chef-rundeck,2010-12-23 16:35:38,4090,0.005134474327628362,0.0,0.0004889975550122249,0.035207823960880194,0.0,0.035696821515892416,347.0
yyuu/capistrano-rbenv,1,1,0,1,1,1,1,1,0,97,97,14,196,yyuu/capistrano-rbenv,4.0,0.0,2.0,0.0,138.0,5.0,2.0,7.0,0.0,8.0,8.0,0.0,12.0,290.0,83.0,87.0,59.0,87.0,57.0,0,yyuu/capistrano-rbenv,2012-08-29 04:05:35,3475,0.0011510791366906475,0.0,0.0005755395683453237,0.039712230215827336,0.0,0.04028776978417266,290.0
iGEL/it,0,1,0,1,0,0,0,1,0,96,96,17,195,iGEL/it,6.0,0.0,2.0,0.0,119.0,5.0,16.0,21.0,1.0,11.0,12.0,0.0,18.0,308.0,85.0,86.0,66.0,86.0,70.0,0,iGEL/it,2011-07-18 23:57:26,3883,0.001545197012619109,0.0,0.0005150656708730364,0.03064640741694566,0.0,0.031161473087818695,308.0
hicknhack-software/rails-disco,0,1,0,1,0,0,1,0,0,95,95,5,194,hicknhack-software/rails-disco,5.0,0.0,2.0,0.0,147.0,9.0,14.0,23.0,0.0,0.0,0.0,3.0,18.0,206.0,56.0,85.0,35.0,85.0,1.0,0,hicknhack-software/rails-disco,2013-09-03 17:43:46,3105,0.001610305958132045,0.0,0.0006441223832528181,0.04734299516908213,0.0,0.047987117552334944,206.0
zenkay/simple-spreadsheet,1,1,0,1,0,1,1,0,0,94,94,32,193,zenkay/simple-spreadsheet,9.0,0.0,2.0,0.0,79.0,1.0,11.0,12.0,3.0,14.0,17.0,0.0,19.0,326.0,87.0,84.0,81.0,84.0,77.0,0,zenkay/simple-spreadsheet,2012-02-14 09:52:47,3672,0.0024509803921568627,0.0,0.0005446623093681918,0.021514161220043574,0.0,0.022058823529411766,326.0
fespinoza/checklist_and_guides,1,0,0,0,0,0,0,0,0,93,93,18,192,fespinoza/checklist_and_guides,1.0,0.0,2.0,0.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,236.0,67.0,83.0,69.0,83.0,1.0,0,fespinoza/checklist_and_guides,2012-05-21 23:16:35,3575,0.0002797202797202797,0.0,0.0005594405594405594,0.001958041958041958,0.0,0.0025174825174825175,236.0
fluffgfx/dit,0,1,0,1,0,0,0,1,0,92,92,1,191,fluffgfx/dit,2.0,0.0,2.0,0.0,51.0,1.0,8.0,9.0,0.0,0.0,0.0,1.0,10.0,170.0,44.0,82.0,5.0,82.0,1.0,0,fluffgfx/dit,2015-10-14 17:44:35,2334,0.000856898029134533,0.0,0.000856898029134533,0.021850899742930592,0.0,0.022707797772065125,170.0
lucasas/will_paginate_mongoid,0,1,0,1,0,0,0,0,1,91,91,34,190,lucasas/will_paginate_mongoid,9.0,0.0,2.0,0.0,38.0,3.0,10.0,13.0,1.0,8.0,9.0,0.0,3.0,305.0,84.0,81.0,82.0,81.0,61.0,0,lucasas/will_paginate_mongoid,2011-10-20 02:10:29,3789,0.0023752969121140144,0.0,0.0005278437582475588,0.010029031406703616,0.0,0.010556875164951175,305.0
oscar-stack/oscar,0,1,0,1,1,0,0,0,0,90,90,38,189,oscar-stack/oscar,14.0,30.0,3.0,3.0,268.0,19.0,27.0,46.0,0.0,16.0,16.0,0.0,13.0,320.0,86.0,80.0,84.0,80.0,76.0,0,oscar-stack/oscar,2012-02-13 01:46:19,3673,0.0038115981486523277,0.0008167710318540703,0.0008167710318540703,0.07296487884563027,1.0,1.0737816498774844,320.0
arrigonialberto86/ruby-band,0,1,0,1,0,1,1,0,0,88,88,10,187,arrigonialberto86/ruby-band,2.0,0.0,2.0,0.0,25.0,8.0,3.0,11.0,1.0,4.0,5.0,0.0,5.0,253.0,71.0,79.0,52.0,79.0,43.0,0,arrigonialberto86/ruby-band,2013-09-24 09:56:30,3084,0.0006485084306095979,0.0,0.0006485084306095979,0.008106355382619975,0.0,0.008754863813229572,253.0
amatsuda/interactive_rspec,0,1,0,1,0,0,1,0,0,87,87,8,186,amatsuda/interactive_rspec,3.0,0.0,2.0,0.0,31.0,4.0,0.0,4.0,1.0,3.0,4.0,0.0,5.0,241.0,68.0,78.0,47.0,78.0,38.0,0,amatsuda/interactive_rspec,2011-11-01 07:01:42,3777,0.0007942811755361397,0.0,0.0005295207836907599,0.008207572147206778,0.0,0.008737092930897538,241.0
procore/handcuffs,0,1,0,1,0,1,0,1,0,86,86,2,185,procore/handcuffs,12.0,0.0,2.0,0.0,54.0,3.0,3.0,6.0,5.0,33.0,38.0,0.0,8.0,254.0,73.0,77.0,13.0,77.0,87.0,0,procore/handcuffs,2016-05-03 21:53:09,2132,0.005628517823639775,0.0,0.0009380863039399625,0.025328330206378986,0.0,0.026266416510318948,254.0
georgi/shinmun,0,1,0,1,0,0,1,0,0,85,85,11,184,georgi/shinmun,3.0,0.0,2.0,0.0,149.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,23.0,207.0,57.0,76.0,54.0,76.0,1.0,0,georgi/shinmun,2008-09-06 11:32:20,4928,0.0006087662337662338,0.0,0.00040584415584415587,0.030235389610389612,0.0,0.030641233766233768,207.0
dennisreimann/masq,0,1,0,1,0,1,1,0,0,84,84,21,183,dennisreimann/masq,7.0,0.0,2.0,0.0,74.0,5.0,5.0,10.0,1.0,7.0,8.0,0.0,11.0,281.0,81.0,75.0,74.0,75.0,57.0,0,dennisreimann/masq,2012-03-11 11:25:26,3646,0.0019199122325836533,0.0,0.0005485463521667581,0.02029621503017005,0.0,0.020844761382336808,281.0
choonkeat/active_params,0,0,0,1,0,1,1,0,0,82,82,3,181,choonkeat/active_params,1.0,0.0,2.0,0.0,8.0,0.0,3.0,3.0,0.0,1.0,1.0,0.0,4.0,188.0,52.0,74.0,19.0,74.0,21.0,0,choonkeat/active_params,2016-06-25 16:30:52,2079,0.000481000481000481,0.0,0.000962000962000962,0.003848003848003848,0.0,0.00481000481000481,188.0
ccallebs/pokey,0,1,0,1,0,0,0,1,0,81,81,2,180,ccallebs/pokey,2.0,0.0,2.0,0.0,25.0,4.0,6.0,10.0,0.0,1.0,1.0,0.0,11.0,180.0,48.0,73.0,13.0,73.0,21.0,0,ccallebs/pokey,2015-02-14 21:57:47,2576,0.0007763975155279503,0.0,0.0007763975155279503,0.009704968944099378,0.0,0.010481366459627328,180.0
17Q4MX2hmktmpuUKHFuoRmS5MfB5XPbhod/dropzone_ruby,0,1,0,1,1,0,0,0,0,80,80,18,179,17Q4MX2hmktmpuUKHFuoRmS5MfB5XPbhod/dropzone_ruby,12.0,0.0,2.0,0.0,53.0,1.0,18.0,19.0,0.0,11.0,11.0,1.0,8.0,280.0,80.0,72.0,69.0,72.0,67.0,0,17Q4MX2hmktmpuUKHFuoRmS5MfB5XPbhod/dropzone_ruby,2015-08-30 01:24:08,2379,0.005044136191677175,0.0,0.0008406893652795292,0.022278268179907523,0.0,0.02311895754518705,280.0
sethherr/grape-doorkeeper,1,1,0,1,0,0,1,0,0,78,78,26,177,sethherr/grape-doorkeeper,1.0,0.0,2.0,0.0,27.0,0.0,4.0,4.0,1.0,3.0,4.0,0.0,6.0,257.0,75.0,71.0,77.0,71.0,38.0,0,sethherr/grape-doorkeeper,2015-02-18 17:46:30,2572,0.00038880248833592535,0.0,0.0007776049766718507,0.010497667185069984,0.0,0.011275272161741835,257.0
hanami/helpers,1,1,0,1,1,1,1,1,1,77,77,50,176,hanami/helpers,42.0,0.0,2.0,0.0,410.0,0.0,43.0,43.0,1.0,155.0,156.0,0.0,23.0,327.0,88.0,70.0,87.0,70.0,100.0,0,hanami/helpers,2014-05-13 16:26:00,2853,0.014721345951629864,0.0,0.0007010164738871364,0.14370837714686296,0.0,0.1444093936207501,327.0
jalcine/cmake.vim,1,1,0,1,0,1,1,0,1,76,76,11,175,jalcine/cmake.vim,11.0,0.0,2.0,0.0,530.0,0.0,36.0,36.0,0.0,22.0,22.0,2.0,19.0,273.0,78.0,69.0,54.0,69.0,81.0,0,jalcine/cmake.vim,2013-06-28 21:57:27,3172,0.0034678436317780582,0.0,0.0006305170239596469,0.16708701134930642,0.0,0.16771752837326606,273.0
r7kamura/json_world,1,0,0,1,0,0,0,0,0,75,75,6,174,r7kamura/json_world,5.0,0.0,2.0,0.0,69.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,9.0,214.0,59.0,68.0,40.0,68.0,38.0,0,r7kamura/json_world,2015-06-01 16:08:53,2469,0.002025111381125962,0.0,0.0008100445524503848,0.027946537059538274,0.0,0.028756581611988657,214.0
carsonmcdonald/ios-ruby-embedded,1,1,0,1,0,1,1,0,0,74,74,17,173,carsonmcdonald/ios-ruby-embedded,5.0,0.0,2.0,0.0,151.0,5.0,3.0,8.0,0.0,5.0,5.0,0.0,9.0,243.0,69.0,67.0,66.0,67.0,43.0,0,carsonmcdonald/ios-ruby-embedded,2012-05-02 02:20:27,3594,0.0013912075681691708,0.0,0.0005564830272676684,0.04201446855870896,0.0,0.04257095158597663,243.0
zeisler/active_enumerable,0,1,0,1,0,1,0,1,0,73,73,0,172,zeisler/active_enumerable,1.0,0.0,2.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,134.0,26.0,66.0,1.0,66.0,1.0,0,zeisler/active_enumerable,2016-01-01 02:09:58,2255,0.0004434589800443459,0.0,0.0008869179600886918,0.011529933481152993,0.0,0.012416851441241685,134.0
rstacruz/sinatra-backbone,0,0,0,1,0,1,1,0,0,72,72,10,171,rstacruz/sinatra-backbone,7.0,0.0,2.0,0.0,36.0,4.0,2.0,6.0,1.0,5.0,6.0,0.0,6.0,230.0,65.0,65.0,52.0,65.0,48.0,0,rstacruz/sinatra-backbone,2011-09-11 17:18:08,3828,0.0018286311389759666,0.0,0.0005224660397074191,0.009404388714733543,0.0,0.009926854754440962,230.0
noahgibbs/madscience,0,1,0,1,0,0,1,0,0,71,71,2,170,noahgibbs/madscience,4.0,0.0,2.0,0.0,181.0,1.0,20.0,21.0,0.0,1.0,1.0,0.0,16.0,162.0,42.0,64.0,13.0,64.0,21.0,0,noahgibbs/madscience,2015-02-20 04:38:29,2570,0.0015564202334630351,0.0,0.0007782101167315176,0.07042801556420233,0.0,0.07120622568093385,162.0
pandurang90/feature_flags,0,1,0,1,1,0,0,1,0,70,70,4,169,pandurang90/feature_flags,2.0,0.0,2.0,0.0,95.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,21.0,175.0,46.0,63.0,28.0,63.0,21.0,0,pandurang90/feature_flags,2013-08-22 11:24:52,3117,0.0006416426050689766,0.0,0.0006416426050689766,0.030478023740776388,0.0,0.031119666345845363,175.0
openfootball/quick-starter,0,1,0,1,0,1,0,0,0,69,69,36,168,openfootball/quick-starter,2.0,0.0,2.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,208.0,58.0,62.0,83.0,62.0,1.0,0,openfootball/quick-starter,2014-11-26 07:47:53,2656,0.0007530120481927711,0.0,0.0007530120481927711,0.013930722891566265,0.0,0.014683734939759037,208.0
dergachev/redmine_git_remote,0,0,0,1,0,0,0,0,0,68,68,41,167,dergachev/redmine_git_remote,6.0,0.0,2.0,0.0,33.0,20.0,22.0,42.0,5.0,3.0,8.0,2.0,14.0,265.0,76.0,61.0,86.0,61.0,57.0,0,dergachev/redmine_git_remote,2014-11-13 21:16:30,2669,0.0022480329711502436,0.0,0.0007493443237167478,0.012364181341326339,0.0,0.013113525665043087,265.0
FeipingHunag/ember-todo,0,0,0,1,1,0,0,0,0,66,66,8,165,FeipingHunag/ember-todo,4.0,0.0,2.0,0.0,21.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,4.0,200.0,55.0,60.0,47.0,60.0,33.0,0,FeipingHunag/ember-todo,2013-09-09 07:00:52,3099,0.0012907389480477573,0.0,0.0006453694740238787,0.006776379477250726,0.0,0.007421748951274605,200.0
gshaw/concise_logging,0,1,0,1,0,0,0,1,0,65,65,16,164,gshaw/concise_logging,4.0,0.0,2.0,0.0,18.0,0.0,4.0,4.0,1.0,4.0,5.0,0.0,5.0,225.0,63.0,59.0,64.0,59.0,43.0,0,gshaw/concise_logging,2014-10-11 02:22:41,2702,0.0014803849000740192,0.0,0.0007401924500370096,0.006661732050333087,0.0,0.007401924500370097,225.0
