fullname_x,C0,C1,C2,C3,C4,C5,C6,C7,C8,number_of_stars,num_of_watchers,num_of_forks,repo_id,repository,community,downloads,releases,assets,commits,open_issues,closed_issues,total_issues,open_prs,closed_prs,total_prs,readme_issues,readme_commits,Rank,Rank_real,star_rank,fork_rank,watchers_rank,pullrequest_rank,label,fullname_y,created_date,days,community_score,assets_score,releases_score,commits_score,avg_assets_release,progress_score,popularity_score
paularmstrong/normalizr,1,1,0,1,0,1,1,0,0,20686,20686,844,98,paularmstrong/normalizr,72.0,147.0,25.0,54.0,454.0,22.0,279.0,301.0,16.0,173.0,189.0,3.0,21.0,374.0,91.0,92.0,92.0,92.0,98.0,0,paularmstrong/normalizr,2014-08-20 08:41:38,2754,0.026143790849673203,0.0196078431372549,0.00907770515613653,0.16485112563543936,2.16,2.333928830791576,374.0
fabricjs/fabric.js,0,1,0,1,0,1,1,0,0,20580,20580,2912,99,fabricjs/fabric.js,289.0,0.0,30.0,0.0,4390.0,247.0,5104.0,5351.0,36.0,2039.0,2075.0,2.0,157.0,464.0,108.0,91.0,122.0,91.0,160.0,1,fabricjs/fabric.js,2010-06-09 22:24:38,4287,0.06741310940051318,0.0,0.006997900629811057,1.0240261254956846,0.0,1.0310240261254957,464.0
Polyfiller/polyfiller,1,1,0,1,0,1,1,1,0,99,99,5,198,Polyfiller/polyfiller,1.0,0.0,0.0,0.0,217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,204.0,56.0,90.0,23.0,90.0,1.0,0,Polyfiller/polyfiller,2015-05-03 12:04:07,2498,0.00040032025620496394,0.0,0.0,0.08686949559647718,-1,-0.9131305044035228,204.0
philipshurpik/react-native-animated-tabs,1,0,0,1,0,0,1,0,0,98,98,14,197,philipshurpik/react-native-animated-tabs,1.0,0.0,0.0,0.0,34.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,8.0,241.0,75.0,89.0,62.0,89.0,1.0,0,philipshurpik/react-native-animated-tabs,2015-12-20 07:09:42,2267,0.0004411116012351125,0.0,0.0,0.014997794441993825,-1,-0.9850022055580062,241.0
springernature/webpagetest-mapper,1,1,0,1,1,1,1,0,0,97,97,13,196,springernature/webpagetest-mapper,5.0,0.0,0.0,0.0,340.0,3.0,10.0,13.0,1.0,11.0,12.0,1.0,46.0,309.0,85.0,88.0,58.0,88.0,75.0,0,springernature/webpagetest-mapper,2014-12-30 09:42:54,2622,0.0019069412662090007,0.0,0.0,0.12967200610221205,-1,-0.8703279938977879,309.0
jedireza/generator-hapi-style,0,1,0,1,0,1,0,1,0,96,96,17,195,jedireza/generator-hapi-style,3.0,0.0,0.0,0.0,74.0,1.0,14.0,15.0,0.0,20.0,20.0,1.0,12.0,320.0,87.0,87.0,65.0,87.0,81.0,0,jedireza/generator-hapi-style,2014-12-13 19:06:00,2639,0.0011367942402425162,0.0,0.0,0.02804092459264873,-1,-0.9719590754073513,320.0
uupaa/UserAgent.js,1,0,0,1,0,0,1,0,0,95,95,12,194,uupaa/UserAgent.js,1.0,0.0,0.0,0.0,36.0,1.0,3.0,4.0,0.0,1.0,1.0,1.0,8.0,272.0,77.0,86.0,55.0,86.0,45.0,0,uupaa/UserAgent.js,2015-08-12 15:43:06,2397,0.00041718815185648727,0.0,0.0,0.015018773466833541,-1,-0.9849812265331664,272.0
RealOrangeOne/react-native-busy-indicator,1,1,0,1,0,0,1,0,0,94,94,39,193,RealOrangeOne/react-native-busy-indicator,7.0,0.0,3.0,0.0,78.0,0.0,5.0,5.0,0.0,18.0,18.0,0.0,18.0,332.0,88.0,85.0,84.0,85.0,78.0,0,RealOrangeOne/react-native-busy-indicator,2016-01-02 18:24:17,2254,0.003105590062111801,0.0,0.0013309671694764862,0.03460514640638864,0.0,0.035936113575865125,332.0
Yaska/redux-mediaquery,1,1,0,1,1,0,0,0,0,93,93,6,192,Yaska/redux-mediaquery,5.0,0.0,1.0,0.0,22.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,16.0,195.0,51.0,84.0,26.0,84.0,1.0,0,Yaska/redux-mediaquery,2016-06-16 18:37:41,2088,0.0023946360153256703,0.0,0.0004789272030651341,0.01053639846743295,0.0,0.011015325670498085,195.0
thejsway/thejsway_fr-code,0,0,1,0,0,0,0,0,0,92,92,146,191,thejsway/thejsway_fr-code,4.0,0.0,0.0,0.0,94.0,8.0,3.0,11.0,9.0,9.0,18.0,0.0,8.0,334.0,89.0,83.0,90.0,83.0,78.0,0,thejsway/thejsway_fr-code,2015-09-29 14:26:47,2349,0.0017028522775649213,0.0,0.0,0.04001702852277565,-1,-0.9599829714772243,334.0
humangeo/leaflet-tilefilter,1,1,0,1,1,0,1,0,0,91,91,19,190,humangeo/leaflet-tilefilter,7.0,0.0,0.0,0.0,25.0,5.0,3.0,8.0,0.0,0.0,0.0,0.0,5.0,231.0,72.0,82.0,66.0,82.0,1.0,0,humangeo/leaflet-tilefilter,2014-06-02 18:25:38,2833,0.0024708789269325803,0.0,0.0,0.008824567596187787,-1,-0.9911754324038122,231.0
bentolor/java9-in-action,0,0,0,1,0,0,0,0,0,90,90,42,189,bentolor/java9-in-action,5.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,303.0,83.0,81.0,85.0,81.0,56.0,0,bentolor/java9-in-action,2016-06-30 12:17:18,2074,0.0024108003857280617,0.0,0.0,0.01253616200578592,-1,-0.9874638379942141,303.0
css-modules/css-modules-loader-core,1,1,0,1,0,0,0,0,0,89,89,33,188,css-modules/css-modules-loader-core,8.0,0.0,0.0,0.0,145.0,19.0,7.0,26.0,13.0,198.0,211.0,0.0,7.0,339.0,90.0,80.0,80.0,80.0,99.0,0,css-modules/css-modules-loader-core,2015-05-28 00:11:23,2473,0.003234937323089365,0.0,0.0,0.05863323898099474,-1,-0.9413667610190053,339.0
stevenhauser/i-have-to-return-some-videotapes,0,1,0,1,1,0,1,0,0,88,88,20,187,stevenhauser/i-have-to-return-some-videotapes,3.0,0.0,0.0,0.0,168.0,4.0,4.0,8.0,0.0,9.0,9.0,0.0,6.0,295.0,82.0,79.0,68.0,79.0,69.0,0,stevenhauser/i-have-to-return-some-videotapes,2015-11-06 01:41:57,2311,0.0012981393336218088,0.0,0.0,0.07269580268282129,-1,-0.9273041973171787,295.0
omarish/tweetable,0,1,0,1,0,0,1,0,0,86,86,8,185,omarish/tweetable,2.0,0.0,0.0,0.0,11.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,195.0,51.0,78.0,38.0,78.0,1.0,0,omarish/tweetable,2015-05-17 01:40:11,2484,0.0008051529790660225,0.0,0.0,0.004428341384863124,-1,-0.9955716586151369,195.0
vanng822/pagination,1,1,0,1,0,1,1,0,0,85,85,23,184,vanng822/pagination,5.0,0.0,5.0,0.0,97.0,1.0,5.0,6.0,0.0,3.0,3.0,0.0,26.0,281.0,79.0,77.0,74.0,77.0,53.0,0,vanng822/pagination,2012-07-12 21:25:04,3523,0.001419244961680386,0.0,0.001419244961680386,0.02753335225659949,0.0,0.028952597218279873,281.0
josegonzalez/real-aws-status,0,1,0,1,1,0,0,0,0,84,84,3,183,josegonzalez/real-aws-status,5.0,2675.0,4.0,3.0,20.0,6.0,10.0,16.0,0.0,1.0,1.0,0.0,6.0,209.0,57.0,76.0,12.0,76.0,45.0,0,josegonzalez/real-aws-status,2016-06-09 20:12:06,2095,0.002386634844868735,0.001431980906921241,0.0019093078758949881,0.00954653937947494,0.75,0.76145584725537,209.0
