fullname_x,C0,C1,C2,C3,C4,C5,C6,C7,C8,number_of_stars,num_of_watchers,num_of_forks,repo_id,repository,community,downloads,releases,assets,commits,open_issues,closed_issues,total_issues,open_prs,closed_prs,total_prs,readme_issues,readme_commits,Rank,Rank_real,star_rank,fork_rank,watchers_rank,pullrequest_rank,label,fullname_y,created_date,days,community_score,assets_score,releases_score,commits_score,avg_assets_release,progress_score,popularity_score
alibaba/canal,1,0,0,0,0,0,0,0,0,21338,21338,6352,40,alibaba/canal,185.0,141916.0,22.0,58.0,1464.0,840.0,2680.0,3520.0,59.0,479.0,538.0,1.0,48.0,595.0,154.0,149.0,152.0,149.0,145.0,1,alibaba/canal,2013-01-13 10:59:52,3338,0.05542240862792091,0.01737567405632115,0.006590772917914919,0.4385859796285201,2.6363636363636362,3.081540388910071,595.0
seata/seata,0,1,0,1,0,1,1,1,1,21257,21257,7089,41,seata/seata,255.0,71532.0,30.0,60.0,1427.0,552.0,1971.0,2523.0,91.0,1813.0,1904.0,756.0,75.0,624.0,164.0,148.0,160.0,148.0,168.0,1,seata/seata,2018-12-28 08:37:22,1163,0.21926053310404128,0.051590713671539126,0.025795356835769563,1.2269991401547722,2.0,3.252794496990542,624.0
dromara/hutool,1,1,0,1,1,1,1,0,0,21237,21237,6095,42,dromara/hutool,238.0,0.0,30.0,0.0,3312.0,3.0,1639.0,1642.0,1.0,506.0,507.0,0.0,164.0,582.0,145.0,147.0,145.0,147.0,143.0,1,dromara/hutool,2014-04-13 07:23:51,2883,0.08255289628858828,0.0,0.01040582726326743,1.1488033298647242,0.0,1.1592091571279917,582.0
alibaba/spring-cloud-alibaba,0,1,0,1,1,1,1,0,0,20798,20798,6384,43,alibaba/spring-cloud-alibaba,152.0,0.0,27.0,0.0,2055.0,360.0,1294.0,1654.0,18.0,756.0,774.0,1.0,50.0,597.0,155.0,146.0,153.0,146.0,152.0,1,alibaba/spring-cloud-alibaba,2017-12-01 20:49:15,1555,0.0977491961414791,0.0,0.017363344051446947,1.3215434083601285,0.0,1.3389067524115754,597.0
apache/kafka,0,0,0,1,1,0,1,1,0,20529,20529,10829,44,apache/kafka,1101.0,0.0,0.0,0.0,9797.0,0.0,0.0,0.0,936.0,10923.0,11859.0,0.0,92.0,652.0,172.0,145.0,176.0,145.0,186.0,1,apache/kafka,2011-08-15 18:06:16,3855,0.2856031128404669,0.0,0.0,2.541374837872892,-1,1.5413748378728922,652.0
alibaba/nacos,1,1,0,1,0,1,1,1,0,20501,20501,8594,45,alibaba/nacos,277.0,516680.0,30.0,60.0,3952.0,646.0,4715.0,5361.0,44.0,2392.0,2436.0,35.0,67.0,630.0,167.0,144.0,169.0,144.0,173.0,1,alibaba/nacos,2018-06-15 06:49:27,1359,0.20382634289919058,0.04415011037527594,0.02207505518763797,2.9080206033848417,2.0,4.93009565857248,630.0
halo-dev/halo,1,1,0,1,0,0,1,0,0,20404,20404,6970,46,halo-dev/halo,91.0,33294.0,30.0,30.0,2099.0,77.0,1003.0,1080.0,3.0,592.0,595.0,0.0,141.0,592.0,151.0,143.0,159.0,143.0,147.0,1,halo-dev/halo,2018-03-21 12:56:52,1445,0.0629757785467128,0.020761245674740483,0.020761245674740483,1.4525951557093426,1.0,2.473356401384083,592.0
google/gson,0,1,0,1,0,1,1,0,0,20340,20340,3940,47,google/gson,133.0,0.0,3.0,0.0,1645.0,481.0,967.0,1448.0,154.0,450.0,604.0,1.0,42.0,555.0,137.0,142.0,123.0,142.0,148.0,1,google/gson,2015-03-19 18:21:20,2543,0.05230043255996854,0.0,0.0011797090051120724,0.6468737711364531,0.0,0.6480534801415652,555.0
xuxueli/xxl-job,0,1,0,0,1,1,1,1,1,20057,20057,8498,48,xuxueli/xxl-job,82.0,0.0,30.0,0.0,1694.0,802.0,1635.0,2437.0,88.0,265.0,353.0,0.0,342.0,585.0,147.0,141.0,168.0,141.0,135.0,1,xuxueli/xxl-job,2015-11-28 12:59:34,2289,0.03582350371341197,0.0,0.01310615989515072,0.7400611620795107,0.0,0.7531673219746614,585.0
ReactiveX/RxAndroid,0,1,0,1,0,1,1,1,0,19556,19556,3001,49,ReactiveX/RxAndroid,86.0,0.0,18.0,0.0,518.0,1.0,340.0,341.0,0.0,230.0,230.0,2.0,63.0,521.0,126.0,140.0,112.0,140.0,129.0,1,ReactiveX/RxAndroid,2014-08-19 03:46:38,2755,0.03121597096188748,0.0,0.006533575317604356,0.188021778584392,0.0,0.19455535390199635,521.0
