0.02485736805412735,0
0.0016624074578092342,1
1.0,2
0.5933847848596772,3
0.05345648854591335,4
6.381836292440234e-08,5
4.366595801340299e-08,6
3.2790475548270003e-09,7
0.5164547002313196,8
