0.6508724047535951,0
6.245287144771583e-05,1
0.2516847793090575,2
0.02411024838868199,3
1.0,4
3.0329945393137016e-07,5
9.028400933698393e-08,6
4.053788301661667e-10,7
0.612398857065158,8
