1.3279748678605096e-05,0
0.353206286812411,1
1.0,2
0.5008017235177087,3
0.3299895405625062,4
1.1667479130524886e-05,5
3.347720015112942e-11,6
4.817579459967008e-06,7
0.602155091429926,8
