fullname_x,C0,C1,C2,C3,C4,C5,C6,C7,C8,number_of_stars,num_of_watchers,num_of_forks,repo_id,repository,community,downloads,releases,assets,commits,open_issues,closed_issues,total_issues,open_prs,closed_prs,total_prs,readme_issues,readme_commits,fullname_y,created_date,days,download_score,community_score,assets_score,releases_score,commits_score,avg_assets_release,progress_score,Label
kaelzhang/penteract-ocr,1,1,0,1,1,1,1,0,0,94,94,12,180,kaelzhang/penteract-ocr,1.0,0.0,2.0,0.0,34.0,10.0,1.0,11.0,0.0,0.0,0.0,0.0,18.0,kaelzhang/penteract-ocr,2017-08-23 02:28:02,1689,0.0,0.0005920663114268,0.0,0.0011841326228537,0.0201302545885139,0.0,0.0213143872113676,0
ThibaultReuille/graphiti,0,1,0,0,0,0,0,0,0,93,93,22,179,ThibaultReuille/graphiti,7.0,0.0,2.0,0.0,167.0,6.0,9.0,15.0,1.0,5.0,6.0,0.0,8.0,ThibaultReuille/graphiti,2014-06-20 00:53:07,2849,0.0,0.0024570024570024,0.0,0.0007020007020007,0.0586170586170586,0.0,0.0593190593190593,0
uaf/uaf,1,1,0,1,0,1,1,0,0,92,92,41,178,uaf/uaf,9.0,0.0,2.0,0.0,800.0,20.0,67.0,87.0,1.0,62.0,63.0,0.0,25.0,uaf/uaf,2013-05-14 12:56:20,3251,0.0,0.0027683789603199,0.0,0.0006151953245155,0.2460781298062134,0.0,0.24669332513072892,0
SunResearchInstitute/sys-clk-Editor,0,1,0,0,0,1,0,0,0,91,91,7,177,SunResearchInstitute/sys-clk-Editor,8.0,7758.0,13.0,16.0,85.0,1.0,12.0,13.0,0.0,14.0,14.0,0.0,7.0,SunResearchInstitute/sys-clk-Editor,2019-07-25 01:58:37,988,7.852226720647773,0.0080971659919028,0.0161943319838056,0.0131578947368421,0.0860323886639676,1.2307692307692308,1.3299595141700404,1
BEETL/BEETL,0,0,0,0,1,1,0,0,0,89,89,23,175,BEETL/BEETL,11.0,0.0,2.0,0.0,113.0,2.0,12.0,14.0,0.0,2.0,2.0,0.0,17.0,BEETL/BEETL,2012-03-08 10:33:08,3683,0.0,0.0029866956285636,0.0,0.0005430355688297,0.0306815096388813,0.0,0.031224545207711,0
devkitPro/nds-hb-menu,0,1,0,1,0,1,0,0,0,88,88,17,174,devkitPro/nds-hb-menu,8.0,132651.0,5.0,5.0,167.0,5.0,3.0,8.0,0.0,4.0,4.0,0.0,3.0,devkitPro/nds-hb-menu,2014-12-21 17:58:30,2665,49.77523452157598,0.0030018761726078,0.0018761726078799,0.0018761726078799,0.0626641651031894,1.0,1.0645403377110694,1
jethrogb/ssltrace,0,0,0,1,0,0,0,0,0,87,87,16,173,jethrogb/ssltrace,3.0,0.0,2.0,0.0,21.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,7.0,jethrogb/ssltrace,2013-09-08 20:56:30,3134,0.0,0.0009572431397574,0.0,0.0006381620931716,0.0067007019783024,0.0,0.007338864071474,0
plstcharles/litiv,0,1,0,1,0,0,1,1,0,86,86,27,172,plstcharles/litiv,9.0,0.0,2.0,0.0,1681.0,4.0,10.0,14.0,1.0,6.0,7.0,0.0,22.0,plstcharles/litiv,2015-09-13 01:30:11,2399,0.0,0.003751563151313,0.0,0.0008336807002917,0.7007086285952481,0.0,0.7015423092955397,1
keegnotrub/coda-sass-plugin,1,1,0,1,1,1,0,0,0,85,85,10,171,keegnotrub/coda-sass-plugin,3.0,8858.0,13.0,13.0,25.0,11.0,23.0,34.0,0.0,1.0,1.0,0.0,6.0,keegnotrub/coda-sass-plugin,2014-01-26 14:19:32,2994,2.958583834335337,0.001002004008016,0.0043420173680694,0.0043420173680694,0.0083500334001336,1.0,1.012692050768203,1
kei500/liblinear-ruby,0,0,0,1,0,1,1,0,0,84,84,8,170,kei500/liblinear-ruby,5.0,0.0,2.0,0.0,98.0,3.0,2.0,5.0,0.0,6.0,6.0,0.0,11.0,kei500/liblinear-ruby,2013-11-19 06:16:21,3062,0.0,0.0016329196603527,0.0,0.000653167864141,0.0320052253429131,0.0,0.0326583932070541,0
