fullname_x,C0,C1,C2,C3,C4,C5,C6,C7,C8,number_of_stars,num_of_watchers,num_of_forks,repo_id,repository,community,downloads,releases,assets,commits,open_issues,closed_issues,total_issues,open_prs,closed_prs,total_prs,readme_issues,readme_commits,fullname_y,created_date,days,download_score,community_score,assets_score,releases_score,commits_score,avg_assets_release,progress_score,Label
h5bp/html5-boilerplate,0,1,0,1,0,1,1,1,0,51961,51961,11822,19,h5bp/html5-boilerplate,310.0,2137945.0,30.0,15.0,2288.0,9.0,1243.0,1252.0,3.0,1376.0,1379.0,9.0,74.0,h5bp/html5-boilerplate,2010-01-24 18:03:24,4457,479.6825218757011,0.0695535113304913,0.0033654924837334,0.0067309849674669,0.5133497868521427,0.5,1.0200807718196097,0
gatsbyjs/gatsby,1,1,0,1,0,1,0,1,0,51851,51851,10013,20,gatsbyjs/gatsby,4160.0,0.0,30.0,0.0,19923.0,129.0,13182.0,13311.0,201.0,19496.0,19697.0,10.0,416.0,gatsbyjs/gatsby,2015-05-21 22:43:05,2514,0.0,1.654733492442323,0.0,0.0119331742243436,7.924821002386635,0.0,7.936754176610978,0
tailwindlabs/tailwindcss,0,1,0,0,0,0,1,1,0,49715,49715,2356,21,tailwindlabs/tailwindcss,225.0,6290.0,30.0,100.0,4548.0,9.0,2169.0,2178.0,14.0,1672.0,1686.0,0.0,24.0,tailwindlabs/tailwindcss,2017-10-06 14:59:14,1645,3.82370820668693,0.1367781155015197,0.060790273556231,0.0182370820668693,2.764741641337386,3.333333333333333,6.116312056737589,0
serverless/serverless,0,1,0,1,1,1,1,1,0,41469,41469,5035,27,serverless/serverless,1125.0,64152.0,30.0,90.0,15183.0,850.0,4705.0,5555.0,31.0,4847.0,4878.0,0.0,542.0,serverless/serverless,2015-04-21 03:48:40,2544,25.21698113207547,0.4422169811320754,0.035377358490566,0.0117924528301886,5.96816037735849,3.0,8.97995283018868,0
yarnpkg/yarn,0,1,0,1,0,1,1,1,0,40296,40296,2755,28,yarnpkg/yarn,544.0,36364.0,30.0,253.0,2351.0,1806.0,4533.0,6339.0,157.0,2110.0,2267.0,7.0,74.0,yarnpkg/yarn,2016-01-19 17:39:16,2271,16.012329370321446,0.2395420519594892,0.1114046675473359,0.0132100396301188,1.0352267723469837,8.433333333333334,9.481770145310437,0
ColorlibHQ/AdminLTE,0,1,0,1,1,1,1,1,0,40017,40017,17168,29,ColorlibHQ/AdminLTE,127.0,0.0,30.0,0.0,2462.0,38.0,2603.0,2641.0,18.0,1523.0,1541.0,0.0,94.0,ColorlibHQ/AdminLTE,2013-12-25 02:52:40,3026,0.0,0.041969596827495,0.0,0.0099140779907468,0.813615333773959,0.0,0.8235294117647058,0
parcel-bundler/parcel,1,1,0,1,0,1,1,1,0,39581,39581,2036,30,parcel-bundler/parcel,358.0,0.0,14.0,0.0,2636.0,687.0,3758.0,4445.0,72.0,2393.0,2465.0,3.0,37.0,parcel-bundler/parcel,2017-08-07 16:36:47,1705,0.0,0.2099706744868035,0.0,0.0082111436950146,1.5460410557184752,0.0,1.5542521994134897,0
TryGhost/Ghost,0,0,0,1,0,1,0,1,0,39155,39155,8464,31,TryGhost/Ghost,475.0,5603.0,30.0,30.0,15651.0,30.0,6255.0,6285.0,23.0,7878.0,7901.0,11.0,132.0,TryGhost/Ghost,2013-05-04 11:09:13,3261,1.7181846059490953,0.1456608402330573,0.0091996320147194,0.0091996320147194,4.799448022079117,1.0,5.8086476540938365,0
nuxt/nuxt.js,1,1,0,1,0,1,1,1,0,38887,38887,3152,32,nuxt/nuxt.js,346.0,0.0,30.0,0.0,5559.0,473.0,6158.0,6631.0,37.0,2869.0,2906.0,0.0,153.0,nuxt/nuxt.js,2016-10-26 11:18:47,1990,0.0,0.1738693467336683,0.0,0.0150753768844221,2.7934673366834173,0.0,2.8085427135678396,0
mermaid-js/mermaid,0,1,0,1,1,1,1,1,0,38813,38813,2865,33,mermaid-js/mermaid,342.0,0.0,30.0,0.0,4395.0,603.0,1111.0,1714.0,7.0,1075.0,1082.0,0.0,163.0,mermaid-js/mermaid,2014-11-01 23:52:32,2715,0.0,0.1259668508287292,0.0,0.011049723756906,1.6187845303867403,0.0,1.6298342541436464,0
mozilla/pdf.js,1,1,0,1,0,1,1,1,0,36839,36839,8506,35,mozilla/pdf.js,436.0,1253069.0,30.0,40.0,15413.0,335.0,7773.0,8108.0,18.0,6454.0,6472.0,2.0,120.0,mozilla/pdf.js,2011-04-26 06:32:03,4000,313.26725,0.109,0.01,0.0075,3.85325,1.3333333333333333,5.194083333333333,0
Unitech/pm2,0,0,0,1,1,1,0,0,0,36045,36045,2350,36,Unitech/pm2,311.0,0.0,30.0,0.0,4970.0,547.0,3943.0,4490.0,18.0,801.0,819.0,0.0,481.0,Unitech/pm2,2013-05-21 03:25:25,3244,0.0,0.095869297163995,0.0,0.0092478421701602,1.5320591861898891,0.0,1.5413070283600494,0
GitSquared/edex-ui,1,1,0,1,0,1,1,0,0,34702,34702,1905,38,GitSquared/edex-ui,69.0,33734.0,29.0,129.0,1428.0,6.0,553.0,559.0,0.0,475.0,475.0,5.0,105.0,GitSquared/edex-ui,2017-01-28 09:35:02,1896,17.792194092827003,0.0363924050632911,0.0680379746835443,0.015295358649789,0.7531645569620253,4.448275862068965,5.21673577768078,0
Marak/faker.js,1,1,0,1,1,1,1,0,0,34208,34208,2925,39,Marak/faker.js,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Marak/faker.js,2010-05-15 00:53:07,4346,0.0,0.0,0.0,0.000460193281178,0.0,0.0,0.000460193281178,1
hexojs/hexo,1,1,0,1,0,1,1,1,0,33813,33813,4229,40,hexojs/hexo,197.0,0.0,30.0,0.0,3517.0,73.0,3696.0,3769.0,5.0,1041.0,1046.0,1.0,51.0,hexojs/hexo,2012-09-23 15:17:08,3484,0.0,0.0565442020665901,0.0,0.0086107921928817,1.00947187141217,0.0,1.0180826636050517,0
sahat/hackathon-starter,1,1,0,1,1,1,1,1,0,32466,32466,7489,41,sahat/hackathon-starter,202.0,0.0,13.0,0.0,2541.0,24.0,583.0,607.0,30.0,530.0,560.0,0.0,560.0,sahat/hackathon-starter,2013-11-13 17:24:12,3068,0.0,0.0658409387222946,0.0,0.0042372881355932,0.8282268578878749,0.0,0.8324641460234681,0
